Data	Codice	Home	Risultati	Versione Sigma	Status	Ultimo Aggiornamento
2024-01-20	REG33685	https://www.fidal.it/risultati/2024/REG33685/Index.htm	https://www.fidal.it/risultati/2024/REG33685/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-20	REG34115	https://www.fidal.it/risultati/2024/REG34115/Index.htm	https://www.fidal.it/risultati/2024/REG34115/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-07
2024-01-20	COD11603	https://www.fidal.it/risultati/2024/COD11603/Index.htm	https://www.fidal.it/risultati/2024/COD11603/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-21	REG33762	https://www.fidal.it/risultati/2024/REG33762/Index.htm	https://www.fidal.it/risultati/2024/REG33762/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-21	REG34205	https://www.fidal.it/risultati/2024/REG34205/Index.htm	https://www.fidal.it/risultati/2024/REG34205/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-07
2024-01-21	REG33598	https://www.fidal.it/risultati/2024/REG33598/Index.htm	https://www.fidal.it/risultati/2024/REG33598/Index.htm	Vecchissimo	ok	2024-02-07
2024-01-21	REG34033	https://www.fidal.it/risultati/2024/REG34033/Index.htm	https://www.fidal.it/risultati/2024/REG34033/Index.htm	Vecchissimo	ok	2024-02-07
2024-01-21	REG33689	https://www.fidal.it/risultati/2024/REG33689/Index.htm	https://www.fidal.it/risultati/2024/REG33689/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-07
2024-01-21	REG34002				Gara non esistente	2024-02-07
2024-01-21	REG34213	https://www.fidal.it/risultati/2024/REG34213/Index.htm	https://www.fidal.it/risultati/2024/REG34213/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-07
2024-01-21	REG33753	https://www.fidal.it/risultati/2024/REG33753/Index.htm	https://www.fidal.it/risultati/2024/REG33753/Index.htm	Vecchissimo	ok	2024-02-07
2024-01-21	REG33694	https://www.fidal.it/risultati/2024/REG33694/Index.htm	https://www.fidal.it/risultati/2024/REG33694/Index.htm	Vecchissimo	ok	2024-02-07
2024-01-20/21	REG33859	https://www.fidal.it/risultati/2024/REG33859/Index.htm	https://www.fidal.it/risultati/2024/REG33859/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-21	REG33688	https://www.fidal.it/risultati/2024/REG33688/Index.htm	https://www.fidal.it/risultati/2024/REG33688/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-07
2024-01-21	REG33690				Gara non esistente	2024-02-07
2024-01-20/21	REG33840	https://www.fidal.it/risultati/2024/REG33840/Index.htm	https://www.fidal.it/risultati/2024/REG33840/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-21	REG33763	https://www.fidal.it/risultati/2024/REG33763/Index.htm	https://www.fidal.it/risultati/2024/REG33763/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-20/21	REG33871	https://www.fidal.it/risultati/2024/REG33871/Index.htm	https://www.fidal.it/risultati/2024/REG33871/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-24	REG33816	https://www.fidal.it/risultati/2024/REG33816/Index.htm	https://www.fidal.it/risultati/2024/REG33816/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-27	REG34034	https://www.fidal.it/risultati/2024/REG34034/Index.htm	https://www.fidal.it/risultati/2024/REG34034/Index.htm	Vecchissimo	ok	2024-02-07
2024-01-27	REG34035				Gara non esistente	2024-02-07
2024-01-27	REG34220	https://www.fidal.it/risultati/2024/REG34220/Index.htm	https://www.fidal.it/risultati/2024/REG34220/Index.htm	Vecchissimo	ok	2024-02-07
2024-01-27	REG34129	https://www.fidal.it/risultati/2024/REG34129/Index.htm	https://www.fidal.it/risultati/2024/REG34129/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-07
2024-01-27	REG34208	https://www.fidal.it/risultati/2024/REG34208/Index.htm	https://www.fidal.it/risultati/2024/REG34208/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-07
2024-01-27	REG34227	https://www.fidal.it/risultati/2024/REG34227/Index.htm	https://www.fidal.it/risultati/2024/REG34227/Index.htm	Vecchissimo	ok	2024-02-07
2024-01-27	REG34214	https://www.fidal.it/risultati/2024/REG34214/Index.htm	https://www.fidal.it/risultati/2024/REG34214/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-07
