Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
43.23,,"ZABOT JM,BORTOLIN JM,VELLO JM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,5 se- 3,Bressanone,11/06/2016
43.45,,"ZABOT JM,BORTOLIN JM,VELLO JM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,3 se- 1,Agordo,21/05/2016
43.50,,"SIRAGNA AM,ZANDOMENEGHI PM,VELLO PM,DALLA SEGA JM",,ANA ATL.FELTRE,4 su- 1,Arzignano,24/06/2017
43.52,,"ZABOT AM,SIRAGNA AM,DALLA SEGA JM,ZANDOMENEGHI PM",,ANA ATL.FELTRE,1 se- 2,Noale,15/04/2018
43.64,,"SIRAGNA AM,DALLA SEGA JM,MANISCALCHI SM,ROLDO SM",,ANA ATL.FELTRE,2 se- 3,Caorle,05/05/2018
43.78,,"ZABOT AM,MANISCALCHI SM,VELLO JM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,2 se- 2,Marcon,09/05/2015
43.85,,"ZABOT JM,ZANDOMENEGHI PM,SIRAGNA AM,DALLA SEGA JM",,ANA ATL.FELTRE,3 se- 1,Agordo,23/04/2017
43.88,,"ZABOT AM,MARIN AM,BIESUZ AM,SIRAGNA AM",,ANA ATL.FELTRE,3 se- 1,Rieti,16/06/2018
43.89,,"FERRIGHETTO JM,MANISCALCHI SM,VELLO AM,ZANDOMENEGHI AM",,ANA ATL.FELTRE,2 se- 2,Vicenza,10/05/2014
43.90,,"ZABOT AM,MANISCALCHI SM,VELLO JM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,3 se- 1,Cassola,26/04/2015
43.98,,"ZABOT AM,ZIVOJINOVIC JM,MARIN JM,ZANDOMENEGHI PM",,ANA ATL.FELTRE,2 se- 2,San Biagio Di Callalta,11/05/2019
44.09,,"ZABOT JM,BORTOLIN JM,VELLO JM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,4 se- 1,Conegliano,25/09/2016
44.37,,"ZABOT AM,VELLO JM,MANISCALCHI SM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,1 su- 1,Marcon,11/04/2015
44.51,,"EL AOMARI SM,TIREL JM,PARANI JM,MANISCALCHI PM",,ANA ATL.FELTRE,3 se- 1,Feltre,29/04/2012
44.56,,"MANISCALCHI SM,BORTOLIN JM,VELLO JM,ZANDOMENEGHI JM",,ANA ATL.FELTRE,1 se- 3,Vicenza,07/05/2016
44.57,,"ZABOT AM,MARIN AM,BIESUZ AM,SIRAGNA AM",,ANA ATL.FELTRE,1 se- 4,San Biagio Di Callalta,12/05/2018
44.82,,"DALLA CORTE PM,ZIVOJINOVIC PM,DE PAOLI PM,ZABOT PM",,ANA ATL.FELTRE,4 se- 2,Padova,14/05/2022
44.89,,"CRIVELLER JM,ZIVOJINOVIC PM,DALLA SEGA PM,ZABOT JM",,ANA ATL.FELTRE,4 se- 1,Vittorio Veneto,11/04/2021
44.95,,"VENDRAME AM,COLLE AM,BARBANTE AM,DALLA SEGA AM",,ANA ATL.FELTRE,2 se- 1,Feltre,29/04/2012
45.07,,"DALLA SEGA JM,MANISCALCHI SM,FERRIGHETTO JM,ZANDOMENEGHI AM",,ANA ATL.FELTRE,2 se- 3,Marcon,11/05/2013
45.08,,"ZINGALE,D'AGOSTINI,CRESTANI,SCOPEL",,ANA ATL.FELTRE,2 se- 1,Saronno,26/06/2010
45.18,,"POLESANA SM,ZANDOMENEGHI PM,VELLO PM,DALLA SEGA JM",,ANA ATL.FELTRE,1 se- 3,Bussolengo,06/05/2017
45.19,,"EL AOMARI SM,FERRIGHETTO AM,MANISCALCHI PM,CRESTANI JM",,ANA ATL.FELTRE,5 se- 4,Vicenza,19/05/2012
45.29,,"VENDRAME AM,FERRIGHETTO AM,BARBANTE AM,DALLA SEGA AM",,ANA ATL.FELTRE,2 se- 3,Abano Terme,12/05/2012
45.41,,"SOPPELSA AM,FERRIGHETTO AM,TREVISAN AM,DALLA SEGA AM",,ANA ATL.FELTRE,4 se- 2,Saronno,11/06/2011
45.48,,"ZABOT AM,DALLA CORTE AM,BIESUZ AM,MARIN AM",,ANA ATL.FELTRE,3 se- 1,Bovolone,29/09/2018
45.49,,"EL AOMARI SM,DALLA SEGA AM,FERRIGHETTO AM,MANISCALCHI PM",,ANA ATL.FELTRE,2 se- 2,Marcon,14/05/2011
45.60,,"SOPPELSA AM,FERRIGHETTO AM,TREVISAN AM,DALLA SEGA AM",,ANA ATL.FELTRE,3 se- 1,Vicenza,21/05/2011
45.75,,"GURRIERI AM,BENVEGNU' AM,MAHJOUBI AM,SIRAGNA AM",,ANA ATL.FELTRE,3 se- 2,Chiari,30/09/2017
45.6,,FERRIGHETTO I-TONO L-VELLO M-ZANDOMENEGHI M,,ANA ATL.FELTRE,1 se- 1,Feltre,13/04/2013
45.98,,"D'AGOSTINI,PARANI,TREVISAN,ZINGALE",,ANA ATL.FELTRE,4 se- 1,Rossano Veneto,24/04/2010
46.20,,"BENVEGNU' AM,MAHJOUBI AM,ZUGLIAN AM,SIRAGNA AM",,ANA ATL.FELTRE,5 su- 1,Jesolo,16/09/2017
46.24,,"ZINGALE,D'AGOSTINI,DA COL,CRESTANI",,ANA ATL.FELTRE,1 se- 2,Mestre,08/05/2010
46.78,,"TAMBURLIN AM,VELLO AM,BERTON AM,ZANDOMENEGHI AM",,ANA ATL.FELTRE,2 se- 2,Montebelluna,04/05/2013
46.9,,FANTINO-CANOVA-BIZARRINI-MANISCALCHI,,ANA ATL.FELTRE,1 se- 1,Belluno,20/10/2007
48.00,,"ZAPPIA AM,VOICU AM,PHUSRIRIT AM,ZABOT AM",,ANA ATL.FELTRE,5 se- 1,Trento,04/10/2014
50.59,,"AGOSTINETTO AM,CORSO AM,DA RIN DE MONEGO AM,LUCA AM",,ANA ATL.FELTRE,5 se- 2,Rosa,17/09/2016
51.10,,"CASSOL AM,ZABOT AM,PHUSRIRIT AM,CASSOL AM",,ANA ATL.FELTRE,5 se- 1,Aquila,03/10/2015
