Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
46.79,,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,3 su- 1,Treviso,06/05/2007
46.73,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,11 su- 1,Vicenza,07/05/2016
46.46,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,15 su- 1,Agordo,21/05/2016
46.20,,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,5 su- 1,Milano,30/06/2007
46.05,,TREVISAN David,94,ANA ATL.FELTRE,3 su- 1,Rovereto,29/06/2012
45.14,,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,7 qu- 2,Riccione,10/09/2007
44.59,,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,2 su- 1,San Giovanni Lupatoto,26/05/2007
44.23,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,3 su- 1,Caorle,28/05/2016
44.22,,PIAZZA Pierdomenico,59,ANA ATL.FELTRE,6 su- 1,Mogliano Veneto,10/07/2007
43.13,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,5 su- 1,Bovolone,04/06/2016
41.82,,TREVISAN David,94,ANA ATL.FELTRE,19 su- 1,Marcon,14/05/2011
41.29,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,6 su- 1,Trento,17/09/2014
39.90,,TOIGO Robin,92,ANA ATL.FELTRE,9 su- 1,Conegliano,20/06/2014
39.49,,TOIGO Robin,92,ANA ATL.FELTRE,14 su- 1,Bassano Del Grappa,28/06/2014
39.44,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,10 su- 1,Conegliano,20/06/2014
36.60,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,3 su- 1,Lana,04/09/2022
36.19,,TOIGO Robin,92,ANA ATL.FELTRE,26 su- 1,Rovigo,06/06/2015
36.07,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,17 su- 1,Bassano Del Grappa,28/06/2014
35.88,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,7 su- 1,Bovolone,30/04/2023
35.86,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,9 se- 1,Vicenza,10/05/2014
35.78,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,16 su- 1,Padova,25/04/2016
35.63,,BERTOLDIN Davide,01,ANA ATL.FELTRE,23 su- 1,San Biagio Di Callalta,11/05/2019
33.03,,CORSO Lorenzo,99,ANA ATL.FELTRE,24 su- 1,Bussolengo,26/05/2018
31.90,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,2 su- 1,Alpago,16/10/2021
31.74,,BERTOLDIN Davide,01,ANA ATL.FELTRE,23 su- 1,Bussolengo,06/05/2017
31.74,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,7 su- 1,Trento,12/10/2019
31.44,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,17 su- 1,Vedelago,29/06/2013
31.25,,CORSO Lorenzo,99,ANA ATL.FELTRE,22 su- 1,Padova,14/05/2022
31.10,,DA COL Fabio,93,ANA ATL.FELTRE,28 su- 1,Marcon,14/05/2011
27.87,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,7 su- 1,Lana,24/04/2022
27.56,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,29 su- 1,Padova,01/05/2022
27.32,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,26 su- 1,Marcon,11/05/2013
25.30,,BARP Andrea,71,ANA ATL.FELTRE,25 su- 1,Marcon,09/05/2015
