Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
2.00,,VENDRAME Marco,95,ANA ATL.FELTRE,1 se- 1,Agordo,25/09/2013
1.97,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Vicenza,19/05/2013
1.97,,VENDRAME Marco,95,ANA ATL.FELTRE,5 su- 1,Gorizia,27/06/2013
1.97,,VENDRAME Marco,95,ANA ATL.FELTRE,5 su- 1,Gorizia,07/07/2013
1.96,,TAMBURLIN Piero,96,ANA ATL.FELTRE,1 su- 1,Bassano Del Grappa,17/05/2015
1.95,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Montebelluna,05/05/2013
1.95,,VENDRAME Marco,95,ANA ATL.FELTRE,1 se- 1,Belluno,22/08/2013
1.94,,TAMBURLIN Piero,96,ANA ATL.FELTRE,5 su- 1,Marcon,06/05/2012
1.94,,VENDRAME Marco,95,ANA ATL.FELTRE,2 su- 1,Codroipo,04/05/2013
1.94,,VENDRAME Marco,95,ANA ATL.FELTRE,12 su- 1,Rieti,15/06/2013
1.94,,VENDRAME Marco,95,ANA ATL.FELTRE,2 su- 1,Feltre,22/06/2013
1.94,,VENDRAME Marco,95,ANA ATL.FELTRE,6 su- 1,Arco,20/07/2013
1.94,,TAMBURLIN Piero,96,ANA ATL.FELTRE,4 su- 1,Rovigo,07/09/2013
1.94,,VENDRAME Marco,95,ANA ATL.FELTRE,3 su- 1,Bassano Del Grappa,22/09/2013
1.94,,VENDRAME Marco,95,ANA ATL.FELTRE,1 su- 1,Feltre,21/06/2014
1.93,,TAMBURLIN Piero,96,ANA ATL.FELTRE,6 se- 1,Padova,23/05/2013
1.93,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Caorle,18/05/2014
1.92,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Trento,09/06/2013
1.91,,VENDRAME Marco,95,ANA ATL.FELTRE,2 su- 1,Vicenza,27/05/2012
1.91,,TAMBURLIN Piero,96,ANA ATL.FELTRE,2 su- 1,Bastia Umbra,24/06/2012
1.91,,VENDRAME Marco,95,ANA ATL.FELTRE,5 su- 1,Pordenone,19/06/2013
1.91,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Feltre,22/06/2013
1.91,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Bassano Del Grappa,22/09/2013
1.91,,TAMBURLIN Piero,96,ANA ATL.FELTRE,2 su- 1,Merano,24/05/2014
1.91,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Marcon,10/05/2015
1.90,,VENDRAME Marco,95,ANA ATL.FELTRE,7 su- 1,Bressanone,18/05/2013
1.90,,TAMBURLIN Piero,96,ANA ATL.FELTRE,7 se- 2,Jesolo,06/10/2013
1.90,,TAMBURLIN Piero,96,ANA ATL.FELTRE,14 qu- 1,Torino,07/06/2014
1.90,,VENDRAME Marco,95,ANA ATL.FELTRE,5 su- 1,Majano,12/07/2014
1.90,,VOICU Ioan alexandru,97,ANA ATL.FELTRE,8 su- 1,Bovolone,05/06/2016
1.90,,VOICU Ioan alexandru,97,ANA ATL.FELTRE,3 su- 1,Catania,17/06/2017
1.89,,TAMBURLIN Piero,96,ANA ATL.FELTRE,4 su- 1,Vicenza,27/05/2012
1.89,,VENDRAME Marco,95,ANA ATL.FELTRE,4 su- 1,Caprino Veronese,08/06/2013
1.88,,VENDRAME Marco,95,ANA ATL.FELTRE,2 su- 1,Rovigo,08/05/2011
1.88,,VENDRAME Marco,95,ANA ATL.FELTRE,3 su- 1,Cles,29/08/2013
1.88,,TAMBURLIN Piero,96,ANA ATL.FELTRE,2 su- 1,Feltre,21/06/2014
1.86,,VENDRAME Marco,95,ANA ATL.FELTRE,2 se- 1,Padova,18/05/2011
1.86,,VENDRAME Marco,95,ANA ATL.FELTRE,6 su- 1,San Giovanni Lupatoto,05/07/2014
1.85,,VENDRAME Marco,95,ANA ATL.FELTRE,3 su- 1,Montebelluna,01/05/2011
1.85,,VENDRAME Marco,95,ANA ATL.FELTRE,7 se- 1,Rieti,02/10/2011
1.85,,TAMBURLIN Piero,96,ANA ATL.FELTRE,3 su- 1,Feltre,21/06/2012
1.85,,VENDRAME Marco,95,ANA ATL.FELTRE,1 se- 1,Feltre,23/08/2012
1.85,,VENDRAME Marco,95,ANA ATL.FELTRE,12 su- 1,Marcon,12/05/2013
1.85,,VENDRAME Marco,95,ANA ATL.FELTRE,5 su- 1,Vedelago,29/06/2013
1.85,,VENDRAME Marco,95,ANA ATL.FELTRE,3 su- 1,Gorizia,15/09/2013
1.85,,VENDRAME Marco,95,ANA ATL.FELTRE,6 su- 1,Caorle,18/05/2014
