Data	Codice	Home	Risultati	Versione Sigma	Status	Ultimo Aggiornamento
2015-01-17	REG7964	https://www.fidal.it/risultati/2015/REG7964/Index.htm	https://www.fidal.it/risultati/2015/REG7964/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-17	REG7985	https://www.fidal.it/risultati/2015/REG7985/Index.htm	https://www.fidal.it/risultati/2015/REG7985/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG7931	https://www.fidal.it/risultati/2015/REG7931/Index.htm	https://www.fidal.it/risultati/2015/REG7931/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG7812	https://www.fidal.it/risultati/2015/REG7812/Index.htm	https://www.fidal.it/risultati/2015/REG7812/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-01-18	REG7863	https://www.fidal.it/risultati/2015/REG7863/Index.htm	https://www.fidal.it/risultati/2015/REG7863/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG8004				Gara non esistente	2024-02-12
2015-01-18	REG8003	https://www.fidal.it/risultati/2015/REG8003/Index.htm	https://www.fidal.it/risultati/2015/REG8003/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG7821	https://www.fidal.it/risultati/2015/REG7821/Index.htm	https://www.fidal.it/risultati/2015/REG7821/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG7965	https://www.fidal.it/risultati/2015/REG7965/Index.htm	https://www.fidal.it/risultati/2015/REG7965/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG7884	https://www.fidal.it/risultati/2015/REG7884/Index.htm	https://www.fidal.it/risultati/2015/REG7884/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG7963	https://www.fidal.it/risultati/2015/REG7963/Index.htm	https://www.fidal.it/risultati/2015/REG7963/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG8020				Gara non esistente	2024-02-12
2015-01-18	REG7724	https://www.fidal.it/risultati/2015/REG7724/Index.htm	https://www.fidal.it/risultati/2015/REG7724/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-18	REG7813	https://www.fidal.it/risultati/2015/REG7813/Index.htm	https://www.fidal.it/risultati/2015/REG7813/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2015-01-18	REG7783	https://www.fidal.it/risultati/2015/REG7783/Index.htm	https://www.fidal.it/risultati/2015/REG7783/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-20	REG8005	https://www.fidal.it/risultati/2015/REG8005/Index.htm	https://www.fidal.it/risultati/2015/REG8005/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-21	REG7822	https://www.fidal.it/risultati/2015/REG7822/Index.htm	https://www.fidal.it/risultati/2015/REG7822/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-24	REG7851	https://www.fidal.it/risultati/2015/REG7851/Index.htm	https://www.fidal.it/risultati/2015/REG7851/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-01-24	REG8021				Gara non esistente	2024-02-12
2015-01-24	REG7728	https://www.fidal.it/risultati/2015/REG7728/Index.htm	https://www.fidal.it/risultati/2015/REG7728/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-24	REG8006	https://www.fidal.it/risultati/2015/REG8006/Index.htm	https://www.fidal.it/risultati/2015/REG8006/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-24	REG8032	https://www.fidal.it/risultati/2015/REG8032/Index.htm	https://www.fidal.it/risultati/2015/REG8032/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-24	REG7814	https://www.fidal.it/risultati/2015/REG7814/Index.htm	https://www.fidal.it/risultati/2015/REG7814/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-12
2015-01-24	REG7885	https://www.fidal.it/risultati/2015/REG7885/Index.htm	https://www.fidal.it/risultati/2015/REG7885/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-24	REG7837	https://www.fidal.it/risultati/2015/REG7837/Index.htm	https://www.fidal.it/risultati/2015/REG7837/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-24	COD4816	https://www.fidal.it/risultati/2015/COD4816/Index.htm	https://www.fidal.it/risultati/2015/COD4816/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-24	REG7966	https://www.fidal.it/risultati/2015/REG7966/Index.htm	https://www.fidal.it/risultati/2015/REG7966/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	REG7936	https://www.fidal.it/risultati/2015/REG7936/Index.htm	https://www.fidal.it/risultati/2015/REG7936/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	REG7981	https://www.fidal.it/risultati/2015/REG7981/Index.htm	https://www.fidal.it/risultati/2015/REG7981/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	REG7852	https://www.fidal.it/risultati/2015/REG7852/Index.htm	https://www.fidal.it/risultati/2015/REG7852/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-01-25	REG7854	https://www.fidal.it/risultati/2015/REG7854/Index.htm	https://www.fidal.it/risultati/2015/REG7854/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-01-25	REG8008	https://www.fidal.it/risultati/2015/REG8008/Index.htm	https://www.fidal.it/risultati/2015/REG8008/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	REG7730	https://www.fidal.it/risultati/2015/REG7730/Index.htm	https://www.fidal.it/risultati/2015/REG7730/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	REG7986	https://www.fidal.it/risultati/2015/REG7986/Index.htm	https://www.fidal.it/risultati/2015/REG7986/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	REG7787	https://www.fidal.it/risultati/2015/REG7787/Index.htm	https://www.fidal.it/risultati/2015/REG7787/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	REG7864	https://www.fidal.it/risultati/2015/REG7864/Index.htm	https://www.fidal.it/risultati/2015/REG7864/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-25	COD5102	https://www.fidal.it/risultati/2015/COD5102/Index.htm	https://www.fidal.it/risultati/2015/COD5102/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-31	COD4817	https://www.fidal.it/risultati/2015/COD4817/Index.htm	https://www.fidal.it/risultati/2015/COD4817/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-31	REG7855	https://www.fidal.it/risultati/2015/REG7855/Index.htm	https://www.fidal.it/risultati/2015/REG7855/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2015-01-31	REG8030	https://www.fidal.it/risultati/2015/REG8030/Index.htm	https://www.fidal.it/risultati/2015/REG8030/Index.htm	Vecchissimo	ok	2024-02-12
2015-01-31	REG7732	https://www.fidal.it/risultati/2015/REG7732/Index.htm	https://www.fidal.it/risultati/2015/REG7732/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG7733	https://www.fidal.it/risultati/2015/REG7733/Index.htm	https://www.fidal.it/risultati/2015/REG7733/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG7857	https://www.fidal.it/risultati/2015/REG7857/Index.htm	https://www.fidal.it/risultati/2015/REG7857/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2015-02-01	REG7856	https://www.fidal.it/risultati/2015/REG7856/Index.htm	https://www.fidal.it/risultati/2015/REG7856/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-02-01	REG7982	https://www.fidal.it/risultati/2015/REG7982/Index.htm	https://www.fidal.it/risultati/2015/REG7982/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG8007	https://www.fidal.it/risultati/2015/REG8007/Index.htm	https://www.fidal.it/risultati/2015/REG8007/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG7937	https://www.fidal.it/risultati/2015/REG7937/Index.htm	https://www.fidal.it/risultati/2015/REG7937/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG7824	https://www.fidal.it/risultati/2015/REG7824/Index.htm	https://www.fidal.it/risultati/2015/REG7824/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG7788	https://www.fidal.it/risultati/2015/REG7788/Index.htm	https://www.fidal.it/risultati/2015/REG7788/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG8068	https://www.fidal.it/risultati/2015/REG8068/Index.htm	https://www.fidal.it/risultati/2015/REG8068/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-01	REG7941	https://www.fidal.it/risultati/2015/REG7941/Index.htm	https://www.fidal.it/risultati/2015/REG7941/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-04	REG7858	https://www.fidal.it/risultati/2015/REG7858/Index.htm	https://www.fidal.it/risultati/2015/REG7858/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-02-07	REG7739	https://www.fidal.it/risultati/2015/REG7739/Index.htm	https://www.fidal.it/risultati/2015/REG7739/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-07	REG7825	https://www.fidal.it/risultati/2015/REG7825/Index.htm	https://www.fidal.it/risultati/2015/REG7825/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-07	REG7968	https://www.fidal.it/risultati/2015/REG7968/Index.htm	https://www.fidal.it/risultati/2015/REG7968/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-08	REG7791	https://www.fidal.it/risultati/2015/REG7791/Index.htm	https://www.fidal.it/risultati/2015/REG7791/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-08	REG8049				Gara non esistente	2024-02-12
2015-02-08	REG7826	https://www.fidal.it/risultati/2015/REG7826/Index.htm	https://www.fidal.it/risultati/2015/REG7826/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-08	REG7742	https://www.fidal.it/risultati/2015/REG7742/Index.htm	https://www.fidal.it/risultati/2015/REG7742/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-08	COD5104	https://www.fidal.it/risultati/2015/COD5104/Index.htm	https://www.fidal.it/risultati/2015/COD5104/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-02-10	REG8086				Gara non esistente	2024-02-12
2015-02-10	REG8087	https://www.fidal.it/risultati/2015/REG8087/Index.htm	https://www.fidal.it/risultati/2015/REG8087/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-11	REG7892	https://www.fidal.it/risultati/2015/REG7892/Index.htm	https://www.fidal.it/risultati/2015/REG7892/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2015-02-11	REG8082	https://www.fidal.it/risultati/2015/REG8082/Index.htm	https://www.fidal.it/risultati/2015/REG8082/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-12	REG8131	https://www.fidal.it/risultati/2015/REG8131/Index.htm	https://www.fidal.it/risultati/2015/REG8131/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-14	REG7970	https://www.fidal.it/risultati/2015/REG7970/Index.htm	https://www.fidal.it/risultati/2015/REG7970/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-14	REG8104	https://www.fidal.it/risultati/2015/REG8104/Index.htm	https://www.fidal.it/risultati/2015/REG8104/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-14	REG8091				Gara non esistente	2024-02-12
2015-02-14	REG7834	https://www.fidal.it/risultati/2015/REG7834/Index.htm	https://www.fidal.it/risultati/2015/REG7834/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-14	REG7744	https://www.fidal.it/risultati/2015/REG7744/Index.htm	https://www.fidal.it/risultati/2015/REG7744/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-15	REG7746	https://www.fidal.it/risultati/2015/REG7746/Index.htm	https://www.fidal.it/risultati/2015/REG7746/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-15	REG7984	https://www.fidal.it/risultati/2015/REG7984/Index.htm	https://www.fidal.it/risultati/2015/REG7984/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-15	COD5107	https://www.fidal.it/risultati/2015/COD5107/Index.htm	https://www.fidal.it/risultati/2015/COD5107/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-02-15	REG7987	https://www.fidal.it/risultati/2015/REG7987/Index.htm	https://www.fidal.it/risultati/2015/REG7987/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-15	REG7748	https://www.fidal.it/risultati/2015/REG7748/Index.htm	https://www.fidal.it/risultati/2015/REG7748/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-15	REG7827	https://www.fidal.it/risultati/2015/REG7827/Index.htm	https://www.fidal.it/risultati/2015/REG7827/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2015-02-15	REG7888	https://www.fidal.it/risultati/2015/REG7888/Index.htm	https://www.fidal.it/risultati/2015/REG7888/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-15	REG7865	https://www.fidal.it/risultati/2015/REG7865/Index.htm	https://www.fidal.it/risultati/2015/REG7865/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-16	REG8105	https://www.fidal.it/risultati/2015/REG8105/Index.htm	https://www.fidal.it/risultati/2015/REG8105/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-18	REG8106	https://www.fidal.it/risultati/2015/REG8106/Index.htm	https://www.fidal.it/risultati/2015/REG8106/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-18	REG7893	https://www.fidal.it/risultati/2015/REG7893/Index.htm	https://www.fidal.it/risultati/2015/REG7893/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-02-20	REG8107	https://www.fidal.it/risultati/2015/REG8107/Index.htm	https://www.fidal.it/risultati/2015/REG8107/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-21	REG8111	https://www.fidal.it/risultati/2015/REG8111/Index.htm	https://www.fidal.it/risultati/2015/REG8111/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-21	REG7972	https://www.fidal.it/risultati/2015/REG7972/Index.htm	https://www.fidal.it/risultati/2015/REG7972/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-21	REG8108	https://www.fidal.it/risultati/2015/REG8108/Index.htm	https://www.fidal.it/risultati/2015/REG8108/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-21	REG8109	https://www.fidal.it/risultati/2015/REG8109/Index.htm	https://www.fidal.it/risultati/2015/REG8109/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-21	REG8146	https://www.fidal.it/risultati/2015/REG8146/Index.htm	https://www.fidal.it/risultati/2015/REG8146/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-22	COD5108	https://www.fidal.it/risultati/2015/COD5108/Index.htm	https://www.fidal.it/risultati/2015/COD5108/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-02-22	REG7973	https://www.fidal.it/risultati/2015/REG7973/Index.htm	https://www.fidal.it/risultati/2015/REG7973/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-22	REG7749	https://www.fidal.it/risultati/2015/REG7749/Index.htm	https://www.fidal.it/risultati/2015/REG7749/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-22	REG7896	https://www.fidal.it/risultati/2015/REG7896/Index.htm	https://www.fidal.it/risultati/2015/REG7896/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-02-28	REG7796	https://www.fidal.it/risultati/2015/REG7796/Index.htm	https://www.fidal.it/risultati/2015/REG7796/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-28	REG7889	https://www.fidal.it/risultati/2015/REG7889/Index.htm	https://www.fidal.it/risultati/2015/REG7889/Index.htm	Vecchissimo	ok	2024-02-12
2015-02-28	REG8075	https://www.fidal.it/risultati/2015/REG8075/Index.htm	https://www.fidal.it/risultati/2015/REG8075/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-01	REG7974	https://www.fidal.it/risultati/2015/REG7974/Index.htm	https://www.fidal.it/risultati/2015/REG7974/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-01	COD5112				Gara non esistente	2024-02-12
2015-03-01	COD5110	https://www.fidal.it/risultati/2015/COD5110/Index.htm	https://www.fidal.it/risultati/2015/COD5110/RESULTSBYEVENT1.htm	Vecchio #26	ok	2024-02-12
2015-03-01	REG7945	https://www.fidal.it/risultati/2015/REG7945/Index.htm	https://www.fidal.it/risultati/2015/REG7945/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-01	REG7867	https://www.fidal.it/risultati/2015/REG7867/Index.htm	https://www.fidal.it/risultati/2015/REG7867/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-08	COD5113				Gara non esistente	2024-02-12
2015-03-08	REG7976	https://www.fidal.it/risultati/2015/REG7976/Index.htm	https://www.fidal.it/risultati/2015/REG7976/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-08	REG8125	https://www.fidal.it/risultati/2015/REG8125/Index.htm	https://www.fidal.it/risultati/2015/REG8125/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-03-08	REG8115				Gara non esistente	2024-02-12
2015-03-08	REG7828	https://www.fidal.it/risultati/2015/REG7828/Index.htm	https://www.fidal.it/risultati/2015/REG7828/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-08	REG7977	https://www.fidal.it/risultati/2015/REG7977/Index.htm	https://www.fidal.it/risultati/2015/REG7977/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-15	REG7868	https://www.fidal.it/risultati/2015/REG7868/Index.htm	https://www.fidal.it/risultati/2015/REG7868/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-15	REG8184				Gara non esistente	2024-02-12
2015-03-15	REG7801	https://www.fidal.it/risultati/2015/REG7801/Index.htm	https://www.fidal.it/risultati/2015/REG7801/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-15	REG8183	https://www.fidal.it/risultati/2015/REG8183/Index.htm	https://www.fidal.it/risultati/2015/REG8183/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-03-15	REG7949	https://www.fidal.it/risultati/2015/REG7949/Index.htm	https://www.fidal.it/risultati/2015/REG7949/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-15	REG8012	https://www.fidal.it/risultati/2015/REG8012/Index.htm	https://www.fidal.it/risultati/2015/REG8012/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-15	REG8044	https://www.fidal.it/risultati/2015/REG8044/Index.htm	https://www.fidal.it/risultati/2015/REG8044/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-18	REG8128	https://www.fidal.it/risultati/2015/REG8128/Index.htm	https://www.fidal.it/risultati/2015/REG8128/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-22	REG7950	https://www.fidal.it/risultati/2015/REG7950/Index.htm	https://www.fidal.it/risultati/2015/REG7950/Index.htm	Vecchissimo	ok	2024-02-12
2015-03-26	REG8195	https://www.fidal.it/risultati/2015/REG8195/Index.htm	https://www.fidal.it/risultati/2015/REG8195/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-12
2015-03-28	COD5117				Gara non esistente	2024-02-12
2015-03-29	REG7952	https://www.fidal.it/risultati/2015/REG7952/Index.htm	https://www.fidal.it/risultati/2015/REG7952/Index.htm	Vecchissimo	ok	2024-02-12
2015-11-14	REG9702	https://www.fidal.it/risultati/2015/REG9702/Index.htm	https://www.fidal.it/risultati/2015/REG9702/Index.htm	Vecchissimo	ok	2024-02-12
2015-11-22	REG9740	https://www.fidal.it/risultati/2015/REG9740/Index.htm	https://www.fidal.it/risultati/2015/REG9740/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2015-11-22	REG9778				Gara non esistente	2024-02-12
2015-12-12	REG9703	https://www.fidal.it/risultati/2015/REG9703/Index.htm	https://www.fidal.it/risultati/2015/REG9703/Index.htm	Vecchissimo	ok	2024-02-12
2015-12-13	REG9829	https://www.fidal.it/risultati/2015/REG9829/Index.htm	https://www.fidal.it/risultati/2015/REG9829/Index.htm	Vecchissimo	ok	2024-02-12
2015-12-19	REG9780				Gara non esistente	2024-02-12
2015-12-20	REG9873	https://www.fidal.it/risultati/2015/REG9873/Index.htm	https://www.fidal.it/risultati/2015/REG9873/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-12
2015-12-20	REG9481				Gara non esistente	2024-02-12
2015-12-20	REG9878	https://www.fidal.it/risultati/2015/REG9878/Index.htm	https://www.fidal.it/risultati/2015/REG9878/Index.htm	Vecchissimo	ok	2024-02-12
2015-12-20	REG9865	https://www.fidal.it/risultati/2015/REG9865/Index.htm	https://www.fidal.it/risultati/2015/REG9865/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
