Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
23:01.30,,BUGLISI Sara,01,SPORTCLUB MERANO,3 su- 1,Minsk,25/02/2020
26:43.83,,PONTAROLLO Erika,98,ATL.VICENTINA,4 su- 1,Birmingham,18/02/2018
