Codice,Versione Sigma,Disciplina,Nome,Link
REG27393,Vecchio,altro,60 piani EPTATHLON IND. JPS M,https://www.fidal.it/risultati/2022/REG27393/Gara061.htm
REG27393,Vecchio,altro,1000 metri EPTATHLON IND. JPS M,https://www.fidal.it/risultati/2022/REG27393/Gara062.htm
REG27393,Vecchio,altro,60 Hs H 106 EPTATHLON IND. PS M,https://www.fidal.it/risultati/2022/REG27393/Gara063.htm
REG27393,Vecchio,altro,60 Hs H 100 EPTATHLON IND. JUNIORES M,https://www.fidal.it/risultati/2022/REG27393/Gara068.htm
REG27393,Vecchio,altro,Peso Kg 4.000 PENTATHLON IND JPS F,https://www.fidal.it/risultati/2022/REG27393/Gara005.htm
REG27393,Vecchio,altro,Peso Kg 5.000 PENTATHLON INDOOR AM,https://www.fidal.it/risultati/2022/REG27393/Gara055.htm
REG27393,Vecchio,altro,Peso Kg 3.000 PENTATHLON INDOOR AF,https://www.fidal.it/risultati/2022/REG27393/Gara060.htm
REG27393,Vecchio,altro,Peso Kg 7.260 EPTATHLON IND. PS M,https://www.fidal.it/risultati/2022/REG27393/Gara067.htm
REG27393,Vecchio,altro,Peso Kg 6.000 EPTATHLON IND. JUNIORES M,https://www.fidal.it/risultati/2022/REG27393/Gara069.htm
REG27382,Vecchio,altro,Salto con l'asta MASCHILE,https://www.fidal.it/risultati/2022/REG27382/Gara127.htm
REG27382,Vecchio,altro,Salto triplo MASCHILE,https://www.fidal.it/risultati/2022/REG27382/Gara129.htm
REG27382,Vecchio,altro,Salto triplo FEMMINILE,https://www.fidal.it/risultati/2022/REG27382/Gara229.htm
REG27382,Vecchio,altro,Salto triplo CADETTI,https://www.fidal.it/risultati/2022/REG27382/Gara329.htm
REG27382,Vecchio,altro,Salto triplo CADETTE,https://www.fidal.it/risultati/2022/REG27382/Gara429.htm
REG27384,Vecchio,altro,800m Uomini,https://www.fidal.it/risultati/2022/REG27384/Gara108.htm
REG27384,Vecchio,altro,3000m Uomini,https://www.fidal.it/risultati/2022/REG27384/Gara113.htm
REG27384,Vecchio,altro,800m Donne,https://www.fidal.it/risultati/2022/REG27384/Gara208.htm
REG27384,Vecchio,altro,Peso Kg 7.260 Uomini,https://www.fidal.it/risultati/2022/REG27384/Gara133.htm
REG27384,Vecchio,altro,Peso Kg 3.000 Allieve,https://www.fidal.it/risultati/2022/REG27384/Gara231.htm
REG27384,Vecchio,altro,Peso Kg 4.000 Donne,https://www.fidal.it/risultati/2022/REG27384/Gara232.htm
REG27023,Vecchio,altro,Salto in lungo/LJ Donne,https://www.fidal.it/risultati/2022/REG27023/Gara028.htm
REG27023,Vecchio,altro,Salto in lungo/LJ Uomini,https://www.fidal.it/risultati/2022/REG27023/Gara128.htm
REG27383,Vecchio,altro,60m MASCHILI,https://www.fidal.it/risultati/2022/REG27383/Gara101.htm
REG27383,Vecchio,altro,60 Hs H 106 A/J/P/S MASCHILI,https://www.fidal.it/risultati/2022/REG27383/Gara120.htm
REG27383,Vecchio,altro,60m FEMMINILI,https://www.fidal.it/risultati/2022/REG27383/Gara201.htm
REG27383,Vecchio,altro,60 Hs H 84-8.50 A/J/P/S FEMMINILI,https://www.fidal.it/risultati/2022/REG27383/Gara220.htm
REG27383,Vecchio,altro,60 Hs H 100 JUN MASCHILI,https://www.fidal.it/risultati/2022/REG27383/Gara320.htm
REG27383,Vecchio,altro,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2022/REG27383/Gara420.htm
REG27383,Vecchio,altro,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2022/REG27383/Gara520.htm
COD9584,Vecchio,altro,High Jump MEN,https://www.fidal.it/risultati/2022/COD9584/Gara026.htm
COD9584,Vecchio,altro,High Jump WOMEN,https://www.fidal.it/risultati/2022/COD9584/Gara126.htm
REG27095,Vecchio,altro,60 Hs H91 Allievi,https://www.fidal.it/risultati/2022/REG27095/Gara020.htm
REG27095,Vecchio,altro,60 Hs H76 Allieve,https://www.fidal.it/risultati/2022/REG27095/Gara120.htm
REG27095,Vecchio,altro,60 Hs H100 Juniores Uomini,https://www.fidal.it/risultati/2022/REG27095/Gara220.htm
REG27095,Vecchio,altro,60 Hs H106 Uomini,https://www.fidal.it/risultati/2022/REG27095/Gara420.htm
REG27095,Vecchio,altro,60 Hs H84 Donne,https://www.fidal.it/risultati/2022/REG27095/Gara520.htm
REG27095,Vecchio,altro,Salto in lungo Allievi,https://www.fidal.it/risultati/2022/REG27095/Gara028.htm
REG27095,Vecchio,altro,Salto in alto Allieve,https://www.fidal.it/risultati/2022/REG27095/Gara126.htm
REG27095,Vecchio,altro,Salto in lungo Allieve,https://www.fidal.it/risultati/2022/REG27095/Gara128.htm
REG27095,Vecchio,altro,Salto con l'asta Uomini,https://www.fidal.it/risultati/2022/REG27095/Gara427.htm
REG27095,Vecchio,altro,Salto in lungo Uomini,https://www.fidal.it/risultati/2022/REG27095/Gara428.htm
REG27095,Vecchio,altro,Salto in alto Donne,https://www.fidal.it/risultati/2022/REG27095/Gara526.htm
REG27095,Vecchio,altro,Salto con l'asta Donne,https://www.fidal.it/risultati/2022/REG27095/Gara527.htm
REG27095,Vecchio,altro,Salto in lungo Donne,https://www.fidal.it/risultati/2022/REG27095/Gara528.htm
REG27413,Vecchio,altro,800m Cadetti,https://www.fidal.it/risultati/2022/REG27413/Gara108.htm
REG27413,Vecchio,altro,50m Cadetti,https://www.fidal.it/risultati/2022/REG27413/Gara156.htm
REG27413,Vecchio,altro,50 Hs H84 Cadetti,https://www.fidal.it/risultati/2022/REG27413/Gara158.htm
REG27413,Vecchio,altro,800m Ragazzi,https://www.fidal.it/risultati/2022/REG27413/Gara208.htm
REG27413,Vecchio,altro,50m Ragazzi,https://www.fidal.it/risultati/2022/REG27413/Gara256.htm
REG27413,Vecchio,altro,50 Hs H60 Ragazzi,https://www.fidal.it/risultati/2022/REG27413/Gara258.htm
REG27413,Vecchio,altro,Peso Kg 4.000 Cadetti,https://www.fidal.it/risultati/2022/REG27413/Gara131.htm
REG27413,Vecchio,altro,Peso Kg 2.000 Ragazzi,https://www.fidal.it/risultati/2022/REG27413/Gara231.htm
REG27415,Vecchio,altro,Salto con l'asta FEMMINILE,https://www.fidal.it/risultati/2022/REG27415/Gara127.htm
REG27415,Vecchio,altro,Salto in lungo RAGAZZI,https://www.fidal.it/risultati/2022/REG27415/Gara428.htm
REG27415,Vecchio,altro,Salto in lungo RAGAZZE,https://www.fidal.it/risultati/2022/REG27415/Gara528.htm
REG27142,Vecchio,altro,60 piani  DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara101.htm
REG27142,Vecchio,altro,60 piani  ALLIEVE,https://www.fidal.it/risultati/2022/REG27142/Gara102.htm
REG27142,Vecchio,altro,400m  DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara106.htm
REG27142,Vecchio,altro,800m  DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara108.htm
REG27142,Vecchio,altro,3000m  DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara113.htm
REG27142,Vecchio,altro,Marcia 3000m  DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara143.htm
REG27142,Vecchio,altro,Staffetta 4x1 Giro  DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara160.htm
REG27142,Vecchio,altro,60 piani  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara201.htm
REG27142,Vecchio,altro,60 piani  ALLIEVI,https://www.fidal.it/risultati/2022/REG27142/Gara202.htm
REG27142,Vecchio,altro,400m  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara206.htm
REG27142,Vecchio,altro,800m  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara208.htm
REG27142,Vecchio,altro,3000m  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara213.htm
REG27142,Vecchio,altro,Marcia 5000m  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara245.htm
REG27142,Vecchio,altro,Staffetta 4X2 giri  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara248.htm
REG27142,Vecchio,altro,Staffetta 4x1 Giro  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara260.htm
REG27142,Vecchio,altro,Alto  DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara126.htm
REG27142,Vecchio,altro,Lungo DONNE,https://www.fidal.it/risultati/2022/REG27142/Gara128.htm
REG27142,Vecchio,altro,Asta  UOMINI - 1 Gruppo,https://www.fidal.it/risultati/2022/REG27142/Gara224.htm
REG27142,Vecchio,altro,Alto  MASTER UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara225.htm
REG27142,Vecchio,altro,Alto  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara226.htm
REG27142,Vecchio,altro,Asta  UOMINI - 2 Gruppo,https://www.fidal.it/risultati/2022/REG27142/Gara227.htm
REG27142,Vecchio,altro,Lungo  UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara228.htm
REG27142,Vecchio,altro,Triplo  MASTER UOMINI,https://www.fidal.it/risultati/2022/REG27142/Gara229.htm
REG27341,Vecchio,altro,Salto in lungo/LJ Allieve,https://www.fidal.it/risultati/2022/REG27341/Gara128.htm
REG27341,Vecchio,altro,Salto triplo/TJ Allieve,https://www.fidal.it/risultati/2022/REG27341/Gara129.htm
REG27341,Vecchio,altro,Salto in lungo/LJ Allievi,https://www.fidal.it/risultati/2022/REG27341/Gara228.htm
REG27341,Vecchio,altro,Salto triplo/TJ Allievi,https://www.fidal.it/risultati/2022/REG27341/Gara229.htm
REG27341,Vecchio,altro,Salto in lungo/LJ Cadette,https://www.fidal.it/risultati/2022/REG27341/Gara328.htm
REG27341,Vecchio,altro,Salto triplo/TJ Cadette,https://www.fidal.it/risultati/2022/REG27341/Gara329.htm
REG27341,Vecchio,altro,Salto in lungo/LJ Cadetti,https://www.fidal.it/risultati/2022/REG27341/Gara428.htm
REG27341,Vecchio,altro,Salto triplo/TJ Cadetti,https://www.fidal.it/risultati/2022/REG27341/Gara429.htm
REG27340,Vecchio,altro,60 piani Donne - 1^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara001.htm
REG27340,Vecchio,altro,60 Hs H 84-8.50 Donne - 1^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara020.htm
REG27340,Vecchio,altro,60 piani Donne - 2^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara025.htm
REG27340,Vecchio,altro,60 Hs H 84-8.50 Donne - 2^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara030.htm
REG27340,Vecchio,altro,60 piani Uomini - 1^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara101.htm
REG27340,Vecchio,altro,60 Hs H 100 Jun Uomini - 1^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara119.htm
REG27340,Vecchio,altro,60 Hs H 106 P/S Uomini - 1^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara120.htm
REG27340,Vecchio,altro,60 piani Uomini - 2^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara125.htm
REG27340,Vecchio,altro,60 Hs H 100 Jun Uomini - 2^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara129.htm
REG27340,Vecchio,altro,60 Hs H 106 P/S Uomini - 2^ Prova,https://www.fidal.it/risultati/2022/REG27340/Gara130.htm
REG27427,Vecchio,altro,60 piani Ragazzi 2009,https://www.fidal.it/risultati/2022/REG27427/Gara001.htm
REG27427,Vecchio,altro,60 Hs H 60 Ragazzi 2009,https://www.fidal.it/risultati/2022/REG27427/Gara020.htm
REG27427,Vecchio,altro,60 piani Ragazze 2009,https://www.fidal.it/risultati/2022/REG27427/Gara101.htm
REG27427,Vecchio,altro,60 Hs H 60 Ragazze 2009,https://www.fidal.it/risultati/2022/REG27427/Gara120.htm
REG27427,Vecchio,altro,60 piani Ragazzi 2010,https://www.fidal.it/risultati/2022/REG27427/Gara201.htm
REG27427,Vecchio,altro,60 Hs H 60 Ragazzi 2010,https://www.fidal.it/risultati/2022/REG27427/Gara220.htm
REG27427,Vecchio,altro,60 piani Ragazze 2010,https://www.fidal.it/risultati/2022/REG27427/Gara301.htm
REG27427,Vecchio,altro,60 Hs H 60 Ragazze 2010,https://www.fidal.it/risultati/2022/REG27427/Gara320.htm
REG27427,Vecchio,altro,60 Hs H 76-8.50Extra Allieve,https://www.fidal.it/risultati/2022/REG27427/Gara620.htm
REG27427,Vecchio,altro,Peso Kg 2.000 Ragazzi 2009,https://www.fidal.it/risultati/2022/REG27427/Gara031.htm
REG27427,Vecchio,altro,Peso Kg 2.000 Ragazze 2009,https://www.fidal.it/risultati/2022/REG27427/Gara131.htm
REG27427,Vecchio,altro,Peso Kg 2.000 Ragazzi 2010,https://www.fidal.it/risultati/2022/REG27427/Gara231.htm
REG27427,Vecchio,altro,Peso Kg 2.000 Ragazze 2010,https://www.fidal.it/risultati/2022/REG27427/Gara331.htm
REG27414,Vecchio,altro,800m Cadette,https://www.fidal.it/risultati/2022/REG27414/Gara108.htm
REG27414,Vecchio,altro,50m Cadette,https://www.fidal.it/risultati/2022/REG27414/Gara156.htm
REG27414,Vecchio,altro,50 Hs H76 Cadette,https://www.fidal.it/risultati/2022/REG27414/Gara158.htm
REG27414,Vecchio,altro,800m Ragazze,https://www.fidal.it/risultati/2022/REG27414/Gara208.htm
REG27414,Vecchio,altro,50m Ragazze,https://www.fidal.it/risultati/2022/REG27414/Gara256.htm
REG27414,Vecchio,altro,50 Hs H60 Ragazze,https://www.fidal.it/risultati/2022/REG27414/Gara258.htm
REG27414,Vecchio,altro,Peso Kg 3.000 Cadette,https://www.fidal.it/risultati/2022/REG27414/Gara131.htm
REG27414,Vecchio,altro,Peso Kg 2.000 Ragazze,https://www.fidal.it/risultati/2022/REG27414/Gara231.htm
REG27351,Vecchio,altro,Salto in lungo/LJ J/P/S Donne,https://www.fidal.it/risultati/2022/REG27351/Gara028.htm
REG27351,Vecchio,altro,Salto in lungo/LJ J/P/S Uomini,https://www.fidal.it/risultati/2022/REG27351/Gara128.htm
REG27351,Vecchio,altro,Salto in lungo/LJ Allieve,https://www.fidal.it/risultati/2022/REG27351/Gara228.htm
REG27351,Vecchio,altro,Salto in lungo/LJ Allievi,https://www.fidal.it/risultati/2022/REG27351/Gara338.htm
REG26938,Vecchio,altro,60 piani Cadetti,https://www.fidal.it/risultati/2022/REG26938/Gara101.htm
REG26938,Vecchio,altro,60 Hs H 84-8.50 Cadetti,https://www.fidal.it/risultati/2022/REG26938/Gara120.htm
REG26938,Vecchio,altro,60 piani Cadette,https://www.fidal.it/risultati/2022/REG26938/Gara201.htm
REG26938,Vecchio,altro,60 Hs H 76-8.00 Cadette,https://www.fidal.it/risultati/2022/REG26938/Gara220.htm
REG26938,Vecchio,altro,60 Hs H 91-9.14 Extra Allievi,https://www.fidal.it/risultati/2022/REG26938/Gara320.htm
REG26938,Vecchio,altro,60 Hs H 76-8.50 Extra Allieve,https://www.fidal.it/risultati/2022/REG26938/Gara420.htm
REG26938,Vecchio,altro,60 Hs H 106 Uomini,https://www.fidal.it/risultati/2022/REG26938/Gara720.htm
REG26938,Vecchio,altro,60 Hs H 84-8.50 Extra Donne,https://www.fidal.it/risultati/2022/REG26938/Gara820.htm
REG26938,Vecchio,altro,Peso Kg 4.000 Cadetti,https://www.fidal.it/risultati/2022/REG26938/Gara131.htm
REG26938,Vecchio,altro,Peso Kg 3.000 Cadette,https://www.fidal.it/risultati/2022/REG26938/Gara231.htm
REG27428,Vecchio,altro,60m JUN/PRO/SEN MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara001.htm
REG27428,Vecchio,altro,1000m JUN/PRO/SEN MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara002.htm
REG27428,Vecchio,altro,60 Hs H 106 J/P/S MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara003.htm
REG27428,Vecchio,altro,60m JUN. MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara008.htm
REG27428,Vecchio,altro,1000m JUN. MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara009.htm
REG27428,Vecchio,altro,60 Hs H 100 JUN. MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara010.htm
REG27428,Vecchio,altro,800m J/P/S FEMMINILI PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara015.htm
REG27428,Vecchio,altro,60 Hs H 84-8.5 J/P/S FEMMINILI PENTATHON,https://www.fidal.it/risultati/2022/REG27428/Gara016.htm
REG27428,Vecchio,altro,1000m ALLIEVI PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara020.htm
REG27428,Vecchio,altro,60 Hs H 91-9.14 ALLIEVI PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara021.htm
REG27428,Vecchio,altro,800m ALLIEVE PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara025.htm
REG27428,Vecchio,altro,60 Hs H 76-8.50 ALLIEVE PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara026.htm
REG27428,Vecchio,altro,Peso Kg 7.260  J/P/S MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara007.htm
REG27428,Vecchio,altro,Peso Kg 6 JUN MASCHILI EPTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara014.htm
REG27428,Vecchio,altro,Peso Kg 4 J/P/S FEMMINILI PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara019.htm
REG27428,Vecchio,altro,Peso Kg 5 ALLIEVI PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara024.htm
REG27428,Vecchio,altro,Peso Kg 3 ALLIEVE PENTATHLON,https://www.fidal.it/risultati/2022/REG27428/Gara029.htm
REG27147,Vecchio,altro,60m EPTATHLON UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara031.htm
REG27147,Vecchio,altro,60Hs H106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara035.htm
REG27147,Vecchio,altro,1000m EPTATHLON UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara037.htm
REG27147,Vecchio,altro,60m EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara041.htm
REG27147,Vecchio,altro,60Hs H100 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara045.htm
REG27147,Vecchio,altro,1000m EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara047.htm
REG27147,Vecchio,altro,60Hs H 84 PENTATHLON DONNE,https://www.fidal.it/risultati/2022/REG27147/Gara051.htm
REG27147,Vecchio,altro,800m PENTATHLON DONNE,https://www.fidal.it/risultati/2022/REG27147/Gara055.htm
REG27147,Vecchio,altro,60Hs H76 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2022/REG27147/Gara061.htm
REG27147,Vecchio,altro,800m PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2022/REG27147/Gara065.htm
REG27147,Vecchio,altro,60Hs H91 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2022/REG27147/Gara071.htm
REG27147,Vecchio,altro,1000m PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2022/REG27147/Gara075.htm
REG27147,Vecchio,altro,200m  DONNE,https://www.fidal.it/risultati/2022/REG27147/Gara104.htm
REG27147,Vecchio,altro,400m  DONNE (EXTRA),https://www.fidal.it/risultati/2022/REG27147/Gara106.htm
REG27147,Vecchio,altro,1500 metri DONNE,https://www.fidal.it/risultati/2022/REG27147/Gara111.htm
REG27147,Vecchio,altro,200m  UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara204.htm
REG27147,Vecchio,altro,800m  UOMINI (EXTRA),https://www.fidal.it/risultati/2022/REG27147/Gara208.htm
REG27147,Vecchio,altro,1500 metri UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara211.htm
REG27147,Vecchio,altro,Peso Kg 7.260 EPTATHLON UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara033.htm
REG27147,Vecchio,altro,Peso Kg 6 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2022/REG27147/Gara043.htm
REG27147,Vecchio,altro,Peso Kg 4  PENTATHLON DONNE,https://www.fidal.it/risultati/2022/REG27147/Gara053.htm
REG27147,Vecchio,altro,Peso Kg 3 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2022/REG27147/Gara063.htm
REG27147,Vecchio,altro,Peso Kg 5 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2022/REG27147/Gara073.htm
REG27273,Vecchio,altro,60 piani UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara001.htm
REG27273,Vecchio,altro,60m FINALE U,https://www.fidal.it/risultati/2022/REG27273/Gara002.htm
REG27273,Vecchio,altro,200 metri UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara004.htm
REG27273,Vecchio,altro,400 metri UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara006.htm
REG27273,Vecchio,altro,800 metri UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara008.htm
REG27273,Vecchio,altro,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara020.htm
REG27273,Vecchio,altro,60 Hs H 100 JUNIOR M (U20),https://www.fidal.it/risultati/2022/REG27273/Gara021.htm
REG27273,Vecchio,altro,60 Hs H 91-9.14 ALLIEVI (U18),https://www.fidal.it/risultati/2022/REG27273/Gara022.htm
REG27273,Vecchio,altro,Marcia 3000m UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara043.htm
REG27273,Vecchio,altro,Marcia 5000m UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara045.htm
REG27273,Vecchio,altro,60 piani DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara101.htm
REG27273,Vecchio,altro,60m FINALE D,https://www.fidal.it/risultati/2022/REG27273/Gara102.htm
REG27273,Vecchio,altro,200 metri DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara104.htm
REG27273,Vecchio,altro,400 metri DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara106.htm
REG27273,Vecchio,altro,800 metri DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara108.htm
REG27273,Vecchio,altro,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara120.htm
REG27273,Vecchio,altro,60 Hs H 76-8.50 ALLIEVE (U18),https://www.fidal.it/risultati/2022/REG27273/Gara121.htm
REG27273,Vecchio,altro,Marcia 3000m DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara143.htm
REG27273,Vecchio,altro,60 piani CADETTI (U16),https://www.fidal.it/risultati/2022/REG27273/Gara201.htm
REG27273,Vecchio,altro,300 piani CADETTI (U16),https://www.fidal.it/risultati/2022/REG27273/Gara205.htm
REG27273,Vecchio,altro,1000 metri CADETTI (U16),https://www.fidal.it/risultati/2022/REG27273/Gara209.htm
REG27273,Vecchio,altro,60 Hs H 84-8.50 CADETTI (U16),https://www.fidal.it/risultati/2022/REG27273/Gara220.htm
REG27273,Vecchio,altro,Marcia 2000m CADETTI (U16),https://www.fidal.it/risultati/2022/REG27273/Gara242.htm
REG27273,Vecchio,altro,60 piani CADETTE (U16),https://www.fidal.it/risultati/2022/REG27273/Gara301.htm
REG27273,Vecchio,altro,300 piani CADETTE (U16),https://www.fidal.it/risultati/2022/REG27273/Gara305.htm
REG27273,Vecchio,altro,1000 metri CADETTE (U16),https://www.fidal.it/risultati/2022/REG27273/Gara309.htm
REG27273,Vecchio,altro,60 Hs H 76-8.00 CF CADETTE (U16),https://www.fidal.it/risultati/2022/REG27273/Gara320.htm
REG27273,Vecchio,altro,Marcia 2000m CADETTE (U16),https://www.fidal.it/risultati/2022/REG27273/Gara342.htm
REG27273,Vecchio,altro,60 piani ESORDIENTI M 10,https://www.fidal.it/risultati/2022/REG27273/Gara401.htm
REG27273,Vecchio,altro,600 metri ESORDIENTI M 10,https://www.fidal.it/risultati/2022/REG27273/Gara407.htm
REG27273,Vecchio,altro,60 piani ESORDIENTI F 10,https://www.fidal.it/risultati/2022/REG27273/Gara501.htm
REG27273,Vecchio,altro,600 metri ESORDIENTI F 10,https://www.fidal.it/risultati/2022/REG27273/Gara507.htm
REG27273,Vecchio,altro,Marcia 1000m ESORDIENTI F 10,https://www.fidal.it/risultati/2022/REG27273/Gara550.htm
REG27273,Vecchio,altro,60 piani RAGAZZI (U14),https://www.fidal.it/risultati/2022/REG27273/Gara601.htm
REG27273,Vecchio,altro,1000 metri RAGAZZI (U14),https://www.fidal.it/risultati/2022/REG27273/Gara609.htm
REG27273,Vecchio,altro,60 Hs H 60 RAGAZZI (U14),https://www.fidal.it/risultati/2022/REG27273/Gara620.htm
REG27273,Vecchio,altro,60 piani RAGAZZE (U14),https://www.fidal.it/risultati/2022/REG27273/Gara701.htm
REG27273,Vecchio,altro,1000 metri RAGAZZE (U14),https://www.fidal.it/risultati/2022/REG27273/Gara709.htm
REG27273,Vecchio,altro,60 Hs H 60 RAGAZZE (U14),https://www.fidal.it/risultati/2022/REG27273/Gara720.htm
REG27273,Vecchio,altro,Marcia 1000m RAGAZZE (U14),https://www.fidal.it/risultati/2022/REG27273/Gara750.htm
REG27273,Vecchio,altro,Salto in alto UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara026.htm
REG27273,Vecchio,altro,Salto in lungo UOMINI,https://www.fidal.it/risultati/2022/REG27273/Gara028.htm
REG27273,Vecchio,altro,Salto in alto DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara126.htm
REG27273,Vecchio,altro,Salto in lungo DONNE,https://www.fidal.it/risultati/2022/REG27273/Gara128.htm
REG27273,Vecchio,altro,Salto in alto CADETTI (U16),https://www.fidal.it/risultati/2022/REG27273/Gara226.htm
REG27273,Vecchio,altro,Salto in lungo CADETTI (U16),https://www.fidal.it/risultati/2022/REG27273/Gara228.htm
REG27273,Vecchio,altro,Salto in alto CADETTE (U16),https://www.fidal.it/risultati/2022/REG27273/Gara326.htm
REG27273,Vecchio,altro,Salto in lungo CADETTE (U16),https://www.fidal.it/risultati/2022/REG27273/Gara328.htm
REG27273,Vecchio,altro,Salto in lungo ESORDIENTI M 10,https://www.fidal.it/risultati/2022/REG27273/Gara428.htm
REG27273,Vecchio,altro,Salto in lungo ESORDIENTI F 10,https://www.fidal.it/risultati/2022/REG27273/Gara528.htm
REG27273,Vecchio,altro,Salto in alto RAGAZZI (U14),https://www.fidal.it/risultati/2022/REG27273/Gara626.htm
REG27273,Vecchio,altro,Salto in lungo RAGAZZI (U14),https://www.fidal.it/risultati/2022/REG27273/Gara628.htm
REG27273,Vecchio,altro,Salto in alto RAGAZZE (U14),https://www.fidal.it/risultati/2022/REG27273/Gara726.htm
REG27273,Vecchio,altro,Salto in lungo RAGAZZE (U14),https://www.fidal.it/risultati/2022/REG27273/Gara728.htm
REG27097,Vecchio,altro,60 metri Uomini,https://www.fidal.it/risultati/2022/REG27097/Gara001.htm
REG27097,Vecchio,altro,60 Hs H106 Uomini,https://www.fidal.it/risultati/2022/REG27097/Gara020.htm
REG27097,Vecchio,altro,60 metri Donne,https://www.fidal.it/risultati/2022/REG27097/Gara101.htm
REG27097,Vecchio,altro,60 Hs H76 Allieve,https://www.fidal.it/risultati/2022/REG27097/Gara119.htm
REG27097,Vecchio,altro,60 Hs H84 Donne,https://www.fidal.it/risultati/2022/REG27097/Gara120.htm
REG27097,Vecchio,altro,Salto in alto Allievi,https://www.fidal.it/risultati/2022/REG27097/Gara024.htm
