Data	Codice	Home	Risultati	Versione Sigma	Status	Ultimo Aggiornamento
2022-02-05	REG27413	https://www.fidal.it/risultati/2022/REG27413/Index.htm	https://www.fidal.it/risultati/2022/REG27413/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2022-02-05	REG27260	https://www.fidal.it/risultati/2022/REG27260/Index.htm	https://www.fidal.it/risultati/2022/REG27260/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-05	REG27338	https://www.fidal.it/risultati/2022/REG27338/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-05	REG27314	https://www.fidal.it/risultati/2022/REG27314/Index.htm	https://www.fidal.it/risultati/2022/REG27314/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-06	REG27036	https://www.fidal.it/risultati/2022/REG27036/Index.htm	https://www.fidal.it/risultati/2022/REG27036/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-06	REG27415	https://www.fidal.it/risultati/2022/REG27415/Index.htm	https://www.fidal.it/risultati/2022/REG27415/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-06	REG27142	https://www.fidal.it/risultati/2022/REG27142/Index.htm	https://www.fidal.it/risultati/2022/REG27142/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2022-02-06	REG27315	https://www.fidal.it/risultati/2022/REG27315/Index.htm	https://www.fidal.it/risultati/2022/REG27315/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-06	REG27341	https://www.fidal.it/risultati/2022/REG27341/Index.htm	https://www.fidal.it/risultati/2022/REG27341/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-06	COD9810	https://www.fidal.it/risultati/2022/COD9810/Index.htm	https://www.fidal.it/risultati/2022/COD9810/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2022-02-06	REG27340	https://www.fidal.it/risultati/2022/REG27340/Index.htm	https://www.fidal.it/risultati/2022/REG27340/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-06	REG27427	https://www.fidal.it/risultati/2022/REG27427/Index.htm	https://www.fidal.it/risultati/2022/REG27427/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-02-06	REG27339	https://www.fidal.it/risultati/2022/REG27339/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-06	REG27414	https://www.fidal.it/risultati/2022/REG27414/Index.htm	https://www.fidal.it/risultati/2022/REG27414/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2022-02-06	REG27262	https://www.fidal.it/risultati/2022/REG27262/Index.htm	https://www.fidal.it/risultati/2022/REG27262/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-12	REG27347	https://www.fidal.it/risultati/2022/REG27347/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-12	REG27174	https://www.fidal.it/risultati/2022/REG27174/Index.htm	https://www.fidal.it/risultati/2022/REG27174/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2022-02-12	REG27316	https://www.fidal.it/risultati/2022/REG27316/Index.htm	https://www.fidal.it/risultati/2022/REG27316/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-13	REG27351	https://www.fidal.it/risultati/2022/REG27351/Index.htm	https://www.fidal.it/risultati/2022/REG27351/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-13	REG26967	https://www.fidal.it/risultati/2022/REG26967/Index.htm	https://www.fidal.it/risultati/2022/REG26967/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-13	REG26938	https://www.fidal.it/risultati/2022/REG26938/Index.htm	https://www.fidal.it/risultati/2022/REG26938/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-02-13	REG27428	https://www.fidal.it/risultati/2022/REG27428/Index.htm	https://www.fidal.it/risultati/2022/REG27428/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-02-13	REG27147	https://www.fidal.it/risultati/2022/REG27147/Index.htm	https://www.fidal.it/risultati/2022/REG27147/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-02-13	REG27273	https://www.fidal.it/risultati/2022/REG27273/Index.htm	https://www.fidal.it/risultati/2022/REG27273/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2022-02-13	COD9824	https://www.fidal.it/risultati/2022/COD9824/Index.htm	https://www.fidal.it/risultati/2022/COD9824/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2022-02-13	REG27097	https://www.fidal.it/risultati/2022/REG27097/Index.htm	https://www.fidal.it/risultati/2022/REG27097/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2022-02-13	REG27459				Gara non esistente	2024-02-09
2022-02-13	REG27352	https://www.fidal.it/risultati/2022/REG27352/Index.htm	https://www.fidal.it/risultati/2022/REG27352/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-13	REG27353	https://www.fidal.it/risultati/2022/REG27353/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-13	REG27486	https://www.fidal.it/risultati/2022/REG27486/Index.htm	https://www.fidal.it/risultati/2022/REG27486/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-02-13	REG27317	https://www.fidal.it/risultati/2022/REG27317/Index.htm	https://www.fidal.it/risultati/2022/REG27317/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-13	REG27429	https://www.fidal.it/risultati/2022/REG27429/Index.htm	https://www.fidal.it/risultati/2022/REG27429/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-13	REG27350	https://www.fidal.it/risultati/2022/REG27350/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-16	REG27419	https://www.fidal.it/risultati/2022/REG27419/Index.htm	https://www.fidal.it/risultati/2022/REG27419/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2022-02-19	REG27360	https://www.fidal.it/risultati/2022/REG27360/Index.htm	https://www.fidal.it/risultati/2022/REG27360/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-19	REG27221				Gara non esistente	2024-02-09
2022-02-19	REG27361	https://www.fidal.it/risultati/2022/REG27361/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-19	REG27487	https://www.fidal.it/risultati/2022/REG27487/Index.htm	https://www.fidal.it/risultati/2022/REG27487/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-19	REG27037	https://www.fidal.it/risultati/2022/REG27037/Index.htm	https://www.fidal.it/risultati/2022/REG27037/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-19	REG27256	https://www.fidal.it/risultati/2022/REG27256/Index.htm	https://www.fidal.it/risultati/2022/REG27256/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-20	COD9815	https://www.fidal.it/risultati/2022/COD9815/Index.htm	https://www.fidal.it/risultati/2022/COD9815/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2022-02-20	REG27039	https://www.fidal.it/risultati/2022/REG27039/Index.htm	https://www.fidal.it/risultati/2022/REG27039/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-20	REG27038	https://www.fidal.it/risultati/2022/REG27038/Index.htm	https://www.fidal.it/risultati/2022/REG27038/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-20	REG27364	https://www.fidal.it/risultati/2022/REG27364/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-20	REG27365	https://www.fidal.it/risultati/2022/REG27365/Index.htm	https://www.fidal.it/risultati/2022/REG27365/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2022-02-20	REG27366	https://www.fidal.it/risultati/2022/REG27366/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-20	REG27258	https://www.fidal.it/risultati/2022/REG27258/Index.htm	https://www.fidal.it/risultati/2022/REG27258/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-20	REG27504				Gara non esistente	2024-02-09
2022-02-20	REG27146	https://www.fidal.it/risultati/2022/REG27146/Index.htm	https://www.fidal.it/risultati/2022/REG27146/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-02-26	REG27408	https://www.fidal.it/risultati/2022/REG27408/Index.htm	https://www.fidal.it/risultati/2022/REG27408/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-26	REG27370	https://www.fidal.it/risultati/2022/REG27370/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-26	REG27371	https://www.fidal.it/risultati/2022/REG27371/Index.htm	https://www.fidal.it/risultati/2022/REG27371/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-02-26	REG27532				Gara non esistente	2024-02-09
2022-02-27	REG26968	https://www.fidal.it/risultati/2022/REG26968/Index.htm	https://www.fidal.it/risultati/2022/REG26968/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-27	REG27373	https://www.fidal.it/risultati/2022/REG27373/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-27	REG27068	https://www.fidal.it/risultati/2022/REG27068/Index.htm	https://www.fidal.it/risultati/2022/REG27068/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-27	REG27103	https://www.fidal.it/risultati/2022/REG27103/Index.htm	https://www.fidal.it/risultati/2022/REG27103/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2022-02-27	REG27402	https://www.fidal.it/risultati/2022/REG27402/Index.htm	https://www.fidal.it/risultati/2022/REG27402/Index.htm	Vecchissimo	ok	2024-02-09
2022-02-27	REG27148	https://www.fidal.it/risultati/2022/REG27148/Index.htm	https://www.fidal.it/risultati/2022/REG27148/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-02-27	REG27409				Gara non esistente	2024-02-09
2022-02-27	REG27518	https://www.fidal.it/risultati/2022/REG27518/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2022-02-27	COD9817	https://www.fidal.it/risultati/2022/COD9817/Index.htm	https://www.fidal.it/risultati/2022/COD9817/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2022-02-27	COD9816				Gara non esistente	2024-02-09
2022-02-27	REG27374	https://www.fidal.it/risultati/2022/REG27374/Index.htm	https://www.fidal.it/risultati/2022/REG27374/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-03-05	REG27562	https://www.fidal.it/risultati/2022/REG27562/Index.htm	https://www.fidal.it/risultati/2022/REG27562/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-03-05	REG27561	https://www.fidal.it/risultati/2022/REG27561/Index.htm	https://www.fidal.it/risultati/2022/REG27561/Index.htm	Vecchissimo	ok	2024-02-09
2022-03-05	REG27040	https://www.fidal.it/risultati/2022/REG27040/Index.htm	https://www.fidal.it/risultati/2022/REG27040/Index.htm	Vecchissimo	ok	2024-02-09
2022-03-05	REG27263	https://www.fidal.it/risultati/2022/REG27263/Index.htm	https://www.fidal.it/risultati/2022/REG27263/Index.htm	Vecchissimo	ok	2024-02-09
2022-03-06	REG27516	https://www.fidal.it/risultati/2022/REG27516/Index.htm	https://www.fidal.it/risultati/2022/REG27516/Index.htm	Vecchissimo	ok	2024-02-09
2022-03-06	REG27551	https://www.fidal.it/risultati/2022/REG27551/Index.htm	https://www.fidal.it/risultati/2022/REG27551/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2022-03-06	REG27520	https://www.fidal.it/risultati/2022/REG27520/Index.htm	https://www.fidal.it/risultati/2022/REG27520/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2022-03-06	REG27251	https://www.fidal.it/risultati/2022/REG27251/Index.htm	https://www.fidal.it/risultati/2022/REG27251/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2022-03-06	REG27630	https://www.fidal.it/risultati/2022/REG27630/Index.htm	https://www.fidal.it/risultati/2022/REG27630/Index.htm	Vecchissimo	ok	2024-02-09
2022-03-06	REG26969	https://www.fidal.it/risultati/2022/REG26969/Index.htm	https://www.fidal.it/risultati/2022/REG26969/Index.htm	Vecchissimo	ok	2024-02-09
2022-03-08	REG27624	https://www.fidal.it/risultati/2022/REG27624/Index.htm	https://www.fidal.it/risultati/2022/REG27624/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
