Prest.,Atleta,Anno,Società,Città,Data
4937,GENTILI Lorenzo,98,CENTRO ATLETICA PIOMBINO,Padova,14/01/2017
4936,NAIDON Lorenzo,99,U.S. QUERCIA TRENTINGRANA,Padova,28/01/2017
4925,MODUGNO Lorenzo,00,POLISPORTIVA TRIVENETO TRIESTE,Padova,27/01/2019
4912,BIZZOTTO Andrea,91,ATL.BIOTEKNA MARCON,Ancona,31/01/2010
4907,OMEDE' Matteo,92,S.S. VITTORIO ALFIERI ASTI,Ancona,31/01/2010
4905,LEONE Marco,98,ATL. LECCO-COLOMBO COSTRUZ.,Padova,23/01/2016
4895,CARIOTI Andrea,96,ATLETICA PIEMONTE ASD,Padova,24/01/2015
4889,COMBI Stefano,90,GINN.MONZESE FORTI E LIBERI,Ancona,27/01/2008
4889,ARRIUS Alessandro,01,ATL. O.S.A. SARONNO LIB.,Minsk,26/02/2020
4886,CALVI Michele,90,G.S.SELF ATL. MONTANARI GRUZZA,Ancona,27/01/2008
4877,MODUGNO Lorenzo,00,POLISPORTIVA TRIVENETO TRIESTE,Padova,12/01/2019
4875,KHALIFI Elamjad,91,A.S. LA FRATELLANZA 1874,Ancona,16/01/2010
4875,CINCO Luca,04,ATL. O.S.A. SARONNO LIB.,Padova,11/03/2023
4866,BATTISTI Tommaso,92,EDERA ATL. FORLI,Ancona,30/01/2011
4855,VIGLIOTTI Vincenzo,94,ATL. STUDENTESCA CA.RI.RI,Ancona,13/01/2013
4853,MARSI Luca,89,ATLETICA LIVORNO,Ancona,27/01/2008
4842,ARRIUS Alessandro,01,ATL. O.S.A. SARONNO LIB.,Padova,27/01/2019
4838,LAMA Francesco,97,ATL. IMOLA SACMI AVIS,Padova,24/01/2015
4836,CARUGATI Alessandro,04,ATL. O.S.A. SARONNO LIB.,Padova,13/03/2022
4833,SCHIFFEREGGER Thomas,98,SSV BRUNECK BRUNICO VOLKSBANK,Padova,28/01/2017
4833,DESTER Dario,00,CREMONA SPORTIVA ATL. ARVEDI,Padova,13/01/2018
4819,BARRUECOS MILLET Harold andrelly,95,ATL.VICENTINA,Ancona,27/01/2013
4808,CANDIOTTO Lorenzo,00,G.S. FIAMME ORO PADOVA,Padova,27/01/2019
4800,SOTTILE Davide,94,ATLETICA VALSESIA,Ancona,27/01/2013
4795,PIAZZA Matteo,90,PROSPORT ATL. FIRENZE,Ancona,01/02/2009
4793,DI GIOIA Antonio,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,27/01/2013
4778,POLINI Mattia,03,COLLECTION ATLETICA SAMBENEDET,Padova,13/03/2022
4762,CASOLO Andrea,92,N.ATL. FANFULLA LODIGIANA,Ancona,30/01/2011
4756,FUSARO Nicolo',99,ATHLETIC CLUB 96 ALPERIA,Padova,28/01/2018
4751,MARCATO Riccardo,90,ASSINDUSTRIA SPORT PADOVA,Ancona,01/02/2009
4740,CERRATO Andrea,99,A.S.D. ATL. FOSSANO '75,Padova,28/01/2017
4738,RONZONI Simone,00,U.S. OLIMPIA BERGAMO,Padova,27/01/2019
4729,BAGNOLI Leonardo,91,PROSPORT ATL. FIRENZE,Ancona,01/02/2009
4721,ARRIGONI Valentino,96,NUOVA ATLETICA ASTRO,Padova,24/01/2015
4716,RAMAGLIA Andrea,94,PRO PATRIA A.R.C. BUSTO A.,Ancona,27/01/2013
4707,SANTINI Simone,02,SPORT RACE S.S.D. A R.L.,Padova,07/03/2021
4705,SANTINI Simone,02,SPORT RACE S.S.D. A R.L.,Padova,01/02/2020
4699,VIGLIOTTI Vincenzo,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,28/01/2012
4688,CARIOTI Andrea,96,ATLETICA PIEMONTE ASD,Padova,26/01/2014
4678,LEONE Marco,98,ATL. LECCO-COLOMBO COSTRUZ.,Padova,10/01/2016
4677,CANDIOTTO Lorenzo,00,G.S. FIAMME ORO PADOVA,Padova,12/01/2019
4676,FERRARI Francesco,02,A.S. LA FRATELLANZA 1874,Padova,01/02/2020
4675,PERNA Marco,91,A.S.D. AGG. HINNA,Ancona,01/02/2009
4672,SCHIFFEREGGER Thomas,98,SSV BRUNECK BRUNICO VOLKSBANK,Padova,23/01/2016
4664,NICOLA Riccardo,98,G.S. ERMENEGILDO ZEGNA,Padova,23/01/2016
4656,SANTAMBROGIO Mirko,01,TEAM-A LOMBARDIA,Padova,01/02/2020
4651,PETAZZI Andrea,95,PRO PATRIA A.R.C. BUSTO A.,Padova,26/01/2014
4636,LASSINI Diego,96,TRIESTE ATLETICA,Padova,26/01/2014
4635,MONACI Romeo,05,ATLETICA GROSSETO BANCA TEMA,Padova,11/03/2023
4625,KASIBOVIC Amar,99,ATL.VICENTINA,Padova,28/01/2017
4625,CORONA Simone,04,ATL-ETICA SAN VENDEMIANO,Padova,11/03/2023
4624,DI GIOIA Antonio,94,ASD ENTERPRISE SPORT & SERVICE,Napoli Ponticelli,13/01/2013
4621,BATTISTI Tommaso,92,EDERA ATL. FORLI,Ancona,16/01/2011
4621,LEONE Marco,98,ATL. LECCO-COLOMBO COSTRUZ.,Padova,14/01/2017
4614,NEMO Manuel,95,TEAM ATLETICA MARCHE,Ancona,19/01/2014
4605,NICOLA Riccardo,98,G.S. ERMENEGILDO ZEGNA,Padova,28/01/2017
4603,ZWICK Lorenz,96,ATLETICA MONZA,Padova,26/01/2014
4600,SANTAMBROGIO Mirko,01,TEAM-A LOMBARDIA,Padova,27/01/2019
4599,FUSARO Nicolo',99,ATHLETIC CLUB 96 ALPERIA,Padova,13/01/2018
4599,PANCALDI Emanuele,04,A.S.D. PONTEVECCHIO BOLOGNA,Padova,11/03/2023
4598,PELLISETTI Edoardo,95,ATLETICA PIEMONTE ASD,Ancona,27/01/2013
4595,BERNARDI Giacomo,92,PRO SESTO ATL.,Ancona,30/01/2011
4592,GHERGO Emanuele,02,TEAM ATLETICA MARCHE,Padova,01/02/2020
4590,MIGLIETTA Riccardo,99,ATL.VICENTINA,Padova,28/01/2017
4587,COMEL Alessio,97,UNIONE SPORTIVA ALBATESE ASD,Padova,23/01/2016
4587,GLIOTTONE Mattia,04,CUS CASSINO,Padova,13/03/2022
4584,BARBINI Luca,99,ATL. LECCO-COLOMBO COSTRUZ.,Padova,28/01/2018
4583,RAMAGLIA Andrea,94,PRO PATRIA A.R.C. BUSTO A.,Ancona,28/01/2012
4578,CONTOTTO Niccolo',01,TEAM-A LOMBARDIA,Padova,27/01/2019
4570,PAOLUZZI Roberto,93,ATL. STUDENTESCA CA.RI.RI,Ancona,28/01/2012
4566,CORONA Simone,04,ATL-ETICA SAN VENDEMIANO,Padova,11/02/2023
4564,VAGO Andrea,01,TEAM-A LOMBARDIA,Padova,01/02/2020
4560,BARBINI Luca,99,ATL. LECCO-COLOMBO COSTRUZ.,Padova,28/01/2017
4559,IRRERA Lorenzo,98,ATL.STUD. RIETI ANDREA MILARDI,Padova,23/01/2016
4554,BELLANOVA Emanuele francesco,04,ATLETICA VERCELLI 78,Padova,13/03/2022
4553,VICERE' Vincenzo,04,LIBERTAS AMATORI ATLETICA LEGG,Padova,13/03/2022
4550,FERRIGHETTO Tino,02,GS LA PIAVE 2000,Padova,12/01/2020
4548,BANO Massimo,02,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,21/02/2021
4547,OTTAVIANI Leonardo,91,ATL. AVIS MACERATA,Ancona,01/02/2009
4544,MIGLIETTA Riccardo,99,ATL.VICENTINA,Padova,14/01/2017
4540,LEONI Alessio,91,A.S. LA FRATELLANZA 1874,Ancona,16/01/2010
4537,PIAZZA Tommaso,90,PROSPORT ATL. FIRENZE,Ancona,01/02/2009
4534,STRATTA Lorenzo,94,S.S. VITTORIO ALFIERI ASTI,Ancona,28/01/2012
4525,DEMICHELIS Simone,99,A.S.D. ATL. FOSSANO '75,Padova,28/01/2018
4518,RIGAMONTI Alessandro,93,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,30/01/2011
4513,VAGO Andrea,01,TEAM-A LOMBARDIA,Padova,27/01/2019
4507,CIPRIANO Edoardo,96,ATLETICA MONZA,Padova,26/01/2014
4501,BOVO Federico,03,ATLETICA VIS ABANO,Padova,21/02/2021
4499,ARRIUS Alessandro,01,O.S.A. SARONNO LIB.,Aubiere,16/12/2018
4498,PASCUCCI Nicolas,97,TEAM-A LOMBARDIA,Padova,23/01/2016
4494,BRANDI Gabriele,99,TEAM-A LOMBARDIA,Padova,28/01/2018
4492,VIANELLO Stefano,95,ATLETICA MONZA,Ancona,27/01/2013
4487,MARCATO Riccardo,90,ASSINDUSTRIA SPORT PADOVA,Ancona,27/01/2008
4482,CINCO Luca,04,ATL. O.S.A. SARONNO LIB.,Padova,13/03/2022
4480,LASSINI Diego,96,TRIESTE ATLETICA,Padova,11/01/2014
4477,DI PRIMA Matteo,95,PRO SESTO ATL.,Ancona,27/01/2013
4477,MELLANO Lorenzo,04,A.S.D. ATL. FOSSANO '75,Padova,13/03/2022
4475,BONETTI Roberto,02,CREMONA SPORTIVA ATL. ARVEDI,Padova,01/02/2020
4473,SILEONI Massimiliano,97,ATL. AVIS MACERATA,Padova,23/01/2016
4471,PANCALDI Emanuele,04,A.S.D. PONTEVECCHIO BOLOGNA,Padova,11/02/2023
4470,CORONA Simone,04,ATL-ETICA SAN VENDEMIANO,Padova,12/02/2022
4468,BARELLA Niccolo',02,TEAM-A LOMBARDIA,Padova,21/02/2021
4467,DE CARLI Matteo,89,FONDAZIONE M. BENTEGODI,Ancona,27/01/2008
4466,BANO Massimo,02,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,07/03/2021
4460,IRRERA Lorenzo,98,ATL.STUD. RIETI ANDREA MILARDI,Padova,28/01/2017
4460,MONTEFALCONE Guglielmo,04,SPORT RACE S.S.D. A R.L.,Padova,12/02/2022
4459,ZULIANI Davide,04,SSD NISSOLINO SPORT SRL ASU,Padova,13/03/2022
4458,MATTOLINI Francesco,05,ATLETICA LIVORNO,Padova,11/03/2023
4456,ANGELI Christian,02,ATL.  VALLI DI NON E SOLE,Padova,01/02/2020
4455,CUCULO Jacopo,97,S.A.F.ATLETICA PIEMONTE A.S.D.,Padova,23/01/2016
4450,RASILE Silvio riccardo,96,ATL. STUDENTESCA CA.RI.RI,Padova,26/01/2014
4448,NAIDON Lorenzo,99,U.S. QUERCIA TRENTINGRANA,Padova,14/01/2017
4448,MONTI Andrea,99,ATL. LECCO-COLOMBO COSTRUZ.,Padova,28/01/2018
4445,BANFI Daniele,96,O.S.A. SARONNO LIB.,Padova,24/01/2015
4443,PEZZINI Mirko,95,LAGARINA CRUS TEAM,Padova,26/01/2014
4435,PIRCHER David,03,ASV S.V. LANA - RAIKA,Padova,13/03/2022
4433,AMICI Francesco,01,LIBERTAS ATLETICA FORLI',Padova,01/02/2020
4428,ZULIANI Davide,04,SSD NISSOLINO SPORT SRL ASU,Padova,11/03/2023
4418,KASIBOVIC Amar,99,ATL.VICENTINA,Padova,14/01/2017
4409,COMEL Alessio,97,UNIONE SPORTIVA ALBATESE ASD,Padova,10/01/2016
4409,DE MARCO Giacomo,98,CENTRO ATLETICA PIOMBINO,Padova,28/01/2017
4407,IRRERA Lorenzo,98,ATL.STUD. RIETI ANDREA MILARDI,Ancona,08/01/2017
4405,AVELLA Antonio,92,A.S.D. AGG. HINNA,Ancona,30/01/2011
4405,CARUGATI Alessandro,04,ATL. O.S.A. SARONNO LIB.,Padova,11/03/2023
4403,ANGELI Christian,02,ATL.  VALLI DI NON E SOLE,Padova,12/01/2020
4403,BORTOLAZZI Luca,04,C.U.S. VERONA SEZ. ATLETICA,Padova,12/02/2022
4398,SCORTECCIA Filippo,94,PROSPORT ATL. FIRENZE,Ancona,27/01/2013
4398,REBAGLIATI Francesco,96,ATLETICA ARCOBALENO SAVONA,Padova,24/01/2015
4397,BONETTI Roberto,02,CREMONA SPORTIVA ATL. ARVEDI,Padova,12/01/2020
4392,BIZZOTTO Andrea,91,ATLETICA LIBERTAS PADOVA,Ancona,01/02/2009
4391,SPADA Alessio,91,OLIMPUS SAN MARINO ATLETICA,Ancona,31/01/2010
4391,MODUGNO Lorenzo,00,POLISPORTIVA TRIVENETO TRIESTE,Padova,28/01/2018
4390,SIMIONATO Gianluca,90,N.ATL. FANFULLA LODIGIANA,Ancona,17/01/2009
4388,SANAVIO Gabriele,05,FONDAZIONE M. BENTEGODI,Padova,11/02/2023
4378,GIACOMETTI Leonardo,98,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,28/01/2017
4373,PASCUCCI Nicolas,97,TEAM-A LOMBARDIA,Padova,24/01/2015
4368,FELETTO Tiziano,00,ATL-ETICA SAN VENDEMIANO,Padova,27/01/2019
4367,NEMO Manuel,95,TECNO ADRIATLETICA MARCHE,Ancona,27/01/2013
4364,MELICONI Alessandro,97,A.S.D. PONTEVECCHIO BOLOGNA,Padova,10/01/2016
4363,CACCINI Alessandro,01,COLLECTION ATLETICA SAMBENEDET,Ancona,06/01/2019
4358,ROBBIN Jean marie,98,ATLETICA SANDRO CALVESI,Padova,28/01/2017
4358,ERBA Gabriele angelo,04,PRO SESTO ATL.,Padova,12/02/2022
4357,SIMIONATO Gianluca,90,N.ATL. FANFULLA LODIGIANA,Ancona,01/02/2009
4356,BRUZZESE FESCHUK Yulian oleksandrovit,96,ATL. REGGIO ASD,Padova,24/01/2015
4355,CORTINOVIS Daniele,01,ATL. BERGAMO 1959 ORIOCENTER,Padova,01/02/2020
4353,MANIACI Filippo,97,ATL LIBERTAS RUNNERS LIVORNO,Padova,24/01/2015
4353,NIAGU Nicola benjamin,03,PROSPORT ATL. FIRENZE,Eaubonne,09/01/2022
4351,BAGNOLO Umberto,94,N.ATL. FANFULLA LODIGIANA,Ancona,28/01/2012
4351,RIGHETTINI Giacomo,95,S.S. ROBUR BARBARANO,Padova,26/01/2014
4347,CORONA Simone,04,ATL-ETICA SAN VENDEMIANO,Padova,13/03/2022
4345,PEZZINI Mirko,95,LAGARINA CRUS TEAM,Padova,11/01/2014
4341,MONTI Andrea,99,ATL. LECCO-COLOMBO COSTRUZ.,Padova,14/01/2017
4341,FELETTO Tiziano,00,ATL-ETICA SAN VENDEMIANO,Padova,12/01/2019
4340,MONTI Andrea,99,ATL. LECCO-COLOMBO COSTRUZ.,Padova,28/01/2017
4329,MALATINI Leonardo,93,TECNO ADRIATLETICA MARCHE,Ancona,30/01/2011
4320,MORIS Gabriele,93,ATLETICA SANDRO CALVESI,Ancona,28/01/2012
4313,COMEL Alessio,97,UNIONE SPORTIVA ALBATESE ASD,Padova,24/01/2015
4310,BENATI Romolo,95,N.ATL. FANFULLA LODIGIANA,Ancona,27/01/2013
4307,RONZONI Simone,00,U.S. OLIMPIA BERGAMO,Padova,28/01/2018
4301,FELETTO Tiziano,00,ATL-ETICA SAN VENDEMIANO,Padova,28/01/2018
4301,GARBO Davis,04,G.S. FIAMME ORO PADOVA,Padova,13/03/2022
4297,VENTURINI Michele,01,FONDAZIONE M. BENTEGODI,Padova,12/01/2020
4296,PANCALDI Emanuele,04,A.S.D. PONTEVECCHIO BOLOGNA,Padova,12/02/2022
4292,DI GIOIA Antonio,94,ASD ENTERPRISE SPORT & SERVICE,Ancona,28/01/2012
4291,MANIACI Filippo,97,ATL LIBERTAS RUNNERS LIVORNO,Padova,23/01/2016
4290,SPADA Alessio,91,OLIMPUS SAN MARINO ATLETICA,Ancona,01/02/2009
4284,NEMO Manuel,95,TECNO ADRIATLETICA MARCHE,Ancona,13/01/2013
4282,REBAGLIATI Francesco,96,ATLETICA ARCOBALENO SAVONA,Padova,26/01/2014
4273,CORDERA Lorenzo,04,A.S. ATL. STRAMBINO,Padova,11/03/2023
4270,BRAMBILLA Andrea,95,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,27/01/2013
4270,BANO Massimo,02,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,12/01/2020
4270,SCOTTO Manaseb,05,ATLETICA LIVORNO,Padova,11/03/2023
4269,TETTAMANZI Umberto,97,ATLETICA MONZA,Padova,24/01/2015
4269,BELVISI Andrea,05,SSD NISSOLINO SPORT SRL ASU,Padova,11/03/2023
4268,BORTOLAZZI Luca,04,C.U.S. VERONA SEZ. ATLETICA,Padova,11/03/2023
4267,GIACOMETTI Leonardo,98,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,23/01/2016
4263,FORESI Andrea,97,ATLETICA LIVORNO,Padova,23/01/2016
4255,SCORTECCIA Filippo,94,PROSPORT ATL. FIRENZE,Ancona,15/01/2012
4249,CUSPOLICI Tommaso,91,A.S. DIL. POL. A.P.B.,Ancona,01/02/2009
4249,BUSETTO Riccardo,98,G.S.SELF ATL. MONTANARI GRUZZA,Padova,23/01/2016
4247,CASTRO Nicolo',89,A.S.D. ATLETICASPEZIA CARISPE,Ancona,27/01/2008
4246,COME' Andre',95,ATLETICA SANDRO CALVESI,Padova,26/01/2014
4243,BORTOLAZZI Luca,04,C.U.S. VERONA SEZ. ATLETICA,Padova,13/03/2022
4242,SCORTECCIA Filippo,94,PROSPORT ATL. FIRENZE,Ancona,28/01/2012
4242,BARBINI Luca,99,ATL. LECCO-COLOMBO COSTRUZ.,Padova,14/01/2017
4237,BRANDI Gabriele,99,TEAM-A LOMBARDIA,Padova,28/01/2017
4236,COME' Andre',95,ATLETICA SANDRO CALVESI,Ancona,27/01/2013
4235,SCEBI Agostino,90,A.S.D. AGG. HINNA,Ancona,27/01/2008
4235,GIOANOLA Giorgio,99,S.S. VITTORIO ALFIERI ASTI,Padova,28/01/2017
4233,POMANTE Michelangelo,99,ATLETICA FIRENZE MARATHON S.S.,Padova,13/01/2018
4226,FAVRO Stefano,98,ATLETICA CANAVESANA,Padova,28/01/2017
4226,POMANTE Michelangelo,99,ATLETICA FIRENZE MARATHON S.S.,Padova,28/01/2018
4225,BAGGIO Mattia,05,ATL.VICENTINA,Padova,11/02/2023
4223,SANAVIO Gabriele,05,FONDAZIONE M. BENTEGODI,Padova,11/03/2023
4220,DAL MAGRO Edoardo,03,ATHLETIC CLUB FIREX BELLUNO,Padova,21/02/2021
4220,PANCALDI Emanuele,04,A.S.D. PONTEVECCHIO BOLOGNA,Padova,13/03/2022
4209,GASTALDIN Giulio,98,ATLETICA MONZA,Padova,28/01/2017
4202,CAMILLI Federico,93,A.S.D. FRANCESCO FRANCIA,Ancona,28/01/2012
4202,DEMETZ Alexander,94,ATLETICA GHERDEINA RAIFFEISEN,Ancona,27/01/2013
4194,LANDO Manuel,00,ATL.VICENTINA,Padova,13/01/2018
4194,ERBA Gabriele angelo,04,PRO SESTO ATL.,Padova,13/03/2022
4193,DEMICHELIS Simone,99,A.S.D. ATL. FOSSANO '75,Padova,28/01/2017
4191,ORSILLO Emiliano,02,SPORT RACE S.S.D. A R.L.,Padova,01/02/2020
4189,SCEBI Agostino,90,A.S.D. AGG. HINNA,Ancona,01/02/2009
4185,CAPCELEA Marin,98,ATL.CSAIN PERUGIA,Padova,28/01/2017
4184,LACALA Stefano,91,A.P.D. PARTENOPE ATL. LEGG.,Ancona,01/02/2009
4184,GHIRARDELLI Nicola,94,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,28/01/2012
4182,GHIRARDELLI Nicola,94,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,27/01/2013
4173,BIANCHI Alvise,01,ATL.BIOTEKNA MARCON,Padova,27/01/2019
4169,GASTALDIN Giulio,98,ATLETICA MONZA,Padova,14/01/2017
4168,GIRARDI Davide,95,O.S.A. SARONNO LIB.,Padova,11/01/2014
4166,VICENTINI Pietro,99,EXPANDIA ATL. INSIEME VERONA,Padova,28/01/2018
4166,BERLANDA Federico,99,U.S. OLIMPIA BERGAMO,Padova,28/01/2018
4165,PISANI Stefano,92,A.P.D. PARTENOPE ATL. LEGG.,Ancona,31/01/2010
4165,MONFRINI Francesco,05,ASD NUOVA VIRTUS CREMA,Padova,11/02/2023
4164,BANFI Daniele,96,O.S.A. SARONNO LIB.,Padova,11/01/2014
4163,SANTINI Alessio,04,SPORT RACE S.S.D. A R.L.,Padova,13/03/2022
4158,ROCCO Mattia,01,ATLETICA CASTELL'ALFERO T.F.R.,Padova,01/02/2020
4156,BORTOLAZZI Luca,04,C.U.S. VERONA SEZ. ATLETICA,Padova,11/02/2023
4152,MONTRESOR Luca,97,ATL. INSIEME NEW FOODS VR,Padova,10/01/2016
4150,FERRARI Nicolo',99,ATLETICA TRENTO,Padova,14/01/2017
4147,SPADA Alessio,91,OLIMPUS SAN MARINO ATLETICA,Ancona,16/01/2010
4146,VERGINER Alex,94,ATLETICA GHERDEINA RAIFFEISEN,Ancona,27/01/2013
4142,MAZZON Riccardo,92,ATLETICA STRONESE BANCA MB,Ancona,30/01/2011
4141,MALATINI Leonardo,93,TECNO ADRIATLETICA MARCHE,Ancona,16/01/2011
4134,FORESI Andrea,97,ATLETICA LIVORNO,Padova,10/01/2016
4129,SCHEMBRI Alessio,95,N.ATL. FANFULLA LODIGIANA,Ancona,27/01/2013
4127,COCCO Luca,99,ATL.VICENTINA,Padova,28/01/2017
4123,GIACOMETTI Leonardo,98,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,10/01/2016
4123,MARINO Christian,02,ATLETICA CASTELL'ALFERO T.F.R.,Padova,07/03/2021
4120,MASERA Luca,90,S.A.F. BOLZANO,Ancona,01/02/2009
4119,CASTELLI Alfio,90,SPORT CLUB CATANIA A.S.D.,Ancona,01/02/2009
4119,BANO Pietro,99,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,13/01/2018
4118,SORIO Alessandro,00,EXPANDIA ATL. INSIEME VERONA,Padova,12/01/2019
4116,MELICONI Alessandro,97,A.S.D. PONTEVECCHIO BOLOGNA,Padova,23/01/2016
4115,BRANDI Gabriele,99,TEAM-A LOMBARDIA,Padova,14/01/2017
4114,FELETTO Tiziano,00,ATL-ETICA SAN VENDEMIANO,Padova,13/01/2018
4114,GROPPI Giovanni,00,FONDAZIONE M. BENTEGODI,Padova,12/01/2019
4111,SIMIONATO Gianluca,90,N.ATL. FANFULLA LODIGIANA,Ancona,27/01/2008
4108,BUSETTO Riccardo,98,G.S.SELF ATL. MONTANARI GRUZZA,Ancona,10/01/2016
4104,FAGIOLI Carlo,95,ATL LIBERTAS RUNNERS LIVORNO,Padova,26/01/2014
4104,EBERT Samuele,98,LIB. VALPOLICELLA LUPATOTINA,Padova,10/01/2016
4104,GROPPI Giovanni,00,FONDAZIONE M. BENTEGODI,Padova,27/01/2019
4095,BATTISTI Tommaso,92,EDERA ATL. FORLI,Ancona,31/01/2010
4092,DE MARCO Giacomo,98,CENTRO ATLETICA PIOMBINO,Padova,23/01/2016
4084,SUMMA Matteo,96,ATLETICA VALSESIA,Padova,26/01/2014
4084,STASIO Filippo,04,SPORT RACE S.S.D. A R.L.,Padova,13/03/2022
4081,BANO Pietro,99,ASSOCIAZIONE ATLETICA N.E.VI.,Padova,28/01/2018
4079,LASSINI Diego,96,TRIESTE ATLETICA,Padova,10/01/2015
4074,LUSSIGNOLI Davide,97,ATL. CHIARI 1964 LIB.,Padova,10/01/2016
4074,SABBATINI Simone,98,TEAM ATLETICA MARCHE,Padova,28/01/2017
4073,SCEBI Agostino,90,A.S.D. AGG. HINNA,Napoli,11/01/2009
4072,CERNUSCHI Francesco maria,91,GINN.MONZESE FORTI E LIBERI,Ancona,31/01/2010
4072,GASTALDIN Giulio,98,ATLETICA MONZA,Padova,10/01/2016
4071,MENDOUR Youssef,99,A.S.D. TEAM TREVISO,Padova,13/01/2018
4069,ARRIGONI Valentino,96,NUOVA ATLETICA ASTRO,Padova,26/01/2014
4068,VICENTINI Pietro,99,EXPANDIA ATL. INSIEME VERONA,Padova,13/01/2018
4067,FORESI Andrea,97,ATLETICA LIVORNO,Padova,24/01/2015
4067,FAZZINI Emanuele,02,CENTRO ATLETICA PIOMBINO,Padova,01/02/2020
4062,CUSINATO Michael,91,ATLETICA MIZUNO PIEMONTE ASSOC,Ancona,01/02/2009
4057,PIAZZA Tommaso,90,PROSPORT ATL. FIRENZE,Ancona,27/01/2008
4051,MATARAZZO Antonio,97,A.S. DIL. MILONE,Padova,23/01/2016
4044,RONDANINI Davide,05,ATL. CASTELNOVO MONTI,Padova,11/03/2023
