Codice,Versione Sigma,Warning,Disciplina,Nome,Link
REG30273,Nuovo,,60m,60 metri ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30273/Risultati/Gara101.html
REG30273,Nuovo,,400m,400 metri ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30273/Risultati/Gara106.html
REG30273,Nuovo,,Salto con l'asta,Salto con l'asta ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30273/Risultati/Gara027.html
REG30273,Nuovo,,Salto in lungo,Salto in lungo ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30273/Risultati/Gara028.html
REG30273,Nuovo,,Salto in lungo,Salto in lungo ALLIEVI,https://www.fidal.it/risultati/2023/REG30273/Risultati/Gara029.html
REG30273,Nuovo,,Salto con l'asta,Salto con l'asta ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30273/Risultati/Gara127.html
REG30271,Nuovo,,200m,200 metri CADETTI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara204.html
REG30271,Nuovo,,60 Hs h84,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara220.html
REG30271,Nuovo,,200m,200 metri CADETTE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara304.html
REG30271,Nuovo,,60 Hs h76,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara320.html
REG30271,Nuovo,,200m,200 metri RAGAZZI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara404.html
REG30271,Nuovo,,60 Hs h60,60 Hs H 60 RAGAZZI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara420.html
REG30271,Nuovo,,Marcia 2000m,Marcia 2000m RAGAZZI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara442.html
REG30271,Nuovo,,200m,200 metri RAGAZZE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara504.html
REG30271,Nuovo,,60 Hs h60,60 Hs H 60 RAGAZZE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara520.html
REG30271,Nuovo,,Marcia 2000m,Marcia 2000m RAGAZZE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara542.html
REG30271,Nuovo,,Salto con l'asta,Salto con l'asta CADETTI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara227.html
REG30271,Nuovo,,Salto in lungo,Salto in lungo CADETTI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara228.html
REG30271,Nuovo,,Salto con l'asta,Salto con l'asta CADETTE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara327.html
REG30271,Nuovo,,Salto in lungo,Salto in lungo CADETTE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara328.html
REG30271,Nuovo,,Salto in alto,Salto in alto RAGAZZI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara426.html
REG30271,Nuovo,,Salto in alto,Salto in alto RAGAZZE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara526.html
REG30271,Nuovo,,Peso 2.000Kg,Peso gomma kg 2 RAGAZZI,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara431.html
REG30271,Nuovo,,Peso 2.000Kg,Peso gomma kg 2 RAGAZZE,https://www.fidal.it/risultati/2023/REG30271/Risultati/Gara531.html
REG30274,Nuovo,,200m,200 metri ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara004.html
REG30274,Nuovo,,1500m,1500 metri ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara011.html
REG30274,Nuovo,,60 Hs h106,60 Hs H 106 ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara020.html
REG30274,Nuovo,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara021.html
REG30274,Nuovo,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara022.html
REG30274,Nuovo,,200m,200 metri ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara104.html
REG30274,Nuovo,,1500m,1500 metri ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara111.html
REG30274,Nuovo,,60 Hs h84,60 Hs H 84-8.50 ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara120.html
REG30274,Nuovo,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara121.html
REG30274,Nuovo,,1000m,1000 metri ALLIEVI PM,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara409.html
REG30274,Nuovo,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI PM,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara420.html
REG30274,Nuovo,,Salto in alto,Salto triplo ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara129.html
REG30274,Nuovo,,Salto in alto,Salto triplo ALLIEVE,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara130.html
REG30274,Nuovo,,Salto in alto,Salto in alto ALLIEVI PM,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara426.html
REG30274,Nuovo,,Salto in lungo,Salto in lungo ALLIEVI PM,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara428.html
REG30274,Nuovo,,Peso 5.000Kg,Peso kg 5 ALLIEVI PM,https://www.fidal.it/risultati/2023/REG30274/Risultati/Gara431.html
REG30274,Nuovo,,prove multiple,PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2023/REG30274/Risultati/RisPM400.html
REG30275,Nuovo,,60m,60 metri CADETTI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara201.html
REG30275,Nuovo,,200m,200 metri CADETTI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara204.html
REG30275,Nuovo,,Marcia 3000m,Marcia 3000m CADETTI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara243.html
REG30275,Nuovo,,60m,60 metri CADETTE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara301.html
REG30275,Nuovo,,200m,200 metri CADETTE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara304.html
REG30275,Nuovo,,Marcia 3000m,Marcia 3000m CADETTE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara343.html
REG30275,Nuovo,,60m,60 metri RAGAZZI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara401.html
REG30275,Nuovo,,200m,200 metri RAGAZZI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara404.html
REG30275,Nuovo,,60m,60 metri RAGAZZE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara501.html
REG30275,Nuovo,,200m,200 metri RAGAZZE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara504.html
REG30275,Nuovo,,Salto in alto,Salto in alto CADETTI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara226.html
REG30275,Nuovo,,Salto in alto,Salto triplo CADETTI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara229.html
REG30275,Nuovo,,Salto in alto,Salto in alto CADETTE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara326.html
REG30275,Nuovo,,Salto in alto,Salto triplo CADETTE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara329.html
REG30275,Nuovo,,Salto in lungo,Salto in lungo RAGAZZI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara428.html
REG30275,Nuovo,,Salto in lungo,Salto in lungo RAGAZZE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara528.html
REG30275,Nuovo,,Peso 4.000Kg,Peso kg 4 CADETTI,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara231.html
REG30275,Nuovo,,Peso 3.000Kg,Peso kg 3 CADETTE,https://www.fidal.it/risultati/2023/REG30275/Risultati/Gara331.html
REG30277,Nuovo,,60m,60 metri ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara001.html
REG30277,Nuovo,,800m,800 metri ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara008.html
REG30277,Nuovo,,Marcia 5000m,Marcia 5000m ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara045.html
REG30277,Nuovo,,60m,60 metri ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara101.html
REG30277,Nuovo,,800m,800 metri ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara108.html
REG30277,Nuovo,,Marcia 3000m,Marcia 3000m ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara143.html
REG30277,Nuovo,,60m,60 metri ASSOLUTI UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara301.html
REG30277,Nuovo,,1000m,1000 metri ASSOLUTI UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara309.html
REG30277,Nuovo,,60 Hs h106,60 Hs H 106 ASSOLUTI UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara320.html
REG30277,Nuovo,,60m,60 metri JUONIORES UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara401.html
REG30277,Nuovo,,1000m,1000 metri JUNIORES UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara409.html
REG30277,Nuovo,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara420.html
REG30277,Nuovo,,800m,800 metri ASSOLUTE DONNE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara508.html
REG30277,Nuovo,,60 Hs h84,60 Hs H 84-8.50 ASSOLUTI DONNE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara520.html
REG30277,Nuovo,,800m,800 metri ALLIEVE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara608.html
REG30277,Nuovo,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara620.html
REG30277,Nuovo,,Salto in alto,Salto in alto ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara026.html
REG30277,Nuovo,,Salto in alto,Salto triplo ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara029.html
REG30277,Nuovo,,Salto in lungo,Salto in lungo ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara128.html
REG30277,Nuovo,,Salto in lungo,Salto in lungo ALLIEVE,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara129.html
REG30277,Nuovo,,Salto in alto,Salto in alto ASSOLUTI UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara326.html
REG30277,Nuovo,,Salto con l'asta,Salto con l'asta ASSOLUTI UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara327.html
REG30277,Nuovo,,Salto in lungo,Salto in lungo ASSOLUTI UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara328.html
REG30277,Nuovo,,Salto in alto,Salto in alto JUNIORES UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara426.html
REG30277,Nuovo,,Salto con l'asta,Salto con l'asta JUNIORES UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara427.html
REG30277,Nuovo,,Salto in lungo,Salto in lungo JUNIORES UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara428.html
REG30277,Nuovo,,Salto in alto,Salto in alto ASSOLUTI DONNE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara526.html
REG30277,Nuovo,,Salto in lungo,Salto in lungo ASSOLUTE DONNE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara528.html
REG30277,Nuovo,,Salto in alto,Salto in alto ALLIEVE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara626.html
REG30277,Nuovo,,Salto in lungo,Salto in lungo ALLIEVE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara628.html
REG30277,Nuovo,,Peso 7.260Kg,Peso kg 7.260 ASSOLUTI UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara331.html
REG30277,Nuovo,,Peso 6.000Kg,Peso kg 6 JUNIORES UOMINI PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara431.html
REG30277,Nuovo,,Peso 4.000Kg,Peso kg 4 ASSOLUTE DONNE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara531.html
REG30277,Nuovo,,Peso 3.000Kg,Peso kg 3 ALLIEVE PM,https://www.fidal.it/risultati/2023/REG30277/Risultati/Gara631.html
REG30277,Nuovo,,prove multiple,EPTATHLON ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30277/Risultati/RisPM300.html
REG30277,Nuovo,,prove multiple,EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2023/REG30277/Risultati/RisPM400.html
REG30277,Nuovo,,prove multiple,PENTATHLON DONNE,https://www.fidal.it/risultati/2023/REG30277/Risultati/RisPM500.html
REG30277,Nuovo,,prove multiple,PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2023/REG30277/Risultati/RisPM600.html
REG30779,Nuovo,,Salto con l'asta,Salto con l'asta UOMINI,https://www.fidal.it/risultati/2023/REG30779/Risultati/Gara027.html
REG30779,Nuovo,,Salto con l'asta,Salto con l'asta DONNE,https://www.fidal.it/risultati/2023/REG30779/Risultati/Gara127.html
REG30533,Nuovo,,60m,60m DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara101.html
REG30533,Nuovo,,200m,200m DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara104.html
REG30533,Nuovo,,200m,200m MASTER DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara105.html
REG30533,Nuovo,,400m,400m DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara106.html
REG30533,Nuovo,,800m,800m DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara108.html
REG30533,Nuovo,,3000m,3000m DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara113.html
REG30533,Nuovo,,4x400m,Staffetta 4x2giri DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara160.html
REG30533,Nuovo,,60m,60m UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara201.html
REG30533,Nuovo,,200m,200m MASTER UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara204.html
REG30533,Nuovo,,400m,400m UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara206.html
REG30533,Nuovo,,800m,800m UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara208.html
REG30533,Nuovo,,3000m,3000m UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara213.html
REG30533,Nuovo,,4x400m,Staffetta 4x2giri UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara260.html
REG30533,Nuovo,,Salto in alto,Alto DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara126.html
REG30533,Nuovo,,Salto con l'asta,Asta DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara127.html
REG30533,Nuovo,,Salto in lungo,Lungo DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara128.html
REG30533,Nuovo,,Salto triplo,Triplo DONNE,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara129.html
REG30533,Nuovo,,Salto in alto,Alto UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara226.html
REG30533,Nuovo,,Salto in alto,Alto MASTER UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara227.html
REG30533,Nuovo,,Salto in lungo,Lungo ALLIEVI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara228.html
REG30533,Nuovo,,Salto triplo,Triplo UOMINI,https://www.fidal.it/risultati/2023/REG30533/Risultati/Gara229.html
REG30383,Nuovo,,60 Hs h91,60 Hs H91 Allievi,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara008.html
REG30383,Nuovo,,60 Hs h100,60 Hs H100 Juniores Uomini,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara009.html
REG30383,Nuovo,,60m,60 metri Uomini,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara010.html
REG30383,Nuovo,,60 Hs h106,60 Hs H106 Uomini,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara020.html
REG30383,Nuovo,,60 Hs h76,60 Hs H76 Allieve,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara109.html
REG30383,Nuovo,,60m,60 metri Donne,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara110.html
REG30383,Nuovo,,60 Hs h84,60 Hs H84 Donne,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara120.html
REG30383,Nuovo,,Salto in alto,Salto in alto Uomini,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara026.html
REG30383,Nuovo,,Salto con l'asta,Salto con l'asta Uomini,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara027.html
REG30383,Nuovo,,Salto in lungo,Salto in lungo Uomini,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara028.html
REG30383,Nuovo,,Salto in alto,Salto triplo Uomini,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara029.html
REG30383,Nuovo,,Salto in alto,Salto in alto Donne,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara126.html
REG30383,Nuovo,,Salto con l'asta,Salto con l'asta Donne,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara127.html
REG30383,Nuovo,,Salto in lungo,Salto in lungo Donne,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara128.html
REG30383,Nuovo,,Salto in alto,Salto triplo Donne,https://www.fidal.it/risultati/2023/REG30383/Risultati/Gara129.html
REG30329,Nuovo,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara004.html
REG30329,Nuovo,,3000m,3000 metri UOMINI,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara013.html
REG30329,Nuovo,,4x200m,Staffetta 4x200 ASSOLUTI UOMINI,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara060.html
REG30329,Nuovo,,200m,200 metri DONNE,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara104.html
REG30329,Nuovo,,3000m,3000 metri DONNE,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara113.html
REG30329,Nuovo,,4x200m,Staffetta 4x200 ASSOLUTI DONNE,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara160.html
REG30329,Nuovo,,Salto in alto,Salto triplo MASTER UOMINI,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara029.html
REG30329,Nuovo,,Salto con l'asta,Salto con l'asta ASSOLUTE DONNE AD IN INVITO,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara127.html
REG30329,Nuovo,,Salto in alto,Salto triplo MASTER DONNE,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara129.html
REG30329,Nuovo,,Peso 6.000Kg,Peso kg 6 SM50-SM55,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara032.html
REG30329,Nuovo,,Peso 5.000Kg,Peso kg 5 SM60-SM65,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara033.html
REG30329,Nuovo,,Peso 4.000Kg,Peso kg 4 SM70-SM75,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara034.html
REG30329,Nuovo,,Peso 3.000Kg,Peso kg 3 SM80-90,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara035.html
REG30329,Nuovo,,Peso 4.000Kg,Peso kg 4 SF30-SF45,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara131.html
REG30329,Nuovo,,Peso 3.000Kg,Peso kg 3 SF50-SF70,https://www.fidal.it/risultati/2023/REG30329/Risultati/Gara132.html
REG30534,Nuovo,,400m,400m DONNE,https://www.fidal.it/risultati/2023/REG30534/Risultati/Gara106.html
REG30534,Nuovo,,800m,800m DONNE,https://www.fidal.it/risultati/2023/REG30534/Risultati/Gara108.html
REG30534,Nuovo,,1500m,1500m DONNE,https://www.fidal.it/risultati/2023/REG30534/Risultati/Gara111.html
REG30534,Nuovo,,60 Hs h76,60Hs H76 ALLIEVE,https://www.fidal.it/risultati/2023/REG30534/Risultati/Gara119.html
REG30534,Nuovo,,60 Hs h84,60Hs H84 DONNE,https://www.fidal.it/risultati/2023/REG30534/Risultati/Gara120.html
REG30534,Nuovo,,60 Hs Master,60Hs Master DONNE,https://www.fidal.it/risultati/2023/REG30534/Risultati/Gara121.html
