Data	Codice	Home	Risultati	Versione Sigma	Status	Ultimo Aggiornamento
2023-01-05	COD10848	https://www.fidal.it/risultati/2023/COD10848/Index.htm	https://www.fidal.it/risultati/2023/COD10848/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-07	REG30532	https://www.fidal.it/risultati/2023/REG30532/Index.htm	https://www.fidal.it/risultati/2023/REG30532/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-07	REG30581	https://www.fidal.it/risultati/2023/REG30581/Index.htm	https://www.fidal.it/risultati/2023/REG30581/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-07	REG30270	https://www.fidal.it/risultati/2023/REG30270/Index.htm	https://www.fidal.it/risultati/2023/REG30270/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-07	REG30609	https://www.fidal.it/risultati/2023/REG30609/Index.htm	https://www.fidal.it/risultati/2023/REG30609/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-07	REG30238	https://www.fidal.it/risultati/2023/REG30238/Index.htm	https://www.fidal.it/risultati/2023/REG30238/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-07	REG30235	https://www.fidal.it/risultati/2023/REG30235/Index.htm	https://www.fidal.it/risultati/2023/REG30235/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-08	REG30242	https://www.fidal.it/risultati/2023/REG30242/Index.htm	https://www.fidal.it/risultati/2023/REG30242/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-08	REG30595	https://www.fidal.it/risultati/2023/REG30595/Index.htm	https://www.fidal.it/risultati/2023/REG30595/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-08	REG30610	https://www.fidal.it/risultati/2023/REG30610/Index.htm	https://www.fidal.it/risultati/2023/REG30610/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2023-01-08	REG30273	https://www.fidal.it/risultati/2023/REG30273/Index.htm	https://www.fidal.it/risultati/2023/REG30273/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-08	REG30399	https://www.fidal.it/risultati/2023/REG30399/Index.htm	https://www.fidal.it/risultati/2023/REG30399/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-08	REG30271	https://www.fidal.it/risultati/2023/REG30271/Index.htm	https://www.fidal.it/risultati/2023/REG30271/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-08	REG30195	https://www.fidal.it/risultati/2023/REG30195/Index.htm	https://www.fidal.it/risultati/2023/REG30195/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-08	REG30245	https://www.fidal.it/risultati/2023/REG30245/Index.htm	https://www.fidal.it/risultati/2023/REG30245/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-08	REG30246	https://www.fidal.it/risultati/2023/REG30246/Index.htm	https://www.fidal.it/risultati/2023/REG30246/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-14	REG30635	https://www.fidal.it/risultati/2023/REG30635/Index.htm	https://www.fidal.it/risultati/2023/REG30635/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-14	REG30481				Gara non esistente	2024-02-09
2023-01-14	REG30247	https://www.fidal.it/risultati/2023/REG30247/Index.htm	https://www.fidal.it/risultati/2023/REG30247/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-14	REG30785				Gara non esistente	2024-02-09
2023-01-14	REG30617	https://www.fidal.it/risultati/2023/REG30617/Index.htm	https://www.fidal.it/risultati/2023/REG30617/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-14	REG30274	https://www.fidal.it/risultati/2023/REG30274/Index.htm	https://www.fidal.it/risultati/2023/REG30274/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-14	REG30812	https://www.fidal.it/risultati/2023/REG30812/Index.htm	https://www.fidal.it/risultati/2023/REG30812/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2023-01-15	REG30250	https://www.fidal.it/risultati/2023/REG30250/Index.htm	https://www.fidal.it/risultati/2023/REG30250/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-15	REG30196	https://www.fidal.it/risultati/2023/REG30196/Index.htm	https://www.fidal.it/risultati/2023/REG30196/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2023-01-15	REG30582	https://www.fidal.it/risultati/2023/REG30582/Index.htm	https://www.fidal.it/risultati/2023/REG30582/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-15	REG30275	https://www.fidal.it/risultati/2023/REG30275/Index.htm	https://www.fidal.it/risultati/2023/REG30275/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-15	REG30251	https://www.fidal.it/risultati/2023/REG30251/Index.htm	Non ancora disponibili	Vecchio	Risultati non ancora disponibili	2024-02-09
2023-01-15	REG30249	https://www.fidal.it/risultati/2023/REG30249/Index.htm	https://www.fidal.it/risultati/2023/REG30249/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-15	REG30277	https://www.fidal.it/risultati/2023/REG30277/Index.htm	https://www.fidal.it/risultati/2023/REG30277/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-15	REG30620	https://www.fidal.it/risultati/2023/REG30620/Index.htm	https://www.fidal.it/risultati/2023/REG30620/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-15	REG30779	https://www.fidal.it/risultati/2023/REG30779/Index.htm	https://www.fidal.it/risultati/2023/REG30779/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-15	REG30533	https://www.fidal.it/risultati/2023/REG30533/Index.htm	https://www.fidal.it/risultati/2023/REG30533/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-15	REG30514	https://www.fidal.it/risultati/2023/REG30514/Index.htm	https://www.fidal.it/risultati/2023/REG30514/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-15	REG30376	https://www.fidal.it/risultati/2023/REG30376/Index.htm	https://www.fidal.it/risultati/2023/REG30376/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-15	REG30383	https://www.fidal.it/risultati/2023/REG30383/Index.htm	https://www.fidal.it/risultati/2023/REG30383/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-15	REG30563	https://www.fidal.it/risultati/2023/REG30563/Index.htm	https://www.fidal.it/risultati/2023/REG30563/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-15	REG30638	https://www.fidal.it/risultati/2023/REG30638/Index.htm	https://www.fidal.it/risultati/2023/REG30638/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-18	REG30329	https://www.fidal.it/risultati/2023/REG30329/Index.htm	https://www.fidal.it/risultati/2023/REG30329/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-21	REG30626	https://www.fidal.it/risultati/2023/REG30626/Index.htm	https://www.fidal.it/risultati/2023/REG30626/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-21	REG30483				Gara non esistente	2024-02-09
2023-01-21	COD10326				Gara non esistente	2024-02-09
2023-01-22	REG30394	https://www.fidal.it/risultati/2023/REG30394/Index.htm	https://www.fidal.it/risultati/2023/REG30394/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-22	REG30647	https://www.fidal.it/risultati/2023/REG30647/Index.htm	https://www.fidal.it/risultati/2023/REG30647/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-22	REG30255	https://www.fidal.it/risultati/2023/REG30255/Index.htm	https://www.fidal.it/risultati/2023/REG30255/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-22	REG30393	https://www.fidal.it/risultati/2023/REG30393/Index.htm	https://www.fidal.it/risultati/2023/REG30393/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-22	REG30254	https://www.fidal.it/risultati/2023/REG30254/Index.htm	https://www.fidal.it/risultati/2023/REG30254/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-22	REG30583	https://www.fidal.it/risultati/2023/REG30583/Index.htm	https://www.fidal.it/risultati/2023/REG30583/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-22	COD10770				Gara non esistente	2024-02-09
2023-01-22	REG30876	https://www.fidal.it/risultati/2023/REG30876/Index.htm	https://www.fidal.it/risultati/2023/REG30876/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-22	REG30534	https://www.fidal.it/risultati/2023/REG30534/Index.htm	https://www.fidal.it/risultati/2023/REG30534/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-22	REG30386	https://www.fidal.it/risultati/2023/REG30386/Index.htm	https://www.fidal.it/risultati/2023/REG30386/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-22	REG30628	https://www.fidal.it/risultati/2023/REG30628/Index.htm	https://www.fidal.it/risultati/2023/REG30628/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-22	REG30661	https://www.fidal.it/risultati/2023/REG30661/Index.htm	https://www.fidal.it/risultati/2023/REG30661/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-22	REG30784	https://www.fidal.it/risultati/2023/REG30784/Index.htm	https://www.fidal.it/risultati/2023/REG30784/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-22	REG30256	https://www.fidal.it/risultati/2023/REG30256/Index.htm	https://www.fidal.it/risultati/2023/REG30256/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-22	REG30330	https://www.fidal.it/risultati/2023/REG30330/Index.htm	https://www.fidal.it/risultati/2023/REG30330/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-22	REG30513				Gara non esistente	2024-02-09
2023-01-22	REG30331	https://www.fidal.it/risultati/2023/REG30331/Index.htm	https://www.fidal.it/risultati/2023/REG30331/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-25	REG30334	https://www.fidal.it/risultati/2023/REG30334/Index.htm	https://www.fidal.it/risultati/2023/REG30334/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-28	REG30815	https://www.fidal.it/risultati/2023/REG30815/Index.htm	https://www.fidal.it/risultati/2023/REG30815/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-28	REG30260	https://www.fidal.it/risultati/2023/REG30260/Index.htm	https://www.fidal.it/risultati/2023/REG30260/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-28	REG30335	https://www.fidal.it/risultati/2023/REG30335/Index.htm	https://www.fidal.it/risultati/2023/REG30335/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-28	REG30395	https://www.fidal.it/risultati/2023/REG30395/Index.htm	https://www.fidal.it/risultati/2023/REG30395/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-28	REG30516	https://www.fidal.it/risultati/2023/REG30516/Index.htm	https://www.fidal.it/risultati/2023/REG30516/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-28	REG30803				Gara non esistente	2024-02-09
2023-01-28	REG30664	https://www.fidal.it/risultati/2023/REG30664/Index.htm	https://www.fidal.it/risultati/2023/REG30664/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-28	REG30629	https://www.fidal.it/risultati/2023/REG30629/Index.htm	https://www.fidal.it/risultati/2023/REG30629/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-28	REG30467	https://www.fidal.it/risultati/2023/REG30467/Index.htm	https://www.fidal.it/risultati/2023/REG30467/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-28	REG30304	https://www.fidal.it/risultati/2023/REG30304/Index.htm	https://www.fidal.it/risultati/2023/REG30304/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-29	REG30665	https://www.fidal.it/risultati/2023/REG30665/Index.htm	https://www.fidal.it/risultati/2023/REG30665/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-29	REG30337	https://www.fidal.it/risultati/2023/REG30337/Index.htm	https://www.fidal.it/risultati/2023/REG30337/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-29	REG30305	https://www.fidal.it/risultati/2023/REG30305/Index.htm	https://www.fidal.it/risultati/2023/REG30305/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-29	REG30264				Gara non esistente	2024-02-09
2023-01-29	REG30967	https://www.fidal.it/risultati/2023/REG30967/Index.htm	https://www.fidal.it/risultati/2023/REG30967/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2023-01-29	REG30877	https://www.fidal.it/risultati/2023/REG30877/Index.htm	https://www.fidal.it/risultati/2023/REG30877/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-29	REG30780	https://www.fidal.it/risultati/2023/REG30780/Index.htm	https://www.fidal.it/risultati/2023/REG30780/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-29	REG30338	https://www.fidal.it/risultati/2023/REG30338/Index.htm	https://www.fidal.it/risultati/2023/REG30338/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-29	REG30631	https://www.fidal.it/risultati/2023/REG30631/Index.htm	https://www.fidal.it/risultati/2023/REG30631/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
2023-01-29	REG30786				Gara non esistente	2024-02-09
2023-01-29	REG30262	https://www.fidal.it/risultati/2023/REG30262/Index.htm	https://www.fidal.it/risultati/2023/REG30262/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-01-29	REG30389	https://www.fidal.it/risultati/2023/REG30389/Index.htm	https://www.fidal.it/risultati/2023/REG30389/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-29	REG30831	https://www.fidal.it/risultati/2023/REG30831/Index.htm	https://www.fidal.it/risultati/2023/REG30831/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-29	REG30261	https://www.fidal.it/risultati/2023/REG30261/Index.htm	https://www.fidal.it/risultati/2023/REG30261/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2023-01-29	REG30204	https://www.fidal.it/risultati/2023/REG30204/Index.htm	https://www.fidal.it/risultati/2023/REG30204/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-09
2023-01-29	REG30536	https://www.fidal.it/risultati/2023/REG30536/Index.htm	https://www.fidal.it/risultati/2023/REG30536/Risultati/IndexRisultatiPerGara.html	Nuovo	ok	2024-02-09
2023-01-29	REG30404	https://www.fidal.it/risultati/2023/REG30404/Index.htm	https://www.fidal.it/risultati/2023/REG30404/Index.htm	Vecchissimo	ok	2024-02-09
2023-01-29	REG30882	https://www.fidal.it/risultati/2023/REG30882/Index.htm	https://www.fidal.it/risultati/2023/REG30882/Index.htm	Vecchissimo	ok	2024-02-09
2023-02-01	REG31118				Gara non esistente	2024-02-09
2023-02-01	REG30977	https://www.fidal.it/risultati/2023/REG30977/Index.htm	https://www.fidal.it/risultati/2023/REG30977/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-02-04	REG30759	https://www.fidal.it/risultati/2023/REG30759/Index.htm	https://www.fidal.it/risultati/2023/REG30759/Index.htm	Vecchissimo	ok	2024-02-09
2023-02-04	REG30765	https://www.fidal.it/risultati/2023/REG30765/Index.htm	https://www.fidal.it/risultati/2023/REG30765/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-09
2023-02-04	REG30895	https://www.fidal.it/risultati/2023/REG30895/Index.htm	https://www.fidal.it/risultati/2023/REG30895/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-09
