Prest.,Atleta,Anno,Società,Città,Data
13:22.43,TAGLIAPIETRA Lucia,63,GS.TORTELLINI VOLTAN MARTELLAG,Ancona,07/03/2014
13:24.40,MILANESE Susanna,73,IDEALDOOR LIBERTAS S. BIAGIO,Padova,18/01/2014
13:58.46,DESTRATIS Simona,77,ASD APULIATHLETICA,Ancona,07/03/2014
14:07.07,RUBERT Paola,66,IDEALDOOR LIBERTAS S. BIAGIO,Ancona,07/03/2014
14:14.72,BANDELLI Gabriella,54,TRIESTE ATLETICA,Ancona,07/03/2014
14:17.92,FRETTA Fiorella,46,A.S.D. ROMATLETICA,Budapest,27/03/2014
14:22.55,FRETTA Fiorella,46,A.S.D. ROMATLETICA,Ancona,07/03/2014
14:40.86,RUSCHENA Chiara,74,POL. ROMA XIII,Ancona,07/03/2014
15:55.54,BARBERINI Rosa,44,ATLETICA LONATO-LEM ITALIA,Ancona,07/03/2014
16:12.49,RAFFONE Celeste,46,ATLETICA LEGGERA PORTICI,Ancona,07/03/2014
16:21.88,SELLAN Jole,40,ATLETICA AVIANO,Ancona,07/03/2014
8:56.23,VIOLA Giulia alessandra,91,G.A. FIAMME GIALLE,Padova,22/02/2015
8:56.71,VIOLA Giulia alessandra,91,G.A. FIAMME GIALLE,Karlsruhe,31/01/2015
8:58.32,VIOLA Giulia alessandra,91,G.A. FIAMME GIALLE,Eaubonne,10/02/2015
8:59.04,VIOLA Giulia alessandra,91,G.A. FIAMME GIALLE,Praga,07/03/2015
9:01.19,DEL BUONO Federica,94,G.S. FORESTALE,Padova,22/02/2015
9:03.00,VIOLA Giulia alessandra,91,G.A. FIAMME GIALLE,Praga,06/03/2015
9:14.46,GALIMBERTI Sara,91,BRACCO ATLETICA,Eaubonne,10/02/2015
9:15.61,GALIMBERTI Sara,91,BRACCO ATLETICA,Padova,22/02/2015
9:16.23,COSTANZA Valentina,87,C.S. ESERCITO,Padova,22/02/2015
9:21.23,GALIMBERTI Sara,91,BRACCO ATLETICA,Padova,17/01/2015
9:31.37,BERNASCONI Valentina,85,ATLETICA MOGLIANO,Padova,17/01/2015
9:31.64,BERNASCONI Valentina,85,ATLETICA MOGLIANO,Padova,22/02/2015
9:32.12,FASCETTI Sveva,94,ATL. BRESCIA 1950,Padova,22/02/2015
9:34.45,STEFANI Anna,95,G.S. FORESTALE,Padova,22/02/2015
9:39.03,BRESSI Barbara,88,G.S.SELF ATL. MONTANARI GRUZZA,Ancona,25/01/2015
9:39.84,TESSARO Gloria,91,ATL.VICENTINA,Padova,22/02/2015
9:41.24,BOTTINI Laura,91,CUS PISA ATLETICA CASCINA,Ancona,04/02/2015
9:41.48,REINA Nicole svetlana,97,CUS PRO PATRIA MILANO,Padova,22/02/2015
9:41.97,FASCETTI Sveva,94,ATL. BRESCIA 1950,Ancona,25/01/2015
9:42.32,BUSATTO Anna,96,ATLETICA MOGLIANO,Padova,22/02/2015
9:43.85,FASCETTI Sveva,94,ATL. BRESCIA 1950,Ancona,08/02/2015
9:51.48,DALLA MONTA' Laura,93,GS VALSUGANA TRENTINO,Padova,14/02/2015
9:52.79,COVA Elisa,89,CUS PRO PATRIA MILANO,Padova,22/02/2015
9:52.97,TESSARO Gloria,91,ATL.VICENTINA,Padova,14/02/2015
9:56.05,COVA Elisa,89,CUS PRO PATRIA MILANO,Padova,14/02/2015
9:57.93,BUSATTO Anna,96,ATLETICA MOGLIANO,Padova,17/01/2015
10:00.58,BERTONI Francesca,93,A.S. LA FRATELLANZA 1874,Ancona,08/02/2015
10:03.02,BOTTINI Laura,91,CUS PISA ATLETICA CASCINA,Padova,17/01/2015
10:10.71,FINIELLI Claudia,79,ATL. REGGIO ASD,Padova,22/02/2015
10:10.73,CAITI Giuliana,90,ATLETICA BRUGNERA FRIULINTAGLI,Padova,17/01/2015
10:16.81,OGGIONI Silvia,95,PRO SESTO ATL.,Ancona,08/02/2015
10:17.03,LENA Alessandra,70,ATLETICA BRUGNERA FRIULINTAGLI,Ancona,27/02/2015
10:17.04,CASOLARI Chiara,93,A.S. LA FRATELLANZA 1874,Padova,17/01/2015
10:19.62,COCCHI Francesca,93,CALCESTRUZZI CORRADINI EXCELS.,Padova,14/02/2015
10:21.45,MICHIELIN Carolina,95,C.U.S. TRIESTE,Ancona,08/02/2015
10:21.87,VIGNATI Roberta,93,U.S. SANGIORGESE,Ancona,08/02/2015
10:28.61,MATTIOLI Giulia,94,CALCESTRUZZI CORRADINI EXCELS.,Ancona,08/02/2015
10:30.02,BORGHESI Elena,83,ATL. LUGO,Ancona,04/02/2015
10:33.60,FAIOLA Antonella,75,RCF ROMA SUD,Ancona,27/02/2015
10:33.77,CAVALIERE Silvia,96,RCF ROMA SUD,Ancona,25/01/2015
10:38.19,TORCOLI Elena,96,ATL. BRESCIA 1950,Padova,17/01/2015
10:43.18,AVIGO Laura,67,ATLETICA LONATO-LEM ITALIA,Padova,17/01/2015
10:44.26,ZUGNONI Cinzia,70,G.S. C.S.I. MORBEGNO,Ancona,27/02/2015
10:45.40,BOELLIS Luana,76,A.S.D. ATLETICA CAROVIGNO,Ancona,27/02/2015
10:45.40,DI TILLO Paola,77,GRUPPO SPORTIVO VIRTUS,Ancona,27/02/2015
10:53.81,SANTAMARIA Marta,70,ATLETICA BRUGNERA FRIULINTAGLI,Padova,07/02/2015
10:53.95,DANDOLO Nadia,62,A.S.D. ASI ATLETICA ROMA,Torun,23/03/2015
10:57.04,MASINI Federica,97,S.E.F. STAMURA ANCONA A.S.D.,Ancona,04/02/2015
11:01.29,HONORATI Valentina,99,S.E.F. STAMURA ANCONA A.S.D.,Ancona,04/02/2015
11:01.62,COLLI Gaia,99,POLISPORTIVA CAPRIOLI,Padova,17/01/2015
11:02.18,MEZZELANI Elisa,86,S.E.F. STAMURA ANCONA A.S.D.,Ancona,04/02/2015
11:02.78,ROSINI Paola,77,ATL. BEDIZZOLE,Padova,17/01/2015
11:02.99,DORIA Jessica,78,GENERALI RUNNERS,Padova,07/02/2015
11:04.10,MARONGIU Sonia,74,GS VALSUGANA TRENTINO,Torun,23/03/2015
11:04.43,CERISE Nicole,93,ATLETICA COGNE AOSTA,Padova,17/01/2015
11:05.83,SOUMA Spyridoula,65,COSENZA K42,Ancona,27/02/2015
11:07.67,DI TILLO Paola,77,GRUPPO SPORTIVO VIRTUS,Ancona,25/01/2015
11:10.91,PIANI Carmen,62,ATL. LECCO-COLOMBO COSTRUZ.,Torun,23/03/2015
11:12.28,DOTTORI Francesca,74,SPORT ATL. FERMO,Ancona,27/02/2015
11:13.36,PIANI Carmen,62,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,27/02/2015
11:17.02,SANTONI Loredana,69,S.E.F. STAMURA ANCONA A.S.D.,Ancona,27/02/2015
11:27.33,FIORENTINO Roberta,94,ASD BIANCOVERDE GIOVINAZZO,Ancona,18/02/2015
11:29.39,MASCITTI Rita,68,ATL. AVIS S.BENEDETTO DEL TR.,Ancona,27/02/2015
11:32.64,PICCINI Ilaria,98,S.E.F. STAMURA ANCONA A.S.D.,Ancona,18/02/2015
11:32.93,NARD Lorena,98,GS LA PIAVE 2000,Padova,17/01/2015
11:33.26,LANCEDELLI Giulia,99,POLISPORTIVA CAPRIOLI,Padova,17/01/2015
11:38.48,SANTONI Loredana,69,S.E.F. STAMURA ANCONA A.S.D.,Ancona,04/02/2015
11:42.00,DE DOMINICIS Elena,96,ASD ATLETICA GRAN SASSO TERAMO,Ancona,25/01/2015
11:42.17,BECCACECE Alessia,94,S.E.F. STAMURA ANCONA A.S.D.,Ancona,04/02/2015
11:42.28,D'ARATA Rosella,65,ASD LA GALLA PONTEDERA ATL.,Ancona,27/02/2015
11:46.49,LEGNARO Daria,76,G.P. TURRISTI MONTEGROTTO,Padova,07/02/2015
11:46.74,LORENZONI Maria,57,ATLETICA 85 FAENZA,Padova,07/02/2015
11:55.30,CELLETTI Alessandra,70,GIOVANNI SCAVO 2000 ATL.,Ancona,27/02/2015
11:56.57,LORENZET Marta,98,GS LA PIAVE 2000,Padova,17/01/2015
11:59.88,LORENZONI Maria,57,ATLETICA 85 FAENZA,Ancona,27/02/2015
12:02.45,MANCINO Palma,72,LYCEUM ROMA XIII A.P.D.,Ancona,27/02/2015
12:02.80,IUSCO Mariantonietta,66,A.S.D. ATLETICA CAROVIGNO,Ancona,27/02/2015
12:03.12,PICCINI Ilaria,98,S.E.F. STAMURA ANCONA A.S.D.,Ancona,04/02/2015
12:06.12,PIGNATARO Roberta,65,S.E.F. MACERATA,Ancona,27/02/2015
12:09.89,GHEZZI Irene,98,ATL. BRESCIA 1950,Ancona,25/01/2015
12:10.22,SCHOB Susanne,61,ASSI GIGLIO ROSSO FIRENZE,Ancona,27/02/2015
12:15.32,TEDDE Maria pasquale,63,SHARDANA ASSOCIAZIONE SPORTIVA,Ancona,27/02/2015
12:17.38,MEDIZZA Danila,61,TRIESTE ATLETICA,Ancona,27/02/2015
12:20.80,GIULIANI Francesca,93,ASD ATLETICA GRAN SASSO TERAMO,Ancona,25/01/2015
12:26.47,DA ROLD Carlotta,92,A.ATL.DOLOMITI BELLUNO,Padova,17/01/2015
12:27.48,PARTEMI Anna,66,COLLECTION ATLETICA SAMBENEDET,Ancona,27/02/2015
12:41.80,BARLETTA Cinzia,57,A.S.D. LIBERATLETICA,Ancona,27/02/2015
12:48.70,EGGER Waltraud,50,SPORTCLUB MERAN ASV,Ancona,27/02/2015
12:51.35,TOMA Grazia,58,ASI ATL.MINNITI,Ancona,27/02/2015
12:52.10,TRIONFI Bianca,66,ATLETICA DEI GELSI,Ancona,27/02/2015
12:56.05,MILANESE Susanna,73,IDEALDOOR LIBERTAS S. BIAGIO,Padova,07/02/2015
13:00.11,DALLE SASSE Giada,98,GS LA PIAVE 2000,Padova,17/01/2015
13:03.81,PATTIS Rosa,52,A.S.D. SUEDTIROL TEAM CLUB,Ancona,27/02/2015
13:09.52,MILANESE Susanna,73,IDEALDOOR LIBERTAS S. BIAGIO,Padova,17/01/2015
13:42.35,TAGLIAPIETRA Lucia,63,GS.TORTELLINI VOLTAN MARTELLAG,Ancona,27/02/2015
13:49.89,CAMASSA Alessandra,55,C.U.S. LECCE,Ancona,27/02/2015
13:51.10,CAMPION Alice,72,IDEALDOOR LIBERTAS S. BIAGIO,Padova,07/02/2015
14:02.03,MARCENCO Natalia,54,ASSINDUSTRIA SPORT PADOVA,Padova,07/02/2015
14:29.13,GIAMMARIA Patrizia,55,ATLETICA DEI GELSI,Ancona,27/02/2015
14:32.48,FRETTA Fiorella,46,ROMATLETICA FOOTWORKS,Ancona,27/02/2015
14:32.77,FRETTA Fiorella,46,ROMATLETICA FOOTWORKS,Torun,23/03/2015
14:41.46,PIN Angela,47,ATLETICA AVIANO,Ancona,27/02/2015
14:51.12,TIOZZO Eddi,61,AILATAN,Padova,07/02/2015
16:08.46,RIBERA D'ALCALA Gabriella,48,ATLETICA POSILLIPO,Ancona,27/02/2015
16:09.67,ATTOLICO Franca,53,ATL. DI LUMEZZANE C.S.P.,Ancona,27/02/2015
16:34.70,CANELLA Maria angela,57,VENICEMARATHON CLUB,Padova,07/02/2015
17:04.44,RAFFONE Celeste,46,ATLETICA LEGGERA PORTICI,Ancona,27/02/2015
17:19.99,SELLAN Jole,40,ATLETICA AVIANO,Ancona,27/02/2015
9:24.12,COSTANZA Valentina,87,C.S. ESERCITO,Ancona,06/03/2016
9:29.16,TESSARO Gloria,91,ATL.VICENTINA,Ancona,06/03/2016
9:32.73,PAPA Isabella,95,C.S. ESERCITO,Ancona,07/02/2016
9:37.30,PAPA Isabella,95,C.S. ESERCITO,Ancona,06/03/2016
9:42.73,BRESSI Barbara,88,G.S.SELF ATL. MONTANARI GRUZZA,Ancona,06/03/2016
9:44.68,COSTANZA Valentina,87,C.S. ESERCITO,Padova,16/01/2016
9:45.98,OGGIONI Silvia,95,PRO SESTO ATL.,Ancona,07/02/2016
9:47.75,SPAGNOLI Chiara,96,ATL. BRESCIA 1950,Ancona,07/02/2016
9:47.78,BUSATTO Anna,96,ATLETICA MOGLIANO,Ancona,07/02/2016
9:48.59,REINA Nicole svetlana,97,CUS PRO PATRIA MILANO,Padova,30/01/2016
9:52.97,DALLA MONTA' Laura,93,GS VALSUGANA TRENTINO,Ancona,06/03/2016
9:53.63,SPAGNOLI Chiara,96,ATL. BRESCIA 1950,Ancona,06/03/2016
9:53.80,BONANNI Eleonora,87,S.S. LAZIO ATLETICA LEGGERA,Ancona,23/01/2016
9:54.11,CARNICELLI Sara,94,A.S.D. ACSI ITALIA ATLETICA,Ancona,06/03/2016
9:54.62,BERNASCONI Valentina,85,ATLETICA MOGLIANO,Padova,20/02/2016
9:56.04,TESSARO Gloria,91,ATL.VICENTINA,Padova,30/01/2016
9:56.04,BERNASCONI Valentina,85,ATLETICA MOGLIANO,Ancona,06/03/2016
9:57.35,CARNICELLI Sara,94,A.S.D. ACSI ITALIA ATLETICA,Ancona,07/02/2016
9:57.78,MARCONI Gloria,68,ASD LA GALLA PONTEDERA ATL.,Ancona,26/02/2016
10:02.18,TESSARO Gloria,91,ATL.VICENTINA,Padova,13/02/2016
