Codice,Versione Sigma,Warning,Disciplina,Nome,Link
REG9881,Vecchio,,Salto in lungo,Salto in lungo PENTATHLON INDOOR ALLIEVI,https://www.fidal.it/risultati/2016/REG9881/Gara009.htm
REG9881,Vecchio,,Salto in alto,Salto in alto EPTATHLON INDOOR UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara014.htm
REG9881,Vecchio,,Salto con l'asta,Salto con l'asta EPTATHLON INDOOR UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara015.htm
REG9881,Vecchio,,Salto in lungo,Salto in lungo EPTATHLON INDOOR UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara016.htm
REG9881,Vecchio,,Salto in alto,Salto in alto EPTATHLON INDOOR JUNIOR M.,https://www.fidal.it/risultati/2016/REG9881/Gara021.htm
REG9881,Vecchio,,Salto con l'asta,Salto con l'asta EPTATHLON INDOOR JM,https://www.fidal.it/risultati/2016/REG9881/Gara022.htm
REG9881,Vecchio,,Salto in lungo,Salto in lungo EPTATHLON INDOOR JUNIOR M,https://www.fidal.it/risultati/2016/REG9881/Gara023.htm
REG9881,Vecchio,,Salto in alto,Salto in alto PENTATHLON INDOOR DONNE,https://www.fidal.it/risultati/2016/REG9881/Gara027.htm
REG9881,Vecchio,,Salto in lungo,Salto in lungo PENTATHLON INDOOR DONNE,https://www.fidal.it/risultati/2016/REG9881/Gara028.htm
REG9881,Vecchio,,Salto con l'asta,Salto con l'asta DONNE,https://www.fidal.it/risultati/2016/REG9881/Gara127.htm
REG9881,Vecchio,,Salto in lungo,Salto in lungo DONNE,https://www.fidal.it/risultati/2016/REG9881/Gara128.htm
REG9881,Vecchio,,Salto triplo,Salto triplo DONNE,https://www.fidal.it/risultati/2016/REG9881/Gara129.htm
REG9881,Vecchio,,Salto in alto,Salto in alto UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara226.htm
REG9881,Vecchio,,Salto con l'asta,Salto con l'asta UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara227.htm
REG9881,Vecchio,,Salto in lungo,Salto in lungo UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara228.htm
REG9881,Vecchio,,Salto triplo,Salto triplo UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara229.htm
REG9881,Vecchio,non conosco la massa,Peso,Peso PENTATHLON INDOOR ALLIEVE,https://www.fidal.it/risultati/2016/REG9881/Gara005.htm
REG9881,Vecchio,non conosco la massa,Peso,Peso PENTATHLON INDOOR ALLIEVI,https://www.fidal.it/risultati/2016/REG9881/Gara010.htm
REG9881,Vecchio,non conosco la massa,Peso,Peso EPTATHLON INDOOR UOMINI,https://www.fidal.it/risultati/2016/REG9881/Gara017.htm
REG9881,Vecchio,non conosco la massa,Peso,Peso EPTATHLON INDOOR JUNIOR M.,https://www.fidal.it/risultati/2016/REG9881/Gara024.htm
REG9881,Vecchio,non conosco la massa,Peso,Peso PENTATHLON INDOOR DONNE,https://www.fidal.it/risultati/2016/REG9881/Gara029.htm
REG9877,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara004.htm
REG9877,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara008.htm
REG9877,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara021.htm
REG9877,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2016/REG9877/Gara022.htm
REG9877,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara104.htm
REG9877,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara108.htm
REG9877,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara120.htm
REG9877,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2016/REG9877/Gara121.htm
REG9877,Vecchio,,60m,60 piani EPTATHLON UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara201.htm
REG9877,Vecchio,,60 Hs h106,60 Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara205.htm
REG9877,Vecchio,,1000m,1000 metri EPTATHLON UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara207.htm
REG9877,Vecchio,,60m,60 piani EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara301.htm
REG9877,Vecchio,,1000m,1000 metri EPTATHLON JUNIORES UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara307.htm
REG9877,Vecchio,,60 Hs h84,60 Hs H 84-8.50 PENTATHLON DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara401.htm
REG9877,Vecchio,,800m,800 metri PENTATHLON DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara405.htm
REG9877,Vecchio,,60 Hs h76,60 Hs H 76-8.50 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2016/REG9877/Gara501.htm
REG9877,Vecchio,,400m,400 metri PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2016/REG9877/Gara505.htm
REG9877,Vecchio,,Salto triplo,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara029.htm
REG9877,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara128.htm
REG9877,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTATHLON UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara202.htm
REG9877,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara206.htm
REG9877,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTATHLON JUNIORES M,https://www.fidal.it/risultati/2016/REG9877/Gara302.htm
REG9877,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON JUNIORES M,https://www.fidal.it/risultati/2016/REG9877/Gara306.htm
REG9877,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara402.htm
REG9877,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara404.htm
REG9877,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2016/REG9877/Gara502.htm
REG9877,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2016/REG9877/Gara504.htm
REG9877,Vecchio,,Peso 7.260Kg,Peso/SP Kg 7.260 EPTATHLON UOMINI,https://www.fidal.it/risultati/2016/REG9877/Gara203.htm
REG9877,Vecchio,,Peso 6.000Kg,Peso/SP Kg 6.000 EPTATHLON JUNIORES M,https://www.fidal.it/risultati/2016/REG9877/Gara303.htm
REG9877,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 PENTATHLON DONNE,https://www.fidal.it/risultati/2016/REG9877/Gara403.htm
REG9877,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2016/REG9877/Gara503.htm
REG9876,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2016/REG9876/Gara001.htm
REG9876,Vecchio,,1000m,1000 metri CADETTI,https://www.fidal.it/risultati/2016/REG9876/Gara009.htm
REG9876,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2016/REG9876/Gara101.htm
REG9876,Vecchio,,1000m,1000 metri CADETTE,https://www.fidal.it/risultati/2016/REG9876/Gara109.htm
REG9876,Vecchio,,60m,60 piani RAGAZZI,https://www.fidal.it/risultati/2016/REG9876/Gara201.htm
REG9876,Vecchio,,600m,600 metri RAGAZZI,https://www.fidal.it/risultati/2016/REG9876/Gara207.htm
REG9876,Vecchio,,60m,60 piani RAGAZZE,https://www.fidal.it/risultati/2016/REG9876/Gara301.htm
REG9876,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2016/REG9876/Gara307.htm
REG9876,Vecchio,,Salto triplo,Salto triplo/TJ CADETTI,https://www.fidal.it/risultati/2016/REG9876/Gara029.htm
REG9876,Vecchio,,Salto triplo,Salto triplo/TJ CADETTE,https://www.fidal.it/risultati/2016/REG9876/Gara129.htm
REG9876,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZI,https://www.fidal.it/risultati/2016/REG9876/Gara228.htm
REG9876,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZE,https://www.fidal.it/risultati/2016/REG9876/Gara328.htm
REG9876,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 CADETTI,https://www.fidal.it/risultati/2016/REG9876/Gara031.htm
REG9876,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 CADETTE,https://www.fidal.it/risultati/2016/REG9876/Gara131.htm
REG9876,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZI,https://www.fidal.it/risultati/2016/REG9876/Gara231.htm
REG9876,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZE,https://www.fidal.it/risultati/2016/REG9876/Gara331.htm
REG9895,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2016/REG9895/Gara104.htm
REG9895,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2016/REG9895/Gara108.htm
REG9895,Vecchio,,3000m,3000 metri DONNE,https://www.fidal.it/risultati/2016/REG9895/Gara113.htm
REG9895,Vecchio,,Marcia 3000m,Marcia 3000m DONNE,https://www.fidal.it/risultati/2016/REG9895/Gara143.htm
REG9895,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara204.htm
REG9895,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara208.htm
REG9895,Vecchio,,3000m,3000 metri UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara213.htm
REG9895,Vecchio,,Marcia 5000m,Marcia 5000m UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara245.htm
REG9895,Vecchio,,Salto con l'asta,Salto con l'asta DONNE,https://www.fidal.it/risultati/2016/REG9895/Gara127.htm
REG9895,Vecchio,,Salto in lungo,Salto in lungo DONNE,https://www.fidal.it/risultati/2016/REG9895/Gara128.htm
REG9895,Vecchio,,Salto in alto,Salto in alto UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara226.htm
REG9895,Vecchio,,Salto triplo,Salto triplo UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara229.htm
REG9895,Vecchio,non conosco la massa,Peso,Peso ALLIEVE,https://www.fidal.it/risultati/2016/REG9895/Gara130.htm
REG9895,Vecchio,non conosco la massa,Peso,Peso DONNE,https://www.fidal.it/risultati/2016/REG9895/Gara131.htm
REG9895,Vecchio,,Peso 5.000Kg,Peso Kg 5 ALLIEVI,https://www.fidal.it/risultati/2016/REG9895/Gara232.htm
REG9895,Vecchio,,Peso 6.000Kg,Peso Kg 6 JUNIOR UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara233.htm
REG9895,Vecchio,,Peso 7.260Kg,Peso Kg 7.260 UOMINI,https://www.fidal.it/risultati/2016/REG9895/Gara234.htm
REG9884,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2016/REG9884/Gara004.htm
REG9884,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2016/REG9884/Gara008.htm
REG9884,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2016/REG9884/Gara020.htm
REG9884,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2016/REG9884/Gara021.htm
REG9884,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2016/REG9884/Gara022.htm
REG9884,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2016/REG9884/Gara104.htm
REG9884,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2016/REG9884/Gara108.htm
REG9884,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2016/REG9884/Gara120.htm
REG9884,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2016/REG9884/Gara121.htm
REG9884,Vecchio,,Salto con l'asta,Salto con l'asta/PV UOMINI,https://www.fidal.it/risultati/2016/REG9884/Gara027.htm
REG9884,Vecchio,,Salto triplo,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2016/REG9884/Gara029.htm
REG9884,Vecchio,,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2016/REG9884/Gara126.htm
REG9884,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2016/REG9884/Gara128.htm
REG9897,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2016/REG9897/Gara101.htm
REG9897,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2016/REG9897/Gara106.htm
REG9897,Vecchio,,1500m,1500 metri DONNE,https://www.fidal.it/risultati/2016/REG9897/Gara111.htm
REG9897,Vecchio,,60 Hs h76,60 Hs H 76 ALLIEVE,https://www.fidal.it/risultati/2016/REG9897/Gara117.htm
REG9897,Vecchio,,60 Hs h84,60 Hs H 84 DONNE,https://www.fidal.it/risultati/2016/REG9897/Gara118.htm
REG9897,Vecchio,,4x200m,Staffetta 4x1 giro DONNE,https://www.fidal.it/risultati/2016/REG9897/Gara160.htm
REG9897,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara201.htm
REG9897,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara206.htm
REG9897,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara211.htm
REG9897,Vecchio,,60 Hs h91,60 Hs H 91 ALLIEVI,https://www.fidal.it/risultati/2016/REG9897/Gara216.htm
REG9897,Vecchio,,60 Hs h100,60 Hs H 100 JUNIOR UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara217.htm
REG9897,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara218.htm
REG9897,Vecchio,,4x200m,Staffetta 4x1 giro UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara260.htm
REG9897,Vecchio,,Salto in alto,Salto in alto DONNE,https://www.fidal.it/risultati/2016/REG9897/Gara126.htm
REG9897,Vecchio,,Salto triplo,Salto triplo DONNE,https://www.fidal.it/risultati/2016/REG9897/Gara129.htm
REG9897,Vecchio,,Salto con l'asta,Salto con l'asta UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara227.htm
REG9897,Vecchio,,Salto in lungo,Salto in lungo UOMINI,https://www.fidal.it/risultati/2016/REG9897/Gara228.htm
REG9885,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara001.htm
REG9885,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara101.htm
REG9885,Vecchio,,1000m,1000 metri CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara109.htm
REG9885,Vecchio,,60m,60 piani RAGAZZI,https://www.fidal.it/risultati/2016/REG9885/Gara201.htm
REG9885,Vecchio,,600m,600 metri RAGAZZI,https://www.fidal.it/risultati/2016/REG9885/Gara207.htm
REG9885,Vecchio,,60m,60 piani RAGAZZE,https://www.fidal.it/risultati/2016/REG9885/Gara301.htm
REG9885,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2016/REG9885/Gara307.htm
REG9885,Vecchio,,60 Hs h84,60 Hs H 84-8.50 TETRATHLON CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara601.htm
REG9885,Vecchio,,1000m,1000 metri TETRATHLON CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara604.htm
REG9885,Vecchio,,60 Hs h76,60 Hs H 76-8.00 TETRATHLON CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara701.htm
REG9885,Vecchio,,400m,400 metri TETRATHLON CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara704.htm
REG9885,Vecchio,,Salto in alto,Salto in alto/HJ CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara026.htm
REG9885,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara027.htm
REG9885,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara028.htm
REG9885,Vecchio,,Salto in alto,Salto in alto/HJ CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara126.htm
REG9885,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara127.htm
REG9885,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara128.htm
REG9885,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZI,https://www.fidal.it/risultati/2016/REG9885/Gara226.htm
REG9885,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZE,https://www.fidal.it/risultati/2016/REG9885/Gara326.htm
REG9885,Vecchio,,Salto in alto,Salto in alto/HJ TETRATHLON CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara603.htm
REG9885,Vecchio,,Salto in alto,Salto in alto/HJ TETRATHLON CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara703.htm
REG9885,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara031.htm
REG9885,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara131.htm
REG9885,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZI,https://www.fidal.it/risultati/2016/REG9885/Gara231.htm
REG9885,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZE,https://www.fidal.it/risultati/2016/REG9885/Gara331.htm
REG9885,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 TETRATHLON CADETTI,https://www.fidal.it/risultati/2016/REG9885/Gara602.htm
REG9885,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 TETRATHLON CADETTE,https://www.fidal.it/risultati/2016/REG9885/Gara702.htm
REG9886,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2016/REG9886/Gara001.htm
REG9886,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2016/REG9886/Gara006.htm
REG9886,Vecchio,,1000m,1000 metri UOMINI,https://www.fidal.it/risultati/2016/REG9886/Gara009.htm
REG9886,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2016/REG9886/Gara011.htm
REG9886,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2016/REG9886/Gara101.htm
REG9886,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2016/REG9886/Gara106.htm
REG9886,Vecchio,,1000m,1000 metri DONNE,https://www.fidal.it/risultati/2016/REG9886/Gara109.htm
REG9886,Vecchio,,1500m,1500 metri DONNE,https://www.fidal.it/risultati/2016/REG9886/Gara111.htm
REG9886,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2016/REG9886/Gara026.htm
REG9886,Vecchio,,Salto in lungo,Salto in lungo/LJ UOMINI,https://www.fidal.it/risultati/2016/REG9886/Gara028.htm
REG9886,Vecchio,,Salto con l'asta,Salto con l'asta/PV DONNE,https://www.fidal.it/risultati/2016/REG9886/Gara127.htm
REG9886,Vecchio,,Salto triplo,Salto triplo/TJ DONNE,https://www.fidal.it/risultati/2016/REG9886/Gara129.htm
REG10057,Vecchio,,Salto con l'asta,Salto con l'asta/PV UOMINI,https://www.fidal.it/risultati/2016/REG10057/Gara027.htm
REG10057,Vecchio,,Salto con l'asta,Salto con l'asta/PV DONNE,https://www.fidal.it/risultati/2016/REG10057/Gara127.htm
REG9952,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2016/REG9952/Gara004.htm
REG9952,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2016/REG9952/Gara008.htm
REG9952,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2016/REG9952/Gara011.htm
REG9952,Vecchio,,3000m,3000 metri UOMINI,https://www.fidal.it/risultati/2016/REG9952/Gara013.htm
REG9952,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2016/REG9952/Gara020.htm
REG9952,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2016/REG9952/Gara021.htm
REG9952,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2016/REG9952/Gara022.htm
REG9952,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2016/REG9952/Gara104.htm
