Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
5.82,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,2 su- 1,Lievin,15/02/2023
5.80,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,6 su- 1,Clermont Ferrand,24/02/2019
5.78,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,3 su- 1,Stettino,12/02/2019
5.75,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,4 qu- 1,Istanbul,04/03/2023
5.73,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,3 su- 1,Bordeaux,19/01/2020
5.72,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,2 su- 1,Orleans,11/01/2020
5.72,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,5 su- 1,Torun,08/02/2023
5.70,,GIBILISCO Giuseppe,79,ASD BRUNI PUBBL. ATL. VOMANO,1 fi- 1,Dessau,20/02/2010
5.70,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,1 su- 1,Nevers,19/01/2019
5.70,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,5 qu- 1,Glasgow,01/03/2019
5.70,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,4 su- 1,Lodz,04/02/2023
5.70,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,6 fi- 1,Istanbul,05/03/2023
5.65,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,4 su- 1,Lodz,04/02/2019
5.65,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,4 fi- 1,Glasgow,02/03/2019
5.65,,OBIENA Ernest john,95,SSD FORMIA ATL. LEGGERA A R.L.,1 se- 2,Padova,21/01/2023
5.60,,GIBILISCO Giuseppe,79,G.A. FIAMME GIALLE,6 su- 1,Stoccarda,04/02/2006
5.60,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,1 su- 1,Ancona,25/02/2012
5.60,,BONI Marco,84,C.S. AERONAUTICA MILITARE,1 su- 1,Fermo,04/03/2012
5.60,,GIBILISCO Giuseppe,79,G.A. FIAMME GIALLE,2 su- 1,Gateshead,23/06/2013
5.60,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,6 su- 1,Karlsruhe,31/01/2020
5.55,,PIANTELLA Giorgio,81,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Ancona,19/02/2011
5.55,,GIBILISCO Giuseppe,79,G.A. FIAMME GIALLE,8 su- 1,Pardubice,05/02/2013
5.55,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,1 su- 1,Padova,27/01/2018
5.55,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,4 se- 1,Madrid,08/02/2018
5.55,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,1 su- 1,Ancona,17/02/2018
5.55,,SINNO Alessandro,94,C.S. AERONAUTICA MILITARE,1 su- 1,Ancona,20/01/2019
5.55,,MANDUSIC Max,98,G.A. FIAMME GIALLE,1 se- 2,Ancona,31/01/2021
5.55,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,1 su- 1,Sabadell,28/01/2023
5.53,,GIBILISCO Giuseppe,79,G.A. FIAMME GIALLE,5 su- 1,Potsdam,16/02/2013
5.52,,GIBILISCO Giuseppe,79,G.A. FIAMME GIALLE,7 su- 1,Lievin,14/02/2012
5.52,,STECCHI Claudio michel,91,G.A. FIAMME GIALLE,4 su- 1,Potsdam,18/02/2012
5.52,,MANDUSIC Max,98,G.A. FIAMME GIALLE,1 su- 1,Ancona,20/02/2021
5.52,,OLIVERI Matteo,02,A.S. ATLETICA VIRTUS LUCCA,1 su- 1,Ancona,05/02/2023
5.51,,BERTELLI Simone,04,SAFATLETICA PIEMONTE ASD,1 su- 1,Ancona,04/02/2023
5.50,,PIANTELLA Giorgio,81,C.S. CARABINIERI SEZ. ATLETICA,1 se- 1,Sempeter,04/02/2007
5.50,,PIANTELLA Giorgio,81,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Ancona,17/02/2007
5.50,,PIANTELLA Giorgio,81,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Torino,21/02/2009
5.50,,GIBILISCO Giuseppe,79,ASD BRUNI PUBBL. ATL. VOMANO,2 su- 1,Torino,21/02/2009
5.50,,PIANTELLA Giorgio,81,C.S. CARABINIERI SEZ. ATLETICA,1 fi- 1,Atene,14/03/2009
