Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
18:08.86,,BRUGNETTI Ivano,76,G.A. FIAMME GIALLE,1 su- 1,Ancona,17/02/2007
18:23.47,,BRUGNETTI Ivano,76,G.A. FIAMME GIALLE,1 su- 1,Torino,21/02/2009
18:33.06,,BRUGNETTI Ivano,76,G.A. FIAMME GIALLE,1 su- 1,Genova,23/02/2008
18:37.63,,FORTUNATO Francesco,94,G.A. FIAMME GIALLE,1 su- 1,Ancona,18/02/2023
18:46.49,,SCHWAZER Alex,84,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Ancona,27/02/2010
18:47.63,,FORTUNATO Francesco,94,G.A. FIAMME GIALLE,1 su- 1,Ancona,16/02/2019
18:50.22,,FORTUNATO Francesco,94,G.A. FIAMME GIALLE,1 su- 1,Ancona,22/02/2020
18:55.26,,FORTUNATO Francesco,94,G.A. FIAMME GIALLE,1 su- 1,Ancona,17/02/2018
18:59.06,,FORTUNATO Francesco,94,G.A. FIAMME GIALLE,1 su- 1,Ancona,18/02/2017
19:03.38,,GANDELLINI Alessandro,73,G.S. FIAMME ORO PADOVA,1 su- 1,Ancona,19/02/2005
19:11.13,,NKOULOUKIDI Jean jacques,82,G.A. FIAMME GIALLE,2 su- 1,Ancona,27/02/2010
19:12.00,,FORTUNATO Francesco,94,G.A. FIAMME GIALLE,1 su- 1,Ancona,05/03/2016
19:14.33,,RUBINO Giorgio,86,G.A. FIAMME GIALLE,1 su- 1,Ancona,09/02/2008
19:16.34,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 AE SPA,1 su- 1,Padova,21/02/2015
19:18.59,,MINEI Vito,94,G.S. FIAMME ORO PADOVA,2 su- 1,Ancona,18/02/2017
19:20.00,,DIDONI Michele,74,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Ancona,19/02/2005
19:21.51,,CIVALLERO Lorenzo,75,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Genova,23/02/2008
19:22.62,,GANDELLINI Alessandro,73,G.S. FIAMME ORO PADOVA,2 su- 1,Ancona,17/02/2007
19:22.62,,STANO Massimo,92,G.S. FIAMME ORO PADOVA,2 su- 1,Padova,21/02/2015
19:22.80,,RUBINO Giorgio,86,G.A. FIAMME GIALLE,1 su- 1,Ancona,25/02/2012
19:23.07,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 AE SPA,1 su- 1,Padova,20/02/2016
19:23.48,,GANDELLINI Alessandro,73,G.S. FIAMME ORO PADOVA,1 su- 1,Genova,16/02/2008
19:25.7,,PALUMBO Gian piero,81,A.S.D. LIB. POL. AMAT. ATL. BN,1 su- 1,Napoli Ponticelli,18/01/2009
19:26.51,,RUBINO Giorgio,86,G.A. FIAMME GIALLE,3 su- 1,Ancona,19/02/2005
19:26.94,,TONTODONATI Federico,89,C.U.S. TORINO,3 su- 1,Padova,21/02/2015
19:27.92,,NKOULOUKIDI Jean jacques,82,G.A. FIAMME GIALLE,2 su- 1,Torino,21/02/2009
19:28.1,,PALUMBO Gian piero,81,LIB. POL. AMAT. ATL. BN,1 su- 1,Napoli,22/01/2005
19:28.85,,CIVALLERO Lorenzo,75,C.S. CARABINIERI SEZ. ATLETICA,4 su- 1,Ancona,19/02/2005
19:29.23,,NKOULOUKIDI Jean jacques,82,G.A. FIAMME GIALLE,3 su- 1,Ancona,17/02/2007
19:29.54,,DE LUCA Marco,81,G.A. FIAMME GIALLE,4 su- 1,Padova,21/02/2015
19:29.7,,PALUMBO Gian piero,81,LIB. POL. AMAT. ATL. BN,1 su- 1,Napoli,09/01/2005
19:31.39,,MANFREDINI Andrea,78,G.A. FIAMME GIALLE,5 su- 1,Ancona,19/02/2005
19:32.51,,RUBINO Giorgio,86,G.A. FIAMME GIALLE,1 su- 1,Ancona,16/02/2013
19:33.53,,ORSONI Riccardo,00,G.A. FIAMME GIALLE,2 su- 1,Ancona,18/02/2023
19:33.63,,GANDELLINI Alessandro,73,G.S. FIAMME ORO PADOVA,3 su- 1,Genova,23/02/2008
19:33.71,,TONTODONATI Federico,89,C.S. AERONAUTICA MILITARE,1 su- 1,Ancona,20/02/2021
19:33.74,,RUBINO Giorgio,86,G.A. FIAMME GIALLE,1 su- 1,Ancona,18/02/2006
19:33.90,,PICCHIOTTINO Gianluca,96,ATL LIBERTAS RUNNERS LIVORNO,1 su- 1,Ancona,03/02/2018
19:36.34,,AGRUSTI Andrea,95,G.A. FIAMME GIALLE,2 su- 1,Ancona,16/02/2019
19:37.18,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 ALPERIA,3 su- 1,Ancona,18/02/2017
19:38.20,,TROMBETTI Gian luca,77,SPORT CLUB CATANIA A.S.D.,6 su- 1,Ancona,19/02/2005
19:40.72,,CONTU Alberto,86,C.U.S. SASSARI,4 su- 1,Genova,23/02/2008
19:41.18,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 ALPERIA,2 su- 1,Ancona,20/02/2021
19:41.35,,LANG Enrico,72,C.S. FORESTALE,7 su- 1,Ancona,19/02/2005
19:41.53,,MACCHIA Riccardo,90,G.S. FIAMME ORO PADOVA,2 su- 1,Ancona,16/02/2013
19:42.58,,TROMBETTI Gian luca,77,S.E.F. VIRTUS BOLOGNA,2 su- 1,Ancona,18/02/2006
19:43.77,,FINOCCHIETTI Davide,01,ATL.LIBERTAS UNICUSANO LIVORNO,1 su- 1,Ancona,06/02/2021
19:44.49,,ORSONI Riccardo,00,G.A. FIAMME GIALLE,3 su- 1,Ancona,20/02/2021
19:44.62,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 ALPERIA,2 su- 1,Ancona,22/02/2020
19:44.93,,COSI Andrea,01,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Ancona,04/02/2023
19:45.50,,PICCHIOTTINO Gianluca,96,ATL LIBERTAS RUNNERS LIVORNO,1 su- 1,Ancona,04/02/2017
19:48.11,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 AE SPA,2 su- 1,Ancona,05/03/2016
19:50.57,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 ALPERIA,2 su- 1,Ancona,17/02/2018
19:50.68,,CIVALLERO Lorenzo,75,C.S. CARABINIERI SEZ. ATLETICA,4 su- 1,Ancona,17/02/2007
19:51.07,,GIUPPONI Matteo,88,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Ancona,22/02/2014
19:52.03,,GIAMPAOLO Diego,04,FIAMME GIALLE G. SIMONI,1 su- 1,Ancona,04/02/2023
19:52.13,,NKOULOUKIDI Jean jacques,82,G.A. FIAMME GIALLE,3 su- 1,Ancona,18/02/2006
19:53.62,,ANDREI Aldo,01,GS VALSUGANA TRENTINO,4 su- 1,Ancona,20/02/2021
19:56.15,,CAPORASO Teodorico,87,S.E.F. VIRTUS EMILSIDER BO,1 su- 1,Ancona,26/02/2022
19:56.21,,PRIVITERA Dario,79,C.S. AERONAUTICA MILITARE,3 su- 1,Torino,21/02/2009
19:56.59,,TROMBETTI Gian luca,77,S.E.F. VIRTUS EMILSIDER BO,5 su- 1,Ancona,17/02/2007
19:59.08,,DI BARI Vito,90,G.A. FIAMME GIALLE,3 su- 1,Ancona,16/02/2013
19:59.22,,PARIS Daniele,84,C.S. AERONAUTICA MILITARE,1 su- 1,Ancona,12/02/2006
20:00.24,,CAPORASO Teodorico,87,S.E.F. VIRTUS EMILSIDER BO,1 su- 1,Napoli,13/02/2022
20:00.66,,MUCCI Vittorino,74,ATL.ASICS FIRENZE MARATHON,4 su- 1,Ancona,18/02/2006
20:02.53,,PARIS Daniele,84,C.S. AERONAUTICA MILITARE,3 su- 1,Ancona,27/02/2010
20:02.8,,MUCCI Vittorino,74,ATL.ASICS FIRENZE MARATHON,2 su- 1,Napoli,22/01/2005
20:03.85,,MINEI Vito,94,A.S.D. ATLETICA DON MILANI,2 su- 1,Ancona,22/02/2014
20:04.27,,RUMBENIEKS Arnis,88,ASD ARCA ATL.AVERSA A.AVERSANO,1 se- 1,Valmiera,30/01/2022
20:04.32,,CORSARO Alfio alfredo,79,G.A. FIAMME GIALLE,8 su- 1,Ancona,19/02/2005
20:04.42,,PARIS Daniele,84,C.S. AERONAUTICA MILITARE,5 su- 1,Ancona,18/02/2006
20:05.48,,DI BARI Vito,90,G.A. FIAMME GIALLE,5 su- 1,Padova,21/02/2015
20:06.38,,NOTARISTEFANO Pietro pio,03,A.S.D. ATLETICA DON MILANI,1 su- 1,Ancona,05/02/2022
20:06.58,,ANDREI Aldo,01,GS VALSUGANA TRENTINO,2 su- 1,Ancona,06/02/2021
20:06.60,,SABINO Pasquale,79,C.S. CARABINIERI SEZ. ATLETICA,9 su- 1,Ancona,19/02/2005
20:06.61,,CICCARESE Davide,83,ATL.  CENTO TORRI PAVIA,6 su- 1,Ancona,18/02/2006
20:06.71,,GIUPPONI Matteo,88,ATL. BERGAMO 1959 CREBERG,1 su- 1,Genova,25/02/2007
20:07.78,,DEI TOS Leonardo,92,BRACCO ATLETICA,3 su- 1,Ancona,22/02/2014
20:07.95,,NKOULOUKIDI Jean jacques,82,G.A. FIAMME GIALLE,10 su- 1,Ancona,19/02/2005
20:09.56,,DEI TOS Leonardo,92,ATHLETIC CLUB 96 ALPERIA,2 su- 1,Ancona,26/02/2022
20:09.99,,MACCHIA Riccardo,90,G.S. FIAMME ORO PADOVA,1 su- 1,Ancona,19/02/2011
20:10.14,,PARIS Daniele,84,C.S. AERONAUTICA MILITARE,2 su- 1,Genova,16/02/2008
20:10.72,,MUCCI Vittorino,74,ATLETICA FIRENZE MARATHON S.S.,6 su- 1,Ancona,17/02/2007
20:12.19,,CAFAGNA Diego,75,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Ancona,25/02/2012
20:12.30,,DIDONI Michele,74,C.S. CARABINIERI SEZ. ATLETICA,7 su- 1,Ancona,18/02/2006
