Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
25:42.52,,STACH Marta,95,ANA ATL.FELTRE,5 su- 1,Rieti,02/10/2011
26:24.78,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Bassano Del Grappa,18/09/2011
26:32.02,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Vicenza,21/05/2011
26:56.3,,STACH Marta,95,ANA ATL.FELTRE,1 se- 1,Feltre,27/08/2011
26:59.54,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Bastia Umbra,11/06/2011
27:09.10,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Vicenza,10/09/2011
27:17.19,,STACH Marta,95,ANA ATL.FELTRE,6 su- 1,Pordenone,27/03/2011
27:50.25,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Rovigo,07/05/2011
25:28.36,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Bassano Del Grappa,15/09/2012
25:31.8,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Vittorio Veneto,26/06/2012
26:01.77,,STACH Marta,95,ANA ATL.FELTRE,7 su- 1,Firenze,29/09/2012
26:04.85,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Rovigo,01/09/2012
26:06.43,,STACH Marta,95,ANA ATL.FELTRE,5 su- 1,Firenze,25/03/2012
26:14.64,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Marcon,13/06/2012
26:27.71,,STACH Marta,95,ANA ATL.FELTRE,2 su- 1,Vicenza,19/05/2012
26:27.77,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Vicenza,15/04/2012
27:05.2,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Padova,03/03/2012
27:42.27,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Abano Terme,12/05/2012
25:43.4,,STACH Marta,95,ANA ATL.FELTRE,2 su- 1,Bassano Del Grappa,22/09/2013
26:22.17,,STACH Marta,95,ANA ATL.FELTRE,3 su- 1,Rovigo,07/09/2013
26:32.3,,STACH Marta,95,ANA ATL.FELTRE,4 se- 1,Feltre,28/08/2013
26:36.81,,STACH Marta,95,ANA ATL.FELTRE,3 su- 1,Caorle,26/05/2013
26:39.1,,STACH Marta,95,ANA ATL.FELTRE,2 se- 1,Gorizia,20/10/2013
27:26.46,,STACH Marta,95,ANA ATL.FELTRE,2 su- 1,Marcon,12/05/2013
24:48.60,,STACH Marta,95,ANA ATL.FELTRE,2 su- 1,Padova,20/09/2014
25:01.96,,STACH Marta,95,ANA ATL.FELTRE,3 su- 1,Chiari,06/09/2014
25:21.40,,STACH Marta,95,ANA ATL.FELTRE,2 su- 1,Marcon,06/04/2014
26:05.57,,STACH Marta,95,ANA ATL.FELTRE,2 su- 1,Sacile,17/05/2014
26:39.28,,STACH Marta,95,ANA ATL.FELTRE,3 su- 1,Vicenza,11/05/2014
27:01.2,,STACH Marta,95,ANA ATL.FELTRE,3 su- 1,Abano Terme,22/02/2014
24:40.61,,STACH Marta,95,ANA ATL.FELTRE,5 su- 1,Fidenza,23/05/2015
25:32.8,,STACH Marta,95,ANA ATL.FELTRE,2 se- 1,Padova,22/02/2015
25:40.50,,STACH Marta,95,ANA ATL.FELTRE,1 su- 1,Marcon,10/05/2015
30:37.76,,GRANZOTTO Elena,01,ANA ATL.FELTRE,8 su- 1,Bovisio Masciago,23/04/2017
30:33.49,,GRANZOTTO Elena,01,ANA ATL.FELTRE,10 su- 1,Caorle,05/05/2018
32:36.83,,GRANZOTTO Elena,01,ANA ATL.FELTRE,6 su- 1,Bussolengo,27/05/2018
33:21.32,,GRANZOTTO Elena,01,ANA ATL.FELTRE,4 su- 1,Vicenza,15/09/2018
