Codice,Versione Sigma,Disciplina,Nome,Link
REG33680,Nuovo,60m,60 metri ASSOLUTI MASCHILI FINALE,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara204.html
REG33839,Nuovo,60m,60m DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara101.html
REG33839,Nuovo,60m,60m MASTER DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara102.html
REG33839,Nuovo,200m,200m DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara104.html
REG33839,Nuovo,200m,200m MASTER DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara105.html
REG33839,Nuovo,800m,800m DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara108.html
REG33839,Nuovo,800m,800m MASTER DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara109.html
REG33839,Nuovo,1500m,1500m DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara111.html
REG33839,Nuovo,60 Hs h76-8.50,60Hs H76 ALLIEVE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara120.html
REG33839,Nuovo,60 Hs h84-8.50,60Hs H84 DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara121.html
REG33839,Nuovo,Marcia 3000m,Marcia 3000m DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara143.html
REG33839,Nuovo,4x200m,Staffetta 4x1giro DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara160.html
REG33839,Nuovo,60m,60m UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
REG33839,Nuovo,60m,60m MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara202.html
REG33839,Nuovo,200m,200m UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara203.html
REG33839,Nuovo,200m,200m MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara204.html
REG33839,Nuovo,800m,800m UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara208.html
REG33839,Nuovo,800m,800m MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara209.html
REG33839,Nuovo,1500m,1500m UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara211.html
REG33839,Nuovo,3000m,3000m MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara213.html
REG33839,Nuovo,60 Hs h91-9.14,60Hs H91 ALLIEVI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara220.html
REG33839,Nuovo,60 Hs h100-9.14,60Hs H100 JUNIOR UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara221.html
REG33839,Nuovo,60 Hs h106-9.14,60Hs H106 UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara222.html
REG33839,Nuovo,Marcia 5000m,Marcia 5000m UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara245.html
REG33839,Nuovo,4x200m,Staffetta 4x1giro UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara260.html
REG33839,Nuovo,800m,800m MASTER UOMINI+DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/GaraZ01.html
REG33839,Nuovo,Salto con l’asta,Asta ALLIEVE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara125.html
REG33839,Nuovo,Salto in alto,Alto DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara126.html
REG33839,Nuovo,Salto con l’asta,Asta DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara127.html
REG33839,Nuovo,Salto in lungo,Lungo DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara128.html
REG33839,Nuovo,Salto in lungo,Lungo ALLIEVE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara129.html
REG33839,Nuovo,Salto in alto,Alto MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara226.html
REG33839,Nuovo,Salto con l’asta,Asta ALLIEVI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara227.html
REG33839,Nuovo,Salto in lungo,Lungo UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara228.html
REG33839,Nuovo,Peso Kg 3.000,Peso kg 3 ALLIEVE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara130.html
REG33839,Nuovo,Peso Kg 4.000,Peso kg 4 DONNE,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara131.html
REG33839,Nuovo,Peso Kg 5.000,Peso kg 5 ALLIEVI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara230.html
REG33839,Nuovo,Peso Kg 6.000,Peso kg 6 JUNIOR UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara231.html
REG33839,Nuovo,Peso Kg 7.260,Peso kg 7.260 UOMINI,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara232.html
REG33703,Nuovo,3000m,3000m UOMINI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara013.html
REG33703,Nuovo,Marcia 5000m,Marcia 5000m UOMINI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara045.html
REG33703,Nuovo,4x200m,Staffetta 4x200 UOMINI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara060.html
REG33703,Nuovo,3000m,3000m DONNE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara113.html
REG33703,Nuovo,Marcia 3000m,Marcia 3000m DONNE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara143.html
REG33703,Nuovo,4x200m,Staffetta 4x200 DONNE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara160.html
REG33703,Nuovo,Marcia 3000m,Marcia 3000m CADETTI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara243.html
REG33703,Nuovo,4x200m,Staffetta 4x200 CADETTI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara260.html
REG33703,Nuovo,Marcia 3000m,Marcia 3000m CADETTE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara343.html
REG33703,Nuovo,4x200m,Staffetta 4x200 CADETTE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara360.html
REG33703,Nuovo,Marcia 2000m,Marcia 2000m RAGAZZI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara442.html
REG33703,Nuovo,4x200m,Staffetta 4x200 RAGAZZI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara460.html
REG33703,Nuovo,Marcia 2000m,Marcia 2000m RAGAZZE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara542.html
REG33703,Nuovo,4x200m,Staffetta 4x200 RAGAZZE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara560.html
REG33703,Nuovo,Marcia 1000m,Marcia 1000m ESORDIENTI M10,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara650.html
REG33703,Nuovo,Marcia 1000m,Marcia 1000m ESORDIENTI F10,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara750.html
REG33703,Nuovo,Salto triplo,Salto triplo DONNE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara129.html
REG33703,Nuovo,Salto triplo,Salto triplo ALLIEVE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara130.html
REG33703,Nuovo,Salto triplo,Salto triplo CADETTI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara229.html
REG33703,Nuovo,Salto triplo,Salto triplo CADETTE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara329.html
REG33703,Nuovo,Salto in lungo,Salto in lungo RAGAZZI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara428.html
REG33703,Nuovo,Salto in lungo,Salto in lungo RAGAZZE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara528.html
REG33703,Nuovo,Peso Kg 7.260,Peso kg 7.260 UOMINI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara031.html
REG33703,Nuovo,Peso Kg 6.000,Peso kg 6 JUNIORES UOMINI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara032.html
REG33703,Nuovo,Peso Kg 5.000,Peso kg 5 ALLIEVI,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara033.html
REG33703,Nuovo,Peso Kg 4.000,Peso kg 4 DONNE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara131.html
REG33703,Nuovo,Peso Kg 3.000,Peso kg 3 ALLIEVE,https://www.fidal.it/risultati/2024/REG33703/Risultati/Gara132.html
COD11603,Nuovo,60m,60 metri UOMINI,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara001.html
COD11603,Nuovo,400m,400m UOMINI,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara006.html
COD11603,Nuovo,800m,800 metri UOMINI,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara008.html
COD11603,Nuovo,3000m,3000m UOMINI,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara013.html
COD11603,Nuovo,60 Hs h106-9.14,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara020.html
COD11603,Nuovo,60m,60 metri DONNE,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara101.html
COD11603,Nuovo,400m,400m DONNE,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara106.html
COD11603,Nuovo,800m,800 metri DONNE,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara108.html
COD11603,Nuovo,1500m,1500m DONNE,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara111.html
COD11603,Nuovo,60 Hs h84-8.50,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara120.html
COD11603,Nuovo,Salto triplo,Salto triplo UOMINI,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara029.html
COD11603,Nuovo,Salto in lungo,Salto in lungo DONNE,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara128.html
REG33685,Nuovo,Salto triplo,Salto triplo Allieve,https://www.fidal.it/risultati/2024/REG33685/Risultati/Gara001.html
REG33685,Nuovo,Salto triplo,Salto triplo J/P/S Donne,https://www.fidal.it/risultati/2024/REG33685/Risultati/Gara002.html
REG33685,Nuovo,Salto triplo,Salto triplo Allievi,https://www.fidal.it/risultati/2024/REG33685/Risultati/Gara003.html
REG33685,Nuovo,Salto triplo,Salto triplo J/P/S Uomini,https://www.fidal.it/risultati/2024/REG33685/Risultati/Gara004.html
REG33685,Nuovo,Salto con l’asta,Salto con l'asta Donne,https://www.fidal.it/risultati/2024/REG33685/Risultati/Gara005.html
REG33685,Nuovo,Salto con l’asta,Salto con l'asta Cadette,https://www.fidal.it/risultati/2024/REG33685/Risultati/Gara006.html
REG33761,Nuovo,200m,200m UOMINI,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara004.html
REG33761,Nuovo,1500m,1500m UOMINI,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara011.html
REG33761,Nuovo,200m,200m DONNE,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara104.html
REG33761,Nuovo,1500m,1500m DONNE,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara111.html
REG33761,Nuovo,Salto in alto,Salto in alto UOMINI,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara026.html
REG33761,Nuovo,Salto con l’asta,Salto con l'asta UOMINI,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara027.html
REG33761,Nuovo,Salto con l’asta,Salto con l'asta UOMINI ad invito,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara028.html
REG33761,Nuovo,Salto in lungo,Salto in lungo DONNE,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara128.html
REG33761,Nuovo,Salto in lungo,Salto in lungo ALLIEVE,https://www.fidal.it/risultati/2024/REG33761/Risultati/Gara228.html
REG33840,Nuovo,60m,60m DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara101.html
REG33840,Nuovo,200m,200m DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara104.html
REG33840,Nuovo,400m,400m DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara106.html
REG33840,Nuovo,800m,800m DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara108.html
REG33840,Nuovo,3000m,3000m DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara113.html
REG33840,Nuovo,60 Hs Master,60 Hs MASTER DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara121.html
REG33840,Nuovo,4x400m,Staffetta 4x2 giri DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara148.html
REG33840,Nuovo,60m,60m UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
REG33840,Nuovo,400m,400m UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara206.html
REG33840,Nuovo,800m,800m UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara208.html
REG33840,Nuovo,3000m,3000m UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara213.html
REG33840,Nuovo,60 Hs Master,60 Hs MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara222.html
REG33840,Nuovo,4x400m,Staffetta 4x2 giri UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara248.html
REG33840,Nuovo,Salto con l’asta,Asta ALLIEVE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara125.html
REG33840,Nuovo,Salto in lungo,Lungo DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara128.html
REG33840,Nuovo,Salto triplo,Triplo DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara129.html
REG33840,Nuovo,Salto con l’asta,Asta ALLIEVI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara225.html
REG33840,Nuovo,Salto in alto,Alto UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara226.html
REG33840,Nuovo,Salto con l’asta,Asta UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara227.html
REG33840,Nuovo,Salto in lungo,Lungo ALLIEVI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara228.html
REG33840,Nuovo,Salto triplo,Triplo UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara229.html
REG33840,Nuovo,Peso Master,Peso MASTER DONNE,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara131.html
REG33840,Nuovo,Peso Master,Peso MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara232.html
REG33859,Nuovo,60m,60m Donne,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara001.html
REG33859,Nuovo,60 Hs h84-8.50,60Hs Donne,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara020.html
REG33859,Nuovo,60 Hs h76-8.50,60Hs Allieve,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara021.html
REG33859,Nuovo,60m,60m Uomini,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
REG33859,Nuovo,60 Hs h106-9.14,60Hs H106 Uomini,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara120.html
REG33859,Nuovo,60 Hs h100-9.14,60Hs H100 Juniores,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara121.html
REG33859,Nuovo,60 Hs h91-9.14,60Hs H91-9.14 Allievi,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara122.html
REG33859,Nuovo,Salto in alto,Salto in alto Donne,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara026.html
REG33859,Nuovo,Salto con l’asta,Salto con l'asta Donne,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara027.html
REG33859,Nuovo,Salto in lungo,Salto in lungo Donne,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara028.html
REG33859,Nuovo,Salto triplo,Salto triplo Donne,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara029.html
REG33859,Nuovo,Salto in alto,Salto in alto Uomini,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara126.html
REG33859,Nuovo,Salto con l’asta,Salto con l'asta Uomini,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara127.html
REG33859,Nuovo,Salto in lungo,Salto in lungo Uomini,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara128.html
REG33859,Nuovo,Salto triplo,Salto triplo Uomini,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara129.html
REG33859,Nuovo,Peso Kg 3.000,Peso kg 3 Allieve,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara031.html
REG33859,Nuovo,Peso Kg 4.000,Peso kg 4 Donne,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara032.html
REG33859,Nuovo,Peso Kg 5.000,Peso kg 5 Allievi,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara131.html
REG33859,Nuovo,Peso Kg 6.000,Peso kg 6 Juniores,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara132.html
REG33859,Nuovo,Peso Kg 7.260,Peso kg 7.260 Uomini,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara133.html
REG33871,Nuovo,60m,60 metri Allievi,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara001.html
REG33871,Nuovo,60 Hs h91-9.14,60 Hs H91 Allievi,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara020.html
REG33871,Nuovo,60m,60 metri Allieve,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara101.html
REG33871,Nuovo,60 Hs h76-8.50,60 Hs H76 Allieve,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara120.html
REG33871,Nuovo,60m,60 metri Juniores Uomini,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara201.html
REG33871,Nuovo,60 Hs h100-9.14,60 Hs H100 Juniores Uomini,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara220.html
REG33871,Nuovo,60m,60 metri Juniores Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara301.html
REG33871,Nuovo,60 Hs h84-8.50,60 Hs H84 Juniores Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara320.html
REG33871,Nuovo,60m,60 metri Promesse/ Senior Uomini,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara401.html
REG33871,Nuovo,60 Hs h100-9.14,60 Hs H106 Promesse/ Senior Uomini,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara420.html
REG33871,Nuovo,60m,60 metri Promesse/ Senior Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara501.html
REG33871,Nuovo,60 Hs h84-8.50,60 Hs H 84 Promesse/ Senior Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara520.html
REG33871,Nuovo,Salto in alto,Salto in alto Allievi,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara026.html
REG33871,Nuovo,Salto con l’asta,Salto con l'asta Allievi,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara027.html
REG33871,Nuovo,Salto in lungo,Salto in lungo Allievi,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara028.html
REG33871,Nuovo,Salto triplo,Salto triplo Allievi,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara029.html
REG33871,Nuovo,Salto in alto,Salto in alto Allieve,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara126.html
REG33871,Nuovo,Salto con l’asta,Salto con l'asta Allieve,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara127.html
REG33871,Nuovo,Salto in lungo,Salto in lungo Allieve,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara128.html
REG33871,Nuovo,Salto triplo,Salto triplo Allieve,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara129.html
REG33871,Nuovo,Salto in alto,Salto in alto Juniores Uomini,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara226.html
REG33871,Nuovo,Salto in lungo,Salto in lungo Juniores Uomini,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara228.html
REG33871,Nuovo,Salto triplo,Salto triplo Juniores Uomini,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara229.html
REG33871,Nuovo,Salto in alto,Salto in alto Juniores Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara326.html
REG33871,Nuovo,Salto con l’asta,Salto con l'asta Juniores Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara327.html
REG33871,Nuovo,Salto in lungo,Salto in lungo Juniores Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara328.html
REG33871,Nuovo,Salto triplo,Salto triplo Juniores Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara329.html
REG33871,Nuovo,Salto in alto,Salto in alto Promesse/ Senior Donne,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara526.html
REG33763,Nuovo,60m,60 metri UOMINI,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
REG33763,Nuovo,400m,400 metri UOMINI,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara006.html
REG33763,Nuovo,60m,60 metri DONNE,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara101.html
REG33763,Nuovo,400m,400 metri DONNE,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara106.html
REG33763,Nuovo,Salto in lungo,Salto in lungo UOMINI,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara028.html
REG33763,Nuovo,Salto in lungo,Salto in lungo ALLIEVI,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara029.html
REG33763,Nuovo,Salto con l’asta,Salto con l'asta DONNE,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara127.html
REG33762,Nuovo,60m,60m CADETTI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara201.html
REG33762,Nuovo,200m,200m CADETTI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara204.html
REG33762,Nuovo,4x200m,Staffetta 4x200 CADETTI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara260.html
REG33762,Nuovo,60m,60m CADETTE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara301.html
REG33762,Nuovo,200m,200m CADETTE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara304.html
REG33762,Nuovo,4x200m,Staffetta 4x200 CADETTE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara360.html
REG33762,Nuovo,60m,60m RAGAZZI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara401.html
REG33762,Nuovo,4x200m,Staffetta 4x200 RAGAZZI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara460.html
REG33762,Nuovo,60m,60m RAGAZZE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara501.html
REG33762,Nuovo,4x200m,Staffetta 4x200 RAGAZZE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara560.html
REG33762,Nuovo,Salto in alto,Salto in alto CADETTI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara226.html
REG33762,Nuovo,Salto con l’asta,Salto con l'asta CADETTI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara227.html
REG33762,Nuovo,Salto in lungo,Salto in lungo CADETTI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara228.html
REG33762,Nuovo,Salto in alto,Salto in alto CADETTE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara326.html
REG33762,Nuovo,Salto con l’asta,Salto con l'asta CADETTE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara327.html
REG33762,Nuovo,Salto in lungo,Salto in lungo CADETTE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara328.html
REG33762,Nuovo,Salto con l’asta,Salto con l'asta CM+CF,https://www.fidal.it/risultati/2024/REG33762/Risultati/GaraZ01.html
REG33762,Nuovo,Peso Kg 2.000,Peso kg 2 RAGAZZI,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara431.html
REG33762,Nuovo,Peso Kg 2.000,Peso kg 2 RAGAZZE,https://www.fidal.it/risultati/2024/REG33762/Risultati/Gara531.html
REG33816,Nuovo,200m,200 metri UOMINI,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara004.html
REG33816,Nuovo,800m,800 metri UOMINI,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara008.html
REG33816,Nuovo,200m,200 metri DONNE,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara104.html
REG33816,Nuovo,800m,800 metri DONNE,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara108.html
REG33816,Nuovo,4x400m,Staffetta 4x400 ASSOLUTI DONNE,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara148.html
REG33816,Nuovo,600m,600m CADETTI,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara207.html
REG33816,Nuovo,600m,600m CADETTE,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara307.html
REG33816,Nuovo,Salto triplo,Salto triplo MASTER UOMINI,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara029.html
REG33816,Nuovo,Salto triplo,Salto triplo MASTER DONNE,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara129.html
REG33816,Nuovo,Peso Kg 7.260,Peso kg 7.260 SM35-45,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara031.html
REG33816,Nuovo,Peso Kg 6.000,Peso kg 6 SM50-SM55,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara032.html
REG33816,Nuovo,Peso Kg 5.000,Peso kg 5 SM60-SM65,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara033.html
REG33816,Nuovo,Peso Kg 4.000,Peso kg 4 SM70-SM75,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara034.html
REG33816,Nuovo,Peso Kg 3.000,Peso kg 3 SM80-90,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara035.html
REG33816,Nuovo,Peso Kg 4.000,Peso kg 4 SF30-SF45,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara131.html
REG33816,Nuovo,Peso Kg 3.000,Peso kg 3 SF50-SF70,https://www.fidal.it/risultati/2024/REG33816/Risultati/Gara132.html
REG33817,Nuovo,800m,800 metri UOMINI,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara008.html
REG33817,Nuovo,60 Hs h106-9.14,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara020.html
REG33817,Nuovo,60 Hs h100-9.14,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara021.html
REG33817,Nuovo,60 Hs h91-9.14,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara022.html
REG33817,Nuovo,800m,800 metri DONNE,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara108.html
REG33817,Nuovo,60 Hs h84-8.50,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara120.html
REG33817,Nuovo,60 Hs h76-8.50,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara121.html
REG33817,Nuovo,Salto con l’asta,Salto con l'asta UOMINI,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara027.html
REG33817,Nuovo,Salto triplo,Salto triplo UOMINI,https://www.fidal.it/risultati/2024/REG33817/Risultati/Gara029.html
