Codice,Versione Sigma,Disciplina,Nome,Link
REG24720,Vecchio,,60 piani ASSOLUTI MASCHILE - 2^ Prova,https://www.fidal.it/risultati/2021/REG24720/Gara102.htm
REG24720,Vecchio,,60 piani ASSOLUTI FEMMINILE - 1^ Prova,https://www.fidal.it/risultati/2021/REG24720/Gara001.htm
REG24720,Vecchio,,60 piani ASSOLUTI FEMMINILE - 2^ Prova,https://www.fidal.it/risultati/2021/REG24720/Gara002.htm
REG24720,Vecchio,,60 piani ASSOLUTI MASCHILE - 1^ Prova,https://www.fidal.it/risultati/2021/REG24720/Gara101.htm
REG24720,Vecchio,,60 piani ASSOLUTI MASCHILE - 2^ Prova,https://www.fidal.it/risultati/2021/REG24720/Gara102.htm
REG24785,Vecchio,,60m  J/P/S M 1^ gruppo,https://www.fidal.it/risultati/2021/REG24785/Gara201.htm
REG24785,Vecchio,,60m  J/P/S M 2^ gruppo,https://www.fidal.it/risultati/2021/REG24785/Gara202.htm
REG24785,Vecchio,,60 Hs H 100 JUNIORES M,https://www.fidal.it/risultati/2021/REG24785/Gara219.htm
REG24785,Vecchio,,60 Hs H 106 J/P/S M,https://www.fidal.it/risultati/2021/REG24785/Gara220.htm
REG24785,Vecchio,,60 Hs H 91-8.50 SM50,https://www.fidal.it/risultati/2021/REG24785/Gara221.htm
REG24785,Vecchio,,60m  J/P/S F 1^ gruppo,https://www.fidal.it/risultati/2021/REG24785/Gara401.htm
REG24785,Vecchio,,60m  J/P/S F 2^ gruppo,https://www.fidal.it/risultati/2021/REG24785/Gara402.htm
REG24785,Vecchio,,60 Hs H 84-8.50 J/P/S F,https://www.fidal.it/risultati/2021/REG24785/Gara420.htm
REG24792,Vecchio,,60 piani  DONNE,https://www.fidal.it/risultati/2021/REG24792/Gara101.htm
REG24792,Vecchio,,60 Hs H 76  ALLIEVE,https://www.fidal.it/risultati/2021/REG24792/Gara119.htm
REG24792,Vecchio,,60 Hs H 84  DONNE,https://www.fidal.it/risultati/2021/REG24792/Gara120.htm
REG24792,Vecchio,,60 piani  UOMINI,https://www.fidal.it/risultati/2021/REG24792/Gara201.htm
REG24792,Vecchio,,60 Hs H 91  ALLIEVI,https://www.fidal.it/risultati/2021/REG24792/Gara220.htm
REG24792,Vecchio,,60 Hs H 100  JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24792/Gara221.htm
REG24792,Vecchio,,60 Hs H 106  UOMINI,https://www.fidal.it/risultati/2021/REG24792/Gara222.htm
REG24792,Vecchio,,60 piani  DONNE,https://www.fidal.it/risultati/2021/REG24792/Gara101.htm
REG24792,Vecchio,,60 Hs H 76  ALLIEVE,https://www.fidal.it/risultati/2021/REG24792/Gara119.htm
REG24792,Vecchio,,60 Hs H 84  DONNE,https://www.fidal.it/risultati/2021/REG24792/Gara120.htm
REG24792,Vecchio,,60 piani  UOMINI,https://www.fidal.it/risultati/2021/REG24792/Gara201.htm
REG24792,Vecchio,,60 Hs H 91  ALLIEVI,https://www.fidal.it/risultati/2021/REG24792/Gara220.htm
REG24792,Vecchio,,60 Hs H 100  JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24792/Gara221.htm
REG24792,Vecchio,,60 Hs H 106  UOMINI,https://www.fidal.it/risultati/2021/REG24792/Gara222.htm
COD8650,Vecchio,,60m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara001.htm
COD8650,Vecchio,,200m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara004.htm
COD8650,Vecchio,,400m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara006.htm
COD8650,Vecchio,,800m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara008.htm
COD8650,Vecchio,,1500m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara011.htm
COD8650,Vecchio,,60 Hs Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara020.htm
COD8650,Vecchio,,Marcia 5000m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara045.htm
COD8650,Vecchio,,Staffetta 4x1 giro Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara060.htm
COD8650,Vecchio,,60m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara101.htm
COD8650,Vecchio,,200m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara104.htm
COD8650,Vecchio,,400m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara106.htm
COD8650,Vecchio,,800m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara108.htm
COD8650,Vecchio,,1500m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara111.htm
COD8650,Vecchio,,60 Hs Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara120.htm
COD8650,Vecchio,,Marcia 3000m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara145.htm
COD8650,Vecchio,,Staffetta 4x1 giro Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara160.htm
COD8650,Vecchio,,60m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara001.htm
COD8650,Vecchio,,200m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara004.htm
COD8650,Vecchio,,400m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara006.htm
COD8650,Vecchio,,800m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara008.htm
COD8650,Vecchio,,1500m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara011.htm
COD8650,Vecchio,,60 Hs Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara020.htm
COD8650,Vecchio,,Marcia 5000m Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara045.htm
COD8650,Vecchio,,Staffetta 4x1 giro Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara060.htm
COD8650,Vecchio,,60m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara101.htm
COD8650,Vecchio,,200m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara104.htm
COD8650,Vecchio,,400m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara106.htm
COD8650,Vecchio,,800m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara108.htm
COD8650,Vecchio,,1500m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara111.htm
COD8650,Vecchio,,60 Hs Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara120.htm
COD8650,Vecchio,,Marcia 3000m Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara145.htm
COD8650,Vecchio,,Staffetta 4x1 giro Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara160.htm
COD8650,Vecchio,,Salto in alto Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara026.htm
COD8650,Vecchio,,Salto con l'asta Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara027.htm
COD8650,Vecchio,,Salto in lungo Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara028.htm
COD8650,Vecchio,,Salto triplo Allievi,https://www.fidal.it/risultati/2021/COD8650/Gara029.htm
COD8650,Vecchio,,Salto in alto Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara126.htm
COD8650,Vecchio,,Salto con l'asta Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara127.htm
COD8650,Vecchio,,Salto in lungo Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara128.htm
COD8650,Vecchio,,Salto triplo Allieve,https://www.fidal.it/risultati/2021/COD8650/Gara129.htm
REG24794,Vecchio,,400 metri DONNE,https://www.fidal.it/risultati/2021/REG24794/Gara106.htm
REG24794,Vecchio,,800m  DONNE,https://www.fidal.it/risultati/2021/REG24794/Gara108.htm
REG24794,Vecchio,,400 metri UOMINI,https://www.fidal.it/risultati/2021/REG24794/Gara206.htm
REG24794,Vecchio,,800m  UOMINI,https://www.fidal.it/risultati/2021/REG24794/Gara208.htm
REG24794,Vecchio,,400 metri DONNE,https://www.fidal.it/risultati/2021/REG24794/Gara106.htm
REG24794,Vecchio,,800m  DONNE,https://www.fidal.it/risultati/2021/REG24794/Gara108.htm
REG24794,Vecchio,,400 metri UOMINI,https://www.fidal.it/risultati/2021/REG24794/Gara206.htm
REG24794,Vecchio,,800m  UOMINI,https://www.fidal.it/risultati/2021/REG24794/Gara208.htm
REG24794,Vecchio,,Alto  DONNE,https://www.fidal.it/risultati/2021/REG24794/Gara126.htm
REG24794,Vecchio,,Lungo DONNE,https://www.fidal.it/risultati/2021/REG24794/Gara128.htm
REG24793,Vecchio,,1500 metri DONNE,https://www.fidal.it/risultati/2021/REG24793/Gara111.htm
REG24793,Vecchio,,3000m  DONNE,https://www.fidal.it/risultati/2021/REG24793/Gara113.htm
REG24793,Vecchio,,1500 metri UOMINI,https://www.fidal.it/risultati/2021/REG24793/Gara211.htm
REG24793,Vecchio,,3000m  UOMINI,https://www.fidal.it/risultati/2021/REG24793/Gara213.htm
REG24793,Vecchio,,1500 metri DONNE,https://www.fidal.it/risultati/2021/REG24793/Gara111.htm
REG24793,Vecchio,,3000m  DONNE,https://www.fidal.it/risultati/2021/REG24793/Gara113.htm
REG24793,Vecchio,,1500 metri UOMINI,https://www.fidal.it/risultati/2021/REG24793/Gara211.htm
REG24793,Vecchio,,3000m  UOMINI,https://www.fidal.it/risultati/2021/REG24793/Gara213.htm
REG24770,Vecchio,,60 Hs H91 Allievi,https://www.fidal.it/risultati/2021/REG24770/Gara020.htm
REG24770,Vecchio,,60 Hs H76 Allieve,https://www.fidal.it/risultati/2021/REG24770/Gara120.htm
REG24770,Vecchio,,60 Hs H100 Juniores Uomini,https://www.fidal.it/risultati/2021/REG24770/Gara220.htm
REG24770,Vecchio,,60 Hs H84 Juniores Donne,https://www.fidal.it/risultati/2021/REG24770/Gara320.htm
REG24770,Vecchio,,60 metri Uomini,https://www.fidal.it/risultati/2021/REG24770/Gara601.htm
REG24770,Vecchio,,60 Hs H106 Uomini,https://www.fidal.it/risultati/2021/REG24770/Gara620.htm
REG24770,Vecchio,,60 metri Donne,https://www.fidal.it/risultati/2021/REG24770/Gara701.htm
REG24770,Vecchio,,60 Hs H91 Allievi,https://www.fidal.it/risultati/2021/REG24770/Gara020.htm
REG24770,Vecchio,,60 Hs H76 Allieve,https://www.fidal.it/risultati/2021/REG24770/Gara120.htm
REG24770,Vecchio,,60 Hs H100 Juniores Uomini,https://www.fidal.it/risultati/2021/REG24770/Gara220.htm
REG24770,Vecchio,,60 Hs H84 Juniores Donne,https://www.fidal.it/risultati/2021/REG24770/Gara320.htm
REG24770,Vecchio,,60 metri Uomini,https://www.fidal.it/risultati/2021/REG24770/Gara601.htm
REG24770,Vecchio,,60 Hs H106 Uomini,https://www.fidal.it/risultati/2021/REG24770/Gara620.htm
REG24770,Vecchio,,60 metri Donne,https://www.fidal.it/risultati/2021/REG24770/Gara701.htm
REG24786,Vecchio,,Salto in alto J/P/S M,https://www.fidal.it/risultati/2021/REG24786/Gara226.htm
REG24786,Vecchio,,Salto con l'asta J/P/S M,https://www.fidal.it/risultati/2021/REG24786/Gara227.htm
REG24786,Vecchio,,Salto in lungo J/P/S M,https://www.fidal.it/risultati/2021/REG24786/Gara228.htm
REG24786,Vecchio,,Salto triplo J/P/S M,https://www.fidal.it/risultati/2021/REG24786/Gara229.htm
REG24786,Vecchio,,Salto in alto J/P/S F,https://www.fidal.it/risultati/2021/REG24786/Gara426.htm
REG24786,Vecchio,,Salto con l'asta J/P/S F,https://www.fidal.it/risultati/2021/REG24786/Gara427.htm
REG24786,Vecchio,,Salto in lungo J/P/S F,https://www.fidal.it/risultati/2021/REG24786/Gara428.htm
REG24786,Vecchio,,Salto triplo J/P/S F,https://www.fidal.it/risultati/2021/REG24786/Gara429.htm
REG24818,Vecchio,,800m Pentathlon AF,https://www.fidal.it/risultati/2021/REG24818/Gara001.htm
REG24818,Vecchio,,60 Hs H 76-8.50 Pentathlon ALLIEVE,https://www.fidal.it/risultati/2021/REG24818/Gara002.htm
REG24818,Vecchio,,1000m Penthalon ALLIEVI,https://www.fidal.it/risultati/2021/REG24818/Gara006.htm
REG24818,Vecchio,,60 Hs H 91-9.14 Penthalon ALLIEVI,https://www.fidal.it/risultati/2021/REG24818/Gara007.htm
REG24818,Vecchio,,800m Penthalon J/P/S F,https://www.fidal.it/risultati/2021/REG24818/Gara011.htm
REG24818,Vecchio,,60 Hs H 84-8.50 Penthalon J/P/S F,https://www.fidal.it/risultati/2021/REG24818/Gara012.htm
REG24818,Vecchio,,60m Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara016.htm
REG24818,Vecchio,,1000m Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara017.htm
REG24818,Vecchio,,60 Hs H 100 Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara018.htm
REG24818,Vecchio,,60m Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara023.htm
REG24818,Vecchio,,1000m Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara024.htm
REG24818,Vecchio,,60 Hs H 106 Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara025.htm
REG24818,Vecchio,,800m Pentathlon AF,https://www.fidal.it/risultati/2021/REG24818/Gara001.htm
REG24818,Vecchio,,60 Hs H 76-8.50 Pentathlon ALLIEVE,https://www.fidal.it/risultati/2021/REG24818/Gara002.htm
REG24818,Vecchio,,1000m Penthalon ALLIEVI,https://www.fidal.it/risultati/2021/REG24818/Gara006.htm
REG24818,Vecchio,,60 Hs H 91-9.14 Penthalon ALLIEVI,https://www.fidal.it/risultati/2021/REG24818/Gara007.htm
REG24818,Vecchio,,800m Penthalon J/P/S F,https://www.fidal.it/risultati/2021/REG24818/Gara011.htm
REG24818,Vecchio,,60 Hs H 84-8.50 Penthalon J/P/S F,https://www.fidal.it/risultati/2021/REG24818/Gara012.htm
REG24818,Vecchio,,60m Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara016.htm
REG24818,Vecchio,,1000m Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara017.htm
REG24818,Vecchio,,60 Hs H 100 Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara018.htm
REG24818,Vecchio,,60m Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara023.htm
REG24818,Vecchio,,1000m Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara024.htm
REG24818,Vecchio,,60 Hs H 106 Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara025.htm
REG24818,Vecchio,,Salto in alto Pentathlon ALLIEVE,https://www.fidal.it/risultati/2021/REG24818/Gara003.htm
REG24818,Vecchio,,Salto in lungo Pentathlon ALLIEVE,https://www.fidal.it/risultati/2021/REG24818/Gara004.htm
REG24818,Vecchio,,Salto in alto Penthalon ALLIEVI,https://www.fidal.it/risultati/2021/REG24818/Gara008.htm
REG24818,Vecchio,,Salto in lungo Penthalon ALLIEVI,https://www.fidal.it/risultati/2021/REG24818/Gara009.htm
REG24818,Vecchio,,Salto in alto Penthalon J/P/S F,https://www.fidal.it/risultati/2021/REG24818/Gara013.htm
REG24818,Vecchio,,Salto in lungo  Penthalon J/P/S F,https://www.fidal.it/risultati/2021/REG24818/Gara014.htm
REG24818,Vecchio,,Salto in alto Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara019.htm
REG24818,Vecchio,,Salto con l'asta Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara020.htm
REG24818,Vecchio,,Salto in lungo Eptathlon JUNIOR M,https://www.fidal.it/risultati/2021/REG24818/Gara021.htm
REG24818,Vecchio,,Salto in alto Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara026.htm
REG24818,Vecchio,,Salto con l'asta Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara027.htm
REG24818,Vecchio,,Salto in lungo Eptathlon P/S M,https://www.fidal.it/risultati/2021/REG24818/Gara028.htm
REG24799,Vecchio,,60 piani EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara031.htm
REG24799,Vecchio,,60hs H106 EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara035.htm
REG24799,Vecchio,,1000m. EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara037.htm
REG24799,Vecchio,,60 piani EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara041.htm
REG24799,Vecchio,,60hs H100 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara045.htm
REG24799,Vecchio,,1000m. EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara047.htm
REG24799,Vecchio,,60hs H84 PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2021/REG24799/Gara051.htm
REG24799,Vecchio,,800m. PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2021/REG24799/Gara055.htm
REG24799,Vecchio,,60hs H76 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/REG24799/Gara061.htm
REG24799,Vecchio,,800m. PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/REG24799/Gara065.htm
REG24799,Vecchio,,60hs H91 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/REG24799/Gara071.htm
REG24799,Vecchio,,1000m. PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/REG24799/Gara075.htm
REG24799,Vecchio,,60 piani EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara031.htm
REG24799,Vecchio,,60hs H106 EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara035.htm
REG24799,Vecchio,,1000m. EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara037.htm
REG24799,Vecchio,,60 piani EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara041.htm
REG24799,Vecchio,,60hs H100 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara045.htm
REG24799,Vecchio,,1000m. EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara047.htm
REG24799,Vecchio,,60hs H84 PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2021/REG24799/Gara051.htm
REG24799,Vecchio,,800m. PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2021/REG24799/Gara055.htm
REG24799,Vecchio,,60hs H76 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/REG24799/Gara061.htm
REG24799,Vecchio,,800m. PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/REG24799/Gara065.htm
REG24799,Vecchio,,60hs H91 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/REG24799/Gara071.htm
REG24799,Vecchio,,1000m. PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/REG24799/Gara075.htm
REG24799,Vecchio,,Lungo EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara032.htm
REG24799,Vecchio,,Alto EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara034.htm
REG24799,Vecchio,,Asta EPTATHLON PROMESSE UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara036.htm
REG24799,Vecchio,,Lungo EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara042.htm
REG24799,Vecchio,,Alto EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara044.htm
REG24799,Vecchio,,Asta EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2021/REG24799/Gara046.htm
REG24799,Vecchio,,Alto PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2021/REG24799/Gara052.htm
REG24799,Vecchio,,Lungo PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2021/REG24799/Gara054.htm
REG24799,Vecchio,,Alto PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/REG24799/Gara062.htm
REG24799,Vecchio,,Lungo PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2021/REG24799/Gara064.htm
REG24799,Vecchio,,Lungo PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/REG24799/Gara072.htm
REG24799,Vecchio,,Alto PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2021/REG24799/Gara074.htm
COD8651,Vecchio,,60m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara101.htm
COD8651,Vecchio,,400m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara106.htm
COD8651,Vecchio,,800m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara108.htm
COD8651,Vecchio,,1500m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara111.htm
COD8651,Vecchio,,3000m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara113.htm
COD8651,Vecchio,,60 Hs Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara120.htm
COD8651,Vecchio,,Marcia 5000m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara145.htm
COD8651,Vecchio,,Staffetta 4x2 giri Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara148.htm
COD8651,Vecchio,,60m EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara151.htm
COD8651,Vecchio,,60 Hs EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara155.htm
COD8651,Vecchio,,1000m EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara157.htm
COD8651,Vecchio,,60m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara201.htm
COD8651,Vecchio,,400m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara206.htm
COD8651,Vecchio,,800m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara208.htm
COD8651,Vecchio,,1500m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara211.htm
COD8651,Vecchio,,3000m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara213.htm
COD8651,Vecchio,,60 Hs Donne,https://www.fidal.it/risultati/2021/COD8651/Gara220.htm
COD8651,Vecchio,,Marcia 3000m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara243.htm
COD8651,Vecchio,,Staffetta 4x2 giri Donne,https://www.fidal.it/risultati/2021/COD8651/Gara248.htm
COD8651,Vecchio,,60 Hs PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara251.htm
COD8651,Vecchio,,800m PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara255.htm
COD8651,Vecchio,,60m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara101.htm
COD8651,Vecchio,,400m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara106.htm
COD8651,Vecchio,,800m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara108.htm
COD8651,Vecchio,,1500m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara111.htm
COD8651,Vecchio,,3000m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara113.htm
COD8651,Vecchio,,60 Hs Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara120.htm
COD8651,Vecchio,,Marcia 5000m Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara145.htm
COD8651,Vecchio,,Staffetta 4x2 giri Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara148.htm
COD8651,Vecchio,,60m EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara151.htm
COD8651,Vecchio,,60 Hs EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara155.htm
COD8651,Vecchio,,1000m EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara157.htm
COD8651,Vecchio,,60m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara201.htm
COD8651,Vecchio,,400m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara206.htm
COD8651,Vecchio,,800m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara208.htm
COD8651,Vecchio,,1500m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara211.htm
COD8651,Vecchio,,3000m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara213.htm
COD8651,Vecchio,,60 Hs Donne,https://www.fidal.it/risultati/2021/COD8651/Gara220.htm
COD8651,Vecchio,,Marcia 3000m Donne,https://www.fidal.it/risultati/2021/COD8651/Gara243.htm
COD8651,Vecchio,,Staffetta 4x2 giri Donne,https://www.fidal.it/risultati/2021/COD8651/Gara248.htm
COD8651,Vecchio,,60 Hs PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara251.htm
COD8651,Vecchio,,800m PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara255.htm
COD8651,Vecchio,,Salto in alto Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara126.htm
COD8651,Vecchio,,Salto con l'asta Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara127.htm
COD8651,Vecchio,,Salto in lungo Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara128.htm
COD8651,Vecchio,,Salto triplo Uomini,https://www.fidal.it/risultati/2021/COD8651/Gara129.htm
COD8651,Vecchio,,Salto in lungo EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara152.htm
COD8651,Vecchio,,Salto in alto EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara154.htm
COD8651,Vecchio,,Salto con l'asta EPTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara156.htm
COD8651,Vecchio,,Salto in alto Donne,https://www.fidal.it/risultati/2021/COD8651/Gara226.htm
COD8651,Vecchio,,Salto con l'asta Donne,https://www.fidal.it/risultati/2021/COD8651/Gara227.htm
COD8651,Vecchio,,Salto in lungo Donne,https://www.fidal.it/risultati/2021/COD8651/Gara228.htm
COD8651,Vecchio,,Salto triplo Donne,https://www.fidal.it/risultati/2021/COD8651/Gara229.htm
COD8651,Vecchio,,Salto in alto PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara252.htm
COD8651,Vecchio,,Salto in lungo PENTATHLON,https://www.fidal.it/risultati/2021/COD8651/Gara254.htm
REG24796,Vecchio,,60m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara301.htm
REG24796,Vecchio,,200m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara304.htm
REG24796,Vecchio,,400m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara306.htm
REG24796,Vecchio,,800m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara308.htm
REG24796,Vecchio,,1500m  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara311.htm
REG24796,Vecchio,,3000m  MASTER DONNE (con minimo),https://www.fidal.it/risultati/2021/REG24796/Gara313.htm
REG24796,Vecchio,,60 Hs  MASTER DONNE,https://www.fidal.it/risultati/2021/REG24796/Gara320.htm
REG24796,Vecchio,,60m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara401.htm
REG24796,Vecchio,,200m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara404.htm
REG24796,Vecchio,,400m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara406.htm
REG24796,Vecchio,,800m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara408.htm
REG24796,Vecchio,,1500m  MASTER UOMINI,https://www.fidal.it/risultati/2021/REG24796/Gara411.htm
REG24796,Vecchio,,3000m  MASTER UOMINI (con minimo),https://www.fidal.it/risultati/2021/REG24796/Gara413.htm
