Prest.,Atleta,Anno,Società,Città,Data
8.12,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Roma,13/01/2013
8.12,BORSI Veronica,87,G.A. FIAMME GIALLE,Mondeville,02/02/2013
8.12,BORSI Veronica,87,G.A. FIAMME GIALLE,Eaubonne,07/02/2013
8.12,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Goteborg,01/03/2013
8.12,PENNELLA Giulia,89,C.S. ESERCITO,Padova,21/02/2015
8.12,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,05/03/2016
8.12,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Torun,07/03/2021
8.12,CARMASSI Giada,94,ATL BRUGNERA PN FRIULINTAGLI,Udine,22/01/2023
8.12,MOSETTI Nicla,97,BRACCO ATLETICA,Ancona,18/02/2023
8.13,PENNELLA Giulia,89,C.S. ESERCITO,Ancona,12/02/2011
8.13,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Lievin,14/02/2012
8.13,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Istanbul,09/03/2012
8.13,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Karlsruhe,02/02/2013
8.13,PENNELLA Giulia,89,C.S. ESERCITO,Padova,08/02/2014
8.13,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Roma,01/02/2015
8.13,PENNELLA Giulia,89,C.S. ESERCITO,Dusseldorf,03/02/2016
8.13,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Metz,06/02/2021
8.13,DI LAZZARO Elisa maria,98,C.S. CARABINIERI SEZ. ATLETICA,Torun,06/03/2021
8.13,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,18/02/2023
8.14,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Genova,23/02/2008
8.14,PENNELLA Giulia,89,C.S. ESERCITO,Dusseldorf,03/02/2016
8.14,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Mondeville,02/02/2019
8.14,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,18/02/2023
8.15,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Lipsia,01/02/2009
8.15,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Mondeville,04/02/2012
8.15,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Magglingen,26/01/2019
8.15,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Mondeville,02/02/2019
8.15,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,Glasgow,02/03/2019
8.15,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Karlsruhe,28/01/2022
8.15,BESANA Veronica,02,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,05/02/2023
8.16,CARAVELLI Marzia,81,C.U.S. CAGLIARI,Ancona,25/02/2012
8.16,BORSI Veronica,87,G.A. FIAMME GIALLE,Ancona,13/01/2013
8.16,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Val De Reuil,12/02/2013
8.16,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,Ancona,16/02/2013
8.16,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Ancona,25/01/2014
8.16,PENNELLA Giulia,89,C.S. ESERCITO,Sopot,07/03/2014
8.16,PENNELLA Giulia,89,C.S. ESERCITO,Karlsruhe,31/01/2015
8.16,BOGLIOLO Luminosa,95,G.S. FIAMME ORO PADOVA,Modena,25/01/2020
