Prest.,Atleta,Anno,Società,Città,Data
53.38,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,19/02/2017
53.38,BONORA Alessandra,00,BRACCO ATLETICA,Ancona,21/01/2023
53.38,POLINARI Anna,99,C.S. CARABINIERI SEZ. ATLETICA,Istanbul,03/03/2023
53.39,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,10/02/2013
53.39,CARAVELLI Marzia,81,C.S. AERONAUTICA MILITARE,Ancona,10/02/2016
53.40,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,02/02/2020
53.41,MARCHIANDO Eleonora,97,ATLETICA SANDRO CALVESI,Ancona,21/02/2021
53.42,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,06/02/2011
53.42,BRUNEY Maya fonda,98,BRACCO ATLETICA,Ancona,26/02/2022
53.44,MILANI Marta,87,C.S. ESERCITO,Parigi,04/03/2011
53.44,BAZZONI Chiara,84,C.S. ESERCITO,Ancona,23/02/2014
53.44,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,07/02/2021
53.45,SPACCA Maria enrica,86,G.S. FORESTALE,Ancona,03/02/2013
53.45,BORGA Rebecca,98,G.A. FIAMME GIALLE,Ancona,20/02/2021
53.47,BONFANTI Elena maria,88,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,23/02/2014
53.47,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,18/02/2017
53.47,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Val De Reuil,14/02/2021
53.50,COIRO Eloisa,00,G.S. FIAMME AZZURRE,Ancona,21/02/2021
53.50,LUKUDO Raphaela boaheng,94,C.S. ESERCITO,Ancona,29/01/2023
53.50,BONORA Alessandra,00,BRACCO ATLETICA,Ancona,19/02/2023
53.51,BAZZONI Chiara,84,C.S. ESERCITO,Padova,22/02/2015
53.52,MARCHIANDO Eleonora,97,C.S. CARABINIERI SEZ. ATLETICA,Ancona,27/02/2022
53.53,BRUNEY Maya fonda,98,BRACCO ATLETICA,Birmingham,12/02/2022
53.54,MILANI Marta,87,C.S. ESERCITO,Ancona,27/02/2010
53.55,POLINARI Anna,99,ATL. BS '50 METALLURG. S.MARCO,Ancona,07/02/2021
53.55,MANGIONE Alice,97,C.S. ESERCITO,Ancona,20/02/2021
53.55,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,26/02/2022
53.58,SPACCA Maria enrica,86,C.S. CARABINIERI SEZ. ATLETICA,Ancona,08/02/2017
53.59,MARCHIANDO Eleonora,97,C.S. CARABINIERI SEZ. ATLETICA,Padova,12/02/2022
53.60,FOLORUNSO Ayomide temilade,96,G.S. FIAMME ORO PADOVA,Ancona,07/02/2016
53.61,MILANI Marta,87,C.S. ESERCITO,Ancona,23/01/2011
