Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
20.92,,DA COL Fabio,93,ANA ATL.FELTRE,20 su- 1,Marcon,14/05/2011
28.76,,STRAPPAZZON Nicola,87,ANA ATL.FELTRE,18 su- 1,Vicenza,19/05/2012
22.87,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,22 su- 1,Marcon,11/05/2013
26.66,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,11 su- 1,Marcon,14/06/2014
29.99,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,11 su- 1,Caprino Veronese,27/06/2015
27.15,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,21 su- 1,Marcon,09/05/2015
30.50,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,11 su- 1,Bovolone,04/06/2016
29.75,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,19 su- 1,Vicenza,07/05/2016
24.54,,DE MARTINI Alessandro,97,ANA ATL.FELTRE,26 su- 1,Vicenza,07/05/2016
32.01,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,14 su- 1,Bussolengo,06/05/2017
26.46,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,9 su- 1,Arzignano,24/09/2017
32.69,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,12 su- 1,Caorle,05/05/2018
35.33,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,8 se- 2,Vicenza,01/06/2019
32.81,,DOGLIONI Giorgio,96,ANA ATL.FELTRE,5 su- 1,Trento,12/10/2019
32.93,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,7 se- 1,Padova,14/05/2022
25.31,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,6 su- 1,Lana,24/04/2022
24.95,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,18 su- 1,Vittorio Veneto,28/05/2022
23.27,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,4 su- 1,Lana,04/09/2022
25.40,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,5 su- 1,Rovereto,16/04/2023
22.79,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,7 su- 1,Bovolone,30/04/2023
