Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
12.38,,ZORZI Ingeborg,48,SPORTCLUB MERAN ASV,4 su- 1,Budapest,25/03/2014
12.46,,ZORZI Ingeborg,48,SPORTCLUB MERAN ASV,3 fi- 1,Budapest,29/03/2014
12.63,,ZORZI Ingeborg,48,SPORTCLUB MERAN ASV,2 se- 1,Ancona,07/03/2014
13.28,,VIGNALI Maura,51,ASD ATLETICA PISTOIA,1 su- 1,Ancona,08/03/2014
12.18,,ZORZI Ingeborg,48,SPORTCLUB MERAN ASV,2 su- 1,Torun,27/03/2015
12.42,,ZORZI Ingeborg,48,SPORTCLUB MERAN ASV,3 su- 1,Torun,28/03/2015
12.51,,ZORZI Ingeborg,48,SPORTCLUB MERAN ASV,2 se- 1,Ancona,27/02/2015
12.92,,VIGNALI Maura,51,ASD ATLETICA PISTOIA,1 su- 1,Ancona,28/02/2015
13.86,,GIOVANELLI Anna maria,53,ATLETICA ALMA JUVENTUS FANO,4 se- 1,Ancona,27/02/2015
11.90,,MARTONE Annunziata,56,ASD U.S. ATERNO PESCARA,5 fi- 1,Ancona,02/04/2016
12.29,,MARTONE Annunziata,56,ASD U.S. ATERNO PESCARA,4 ba- 1,Ancona,01/04/2016
12.46,,ZORZI Ingeborg,48,SPORTCLUB MERANO,3 su- 1,Ancona,02/04/2016
12.66,,ZORZI Ingeborg,48,SPORTCLUB MERANO,2 su- 1,Ancona,29/03/2016
12.68,,ZORZI Ingeborg,48,SPORTCLUB MERANO,1 su- 1,Ancona,27/02/2016
12.77,,ZORZI Ingeborg,48,SPORTCLUB MERANO,1 se- 4,Ancona,26/02/2016
14.07,,GIOVANELLI Anna maria,53,ATLETICA ALMA JUVENTUS FANO,4 se- 2,Ancona,29/03/2016
14.12,,FRANCHI Rosanna,42,ATL. AMBROSIANA,1 su- 1,Ancona,27/02/2016
14.47,,BELLI Eliana,56,ATLETICA ALMA JUVENTUS FANO,1 su- 1,Ancona,27/02/2016
14.52,,MONEGO Piera,55,ATLETICA SAN BIAGIO,2 su- 1,Ancona,27/02/2016
22.97,,FRANCHI Rosanna,42,ATL. AMBROSIANA,3 su- 1,Ancona,02/04/2016
11.87,,MARTONE Annunziata,56,ASD U.S. ATERNO PESCARA,1 su- 1,Ancona,25/02/2017
13.60,,GIOVANELLI Anna maria,53,ATLETICA ALMA JUVENTUS FANO,4 se- 4,Ancona,24/02/2017
14.31,,BELLI Eliana,56,ATLETICA ALMA JUVENTUS FANO,2 su- 1,Ancona,25/02/2017
12.23,,ZORZI Ingeborg,48,SPORTCLUB MERANO,2 su- 1,Madrid,23/03/2018
12.50,,ZORZI Ingeborg,48,SPORTCLUB MERANO,1 su- 1,Madrid,24/03/2018
12.55,,ZORZI Ingeborg,48,SPORTCLUB MERANO,1 se- 3,Ancona,23/02/2018
12.58,,ZORZI Ingeborg,48,SPORTCLUB MERANO,1 su- 1,Ancona,24/02/2018
12.66,,MARTONE Annunziata,56,ASD ROMATLETICA FOOTWORKS,1 su- 1,Ancona,24/02/2018
13.68,,RAFTI Maria grazia,51,A.S.D. LIBERATLETICA,1 su- 1,Ancona,24/02/2018
11.78,,MARTONE Annunziata,56,ASD ROMATLETICA FOOTWORKS,3 su- 1,Torun,30/03/2019
