Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
3151,,BACCIOTTI Eleonora,89,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Firenze,18/01/2015
2535,,LUCHERINI Martina,93,TOSCANA ATL.EMPOLI NISSAN,2 su- 1,Firenze,18/01/2015
2374,,SILVAN Ester,91,ATL. SESTESE FEMMINILE,3 su- 1,Firenze,18/01/2015
2251,,CRISCUOLO Alice,97,ATL LIBERTAS RUNNERS LIVORNO,4 su- 1,Firenze,18/01/2015
3288,,BACCIOTTI Eleonora,89,ATLETICA FIRENZE MARATHON S.S.,1 su- 1,Firenze,16/01/2016
3277,,MARCHETTI Erica,98,CUS PISA,2 su- 1,Firenze,16/01/2016
3058,,BOCCIOLINI Carolina,89,TOSCANA ATL.EMPOLI NISSAN,3 su- 1,Firenze,16/01/2016
2830,,BYLYKBASHI Alessia,98,TOSCANA ATL.EMPOLI NISSAN,4 su- 1,Firenze,16/01/2016
2759,,PATTERLINI Allegra,96,A.S.D. ACSI ITALIA ATLETICA,5 su- 1,Firenze,16/01/2016
2453,,BALDI Sofia,98,ATL.GROSSETO BANCA TEMA,6 su- 1,Firenze,16/01/2016
2448,,CORSI Marta,98,TOSCANA ATL.EMPOLI NISSAN,7 su- 1,Firenze,16/01/2016
2446,,SASSETTI Chloe',96,ATLETICA 2005,8 su- 1,Firenze,16/01/2016
2396,,PARDINI Michelle,98,CUS PISA,9 su- 1,Firenze,16/01/2016
2204,,GUANTINI Eva,86,ATLETICA LIVORNO,10 su- 1,Firenze,16/01/2016
2095,,PISTOLESI Veronica,98,CENTRO ATLETICA PIOMBINO,11 su- 1,Firenze,16/01/2016
2047,,D'AGOSTINO Valentina,98,ATLETICA LIVORNO,12 su- 1,Firenze,16/01/2016
1829,,MANZO Benedetta,98,ATL.GROSSETO BANCA TEMA,13 su- 1,Firenze,16/01/2016
1672,,CANDUZZI Sara,97,CENTRO ATLETICA PIOMBINO,14 su- 1,Firenze,16/01/2016
1402,,CAVINI Francesca,98,TOSCANA ATL.EMPOLI NISSAN,15 su- 1,Firenze,16/01/2016
1367,,MARCHETTI Celeste,97,TOSCANA ATL.EMPOLI NISSAN,16 su- 1,Firenze,16/01/2016
3191,,LAZZARINI Selene,91,TOSCANA ATL.EMPOLI NISSAN,1 su- 1,Firenze,22/01/2017
3187,,BOCCIOLINI Carolina,89,TOSCANA ATL.EMPOLI NISSAN,2 su- 1,Firenze,22/01/2017
