Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
7.65,,GENERO Chiara,96,A.S.D. ATLETICA ALBA,1 ba- 2,Nizza,04/01/2014
7.73,,GENERO Chiara,96,A.S.D. ATLETICA ALBA,1 fi- 1,Nizza,04/01/2014
7.77,,SCHWARZ Carla maria,97,S.S. TRIONFO LIGURE,1 se- 1,Nizza,20/12/2014
9.54,,IMPASTATO Elisabetta,96,A.S. DIL. CATANIA 2000,1 su- 1,Palermo,25/01/2014
7.72,,SCHWARZ Carla maria,97,S.S. TRIONFO LIGURE,1 se- 3,Nizza,18/01/2015
7.79,,BOGLIOLO Luminosa,95,A.S.D.  C.U.S. GENOVA,1 se- 4,Nizza,04/01/2015
7.80,,GENERO Chiara,96,A.S.D. ATLETICA ALBA,4 se- 5,Nizza,04/01/2015
8.13,,FERRERO Eleonora,94,A.S.D.  C.U.S. GENOVA,2 se- 3,Nizza,18/01/2015
8.53,,RIGO Elena,97,U.S. MAURINA OLIO CARLI,1 se- 3,Nizza,04/01/2015
8.67,,FERRANDO Matilde,97,S.S. TRIONFO LIGURE,2 se- 2,Nizza,18/01/2015
8.74,,FERRANDO Matilde,97,S.S. TRIONFO LIGURE,2 se- 3,Nizza,04/01/2015
8.96,,RIGO Elena,97,U.S. MAURINA OLIO CARLI,1 se- 4,Nizza,18/01/2015
9.46,,LENTI Melissa,97,S.S. TRIONFO LIGURE,3 se- 3,Nizza,04/01/2015
7.78,,SCHWARZ Carla maria,97,S.S. TRIONFO LIGURE,3 fi- 1,Nizza,03/01/2016
8.04,,GUIDA Rosa,94,A.S.D. ASTRO 2000 BN-AGROPOLI,1 se- 1,Napoli,17/01/2016
8.06,,GENERO Chiara,96,A.S.D. ATLETICA ALBA,3 fi- 4,Nizza,03/01/2016
8.08,,MAIONE Federica,98,A.P.D. PARTENOPE ATL. LEGG.,1 su- 1,Napoli,24/01/2016
8.09,,GENERALI Anna,90,A.S.D. ASTRO 2000 BN-AGROPOLI,2 se- 1,Napoli,17/01/2016
8.15,,GENERALI Anna,90,A.S.D. ASTRO 2000 BN-AGROPOLI,1 fi- 1,Napoli,30/01/2016
8.16,,TOSCANO Marta,97,U.S. MAURINA OLIO CARLI,3 fi- 2,Nizza,03/01/2016
8.22,,GENERALI Anna,90,A.S.D. ASTRO 2000 BN-AGROPOLI,1 ba- 1,Napoli,30/01/2016
8.49,,AURICCHIO Serena,93,A.S.D. ASTRO 2000 BN-AGROPOLI,3 se- 1,Napoli,17/01/2016
