Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
2:51.86,,COSTANZA Valentina,87,C.U.S. BOLOGNA,1 su- 1,Genova,05/02/2005
2:52.49,,RIGA Eleonora,84,C.S. CARABINIERI SEZ. ATLETICA,1 su- 1,Genova,05/02/2005
2:54.30,,PORCELLUZZI Anna maria,88,A.S. OLIMPIA CLUB,2 su- 1,Genova,05/02/2005
2:54.33,,DI GRAZIA Loredana,84,FIAMMA ATL. TRIGGIANO PUGLIA,2 su- 1,Genova,05/02/2005
2:55.04,,DE SOCCIO Adelina,86,GRUPPO SPORTIVO VIRTUS,3 su- 1,Genova,05/02/2005
2:55.43,,SPIGAROLO Anna chiara,85,G.A. BASSANO,3 su- 1,Genova,05/02/2005
2:55.52,,FINESSO Alessandra,82,ASSINDUSTRIA SPORT PD,1 su- 1,Firenze,26/01/2005
2:56.02,,PORCELLUZZI Anna maria,88,A.S. OLIMPIA CLUB,1 su- 1,Napoli,29/01/2005
2:57.35,,FALLANI Francesca,86,ASSI BANCA TOSCANA FIRENZE,4 su- 1,Genova,05/02/2005
2:58.48,,LOIACONO Rosella,87,POL. DILETT. PONTECARREGA,5 su- 1,Genova,05/02/2005
2:59.29,,BRUZZONE Francesca,83,ATL. SPORTLIFE LA SPEZIA,4 su- 1,Genova,05/02/2005
2:59.73,,FALLANI Francesca,86,ASSI BANCA TOSCANA FIRENZE,2 su- 1,Firenze,26/01/2005
3:00.17,,MARIANELLI Flaminia,86,CUS ATL. 2000 MILANO,6 su- 1,Genova,05/02/2005
3:01.34,,AGOSTINO Elena,84,FONDIARIA - SAI ATLETICA,5 su- 1,Genova,05/02/2005
3:02.26,,COPPOLA Federica,89,ANTARES ATLETICA,7 su- 1,Genova,05/02/2005
3:02.79,,RADAELLI Silvia,87,PRO SESTO ATL.,8 su- 1,Genova,05/02/2005
3:02.86,,PELLEGRINI Letizia,88,A.S. OLIMPIA CLUB,9 su- 1,Genova,05/02/2005
3:02.89,,CORRADINO Emmanuela,86,ATL. SPORTLIFE LA SPEZIA,10 su- 1,Genova,05/02/2005
3:03.78,,BORGHESI Elena,83,ATLETICA ESTENSE,6 su- 1,Genova,05/02/2005
3:04.15,,TRENKER Elisabeth,84,SSV BRUNECK BRUNICO VOLKSBANK,7 su- 1,Genova,05/02/2005
3:05.67,,FACCIANI Valentina,85,ATL. ENDAS  CESENA,8 su- 1,Genova,05/02/2005
3:05.77,,PELLEGRINI Letizia,88,A.S. OLIMPIA CLUB,2 su- 1,Napoli,29/01/2005
3:06.00,,FRANCHI Claudia,81,ATL.ASICS FIRENZE MARATHON,3 su- 1,Firenze,26/01/2005
3:06.08,,SCIDA' Federica,89,GRUPPO SPORTIVI CHIVASSESI,11 su- 1,Genova,05/02/2005
3:06.55,,BERNARDI LOCATELLI Paola,85,ATL. BERGAMO 1959,9 su- 1,Genova,05/02/2005
3:07.15,,LOTTICI Chiara,87,PRO SESTO ATL.,12 su- 1,Genova,05/02/2005
3:07.51,,PALLADINO Laura,85,GRUPPO SPORTIVO VIRTUS,10 su- 1,Genova,05/02/2005
3:07.55,,ACCIAI Jessica,82,ATL.ASICS FIRENZE MARATHON,4 su- 1,Firenze,26/01/2005
3:08.30,,REBUZZI Manuela,83,G.S. PACE SELF ATLETICA,11 su- 1,Genova,05/02/2005
3:08.60,,FACCIANI Martina,85,ATL. ENDAS  CESENA,12 su- 1,Genova,05/02/2005
3:10.04,,GUARINO Giulia,89,FIAMMA ATL. TRIGGIANO PUGLIA,13 su- 1,Genova,05/02/2005
3:10.16,,MUGNO Anna laura,87,ATL.ASICS FIRENZE MARATHON,6 su- 1,Firenze,26/01/2005
3:10.29,,ROCCO Martina,86,AGG. HINNA,3 su- 1,Napoli,29/01/2005
3:14.30,,CICCONI Chiara,86,SPORT ATL. FERMO,1 su- 1,Ancona,15/02/2005
3:17.22,,CIARROCCA Giulia laura,87,SPORT ATL. FERMO,2 su- 1,Ancona,15/02/2005
3:17.48,,MAGOLATI Sara,82,ATL.ASICS FIRENZE MARATHON,7 su- 1,Firenze,26/01/2005
3:21.08,,DAVINI Elisa,88,ATL. APUANA FEMMINILE,8 su- 1,Firenze,26/01/2005
3:21.48,,BRUNI Rebecca,88,TOSCANA ATL.EMPOLI,9 su- 1,Firenze,26/01/2005
