Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
1:23.99,,BRANCHI - FOLORUNSO - DALL'AGLIO - ZILIANI,,C.U.S. PARMA,1 su- 1,Parma,02/02/2013
1:25.65,,MARINIELLO-DE FAZIO-GUIDA-FALCHETTI,,ASD ENTERPRISE SPORT & SERVICE,1 se- 1,Napoli,02/02/2013
1:25.94,,VENEROSO - FURNO - GOBBATO - FERDANI,,A.S.D. SPECTEC ATL. CARISPEZIA,2 su- 1,Parma,02/02/2013
1:28.95,,CACCIAPUOTI V.-ONZA M.-LOMBARDI M.-AIDI M.,,A.S.D.  ATL. MARANO,2 se- 1,Napoli,02/02/2013
1:29.19,,FUCCI - FALCHETTI - LONGO - DE BONIS,,ASD ENTERPRISE SPORT & SERVICE,1 se- 1,Napoli,16/02/2013
1:30.15,,LONGO-FESTAANTE-FUCCI-DEBONIS,,ASD ENTERPRISE SPORT & SERVICE,1 se- 2,Napoli,02/02/2013
1:30.15,,ROMANI-AURICCHIO-VITIELLO-URSINO,,A.S.D. ARCHEOATLETICA VESUVIO,3 se- 1,Napoli,02/02/2013
1:32.22,,CACCIAPUOTI - DI MARINO - SERINO - AIDI,,A.S.D.  ATL. MARANO,2 se- 1,Napoli,16/02/2013
1:33.74,,MIRRA MAURA-SMELZO SARA-VOZZA FEDERICA-PATRUNO ROSSELLA,,A. P. D.  HIPPOS CAMPI FLEGREI,2 se- 2,Napoli,02/02/2013
1:34.57,,LINGUA - MACCAGNO - BORELLO - COSTAMAGNA,,A.S.D. ATL. FOSSANO '75,3 su- 1,Parma,02/02/2013
1:35.59,,POLI - GUSMINI - MEDICI - TACCHINI,,G. ALPINISTICO VERTOVESE,4 su- 1,Parma,02/02/2013
1:36.48,,GAGLIANO - PALOMBA - MIGLIACCIO - IMPROTA,,S.S.D. CENTRO ESTER NAPOLI ARL,3 se- 1,Napoli,16/02/2013
1:38.75,,GIULIANO I.-PIRRO L.-SETTEBRE S.-CARPENTIERI F.,,A.P.D. PARTENOPE ATL. LEGG.,4 se- 2,Napoli,02/02/2013
1:38.93,,FLORIO - DE ROSA - SANTORO - ESPOSITO,,ASD CSU IDEATLETICA AURORA F,4 se- 1,Napoli,16/02/2013
1:39.16,,GAGLIANO E.-PALOMBA F.-IMPROTA L.-PIGNATARO C.,,S.S.D. CENTRO ESTER NAPOLI ARL,4 se- 1,Napoli,02/02/2013
1:39.74,,MIRRA M.-VOZZA F.-DE MARINIS M.-SMELZO S.,,A. P. D.  HIPPOS CAMPI FLEGREI,1 su- 1,Napoli,09/02/2013
1:47.45,,GARGANO A.-SCARANO M.-RUGGIERO E.-RUGGIERO T.,,A.S.D. ATL. AGROPOLI,5 se- 1,Napoli,02/02/2013
1:54.31,,RUGGIERO - DE MARCO - SERRA - DI LUCCIO,,A.S.D. ATL. AGROPOLI,5 se- 1,Napoli,16/02/2013
1:27.71,,"D'AGOSTINO JF,QUAGLIERI JF,MACCAFERRI JF,SANGUEDOLCE JF",,MODENA ATLETICA,1 su- 1,Parma,25/01/2014
1:25.14,,"MUSIARI JF,DALL'AGLIO PF,OKI AF,ZAMBRELLI AF",,C.U.S. PARMA,1 se- 2,Parma,17/01/2016
1:25.57,,"BRANCHI JF,CONTE JF,CIUFFI JF,DI LAZZARO JF",,C.U.S. PARMA,2 se- 2,Parma,17/01/2016
1:26.59,,GUIDA - GARGANO - ONZA - SANNINO,,A.S.D. ASTRO 2000 BN-AGROPOLI,1 su- 1,Napoli,30/01/2016
1:27.51,,"MELETTO JF,BOTTA JF,BOLLINETTI JF,PECCO JF",,G.S. BERNATESE,3 se- 2,Parma,17/01/2016
1:28.79,,PERROTTA-PAPAOLINO-CACCIAPUOTI-AIDI,,A.S.D.  ATL. MARANO,1 su- 1,Napoli,24/01/2016
1:28.80,,PERROTTA V - PAPOLINO V - CACCIAPUOTI R - AIDI,,A.S.D.  ATL. MARANO,2 su- 1,Napoli,30/01/2016
1:29.64,,PERROTTA-PAPOLINO-CACCIAPUOTI-AIDI,,A.S.D.  ATL. MARANO,1 se- 1,Napoli,17/01/2016
1:29.93,,"BANDINI AF,BANDINI AF,QUATTROMINI AF,BERTOLINI AF",,C.U.S. PARMA,1 se- 1,Parma,17/01/2016
1:29.95,,BARONE-GARGANO-SPINELLI-SANNINO,,A.S.D. ASTRO 2000 BN-AGROPOLI,2 su- 1,Napoli,24/01/2016
1:31.22,,"CASARICO AF,BUTTI AF,MAIURI AF,LIBARDI AF",,G.S. BERNATESE,4 se- 2,Parma,17/01/2016
1:32.28,,"BUCCELLA AF,TOMMASINI AF,FRIGNANI AF,BEDODI AF",,C.U.S. PARMA,2 se- 1,Parma,17/01/2016
1:32.75,,FIORILLO-MAIONE-MICHELI-GIULIANO,,A.P.D. PARTENOPE ATL. LEGG.,2 se- 1,Napoli,17/01/2016
1:35.52,,MIRRA-SMELZO-VOZZA-PATRUNO,,A. P. D.  HIPPOS CAMPI FLEGREI,3 su- 1,Napoli,24/01/2016
1:35.93,,MIRRA-SMELZO-VOZZA-PATRUNO,,A. P. D.  HIPPOS CAMPI FLEGREI,3 se- 1,Napoli,17/01/2016
1:36.78,,CORRADO-SORRENTINO-FORGIONE-MERCURIO,,A.S.D. ASTRO 2000 BN-AGROPOLI,4 su- 1,Napoli,24/01/2016
1:37.12,,"IRABOR SF,PADERNI SF35,SALSI SF,BELLIN SF",,G.S.SELF ATL. MONTANARI GRUZZA,3 se- 1,Parma,17/01/2016
1:42.30,,RADICE-CERBONE ANGELA-SORRENTINO-CERBONE ALESSIA,,A. P. D.  HIPPOS CAMPI FLEGREI,5 su- 1,Napoli,24/01/2016
1:45.33,,RADICE-SCOTTI-SORRENTINO-TAGLIARINI,,A. P. D.  HIPPOS CAMPI FLEGREI,4 se- 1,Napoli,17/01/2016
1:46.26,,MIRRA - TAGLIARINI - CERBONE - CERBONE,,A. P. D.  HIPPOS CAMPI FLEGREI,1 su- 1,Napoli,06/02/2016
1:28.84,,"BANDINI AF,TOMMASINI AF,BUCCELLA AF,QUATTROMINI AF",,C.U.S. PARMA,1 su- 1,Parma,22/01/2017
1:31.64,,"STEA AF,BUSONI AF,GUAGLIANO AF,CASSI AF",,C.U.S. PAVIA,2 su- 1,Parma,22/01/2017
1:33.48,,"CONFORTI JF,BERTOLINI AF,ADORNI AF,MORLINI AF",,C.U.S. PARMA,3 su- 1,Parma,22/01/2017
