Prest.,Atleta,Anno,Società,Città,Data
8.79,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,26/01/2020
8.79,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,26/01/2020
8.86,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,09/02/2020
8.86,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,09/02/2020
8.87,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,18/01/2020
8.87,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,09/02/2020
8.87,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,18/01/2020
8.87,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,09/02/2020
8.88,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,22/02/2020
8.88,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,22/02/2020
8.91,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,13/02/2021
8.91,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,13/02/2021
8.92,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,18/01/2020
8.92,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,13/02/2021
8.92,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,18/01/2020
8.92,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,13/02/2021
8.95,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,09/02/2020
8.95,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,09/02/2020
8.96,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,07/02/2021
8.96,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,07/02/2021
8.97,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,26/01/2020
8.97,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,26/01/2020
8.98,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,04/01/2020
8.98,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,04/01/2020
9.02,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,29/01/2022
9.02,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,29/01/2022
9.05,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,04/01/2020
9.05,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,04/01/2020
9.10,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,23/01/2021
9.10,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,23/01/2021
9.16,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,06/02/2022
9.16,SCOPEL Gioia,02,ANA ATL.FELTRE,Ancona,06/02/2022
9.17,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,29/01/2022
9.17,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,29/01/2022
9.26,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,31/01/2021
9.26,SCOPEL Gioia,02,ANA ATL.FELTRE,Padova,31/01/2021
13.17,DE BACCO Paola,02,ANA ATL.FELTRE,Padova,18/01/2020
13.17,DE BACCO Paola,02,ANA ATL.FELTRE,Padova,18/01/2020
13.44,DE BACCO Paola,02,ANA ATL.FELTRE,Padova,10/02/2019
13.44,DE BACCO Paola,02,ANA ATL.FELTRE,Padova,10/02/2019
