Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
8:56.27,,WEISSTEINER Silvia,79,SV STERZING VB LATELLA NB,5 fi- 1,Madrid,06/03/2005
9:03.58,,WEISSTEINER Silvia,79,SV STERZING VB LATELLA NB,4 ba- 1,Madrid,04/03/2005
9:07.11,,WEISSTEINER Silvia,79,SV STERZING VB LATELLA NB,1 su- 1,Ancona,20/02/2005
9:10.72,,DAL RI Federica,80,C.S. ESERCITO,2 su- 1,Ancona,20/02/2005
9:14.04,,ZANATTA Michela,78,C.S. ESERCITO,3 su- 1,Ancona,20/02/2005
9:21.99,,TSCHURTSCHENTHALER Agnes,82,SV STERZING VB LATELLA NB,4 su- 1,Ancona,20/02/2005
9:24.32,,BERLANDA Eleonora,76,U.S. QUERCIA ROVERETO,5 su- 1,Ancona,20/02/2005
9:31.82,,DI SANTO Ilaria,77,C.S. FORESTALE,6 su- 1,Ancona,20/02/2005
9:34.17,,DE SOCCIO Adelina,86,GRUPPO SPORTIVO VIRTUS,7 su- 1,Ancona,20/02/2005
9:53.69,,COSTANZA Valentina,87,C.U.S. BOLOGNA,8 su- 1,Ancona,20/02/2005
9:54.74,,CAVALLINI Denise,79,ATL. APUANA FEMMINILE,1 su- 1,Genova Palasport,09/02/2005
9:55.78,,CASELLA Silvia,72,ATL. BRESCIA 1950,9 su- 1,Ancona,20/02/2005
9:55.87,,GAVIGLIO Flavia,63,ATL. ALESSANDRIA,2 su- 1,Genova Palasport,09/02/2005
9:55.97,,GHIAZZA Valentina,87,ATL. ALESSANDRIA,3 su- 1,Genova Palasport,09/02/2005
9:57.08,,SANTINI Simona,80,FONDIARIA - SAI ATLETICA,10 su- 1,Ancona,20/02/2005
10:06.06,,MALQUORI Martina,77,G.S. FIAMME ORO PADOVA,11 su- 1,Ancona,20/02/2005
10:07.22,,FALLANI Francesca,86,ASSI BANCA TOSCANA FIRENZE,1 su- 1,Firenze,10/02/2005
10:14.32,,FALLANI Francesca,86,ASSI BANCA TOSCANA FIRENZE,12 su- 1,Ancona,20/02/2005
10:17.73,,VANACORE Annamaria,72,ATLETICA CENTRO ESTER NAPOLI,1 su- 1,Napoli,23/01/2005
10:18.62,,CAVALLINI Denise,79,ATL. APUANA FEMMINILE,13 su- 1,Ancona,20/02/2005
10:28.06,,RIVA Elena,64,C.U.S. GENOVA,4 su- 1,Genova Palasport,09/02/2005
10:28.74,,CORRADINO Emmanuela,86,ATL. SPORTLIFE LA SPEZIA,5 su- 1,Genova Palasport,09/02/2005
10:29.56,,PINI PRATO Francesca,68,ASSI BANCA TOSCANA FIRENZE,1 su- 1,Genova,27/02/2005
10:29.83,,PINI PRATO Francesca,68,ASSI BANCA TOSCANA FIRENZE,2 su- 1,Firenze,10/02/2005
10:32.65,,BORGHESI Elena,83,ATLETICA ESTENSE,1 su- 1,Ancona,13/03/2005
10:32.65,,BORGHESI Elena,83,ATLETICA ESTENSE,1 su- 1,Ancona,13/03/2005
10:34.36,,ROCCO Martina,86,AGG. HINNA,2 su- 1,Napoli,23/01/2005
