Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
680,,CRISCI Mara,90,A.S.D. ATL. NEW TEAM - LIBERI,10 fi- 1,Napoli,15/01/2006
858,,GIALDINI Alessandra,91,N.ATL. FANFULLA LODIGIANA,9 su- 1,Saronno,23/01/2011
943,,FABIANI Elisa,96,ATL. LIBERTAS ARCS CUS PERUGIA,11 se- 1,Ancona,13/01/2013
958,,FABI Patrizia,92,CUS URBINO,5 su- 1,Ancona,13/01/2008
1004,,VARRIALE Roberta,93,ASD A.S.A. DETUR NAPOLI,5 fi- 1,Napoli Ponticelli,17/01/2010
1061,,BASSANI Federica,95,N. ATL. VARESE,28 su- 1,Saronno,23/01/2011
1112,,GABOARDI Martina,94,O.S.A. SARONNO LIB.,27 su- 1,Saronno,23/01/2011
1134,,MANCINI Sara,95,EDERA ATL. FORLI,7 su- 1,Ancona,09/01/2011
1208,,CALOSCI Sara,95,S.E.F. STAMURA ANCONA A.S.D.,6 su- 1,Ancona,09/01/2011
1238,,ZIZZO Sophie,94,A.S.D.  ATL. VIS NOVA,6 fi- 1,Napoli,09/01/2011
1247,,SPILLER Flavia,89,FIAMME GIALLE G. SIMONI,10 su- 1,Firenze,17/01/2006
1253,,SPILLER Flavia,89,FIAMME GIALLE G. SIMONI,10 fi- 1,Firenze,18/01/2006
1258,,GISMONDI Sofia,97,TECNO ADRIATLETICA MARCHE,10 se- 1,Ancona,13/01/2013
1272,,CICCONE Emiliana,91,S.S.D. CENTRO ESTER NAPOLI ARL,5 fi- 1,Napoli,05/01/2007
1298,,BUZZACCHINO Sara,95,EDERA ATL. FORLI,5 su- 1,Ancona,09/01/2011
1300,,FABIANI Elisa,96,ATL. LIBERTAS ARCS CUS PERUGIA,11 se- 1,Ancona,08/01/2012
1311,,PAGANI Alessandra,94,O.S.A. SARONNO LIB.,26 su- 1,Saronno,23/01/2011
1347,,BALDINELLI Giuditta,95,TECNO ADRIATLETICA MARCHE,10 se- 1,Ancona,08/01/2012
1401,,PAPERI Lucia,93,ATL. AVIS MACERATA,4 se- 1,Ancona,10/01/2010
1409,,BIGGERA Giulia,90,ASSI BANCA TOSCANA FIRENZE,9 ba- 1,Firenze,18/01/2006
1453,,D'AGOSTINO Valentina,98,ATLETICA LIVORNO,27 su- 1,Padova,11/01/2014
1454,,TANGANELLI Marta,90,ULIVETO UISP ATLETICA SIENA,8 ba- 1,Firenze,18/01/2006
1464,,SANTILLI Martina,98,ATL. LIBERTAS ARCS CUS PERUGIA,12 se- 1,Ancona,19/01/2014
