Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
4.26,,PERONA Nilver,40,ATLETICA CANAVESANA,1 su- 1,Ancona,11/02/2022
4.43,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Ancona,09/03/2023
4.73,,PERONA Nilver,40,ATLETICA CANAVESANA,8 su- 1,Aosta,03/02/2019
4.84,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,8 su- 1,Aosta,10/02/2018
4.88,,MAZZOTTA Maria luisa,37,AS RUNNING CLUB,2 su- 1,Ancona,24/02/2017
5.01,,FRANCHI Rosanna,42,ATL. AMBROSIANA,3 su- 1,Ancona,09/03/2023
5.15,,MAZZOTTA Maria luisa,37,AS RUNNING CLUB,2 su- 1,Ancona,27/02/2015
5.15,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Ancona,11/02/2022
5.26,,CALVESI Liana,44,ATLETICA SANDRO CALVESI,6 su- 1,Ancona,09/03/2023
5.28,,CALVESI Liana,44,ATLETICA SANDRO CALVESI,4 su- 1,Ancona,11/02/2022
5.30,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Ancona,26/02/2016
5.30,,VECCHI Maria,40,ATLETICA LONATO-LEM ITALIA,1 su- 1,Ancona,26/02/2016
5.35,,FOZZER Nives,30,NUOVA ATLETICA DAL FRIULI,1 su- 1,Ancona,19/03/2021
5.36,,CALVESI Liana,44,ATLETICA SANDRO CALVESI,2 su- 1,Ancona,22/02/2019
5.42,,CALVESI Liana,44,ATLETICA SANDRO CALVESI,6 su- 1,Aosta,03/02/2019
5.47,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,5 su- 1,Aosta,03/02/2019
5.50,,FOZZER Nives,30,NUOVA ATLETICA DAL FRIULI,2 su- 1,Ancona,22/02/2019
5.53,,CALVESI Liana,44,ATLETICA SANDRO CALVESI,2 su- 1,Ancona,19/03/2021
5.54,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Ancona,24/02/2017
5.58,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Ancona,27/02/2015
5.65,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Aosta,08/03/2015
5.65,,FOZZER Nives,30,NUOVA ATLETICA DAL FRIULI,1 su- 1,Ancona,26/02/2016
5.67,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,2 su- 1,Aosta,18/02/2017
5.74,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,2 su- 1,Aosta,06/02/2016
5.74,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Ancona,22/02/2019
5.75,,FOZZER Nives,30,NUOVA ATLETICA DAL FRIULI,1 su- 1,Ancona,23/02/2018
5.86,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Aosta,01/02/2014
5.91,,FOZZER Nives,30,NUOVA ATLETICA DAL FRIULI,1 su- 1,Ancona,27/02/2015
5.94,,FOZZER Nives,30,NUOVA ATLETICA DAL FRIULI,1 su- 1,Ancona,24/02/2017
5.95,,TONAZZO Teresina,34,A.S.D. UNVS F. FONTANAROSA,3 su- 1,Ancona,07/03/2014
5.96,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,2 su- 1,Ancona,07/03/2014
5.97,,BELLETTI Maria luigia,34,ATLETICA SANDRO CALVESI,1 su- 1,Ancona,23/02/2018
6.18,,LATEGANA Maria,41,ATLETICA TOP RUNNERS LECCE,2 su- 1,Ancona,09/03/2023
