Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
7.89,,BORSI Veronica,87,FONDIARIA - SAI ATLETICA,1 fi- 1,Firenze,18/01/2005
7.98,,BORSI Veronica,87,FONDIARIA - SAI ATLETICA,1 ba- 1,Firenze,18/01/2005
8.06,,PENNELLA Giulia,89,JAKY-TECH TEAM ALLIEVE,1 fi- 1,Firenze,31/01/2006
8.09,,PENNELLA Giulia,89,JAKY-TECH TEAM ALLIEVE,1 ba- 1,Firenze,31/01/2006
8.17,,PENNELLA Giulia,89,ATL. APUANA FEMMINILE,1 fi- 1,Firenze,18/01/2005
8.19,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 fi- 1,Firenze,01/02/2005
8.21,,ARCIONI Flavia,77,C.S. FORESTALE,2 fi- 1,Firenze,01/02/2005
8.22,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 fi- 1,Firenze,31/01/2006
8.22,,PENNELLA Giulia,89,JAKY-TECH TEAM ALLIEVE,1 fi- 1,Firenze,14/02/2006
8.23,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 fi- 1,Firenze,15/02/2005
8.24,,ARCIONI Flavia,77,C.S. FORESTALE,1 ba- 2,Firenze,01/02/2005
8.25,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 ba- 2,Firenze,15/02/2005
8.26,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 ba- 2,Firenze,18/01/2005
8.26,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,2 fi- 1,Firenze,18/01/2005
8.27,,DOVERI Francesca,82,ATL. APUANA FEMMINILE,2 ba- 2,Firenze,18/01/2005
8.27,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 fi- 1,Firenze,14/02/2006
8.30,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 ba- 2,Firenze,31/01/2006
8.31,,DOVERI Francesca,82,ATL. APUANA FEMMINILE,3 fi- 1,Firenze,18/01/2005
8.31,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 ba- 1,Firenze,01/02/2005
8.35,,BONACCHI Giada,81,ASSI BANCA TOSCANA FIRENZE,1 ba- 2,Firenze,14/02/2006
8.36,,BERTI Alessia,83,C.S. ESERCITO,1 ba- 1,Firenze,18/01/2006
8.37,,CECCARELLI Ilaria,68,TOSCANA ATL.EMPOLI,1 ba- 1,Firenze,15/02/2005
8.38,,CECCARELLI Ilaria,68,TOSCANA ATL.EMPOLI,2 fi- 1,Firenze,14/02/2006
8.40,,PENNELLA Giulia,89,ATL. APUANA FEMMINILE,1 ba- 1,Firenze,18/01/2005
8.40,,CECCARELLI Ilaria,68,TOSCANA ATL.EMPOLI,2 fi- 1,Firenze,15/02/2005
8.41,,CECCARELLI Ilaria,68,TOSCANA ATL.EMPOLI,3 fi- 1,Firenze,01/02/2005
8.41,,FERRARO Laura,87,TOSCANA ATL.EMPOLI,3 fi- 1,Firenze,15/02/2005
8.41,,BERTI Alessia,83,C.S. ESERCITO,2 ba- 2,Firenze,31/01/2006
8.42,,MECIANI Camilla,89,JAKY-TECH TEAM ALLIEVE,1 ba- 2,Firenze,31/01/2006
8.42,,CECCARELLI Ilaria,68,TOSCANA ATL.EMPOLI,1 ba- 1,Firenze,14/02/2006
8.44,,BERTI Alessia,83,C.S. ESERCITO,1 fi- 1,Firenze,18/01/2006
8.44,,BERTI Alessia,83,C.S. ESERCITO,2 fi- 1,Firenze,31/01/2006
8.44,,SALINI  elisabetta,79,ATL. SESTESE FEMMINILE,3 ba- 2,Firenze,31/01/2006
8.44,,SALINI  elisabetta,79,ATL. SESTESE FEMMINILE,3 fi- 1,Firenze,14/02/2006
8.45,,FERRARO Laura,87,TOSCANA ATL.EMPOLI,4 fi- 1,Firenze,18/01/2005
8.45,,FERRARO Laura,87,TOSCANA ATL.EMPOLI,4 fi- 1,Firenze,01/02/2005
8.47,,CECCARELLI Ilaria,68,TOSCANA ATL.EMPOLI,2 ba- 2,Firenze,01/02/2005
8.48,,FERRARO Laura,87,TOSCANA ATL.EMPOLI,3 ba- 2,Firenze,01/02/2005
8.48,,FERRARO Laura,87,TOSCANA ATL.EMPOLI,2 ba- 1,Firenze,15/02/2005
8.48,,DA SAN BIAGIO Martina,88,ATL.ASICS FIRENZE MARATHON,4 fi- 1,Firenze,14/02/2006
8.49,,MECIANI Camilla,89,JAKY-TECH TEAM ALLIEVE,2 fi- 1,Firenze,31/01/2006
8.49,,SALINI  elisabetta,79,ATL. SESTESE FEMMINILE,2 ba- 1,Firenze,14/02/2006
8.49,,FABBRI Chiara,86,ATL.ASICS FIRENZE MARATHON,2 ba- 2,Firenze,14/02/2006
