Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
1.60,,CAPPONCELLI Serena,89,ATLETICA NEW STAR,3 se- 1,Modena,08/01/2005
1.60,,RUSTIGNOLI Barbara,84,EDERA ATL. FORLI,4 se- 1,Modena,15/01/2005
1.60,,MAGLIA Vania,81,GS VALSUGANA TRENTINO,4 se- 1,Modena,15/01/2005
1.60,,MAZZI Sara,87,A.S.D.ATL.INSIEME NEW FOODS VR,4 se- 1,Modena,15/01/2005
1.60,,PREGAZZI Irene,74,ATL. APUANA FEMMINILE,4 se- 1,Firenze,28/01/2005
1.60,,BACCIOTTI Eleonora,89,ASSI BANCA TOSCANA FIRENZE,5 se- 1,Firenze,28/01/2005
1.60,,PAGANELLI Cristina,80,FONDIARIA - SAI ATLETICA,2 fi- 1,Rieti,29/01/2005
1.60,,VITALIANO Tatiana,88,DERTHONA ATLETICA,11 su- 1,Genova,06/02/2005
1.60,,MAGGIONI Giada,87,A.ATL. LECCO-COLOMBO COSTRUZ.,11 su- 1,Genova,06/02/2005
1.60,,FORNARELLI Alessandra,86,DARRA ATL. TORVECA VIGEVANO,13 su- 1,Genova,06/02/2005
1.60,,DEGANI Serena,84,ATL. LUGO,6 su- 1,Genova,06/02/2005
1.60,,REVERBERI Lucia,83,G.S. PACE SELF ATLETICA,7 su- 1,Genova,06/02/2005
1.60,,MILANESE Guendalina,89,ATLETICA BRUGNERA,8 su- 1,Genova,06/02/2005
1.60,,MAZZI Sara,87,A.S.D.ATL.INSIEME NEW FOODS VR,8 su- 1,Genova,06/02/2005
1.60,,MADONNA Serena,88,GRUPPO SPORTIVO VIRTUS,8 su- 1,Genova,06/02/2005
1.60,,BALDUCHELLI Sara,87,CAMELOT,10 su- 1,Ancona,12/02/2005
1.60,,BETTINI Elisa,82,G.S. FIAMME AZZURRE,1 su- 1,San Donato Milanese,14/01/2006
1.60,,MARCHI Anthea,89,GS VALSUGANA TRENTINO,5 se- 1,Modena,14/01/2006
1.60,,RICALI Cecilia,85,G.S. FIAMME AZZURRE,6 se- 1,Modena,14/01/2006
1.60,,BESTETTI Beatrice,90,CAMELOT,7 se- 1,Modena,14/01/2006
1.60,,D'AURIA Alice,90,ULIVETO UISP ATLETICA SIENA,2 su- 1,Firenze,17/01/2006
1.60,,TREVISAN Elisa,80,G.S. FIAMME AZZURRE,2 su- 1,Firenze,17/01/2006
1.60,,MAGGIONI Giada,87,ATL. LECCO-COLOMBO COSTRUZ.,5 su- 1,Genova,22/01/2006
1.60,,CESCO Martina,89,CAMELOT,6 su- 1,Genova,22/01/2006
1.60,,LUCENTINI Valeria,87,ASSINDUSTRIA SPORT PADOVA,10 su- 1,Napoli,29/01/2006
1.60,,SALVETTI Elena vanessa,85,JAKY-TECH APUANA,10 su- 1,Napoli,29/01/2006
1.60,,TREVISAN Elisa,80,G.S. FIAMME AZZURRE,3 su- 1,Modena,12/01/2008
1.60,,MAZZI Sara,87,ATL. INSIEME NEW FOODS VR,3 su- 1,Modena,12/01/2008
1.60,,COSTA Luisa,87,GS VALSUGANA TRENTINO,5 su- 1,Modena,12/01/2008
1.60,,MALPESO Sonia nora,88,ACSI PALATINO CAMPIDOGLIO,2 su- 1,Rieti,13/01/2008
1.60,,SALVADOR Francesca,78,ACSI PALATINO CAMPIDOGLIO,3 su- 1,Rieti,13/01/2008
1.60,,GALLI Miriam,91,MOLLIFICIO MODENESE CITTADELLA,1 su- 1,Modena,19/01/2008
1.60,,NAPOLETANO Antonella,90,ATHLETIC TEAM BARLETTA,3 su- 1,Ancona,20/01/2008
1.60,,KOVACS Kerstin,91,A.S.D.SSV BRIXEN LEICHTATHL.,1 su- 1,Ancona,27/01/2008
1.60,,LUZI Stefania,92,ATL. RIMINI NORD SANTARCANGELO,1 su- 1,Cesenatico,27/01/2008
1.61,,VOLINI Marchilia,76,ASS. POL. PARTENOPE,2 fi- 1,Napoli,22/01/2005
1.61,,BIANCHI Carolina,88,ATL. LUGO,2 se- 1,Modena,23/01/2005
1.61,,TURA Milena,88,OLIMPUS SAN MARINO ATLETICA,3 su- 1,Ancona,07/01/2006
1.61,,TURA Milena,88,OLIMPUS SAN MARINO ATLETICA,3 su- 1,Modena,21/01/2006
1.61,,DI LORETO Teresa,89,S.S.D. CENTRO ESTER NAPOLI ARL,1 fi- 1,Napoli,22/01/2006
1.61,,TURA Milena,88,OLIMPUS SAN MARINO ATLETICA,1 se- 1,Ancona,29/01/2006
1.61,,MARCHI Anthea,89,GS VALSUGANA TRENTINO,5 su- 1,Ancona,11/02/2006
1.61,,BESTETTI Beatrice,90,CAMELOT,6 su- 1,Ancona,11/02/2006
1.61,,MILANESE Guendalina,89,ATLETICA BRUGNERA FRIULINTAGLI,5 su- 1,Ancona,09/02/2008
1.61,,TORNAGHI Silvia,90,C.U.S. PARMA,5 su- 1,Ancona,09/02/2008
1.61,,EKELLEM Carol,90,N. ATL. VARESE,7 su- 1,Ancona,09/02/2008
1.62,,TANI Sara,83,TOSCANA ATL.EMPOLI,5 su- 1,Firenze,14/01/2005
1.62,,PREGAZZI Irene,74,ATL. APUANA FEMMINILE,6 su- 1,Firenze,14/01/2005
1.62,,BENEDINI Claudia,86,ATL. APUANA FEMMINILE,3 su- 1,Firenze,10/02/2005
1.62,,MILANESE Guendalina,89,ATLETICA BRUGNERA,3 su- 1,Modena,06/03/2005
1.62,,D'AURIA Alice,90,UISP ATLETICA SIENA A.S.D.,1 su- 1,Firenze,21/01/2007
