Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
10.0,,GALLI Alisia,88,ATL. STUDENTESCA CA.RI.RI,1 se- 1,Rieti,15/01/2005
10.0,,ALBERIGI Manuela,89,ATL. ROMA SUD,2 se- 1,Rieti,15/01/2005
10.1,,GALLI Alisia,88,ATL. STUDENTESCA CA.RI.RI,4 fi- 1,Rieti,15/01/2005
10.18,,KOZUL Nina,89,ATL. STUDENTESCA CA.RI.RI,4 fi- 1,Rieti,30/01/2005
10.18,,VACONDIO Francesca,82,G.S. PACE SELF ATLETICA,1 ba- 1,Ancona,13/03/2005
10.18,,VACONDIO Francesca,82,G.S. PACE SELF ATLETICA,1 ba- 1,Ancona,13/03/2005
10.19,,CAVAGNA Genny,89,GS VALSUGANA TRENTINO,5 ba- 1,Modena,06/03/2005
10.2,,SULPIZI Francesca,89,ATL. STUDENTESCA CA.RI.RI,1 se- 2,Rieti,15/01/2005
10.20,,ZILIO Sara,89,N. ATL. VARESE,5 ba- 2,Genova Palasport,13/02/2005
10.2,,VARRICCHIONE Marilina,89,ATL. 70 SEREGNO,3 ba- 1,Saronno,12/03/2006
10.2,,BRAMBILLA Chiara,88,CUS ATL. 2000 MILANO,6 fi- 1,Saronno,12/03/2006
10.21,,VACONDIO Francesca,82,G.S. PACE SELF ATLETICA,1 fi- 2,Modena,08/01/2005
10.21,,COLOMBO Marta,89,ATL. SPORTLIFE LA SPEZIA,4 fi- 2,Modena,06/03/2005
10.22,,BANDINI Elena,88,C.U.S. BOLOGNA,5 ba- 1,Modena,23/01/2005
10.22,,CERIANI Silvia,89,U.S. QUERCIA ROVERETO,5 fi- 2,Modena,06/03/2005
10.25,,VACONDIO Francesca,82,G.S. PACE SELF ATLETICA,6 ba- 3,Modena,15/01/2005
10.25,,FRANCHINI Stella,87,A.S.D.ATL.INSIEME NEW FOODS VR,3 su- 1,Padova,29/01/2005
10.25,,LODIGIANI Elisa,85,PRO SESTO ATL.,4 fi- 1,Castenedolo,30/01/2005
10.27,,CERIANI Silvia,89,U.S. QUERCIA ROVERETO,6 ba- 1,Modena,06/03/2005
10.29,,VACONDIO Francesca,82,G.S. PACE SELF ATLETICA,4 ba- 2,Modena,08/01/2005
10.29,,KOZUL Nina,89,ATL. STUDENTESCA CA.RI.RI,4 se- 1,Rieti,30/01/2005
10.29,,VACONDIO Francesca,82,G.S. PACE SELF ATLETICA,1 fi- 1,Ancona,13/03/2005
10.29,,VACONDIO Francesca,82,G.S. PACE SELF ATLETICA,1 fi- 1,Ancona,13/03/2005
10.3,,TIMI Martina,89,ATL. STUDENTESCA CA.RI.RI,5 fi- 1,Rieti,15/01/2005
10.30,,MARSIGLIO Silvia,89,ATLETICA VIS ABANO,2 su- 1,Padova,12/02/2005
