Codice,Versione Sigma,Disciplina,Nome,Link
REG22562,Vecchio,1500m,1500m  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara211.htm
REG22562,Vecchio,3000m,3000m  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara213.htm
REG22562,Vecchio,60 Hs h100-9.14,60Hs H100  JUNIOR UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara219.htm
REG22562,Vecchio,60 Hs h106-9.14,60Hs H106  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara220.htm
REG22562,Vecchio,Marcia 5000m,Marcia 5000m  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara245.htm
REG22562,Vecchio,4x400m,Staffetta 4x2 giri  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara248.htm
REG22562,Vecchio,Salto in alto,Salto in alto  DONNE,https://www.fidal.it/risultati/2020/REG22562/Gara126.htm
REG22562,Vecchio,Salto con l’asta,Salto con l'asta  DONNE - GR. 1,https://www.fidal.it/risultati/2020/REG22562/Gara127.htm
REG22562,Vecchio,Salto in lungo,Salto in lungo  DONNE,https://www.fidal.it/risultati/2020/REG22562/Gara128.htm
REG22562,Vecchio,Salto triplo,Salto triplo  DONNE,https://www.fidal.it/risultati/2020/REG22562/Gara129.htm
REG22562,Vecchio,Salto con l’asta,Salto con l'asta  DONNE - GR. 2,https://www.fidal.it/risultati/2020/REG22562/Gara130.htm
REG22562,Vecchio,Salto in alto,Salto in alto  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara226.htm
REG22562,Vecchio,Salto con l’asta,Salto con l'asta  UOMINI - GR. 1,https://www.fidal.it/risultati/2020/REG22562/Gara227.htm
REG22562,Vecchio,Salto in lungo,Salto in lungo  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara228.htm
REG22562,Vecchio,Salto triplo,Salto triplo  UOMINI,https://www.fidal.it/risultati/2020/REG22562/Gara229.htm
REG22562,Vecchio,Salto con l’asta,Salto con l'asta  UOMINI - GR. 2,https://www.fidal.it/risultati/2020/REG22562/Gara230.htm
REG22651,Vecchio,200m,200 metri CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara004.htm
REG22651,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara020.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara060.htm
REG22651,Vecchio,200m,200 metri CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara104.htm
REG22651,Vecchio,60 Hs h76-8.00,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara120.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara160.htm
REG22651,Vecchio,200m,200 metri RAGAZZI,https://www.fidal.it/risultati/2020/REG22651/Gara204.htm
REG22651,Vecchio,60 Hs h60-7.50,60 Hs H 60 RAGAZZI,https://www.fidal.it/risultati/2020/REG22651/Gara220.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 RAGAZZI,https://www.fidal.it/risultati/2020/REG22651/Gara260.htm
REG22651,Vecchio,200m,200 metri RAGAZZE,https://www.fidal.it/risultati/2020/REG22651/Gara304.htm
REG22651,Vecchio,60 Hs h60-7.50,60 Hs H 60 RAGAZZE,https://www.fidal.it/risultati/2020/REG22651/Gara320.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 RAGAZZE,https://www.fidal.it/risultati/2020/REG22651/Gara360.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 UOMINI,https://www.fidal.it/risultati/2020/REG22651/Gara460.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 DONNE,https://www.fidal.it/risultati/2020/REG22651/Gara560.htm
REG22651,Vecchio,200m,200 metri CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara004.htm
REG22651,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara020.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara060.htm
REG22651,Vecchio,200m,200 metri CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara104.htm
REG22651,Vecchio,60 Hs h76-8.00,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara120.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara160.htm
REG22651,Vecchio,200m,200 metri RAGAZZI,https://www.fidal.it/risultati/2020/REG22651/Gara204.htm
REG22651,Vecchio,60 Hs h60-7.50,60 Hs H 60 RAGAZZI,https://www.fidal.it/risultati/2020/REG22651/Gara220.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 RAGAZZI,https://www.fidal.it/risultati/2020/REG22651/Gara260.htm
REG22651,Vecchio,200m,200 metri RAGAZZE,https://www.fidal.it/risultati/2020/REG22651/Gara304.htm
REG22651,Vecchio,60 Hs h60-7.50,60 Hs H 60 RAGAZZE,https://www.fidal.it/risultati/2020/REG22651/Gara320.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 RAGAZZE,https://www.fidal.it/risultati/2020/REG22651/Gara360.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 UOMINI,https://www.fidal.it/risultati/2020/REG22651/Gara460.htm
REG22651,Vecchio,4x200m,Staffetta 4x200 DONNE,https://www.fidal.it/risultati/2020/REG22651/Gara560.htm
REG22651,Vecchio,Salto in alto,Salto in alto/HJ CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara026.htm
REG22651,Vecchio,Salto in lungo,Salto in lungo/LJ CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara028.htm
REG22651,Vecchio,Salto triplo,Salto triplo/TJ CADETTI,https://www.fidal.it/risultati/2020/REG22651/Gara029.htm
REG22651,Vecchio,Salto in alto,Salto in alto/HJ CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara126.htm
REG22651,Vecchio,Salto in lungo,Salto in lungo/LJ CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara128.htm
REG22651,Vecchio,Salto triplo,Salto triplo/TJ CADETTE,https://www.fidal.it/risultati/2020/REG22651/Gara129.htm
REG22651,Vecchio,Salto in alto,Salto in alto/HJ RAGAZZI,https://www.fidal.it/risultati/2020/REG22651/Gara226.htm
REG22651,Vecchio,Salto in alto,Salto in alto/HJ RAGAZZE,https://www.fidal.it/risultati/2020/REG22651/Gara326.htm
REG22651,Vecchio,Salto in alto,Salto in alto/HJ MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22651/Gara426.htm
REG22651,Vecchio,Salto in lungo,Salto in lungo/LJ MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22651/Gara428.htm
REG22651,Vecchio,Salto triplo,Salto triplo/TJ MASTER UOMINI,https://www.fidal.it/risultati/2020/REG22651/Gara429.htm
REG22651,Vecchio,Salto in alto,Salto in alto/HJ MASTER DONNE,https://www.fidal.it/risultati/2020/REG22651/Gara526.htm
REG22651,Vecchio,Salto in lungo,Salto in lungo/LJ MASTER DONNE,https://www.fidal.it/risultati/2020/REG22651/Gara528.htm
REG22651,Vecchio,Salto triplo,Salto triplo/TJ MASTER DONNE,https://www.fidal.it/risultati/2020/REG22651/Gara529.htm
REG22654,Vecchio,60m,60m UOMINI,https://www.fidal.it/risultati/2020/REG22654/Gara001.htm
REG22654,Vecchio,400m,400m UOMINI,https://www.fidal.it/risultati/2020/REG22654/Gara006.htm
REG22654,Vecchio,3000m,3000m UOMINI,https://www.fidal.it/risultati/2020/REG22654/Gara013.htm
REG22654,Vecchio,4x200m,Staffetta 4x200 UOMINI,https://www.fidal.it/risultati/2020/REG22654/Gara060.htm
REG22654,Vecchio,60m,60m DONNE,https://www.fidal.it/risultati/2020/REG22654/Gara101.htm
REG22654,Vecchio,400m,400m DONNE,https://www.fidal.it/risultati/2020/REG22654/Gara106.htm
REG22654,Vecchio,3000m,3000m DONNE,https://www.fidal.it/risultati/2020/REG22654/Gara113.htm
REG22654,Vecchio,4x200m,Staffetta 4x200 DONNE,https://www.fidal.it/risultati/2020/REG22654/Gara160.htm
COD7976,Vecchio,Salto in alto,High Jump MEN,https://www.fidal.it/risultati/2020/COD7976/Gara026.htm
COD7976,Vecchio,Salto in alto,High Jump WOMEN,https://www.fidal.it/risultati/2020/COD7976/Gara126.htm
REG22754,Vecchio,200m,200m UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara004.htm
REG22754,Vecchio,800m,800m UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara008.htm
REG22754,Vecchio,3000m,3000m UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara013.htm
REG22754,Vecchio,60 Hs h106-9.14,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara020.htm
REG22754,Vecchio,60 Hs h100-9.14,60 Hs H 100 JUNIORES M,https://www.fidal.it/risultati/2020/REG22754/Gara021.htm
REG22754,Vecchio,60 Hs h91-9.14,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2020/REG22754/Gara022.htm
REG22754,Vecchio,200m,200m DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara104.htm
REG22754,Vecchio,800m,800m DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara108.htm
REG22754,Vecchio,3000m,3000m DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara113.htm
REG22754,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara120.htm
REG22754,Vecchio,60 Hs h76-8.50,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2020/REG22754/Gara121.htm
REG22754,Vecchio,200m,200m UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara004.htm
REG22754,Vecchio,800m,800m UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara008.htm
REG22754,Vecchio,3000m,3000m UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara013.htm
REG22754,Vecchio,60 Hs h106-9.14,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2020/REG22754/Gara020.htm
REG22754,Vecchio,60 Hs h100-9.14,60 Hs H 100 JUNIORES M,https://www.fidal.it/risultati/2020/REG22754/Gara021.htm
REG22754,Vecchio,60 Hs h91-9.14,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2020/REG22754/Gara022.htm
REG22754,Vecchio,200m,200m DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara104.htm
REG22754,Vecchio,800m,800m DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara108.htm
REG22754,Vecchio,3000m,3000m DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara113.htm
REG22754,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2020/REG22754/Gara120.htm
REG22754,Vecchio,60 Hs h76-8.50,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2020/REG22754/Gara121.htm
REG22898,Vecchio,60m,60m J/P/S MASCHILI,https://www.fidal.it/risultati/2020/REG22898/Gara101.htm
REG22898,Vecchio,60 Hs h106-9.14,60 Hs H 106 JUN/PRO/SEN MASCHILI,https://www.fidal.it/risultati/2020/REG22898/Gara120.htm
REG22898,Vecchio,60m,60m ALLIEVI,https://www.fidal.it/risultati/2020/REG22898/Gara201.htm
REG22898,Vecchio,60 Hs h91-9.14,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2020/REG22898/Gara220.htm
REG22898,Vecchio,60m,60m CADETTI,https://www.fidal.it/risultati/2020/REG22898/Gara301.htm
REG22898,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2020/REG22898/Gara320.htm
REG22898,Vecchio,60m,60m J/P/S FEMMINILI,https://www.fidal.it/risultati/2020/REG22898/Gara401.htm
REG22898,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 J/P/S FEMMINILI,https://www.fidal.it/risultati/2020/REG22898/Gara420.htm
REG22898,Vecchio,60m,60m ALLIEVE,https://www.fidal.it/risultati/2020/REG22898/Gara501.htm
REG22898,Vecchio,60 Hs h76-8.50,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2020/REG22898/Gara520.htm
REG22898,Vecchio,60m,60m CADETTE,https://www.fidal.it/risultati/2020/REG22898/Gara601.htm
REG22898,Vecchio,60 Hs h76-8.00,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2020/REG22898/Gara620.htm
REG22898,Vecchio,60 Hs Master,60 Hs H 91-8.50 SM50/SM55,https://www.fidal.it/risultati/2020/REG22898/Gara720.htm
REG22898,Vecchio,60m,60m J/P/S MASCHILI,https://www.fidal.it/risultati/2020/REG22898/Gara101.htm
REG22898,Vecchio,60 Hs h106-9.14,60 Hs H 106 JUN/PRO/SEN MASCHILI,https://www.fidal.it/risultati/2020/REG22898/Gara120.htm
REG22898,Vecchio,60m,60m ALLIEVI,https://www.fidal.it/risultati/2020/REG22898/Gara201.htm
REG22898,Vecchio,60 Hs h91-9.14,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2020/REG22898/Gara220.htm
REG22898,Vecchio,60m,60m CADETTI,https://www.fidal.it/risultati/2020/REG22898/Gara301.htm
REG22898,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2020/REG22898/Gara320.htm
REG22898,Vecchio,60m,60m J/P/S FEMMINILI,https://www.fidal.it/risultati/2020/REG22898/Gara401.htm
REG22898,Vecchio,60 Hs h84-8.50,60 Hs H 84-8.50 J/P/S FEMMINILI,https://www.fidal.it/risultati/2020/REG22898/Gara420.htm
REG22898,Vecchio,60m,60m ALLIEVE,https://www.fidal.it/risultati/2020/REG22898/Gara501.htm
REG22898,Vecchio,60 Hs h76-8.50,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2020/REG22898/Gara520.htm
REG22898,Vecchio,60m,60m CADETTE,https://www.fidal.it/risultati/2020/REG22898/Gara601.htm
REG22898,Vecchio,60 Hs h76-8.00,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2020/REG22898/Gara620.htm
REG22898,Vecchio,60 Hs Master,60 Hs H 91-8.50 SM50/SM55,https://www.fidal.it/risultati/2020/REG22898/Gara720.htm
COD7921,Vecchio,60m,60m EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara031.htm
COD7921,Vecchio,60 Hs h106-9.14,60Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara035.htm
COD7921,Vecchio,1000m,1000m EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara037.htm
COD7921,Vecchio,60m,60m EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara041.htm
COD7921,Vecchio,60 Hs h100-9.14,60Hs H 100 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara045.htm
COD7921,Vecchio,1000m,1000m EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara047.htm
COD7921,Vecchio,60 Hs h84-8.50,60Hs H 84 PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2020/COD7921/Gara051.htm
COD7921,Vecchio,800m,800m PENTATHLON DONNE,https://www.fidal.it/risultati/2020/COD7921/Gara055.htm
COD7921,Vecchio,60 Hs h76-8.50,60Hs H 76 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2020/COD7921/Gara061.htm
COD7921,Vecchio,800m,800m PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2020/COD7921/Gara065.htm
COD7921,Vecchio,60 Hs h91-9.14,60Hs H 91 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2020/COD7921/Gara071.htm
COD7921,Vecchio,1000m,1000m PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2020/COD7921/Gara075.htm
COD7921,Vecchio,200m,200m  DONNE EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara104.htm
COD7921,Vecchio,400m,400m  DONNE EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara106.htm
COD7921,Vecchio,800m,800m  DONNE EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara108.htm
COD7921,Vecchio,200m,200m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara204.htm
COD7921,Vecchio,400m,400m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara206.htm
COD7921,Vecchio,800m,800m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara208.htm
COD7921,Vecchio,60m,60m EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara031.htm
COD7921,Vecchio,60 Hs h106-9.14,60Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara035.htm
COD7921,Vecchio,1000m,1000m EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara037.htm
COD7921,Vecchio,60m,60m EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara041.htm
COD7921,Vecchio,60 Hs h100-9.14,60Hs H 100 EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara045.htm
COD7921,Vecchio,1000m,1000m EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara047.htm
COD7921,Vecchio,60 Hs h84-8.50,60Hs H 84 PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2020/COD7921/Gara051.htm
COD7921,Vecchio,800m,800m PENTATHLON DONNE,https://www.fidal.it/risultati/2020/COD7921/Gara055.htm
COD7921,Vecchio,60 Hs h76-8.50,60Hs H 76 PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2020/COD7921/Gara061.htm
COD7921,Vecchio,800m,800m PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2020/COD7921/Gara065.htm
COD7921,Vecchio,60 Hs h91-9.14,60Hs H 91 PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2020/COD7921/Gara071.htm
COD7921,Vecchio,1000m,1000m PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2020/COD7921/Gara075.htm
COD7921,Vecchio,200m,200m  DONNE EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara104.htm
COD7921,Vecchio,400m,400m  DONNE EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara106.htm
COD7921,Vecchio,800m,800m  DONNE EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara108.htm
COD7921,Vecchio,200m,200m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara204.htm
COD7921,Vecchio,400m,400m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara206.htm
COD7921,Vecchio,800m,800m  UOMINI EXTRA,https://www.fidal.it/risultati/2020/COD7921/Gara208.htm
COD7921,Vecchio,Salto in lungo,Lungo EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara032.htm
COD7921,Vecchio,Salto in alto,Alto EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara034.htm
COD7921,Vecchio,Salto con l’asta,Asta EPTATHLON UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara036.htm
COD7921,Vecchio,Salto in lungo,Lungo EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara042.htm
COD7921,Vecchio,Salto in alto,Alto EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara044.htm
COD7921,Vecchio,Salto con l’asta,Asta EPTATHLON JUNIOR UOMINI,https://www.fidal.it/risultati/2020/COD7921/Gara046.htm
COD7921,Vecchio,Salto in alto,Alto PENTATHLON JUN. PRO. DONNE,https://www.fidal.it/risultati/2020/COD7921/Gara052.htm
COD7921,Vecchio,Salto in lungo,Lungo PENTATHLON DONNE,https://www.fidal.it/risultati/2020/COD7921/Gara054.htm
COD7921,Vecchio,Salto in alto,Alto PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2020/COD7921/Gara062.htm
COD7921,Vecchio,Salto in lungo,Lungo PENTATHLON ALLIEVE,https://www.fidal.it/risultati/2020/COD7921/Gara064.htm
COD7921,Vecchio,Salto in lungo,Lungo PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2020/COD7921/Gara072.htm
COD7921,Vecchio,Salto in alto,Alto PENTATHLON ALLIEVI,https://www.fidal.it/risultati/2020/COD7921/Gara074.htm
COD7921,Vecchio,Salto con l’asta,Asta  DONNE EXTRA - GR. 1,https://www.fidal.it/risultati/2020/COD7921/Gara127.htm
COD7921,Vecchio,Salto con l’asta,Asta  DONNE EXTRA - GR. 2,https://www.fidal.it/risultati/2020/COD7921/Gara130.htm
REG22963,Vecchio,Salto in alto,Salto in alto  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara126.htm
REG22963,Vecchio,Salto con l’asta,Salto con l'asta  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara127.htm
REG22963,Vecchio,Salto in lungo,Salto in lungo  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara128.htm
REG22963,Vecchio,Salto triplo,Salto triplo  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara129.htm
REG22963,Vecchio,Salto in alto,Salto in alto  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara226.htm
REG22963,Vecchio,Salto con l’asta,Salto con l'asta  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara227.htm
REG22963,Vecchio,Salto in lungo,Salto in lungo  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara228.htm
REG22963,Vecchio,Salto triplo,Salto triplo  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara229.htm
REG22963,Vecchio,Salto in alto,Salto in alto  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara126.htm
REG22963,Vecchio,Salto con l’asta,Salto con l'asta  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara127.htm
REG22963,Vecchio,Salto in lungo,Salto in lungo  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara128.htm
REG22963,Vecchio,Salto triplo,Salto triplo  A/J/P/S M,https://www.fidal.it/risultati/2020/REG22963/Gara129.htm
REG22963,Vecchio,Salto in alto,Salto in alto  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara226.htm
REG22963,Vecchio,Salto con l’asta,Salto con l'asta  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara227.htm
REG22963,Vecchio,Salto in lungo,Salto in lungo  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara228.htm
REG22963,Vecchio,Salto triplo,Salto triplo  A/J/P/S F,https://www.fidal.it/risultati/2020/REG22963/Gara229.htm
REG22757,Vecchio,60m,60m UOMINI,https://www.fidal.it/risultati/2020/REG22757/Gara001.htm
REG22757,Vecchio,400m,400m UOMINI,https://www.fidal.it/risultati/2020/REG22757/Gara006.htm
REG22757,Vecchio,1500m,1500m UOMINI,https://www.fidal.it/risultati/2020/REG22757/Gara011.htm
REG22757,Vecchio,60m,60m DONNE,https://www.fidal.it/risultati/2020/REG22757/Gara101.htm
REG22757,Vecchio,400m,400m DONNE,https://www.fidal.it/risultati/2020/REG22757/Gara106.htm
REG22757,Vecchio,1500m,1500m DONNE,https://www.fidal.it/risultati/2020/REG22757/Gara111.htm
REG22757,Vecchio,60m,60m UOMINI,https://www.fidal.it/risultati/2020/REG22757/Gara001.htm
REG22757,Vecchio,400m,400m UOMINI,https://www.fidal.it/risultati/2020/REG22757/Gara006.htm
REG22757,Vecchio,1500m,1500m UOMINI,https://www.fidal.it/risultati/2020/REG22757/Gara011.htm
REG22757,Vecchio,60m,60m DONNE,https://www.fidal.it/risultati/2020/REG22757/Gara101.htm
REG22757,Vecchio,400m,400m DONNE,https://www.fidal.it/risultati/2020/REG22757/Gara106.htm
REG22757,Vecchio,1500m,1500m DONNE,https://www.fidal.it/risultati/2020/REG22757/Gara111.htm
REG22756,Vecchio,60m,60m CADETTI,https://www.fidal.it/risultati/2020/REG22756/Gara001.htm
REG22756,Vecchio,200m,200m CADETTI,https://www.fidal.it/risultati/2020/REG22756/Gara004.htm
REG22756,Vecchio,60m,60m CADETTE,https://www.fidal.it/risultati/2020/REG22756/Gara101.htm
REG22756,Vecchio,200m,200m CADETTE,https://www.fidal.it/risultati/2020/REG22756/Gara104.htm
REG22756,Vecchio,60m,60m RAGAZZI,https://www.fidal.it/risultati/2020/REG22756/Gara201.htm
REG22756,Vecchio,60m,60m RAGAZZE,https://www.fidal.it/risultati/2020/REG22756/Gara301.htm
REG22756,Vecchio,60m,60m CADETTI,https://www.fidal.it/risultati/2020/REG22756/Gara001.htm
REG22756,Vecchio,200m,200m CADETTI,https://www.fidal.it/risultati/2020/REG22756/Gara004.htm
REG22756,Vecchio,60m,60m CADETTE,https://www.fidal.it/risultati/2020/REG22756/Gara101.htm
REG22756,Vecchio,200m,200m CADETTE,https://www.fidal.it/risultati/2020/REG22756/Gara104.htm
REG22756,Vecchio,60m,60m RAGAZZI,https://www.fidal.it/risultati/2020/REG22756/Gara201.htm
REG22756,Vecchio,60m,60m RAGAZZE,https://www.fidal.it/risultati/2020/REG22756/Gara301.htm
REG22756,Vecchio,Salto in alto,Salto in alto CADETTI,https://www.fidal.it/risultati/2020/REG22756/Gara026.htm
REG22756,Vecchio,Salto con l’asta,Salto con l'asta CADETTI,https://www.fidal.it/risultati/2020/REG22756/Gara027.htm
REG22756,Vecchio,Salto triplo,Salto triplo CADETTI,https://www.fidal.it/risultati/2020/REG22756/Gara029.htm
REG22756,Vecchio,Salto in alto,Salto in alto CADETTE,https://www.fidal.it/risultati/2020/REG22756/Gara126.htm
REG22756,Vecchio,Salto con l’asta,Salto con l'asta CADETTE,https://www.fidal.it/risultati/2020/REG22756/Gara127.htm
REG22756,Vecchio,Salto triplo,Salto triplo CADETTE,https://www.fidal.it/risultati/2020/REG22756/Gara129.htm
REG22756,Vecchio,Salto in lungo,Salto in lungo RAGAZZI,https://www.fidal.it/risultati/2020/REG22756/Gara228.htm
REG22756,Vecchio,Salto in lungo,Salto in lungo RAGAZZE,https://www.fidal.it/risultati/2020/REG22756/Gara328.htm
COD7923,Vecchio,60m,60m Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara101.htm
COD7923,Vecchio,200m,200m Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara104.htm
COD7923,Vecchio,400m,400m Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara106.htm
COD7923,Vecchio,800m,800m Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara108.htm
COD7923,Vecchio,1500m,1500m Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara111.htm
COD7923,Vecchio,60 Hs h100-9.14,60 Hs Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara120.htm
COD7923,Vecchio,Marcia 5000m,Marcia 5000m Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara145.htm
COD7923,Vecchio,4x200m,4x1 giro Juniores Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara160.htm
COD7923,Vecchio,60m,60m Promesse Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara201.htm
COD7923,Vecchio,400m,400m Promesse Uomini,https://www.fidal.it/risultati/2020/COD7923/Gara206.htm
