Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
7:22.11,,D'ALBERTO Arianna,00,ANA ATL.FELTRE,2 su- 1,Caorle,27/05/2017
7:22.29,,D'ALBERTO Arianna,00,ANA ATL.FELTRE,11 se- 2,Rieti,16/06/2017
7:25.05,,COLUSSI Leila,06,ANA ATL.FELTRE,8 se- 2,Caorle,23/06/2023
7:26.56,,COLUSSI Leila,06,ANA ATL.FELTRE,3 su- 1,Venezia,13/06/2023
7:26.72,,D'ALBERTO Arianna,00,ANA ATL.FELTRE,2 su- 1,San Biagio Di Callalta,29/04/2018
7:27.43,,COLUSSI Leila,06,ANA ATL.FELTRE,1 su- 1,Borgo Valbelluna,06/05/2023
7:36.26,,COLUSSI Leila,06,ANA ATL.FELTRE,3 su- 1,Caorle,21/05/2022
7:37.3,,COLUSSI Leila,06,ANA ATL.FELTRE,2 su- 1,Belluno,26/04/2023
7:38.8,,COLUSSI Leila,06,ANA ATL.FELTRE,1 su- 1,Feltre,27/04/2022
7:39.29,,D'ALBERTO Arianna,00,ANA ATL.FELTRE,9 su- 1,Bressanone,04/06/2017
7:39.91,,COLUSSI Leila,06,ANA ATL.FELTRE,9 se- 2,Milano,17/06/2022
7:46.05,,COLUSSI Leila,06,ANA ATL.FELTRE,3 su- 1,Verona,07/05/2022
7:49.50,,D'ALBERTO Arianna,00,ANA ATL.FELTRE,2 su- 1,Firenze,04/05/2019
8:07.74,,MENEGAZZO Silvia,07,ANA ATL.FELTRE,15 se- 1,Caorle,23/06/2023
8:08.4,,MENEGAZZO Silvia,07,ANA ATL.FELTRE,3 su- 1,Belluno,26/04/2023
8:11.35,,MENEGAZZO Silvia,07,ANA ATL.FELTRE,7 su- 1,Venezia,13/06/2023
8:16.30,,NICOLETTO Giada,94,ANA ATL.FELTRE,3 su- 1,Bastia Umbra,11/06/2011
8:22.13,,NICOLETTO Giada,94,ANA ATL.FELTRE,11 se- 1,Rieti,02/10/2011
8:24.80,,MENEGAZZO Silvia,07,ANA ATL.FELTRE,4 su- 1,Borgo Valbelluna,06/05/2023
8:28.02,,DE CARLI Matilde,05,ANA ATL.FELTRE,6 su- 1,Cles,25/09/2021
8:37.06,,DE CARLI Matilde,05,ANA ATL.FELTRE,7 su- 1,Verona,11/09/2021
9:02.71,,FANTINEL Sara,05,ANA ATL.FELTRE,3 su- 1,Vicenza,16/05/2021
