Prest.,Atleta,Anno,Società,Città,Data
7:44.45,MESLEK Ossama,97,ATL.VICENTINA,Metz,12/02/2022
7:45.15,MESLEK Ossama,97,ATL.VICENTINA,Karlsruhe,27/01/2023
7:47.46,DE CARO Dario,97,BATTAGLIO C.U.S. TORINO ATL,Boston,12/02/2022
7:47.98,BOUIH Yassin,96,G.A. FIAMME GIALLE,Lievin,09/02/2021
7:48.38,BOUIH Yassin,96,G.A. FIAMME GIALLE,Karlsruhe,28/01/2022
7:48.60,HAIDANE Abdellah,89,CUS PRO PATRIA MILANO,Genova,08/02/2014
7:48.88,CALIANDRO Cosimo,82,G.A. FIAMME GIALLE,Stoccarda,03/02/2007
7:49.42,RIVA Pietro,97,G.S. FIAMME ORO PADOVA,Metz,11/02/2023
7:50.65,BOUIH Yassin,96,G.A. FIAMME GIALLE,Birmingham,02/03/2018
7:50.70,EL OTMANI Said,91,ATL. REGGIO ASD,Sabadell,19/02/2016
7:50.78,RAZINE Marouan,91,C.S. ESERCITO,Sabadell,07/02/2017
7:50.94,BOUIH Yassin,96,G.A. FIAMME GIALLE,Ostrava,25/01/2018
7:51.63,CALIANDRO Cosimo,82,G.A. FIAMME GIALLE,Dusseldorf,08/02/2008
7:52.11,CALIANDRO Cosimo,82,G.A. FIAMME GIALLE,Ancona,02/02/2008
7:52.55,PADOVANI Mattia,95,ATL. LECCO-COLOMBO COSTRUZ.,Padova,20/02/2022
7:52.90,MESLEK Ossama,97,ATL.VICENTINA,Ancona,19/02/2023
7:53.50,ARESE Pietro,99,G.A. FIAMME GIALLE,Padova,30/01/2022
7:53.66,BOUIH Yassin,96,G.A. FIAMME GIALLE,Manchester,22/01/2022
7:53.82,RIVA Pietro,97,G.S. FIAMME ORO PADOVA,Padova,20/02/2022
7:53.86,LA ROSA Stefano,85,C.S. CARABINIERI SEZ. ATLETICA,Siviglia,11/02/2011
7:54.31,PADOVANI Mattia,95,ATL. LECCO-COLOMBO COSTRUZ.,Istanbul,04/03/2023
7:54.73,HAIDANE Abdellah,89,N.ATL. FANFULLA LODIGIANA,Ancona,14/01/2012
7:54.82,CALIANDRO Cosimo,82,G.A. FIAMME GIALLE,Birmingham,02/03/2007
7:54.87,PADOVANI Mattia,95,ATL. LECCO-COLOMBO COSTRUZ.,Miramas,03/02/2023
7:55.17,RAZINE Marouan,91,C.S. ESERCITO,Belgrado,03/03/2017
7:55.21,BOUIH Yassin,96,G.A. FIAMME GIALLE,Miramas,03/02/2023
7:55.62,MEDOLAGO Samuel,95,ATL. VALLE BREMBANA,Padova,20/02/2022
7:55.79,FLORIANI Yuri,81,G.A. FIAMME GIALLE,Karlsruhe,15/02/2009
7:55.86,HAIDANE Abdellah,89,N.ATL. FANFULLA LODIGIANA,Karlsruhe,02/02/2013
7:56.26,RAZINE Marouan,91,C.S. ESERCITO,Mondeville,04/02/2017
7:56.33,RIVA Pietro,97,G.S. FIAMME ORO PADOVA,Ancona,19/02/2023
7:56.53,MEUCCI Daniele,85,C.S. ESERCITO,Genova,24/02/2008
7:56.66,BOUIH Yassin,96,G.A. FIAMME GIALLE,Torun,06/03/2021
7:57.24,MESLEK Ossama,97,ATL.VICENTINA,Belgrado,18/03/2022
7:57.25,CRIPPA Yemaneberhan,96,G.S. FIAMME ORO PADOVA,Ancona,06/03/2016
7:57.44,MESLEK Ossama,97,ATL.VICENTINA,Linz,08/02/2020
7:57.45,BOUIH Yassin,96,G.A. FIAMME GIALLE,Ancona,06/03/2016
7:57.58,FLORIANI Yuri,81,G.A. FIAMME GIALLE,Genova,24/02/2008
7:57.67,AOUANI Iliass,95,ATL. RICCARDI MILANO 1946,Boston,28/01/2017
7:57.79,CHEMUTAI Albert,99,TOSCANA ATLETICA FUTURA,Metz,11/02/2018
7:57.86,CHEMUTAI Albert,99,TOSCANA ATLETICA FUTURA,Mondeville,03/02/2018
7:58.12,RIVA Pietro,97,G.S. FIAMME ORO PADOVA,Sabadell,08/02/2022
7:58.21,CERRONE OBRUBANSKYY Maksym,88,ASD ENTERPRISE SPORT & SERVICE,Karlsruhe,02/02/2013
7:58.43,ARESE Pietro,99,G.A. FIAMME GIALLE,Metz,11/02/2023
7:58.47,BOUIH Yassin,96,G.A. FIAMME GIALLE,Mondeville,04/02/2017
7:58.53,CHATBI Jamel,84,ATL. RICCARDI MILANO,Ancona,23/02/2014
7:58.63,BOUIH Yassin,96,G.A. FIAMME GIALLE,Belgrado,18/03/2022
7:58.82,MESLEK Ossama,97,ATL.VICENTINA,Glasgow,25/02/2018
7:58.89,RIVA Pietro,97,G.S. FIAMME ORO PADOVA,Istanbul,04/03/2023
7:58.94,CALIANDRO Cosimo,82,G.A. FIAMME GIALLE,Ancona,20/02/2005
7:59.30,MEDOLAGO Samuel,95,ATL. VALLE BREMBANA,Padova,30/01/2022
7:59.58,MEUCCI Daniele,85,C.S. ESERCITO,Stoccarda,05/02/2011
7:59.67,DE MARCHI Jacopo,98,C.S. ESERCITO,Padova,04/02/2023
7:59.76,CRIPPA Yemaneberhan,96,G.S. FIAMME ORO PADOVA,Belgrado,03/03/2017
7:59.76,GUERRA Francesco,01,C.S. CARABINIERI SEZ. ATLETICA,Ancona,05/02/2023
7:59.88,AOUANI Iliass,95,ATL. RICCARDI MILANO 1946,Boston,27/01/2018
7:59.99,SALAMI Najibe marco,85,C.S. ESERCITO,Ancona,02/02/2008
8:00.00,PADOVANI Mattia,95,ATL. LECCO-COLOMBO COSTRUZ.,Ancona,19/02/2023
8:00.44,SALAMI Najibe,85,C.S. ESERCITO,Linz,31/01/2013
