Prest.,Atleta,Anno,Società,Città,Data
22.06,WEIR Zane,95,G.A. FIAMME GIALLE,Istanbul,03/03/2023
21.67,WEIR Zane,95,G.A. FIAMME GIALLE,Belgrado,19/03/2022
21.61,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Belgrado,07/03/2022
21.60,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,19/02/2023
21.59,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Stoccolma,11/02/2020
21.53,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Torun,22/02/2022
21.53,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Belgrado,15/02/2023
21.50,WEIR Zane,95,G.A. FIAMME GIALLE,Torun,22/02/2022
21.49,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Parma,12/02/2023
21.46,WEIR Zane,95,G.A. FIAMME GIALLE,Ancona,19/02/2023
21.46,WEIR Zane,95,G.A. FIAMME GIALLE,Istanbul,02/03/2023
21.45,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,23/02/2020
21.45,WEIR Zane,95,G.A. FIAMME GIALLE,Sassnitz,12/02/2023
21.44,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Sabadell,19/02/2020
21.40,WEIR Zane,95,G.A. FIAMME GIALLE,Madrid,02/03/2022
21.34,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Ancona,27/02/2022
21.33,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Val-de-reuil,04/02/2023
21.32,WEIR Zane,95,G.A. FIAMME GIALLE,Rochlitz,05/02/2023
21.30,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Belgrado,19/03/2022
21.17,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Istanbul,02/03/2023
21.14,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Madrid,02/03/2022
21.11,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ostrava,05/02/2020
21.07,WEIR Zane,95,G.A. FIAMME GIALLE,Lodz,11/02/2022
20.87,WEIR Zane,95,G.A. FIAMME GIALLE,Ancona,27/02/2022
20.81,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Louisville,12/02/2022
20.69,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,17/02/2019
20.60,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Ancona,19/02/2023
20.57,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Lodz,11/02/2022
20.46,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Padova,28/02/2021
20.43,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,New York,11/02/2023
20.42,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Torun,22/02/2022
20.40,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,27/02/2022
20.36,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,21/02/2021
20.29,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Madrid,21/02/2020
20.20,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Vienna,26/01/2019
20.11,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Torun,17/02/2021
20.03,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,19/02/2023
19.96,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Torun,05/03/2021
19.95,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Padova,13/01/2018
19.92,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Padova,19/01/2019
19.89,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,02/02/2019
19.83,PONZIO Nicholas  james,95,ATHLETIC CLUB 96 ALPERIA,Istanbul,02/03/2023
19.73,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,27/02/2022
19.71,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Glasgow,01/03/2019
19.56,SECCI Daniele,92,G.A. FIAMME GIALLE,Padova,22/02/2015
19.52,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Schio,09/02/2017
19.46,SECCI Daniele,92,G.A. FIAMME GIALLE,Schio,09/02/2017
19.43,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Madrid,08/02/2019
19.40,BIANCHETTI Sebastiano,96,ATL.STUD. RIETI ANDREA MILARDI,Ancona,06/02/2016
19.39,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,23/02/2020
19.39,FERRARA Riccardo,01,C.S. CARABINIERI SEZ. ATLETICA,Ancona,04/02/2023
19.37,SECCI Daniele,92,G.A. FIAMME GIALLE,Schio,14/02/2015
19.35,SECCI Daniele,92,G.A. FIAMME GIALLE,Ancona,06/03/2016
19.33,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Padova,12/01/2019
19.28,SECCI Daniele,92,G.A. FIAMME GIALLE,Schio,18/12/2014
19.26,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,03/02/2018
19.25,SECCI Daniele,92,G.A. FIAMME GIALLE,Schio,23/01/2014
19.24,BIANCHETTI Sebastiano,96,ATL.STUD. RIETI ANDREA MILARDI,Padova,20/02/2016
19.20,DI MAGGIO Marco,83,C.S. AERONAUTICA MILITARE,Ancona,18/02/2007
19.20,DAL SOGLIO Paolo,70,C.S. CARABINIERI SEZ. ATLETICA,Torino,22/02/2009
19.19,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,19/02/2017
19.19,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,03/02/2018
19.18,BIANCHETTI Sebastiano,96,ATL.STUD. RIETI ANDREA MILARDI,Ancona,06/03/2016
19.18,SECCI Daniele,92,G.A. FIAMME GIALLE,Ancona,19/02/2017
19.17,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Ancona,18/02/2018
19.15,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,18/02/2018
19.15,DEL GATTO Lorenzo,94,C.S. CARABINIERI SEZ. ATLETICA,Ancona,24/01/2021
19.13,DEL GATTO Lorenzo,94,C.S. CARABINIERI SEZ. ATLETICA,Ancona,23/02/2020
19.13,DEL GATTO Lorenzo,94,C.S. CARABINIERI SEZ. ATLETICA,Ancona,21/02/2021
19.12,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,28/01/2018
19.08,DEL GATTO Lorenzo,94,C.S. CARABINIERI SEZ. ATLETICA,Parma,12/02/2023
19.06,SECCI Daniele,92,G.A. FIAMME GIALLE,Padova,20/02/2016
19.04,DODONI Marco,72,G.S. FORESTALE,Schio,26/02/2009
19.04,SECCI Daniele,92,G.A. FIAMME GIALLE,Schio,28/01/2017
19.04,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Schio,28/01/2017
19.03,FABBRI Leonardo,97,C.S. AERONAUTICA MILITARE,Padova,20/01/2018
19.02,DODONI Marco,72,G.S. FORESTALE,Schio,20/02/2010
18.98,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,26/01/2020
18.96,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,02/02/2020
18.94,FERRARA Riccardo,01,C.S. CARABINIERI SEZ. ATLETICA,Ancona,19/02/2023
18.93,SECCI Daniele,92,G.A. FIAMME GIALLE,Schio,05/12/2015
18.93,DEL GATTO Lorenzo,94,C.S. CARABINIERI SEZ. ATLETICA,Ancona,29/01/2023
18.92,DODONI Marco,72,G.S. FORESTALE,Padova,17/01/2009
18.91,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,04/02/2017
18.91,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Schio,25/02/2017
18.91,BIANCHETTI Sebastiano,96,G.S. FIAMME ORO PADOVA,Ancona,21/02/2021
18.90,DAL SOGLIO Paolo,70,C.S. CARABINIERI SEZ. ATLETICA,Schio,11/02/2012
18.88,DODONI Marco,72,G.S. FORESTALE,Ancona,18/02/2007
18.86,DEL GATTO Lorenzo,94,C.S. CARABINIERI SEZ. ATLETICA,Ancona,27/02/2022
18.81,DODONI Marco,72,G.S. FORESTALE,Schio,06/02/2010
18.81,TRABACCA Francesco,00,USD ELITE GIOVANI ATLETI,Ancona,19/02/2023
