Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
1.76,,DE PAOLI Camilla,05,ANA ATL.FELTRE,1 su- 1,Caorle,21/05/2022
1.70,,BASSANI Hilary,92,ANA ATL.FELTRE,1 se- 1,Szombathely,25/06/2008
1.69,,SCOPEL Gioia,02,ANA ATL.FELTRE,1 su- 1,Cleveland,05/05/2023
1.63,,D'ALBERTO Elena,00,ANA ATL.FELTRE,7 su- 1,Bussolengo,26/05/2018
1.53,,DE MARCHI Veronica,94,ANA ATL.FELTRE,5 su- 1,Vicenza,21/05/2011
1.46,,ZATTA Vanessa,01,ANA ATL.FELTRE,1 su- 1,Feltre,30/06/2018
1.45,,ZANON Gaia,02,ANA ATL.FELTRE,19 su- 1,Vicenza,01/06/2019
1.40,,CANOVA Aurora,01,ANA ATL.FELTRE,23 su- 1,Vicenza,13/05/2017
1.40,,VIECELI Gloria,99,ANA ATL.FELTRE,15 su- 1,Vicenza,02/05/2015
1.20,,ARBOIT Diletta,96,ANA ATL.FELTRE,15 su- 1,Vicenza,26/05/2012
