Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
58.72,,BOTTEGA Samantha,94,ANA ATL.FELTRE,3 se- 1,Caprino Veronese,27/06/2015
59.02,,SCHENAL Anna,04,ANA ATL.FELTRE,2 se- 2,Feltre,26/06/2021
59.1,,DALLO Francesca,90,ANA ATL.FELTRE,1 se- 1,Belluno,20/10/2007
1:00.20,,BARP Anna asia,04,ANA ATL.FELTRE,3 ba- 3,Rieti,10/07/2021
1:00.63,,DAL PONT Rossella,88,ANA ATL.FELTRE,4 ba- 2,Rieti,24/09/2005
1:01.22,,ZAETTA Chiara,92,ANA ATL.FELTRE,3 se- 1,Mestre,02/05/2009
1:01.75,,D'ALBERTO Arianna,00,ANA ATL.FELTRE,4 se- 1,Vicenza,13/05/2016
1:02.27,,RENTO Ilaria,01,ANA ATL.FELTRE,3 su- 1,Lana,23/04/2022
1:03.06,,FANTINEL Ilaria,98,ANA ATL.FELTRE,2 se- 2,Padova,20/09/2014
1:03.17,,DE CARLI Alessandra,01,ANA ATL.FELTRE,3 se- 2,Feltre,22/06/2019
1:03.52,,CORRENT Chiara,99,ANA ATL.FELTRE,5 se- 1,Padova,25/04/2017
1:04.33,,DALLA SANTA Angela,99,ANA ATL.FELTRE,2 se- 1,Feltre,31/08/2018
1:05.00,,CRIVELLER Ilaria,95,ANA ATL.FELTRE,4 se- 2,Feltre,21/06/2012
1:06.6,,FACCHIN Alessia,93,ANA ATL.FELTRE,1 se- 1,Feltre,25/08/2010
1:07.10,,COLUSSI Ilary,06,ANA ATL.FELTRE,4 se- 2,Feltre,25/06/2022
1:07.62,,MALACARNE Sveva,03,ANA ATL.FELTRE,1 se- 3,Vittorio Veneto,04/05/2019
1:08.32,,ZABOT Alice,98,ANA ATL.FELTRE,4 se- 5,Vicenza,02/05/2015
1:08.49,,MALACARNE Gioia,05,ANA ATL.FELTRE,5 se- 5,Verona,07/05/2022
1:08.82,,BEE Nicole,91,ANA ATL.FELTRE,3 se- 3,Feltre,01/07/2023
1:09.24,,DALLA CORTE Giada,01,ANA ATL.FELTRE,6 se- 4,San Biagio Di Callalta,12/05/2018
1:09.32,,FILOSA Annalisa,99,ANA ATL.FELTRE,4 se- 7,Marcon,09/05/2015
1:09.68,,DE BORTOLI Giulia,04,ANA ATL.FELTRE,6 su- 1,Lana,23/04/2022
1:09.80,,DALLA SANTA Alessia,01,ANA ATL.FELTRE,4 se- 5,Caorle,27/05/2017
1:10.08,,GALLON Valentina,91,ANA ATL.FELTRE,7 se- 2,Mogliano Veneto,30/05/2009
1:11.02,,DUCATI Marianna,85,ANA ATL.FELTRE,5 se- 2,Feltre,21/06/2012
1:11.42,,BRUNELLI Diana,78,ANA ATL.FELTRE,5 se- 1,Vicenza,19/05/2012
1:12.63,,GORZA Eleonora,00,ANA ATL.FELTRE,4 se- 2,Feltre,31/08/2018
1:15.96,,ARBOIT Diletta,96,ANA ATL.FELTRE,5 se- 3,Vicenza,26/05/2012
1:21.70,,LAKHAR Nouhaila,96,ANA ATL.FELTRE,4 se- 1,Feltre,21/06/2012
