Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
13.19,+2.0,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,14 su- 1,Padova,14/05/2022
12.80,-0.1,BIESUZ Enrico,02,ANA ATL.FELTRE,4 su- 1,Bovolone,29/09/2018
12.50,+1.4,SARTORI Tommaso,95,ANA ATL.FELTRE,9 su- 1,Bastia Umbra,23/06/2012
12.30,+0.6,VENDRAME Marco,95,ANA ATL.FELTRE,6 su- 1,Vicenza,26/05/2012
12.19,+4.4,TAMBURLIN Piero,96,ANA ATL.FELTRE,16 su- 1,Marcon,11/05/2013
12.17,-0.2,D'AGOSTINI Enrico,94,ANA ATL.FELTRE,11 su- 1,Saronno,26/06/2010
11.63,+2.0,PHUSRIRIT Wikran,98,ANA ATL.FELTRE,12 su- 1,Trento,04/10/2014
11.58,+0.9,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,19 su- 1,Marcon,14/05/2011
11.56,-1.0,ARGENTA Alessio,06,ANA ATL.FELTRE,7 su- 1,San Biagio Di Callalta,29/04/2023
11.24,,VELLO Michele,97,ANA ATL.FELTRE,11 su- 1,Trento,08/06/2013
10.98,+0.4,PAGNUSSAT Andrea,95,ANA ATL.FELTRE,15 su- 1,Rovigo,07/05/2011
10.78,-0.2,VOICU Ioan alexandru,97,ANA ATL.FELTRE,22 su- 1,Vicenza,01/06/2019
