Prest.,Vento,Atleta,Anno,Società,Città,Data
14.71,+1.4,FERRIGHETTO Ivan,95,ANA ATL.FELTRE,Treviso,28/05/2014
14.97,-0.2,TIREL Enrico,93,ANA ATL.FELTRE,Vicenza,21/05/2011
14.98,+0.1,DE PAOLI Federico,02,ANA ATL.FELTRE,Vicenza,08/05/2021
