Prest.,Atleta,Anno,Società,Città,Data
5:36.8,POLESANA Federico,94,ANA ATL.FELTRE,Feltre,13/04/2022
5:37.4,MINELLA Loris,86,ANA ATL.FELTRE,Feltre,13/04/2022
5:39.27,BONAN Marco,00,ANA ATL.FELTRE,Rubiera,15/09/2019
5:47.7,BATTISTEL Samuele,04,ANA ATL.FELTRE,Feltre,13/04/2022
5:56.61,CAPPELLETTO Pablo luis,02,ANA ATL.FELTRE,Rovereto,18/04/2021
5:58.8,CECCHIN Simone,96,ANA ATL.FELTRE,Feltre,13/04/2022
6:09.0,PAULETTI Michele,99,ANA ATL.FELTRE,Feltre,13/04/2022
6:34.3,POLLONI Michele,91,ANA ATL.FELTRE,Feltre,13/04/2022
6:40.2,FANTINEL Davide,05,ANA ATL.FELTRE,Feltre,13/04/2022
6:54.5,DALLA CORTE Christian,82,ANA ATL.FELTRE,Feltre,13/04/2022
7:58.5,MOINO Alessandro,74,ANA ATL.FELTRE,Feltre,13/04/2022
