Data	Codice	Home	Risultati	Versione Sigma	Status	Ultimo Aggiornamento
2014-01-08	REG5943	https://www.fidal.it/risultati/2014/REG5943/Index.htm	https://www.fidal.it/risultati/2014/REG5943/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-09	REG5944				Gara non esistente	2024-02-12
2014-01-11	REG5858	https://www.fidal.it/risultati/2014/REG5858/Index.htm	https://www.fidal.it/risultati/2014/REG5858/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2014-01-11	REG5865	https://www.fidal.it/risultati/2014/REG5865/Index.htm	https://www.fidal.it/risultati/2014/REG5865/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-11	REG5838	https://www.fidal.it/risultati/2014/REG5838/Index.htm	https://www.fidal.it/risultati/2014/REG5838/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-11	REG5945	https://www.fidal.it/risultati/2014/REG5945/Index.htm	https://www.fidal.it/risultati/2014/REG5945/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5992	https://www.fidal.it/risultati/2014/REG5992/Index.htm	https://www.fidal.it/risultati/2014/REG5992/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5826	https://www.fidal.it/risultati/2014/REG5826/Index.htm	https://www.fidal.it/risultati/2014/REG5826/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG6019	https://www.fidal.it/risultati/2014/REG6019/Index.htm	https://www.fidal.it/risultati/2014/REG6019/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5827	https://www.fidal.it/risultati/2014/REG5827/Index.htm	https://www.fidal.it/risultati/2014/REG5827/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5860	https://www.fidal.it/risultati/2014/REG5860/Index.htm	https://www.fidal.it/risultati/2014/REG5860/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2014-01-12	REG5837	https://www.fidal.it/risultati/2014/REG5837/Index.htm	https://www.fidal.it/risultati/2014/REG5837/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5996				Gara non esistente	2024-02-12
2014-01-12	REG5946	https://www.fidal.it/risultati/2014/REG5946/Index.htm	https://www.fidal.it/risultati/2014/REG5946/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5839	https://www.fidal.it/risultati/2014/REG5839/Index.htm	https://www.fidal.it/risultati/2014/REG5839/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5989	https://www.fidal.it/risultati/2014/REG5989/Index.htm	https://www.fidal.it/risultati/2014/REG5989/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-12	REG5859	https://www.fidal.it/risultati/2014/REG5859/Index.htm	https://www.fidal.it/risultati/2014/REG5859/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2014-01-16	REG5828	https://www.fidal.it/risultati/2014/REG5828/Index.htm	https://www.fidal.it/risultati/2014/REG5828/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-18	REG5997	https://www.fidal.it/risultati/2014/REG5997/Index.htm	https://www.fidal.it/risultati/2014/REG5997/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-18	REG5861	https://www.fidal.it/risultati/2014/REG5861/Index.htm	https://www.fidal.it/risultati/2014/REG5861/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2014-01-18	REG6076	https://www.fidal.it/risultati/2014/REG6076/Index.htm	https://www.fidal.it/risultati/2014/REG6076/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG6026	https://www.fidal.it/risultati/2014/REG6026/Index.htm	https://www.fidal.it/risultati/2014/REG6026/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG6020	https://www.fidal.it/risultati/2014/REG6020/Index.htm	https://www.fidal.it/risultati/2014/REG6020/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG5969	https://www.fidal.it/risultati/2014/REG5969/Index.htm	https://www.fidal.it/risultati/2014/REG5969/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG5863	https://www.fidal.it/risultati/2014/REG5863/Index.htm	https://www.fidal.it/risultati/2014/REG5863/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2014-01-19	REG5840	https://www.fidal.it/risultati/2014/REG5840/Index.htm	https://www.fidal.it/risultati/2014/REG5840/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG6069	https://www.fidal.it/risultati/2014/REG6069/Index.htm	https://www.fidal.it/risultati/2014/REG6069/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG5876	https://www.fidal.it/risultati/2014/REG5876/Index.htm	https://www.fidal.it/risultati/2014/REG5876/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2014-01-19	REG5829	https://www.fidal.it/risultati/2014/REG5829/Index.htm	https://www.fidal.it/risultati/2014/REG5829/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG6013	https://www.fidal.it/risultati/2014/REG6013/Index.htm	https://www.fidal.it/risultati/2014/REG6013/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-19	REG5866	https://www.fidal.it/risultati/2014/REG5866/Index.htm	https://www.fidal.it/risultati/2014/REG5866/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-24	REG6073	https://www.fidal.it/risultati/2014/REG6073/Index.htm	https://www.fidal.it/risultati/2014/REG6073/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-12
2014-01-25	REG5841	https://www.fidal.it/risultati/2014/REG5841/Index.htm	https://www.fidal.it/risultati/2014/REG5841/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-25	REG5867	https://www.fidal.it/risultati/2014/REG5867/Index.htm	https://www.fidal.it/risultati/2014/REG5867/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-25	REG6027	https://www.fidal.it/risultati/2014/REG6027/Index.htm	https://www.fidal.it/risultati/2014/REG6027/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-25	REG5877	https://www.fidal.it/risultati/2014/REG5877/Index.htm	https://www.fidal.it/risultati/2014/REG5877/RESULTSBYEVENT1.htm	Vecchio #1	ok	2024-02-12
2014-01-25	REG5991	https://www.fidal.it/risultati/2014/REG5991/Index.htm	https://www.fidal.it/risultati/2014/REG5991/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-25	REG5832	https://www.fidal.it/risultati/2014/REG5832/Index.htm	https://www.fidal.it/risultati/2014/REG5832/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-25	REG5857	https://www.fidal.it/risultati/2014/REG5857/Index.htm	https://www.fidal.it/risultati/2014/REG5857/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-25	REG5880	https://www.fidal.it/risultati/2014/REG5880/Index.htm	https://www.fidal.it/risultati/2014/REG5880/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2014-01-26	REG5834	https://www.fidal.it/risultati/2014/REG5834/Index.htm	https://www.fidal.it/risultati/2014/REG5834/Index.htm	Vecchissimo	ok	2024-02-12
2014-01-26	REG5972	https://www.fidal.it/risultati/2014/REG5972/Index.htm	https://www.fidal.it/risultati/2014/REG5972/Index.htm	Vecchissimo	ok	2024-02-12
