Codice,Versione Sigma,Warning,Disciplina,Nome,Link
REG7810,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2015/REG7810/Gara021.htm
REG7810,Vecchio,,60 Hs h91,60Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2015/REG7810/Gara022.htm
REG7810,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara104.htm
REG7810,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara108.htm
REG7810,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara120.htm
REG7810,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2015/REG7810/Gara121.htm
REG7810,Vecchio,,60m,60 piani EPTATHLON UOMINI,https://www.fidal.it/risultati/2015/REG7810/Gara313.htm
REG7810,Vecchio,,1000m,1000 metri EPTATHLON UOMINI,https://www.fidal.it/risultati/2015/REG7810/Gara314.htm
REG7810,Vecchio,,60 Hs h106,60 Hs H 106 EPTATHLON UOMINI,https://www.fidal.it/risultati/2015/REG7810/Gara315.htm
REG7810,Vecchio,,60m,60 piani EPTATHLON JM,https://www.fidal.it/risultati/2015/REG7810/Gara406.htm
REG7810,Vecchio,,1000m,1000 metri EPTATHLON JM,https://www.fidal.it/risultati/2015/REG7810/Gara407.htm
REG7810,Vecchio,,60 Hs h100,60 Hs H 100 EPTATHLON JM,https://www.fidal.it/risultati/2015/REG7810/Gara408.htm
REG7810,Vecchio,,800m,800 metri PENTATHLON DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara501.htm
REG7810,Vecchio,,60 Hs h84,60 Hs H 84-8.50 PENTATHLON DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara502.htm
REG7810,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2015/REG7810/Gara026.htm
REG7810,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara128.htm
REG7810,Vecchio,,Salto in alto,Salto in alto/HJ EPTATHLON UOMINI,https://www.fidal.it/risultati/2015/REG7810/Gara316.htm
REG7810,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON SM,https://www.fidal.it/risultati/2015/REG7810/Gara317.htm
REG7810,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTAHLON SM,https://www.fidal.it/risultati/2015/REG7810/Gara318.htm
REG7810,Vecchio,,Salto in alto,Salto in alto/HJ EPTATHLON JM,https://www.fidal.it/risultati/2015/REG7810/Gara409.htm
REG7810,Vecchio,,Salto con l'asta,Salto con l'asta/PV EPTATHLON JM,https://www.fidal.it/risultati/2015/REG7810/Gara410.htm
REG7810,Vecchio,,Salto in lungo,Salto in lungo/LJ EPTATHLON JM,https://www.fidal.it/risultati/2015/REG7810/Gara411.htm
REG7810,Vecchio,,Salto in alto,Salto in alto/HJ PENTATHLON DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara503.htm
REG7810,Vecchio,,Salto in lungo,Salto in lungo/LJ PENTATHLON DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara504.htm
REG7810,Vecchio,,Peso 7.260Kg,Peso/SP Kg 7.260 EPTATHLON SM,https://www.fidal.it/risultati/2015/REG7810/Gara319.htm
REG7810,Vecchio,,Peso 6.000Kg,Peso/SP Kg 6.000 EPTATLHON JM,https://www.fidal.it/risultati/2015/REG7810/Gara412.htm
REG7810,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 PENTATHLON DONNE,https://www.fidal.it/risultati/2015/REG7810/Gara505.htm
REG7811,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2015/REG7811/Gara004.htm
REG7811,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2015/REG7811/Gara008.htm
REG7811,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2015/REG7811/Gara020.htm
REG7811,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2015/REG7811/Gara021.htm
REG7811,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2015/REG7811/Gara022.htm
REG7811,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2015/REG7811/Gara104.htm
REG7811,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2015/REG7811/Gara108.htm
REG7811,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2015/REG7811/Gara120.htm
REG7811,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2015/REG7811/Gara121.htm
REG7811,Vecchio,,Salto con l'asta,Salto con l'asta/PV UOMINI,https://www.fidal.it/risultati/2015/REG7811/Gara027.htm
REG7811,Vecchio,,Salto triplo,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2015/REG7811/Gara029.htm
REG7811,Vecchio,,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2015/REG7811/Gara126.htm
REG7811,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2015/REG7811/Gara128.htm
REG7812,Vecchio,,60m,60 piani CADETTI,https://www.fidal.it/risultati/2015/REG7812/Gara201.htm
REG7812,Vecchio,,1000m,1000 metri CADETTI,https://www.fidal.it/risultati/2015/REG7812/Gara209.htm
REG7812,Vecchio,,60m,60 piani CADETTE,https://www.fidal.it/risultati/2015/REG7812/Gara301.htm
REG7812,Vecchio,,1000m,1000 metri CADETTE,https://www.fidal.it/risultati/2015/REG7812/Gara309.htm
REG7812,Vecchio,,60m,60 piani RAGAZZI,https://www.fidal.it/risultati/2015/REG7812/Gara401.htm
REG7812,Vecchio,,600m,600 metri RAGAZZI,https://www.fidal.it/risultati/2015/REG7812/Gara407.htm
REG7812,Vecchio,,60m,60 piani RAGAZZE,https://www.fidal.it/risultati/2015/REG7812/Gara501.htm
REG7812,Vecchio,,600m,600 metri RAGAZZE,https://www.fidal.it/risultati/2015/REG7812/Gara507.htm
REG7812,Vecchio,,Salto in lungo,Salto in lungo/LJ MASTER UOMINI,https://www.fidal.it/risultati/2015/REG7812/Gara028.htm
REG7812,Vecchio,,Salto in alto,Salto in alto/HJ CADETTI,https://www.fidal.it/risultati/2015/REG7812/Gara226.htm
REG7812,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTI,https://www.fidal.it/risultati/2015/REG7812/Gara227.htm
REG7812,Vecchio,,Salto triplo,Salto triplo/TJ CADETTI,https://www.fidal.it/risultati/2015/REG7812/Gara229.htm
REG7812,Vecchio,,Salto in alto,Salto in alto/HJ CADETTE,https://www.fidal.it/risultati/2015/REG7812/Gara326.htm
REG7812,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTE,https://www.fidal.it/risultati/2015/REG7812/Gara327.htm
REG7812,Vecchio,,Salto triplo,Salto triplo/TJ CADETTE,https://www.fidal.it/risultati/2015/REG7812/Gara329.htm
REG7812,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZI,https://www.fidal.it/risultati/2015/REG7812/Gara426.htm
REG7812,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZI,https://www.fidal.it/risultati/2015/REG7812/Gara428.htm
REG7812,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZE,https://www.fidal.it/risultati/2015/REG7812/Gara526.htm
REG7812,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZE,https://www.fidal.it/risultati/2015/REG7812/Gara528.htm
REG7812,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 CADETTI,https://www.fidal.it/risultati/2015/REG7812/Gara231.htm
REG7812,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 CADETTE,https://www.fidal.it/risultati/2015/REG7812/Gara331.htm
REG7812,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZI,https://www.fidal.it/risultati/2015/REG7812/Gara431.htm
REG7812,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZE,https://www.fidal.it/risultati/2015/REG7812/Gara531.htm
REG7813,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2015/REG7813/Gara001.htm
REG7813,Vecchio,,1000m,1000 metri UOMINI,https://www.fidal.it/risultati/2015/REG7813/Gara009.htm
REG7813,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2015/REG7813/Gara011.htm
REG7813,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2015/REG7813/Gara101.htm
REG7813,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2015/REG7813/Gara106.htm
REG7813,Vecchio,,1000m,1000 metri DONNE,https://www.fidal.it/risultati/2015/REG7813/Gara109.htm
REG7813,Vecchio,,1500m,1500 metri DONNE,https://www.fidal.it/risultati/2015/REG7813/Gara111.htm
REG7813,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2015/REG7813/Gara026.htm
REG7813,Vecchio,,Salto in lungo,Salto in lungo/LJ UOMINI,https://www.fidal.it/risultati/2015/REG7813/Gara028.htm
REG7813,Vecchio,,Salto con l'asta,Salto con l'asta/PV DONNE,https://www.fidal.it/risultati/2015/REG7813/Gara127.htm
REG7813,Vecchio,,Salto triplo,Salto triplo/TJ DONNE,https://www.fidal.it/risultati/2015/REG7813/Gara129.htm
REG7814,Vecchio,,Salto con l'asta,Salto con l'asta/PV UOMINI,https://www.fidal.it/risultati/2015/REG7814/Gara027.htm
REG7814,Vecchio,,Salto con l'asta,Salto con l'asta/PV DONNE,https://www.fidal.it/risultati/2015/REG7814/Gara127.htm
REG7851,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara004.htm
REG7851,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara008.htm
REG7851,Vecchio,,1000m,1000 metri UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara009.htm
REG7851,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara011.htm
REG7851,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara020.htm
REG7851,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara021.htm
REG7851,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2015/REG7851/Gara022.htm
REG7851,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2015/REG7851/Gara104.htm
REG7851,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2015/REG7851/Gara108.htm
REG7851,Vecchio,,1000m,1000 metri DONNE,https://www.fidal.it/risultati/2015/REG7851/Gara109.htm
REG7851,Vecchio,,1500m,1500 metri DONNE,https://www.fidal.it/risultati/2015/REG7851/Gara111.htm
REG7851,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2015/REG7851/Gara120.htm
REG7851,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2015/REG7851/Gara122.htm
REG7851,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara026.htm
REG7851,Vecchio,,Salto triplo,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2015/REG7851/Gara029.htm
REG7851,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2015/REG7851/Gara128.htm
REG7851,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 ALLIEVE,https://www.fidal.it/risultati/2015/REG7851/Gara131.htm
REG7851,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 DONNE,https://www.fidal.it/risultati/2015/REG7851/Gara132.htm
REG7852,Vecchio,,Marcia 5000m,Marcia 5000m UOMINI,https://www.fidal.it/risultati/2015/REG7852/Gara045.htm
REG7852,Vecchio,,4x200m,Staffetta 4x200 UOMINI,https://www.fidal.it/risultati/2015/REG7852/Gara060.htm
REG7852,Vecchio,,Marcia 3000m,Marcia 3000m DONNE,https://www.fidal.it/risultati/2015/REG7852/Gara143.htm
REG7852,Vecchio,,4x200m,Staffetta 4x200 DONNE,https://www.fidal.it/risultati/2015/REG7852/Gara160.htm
REG7852,Vecchio,,Marcia 3000m,Marcia 3000m CADETTI,https://www.fidal.it/risultati/2015/REG7852/Gara243.htm
REG7852,Vecchio,,Marcia 3000m,Marcia 3000m CADETTE,https://www.fidal.it/risultati/2015/REG7852/Gara343.htm
REG7852,Vecchio,,Marcia 2000m,Marcia 2000m RAGAZZI,https://www.fidal.it/risultati/2015/REG7852/Gara442.htm
REG7852,Vecchio,,Marcia 2000m,Marcia 2000m RAGAZZE,https://www.fidal.it/risultati/2015/REG7852/Gara542.htm
REG7852,Vecchio,,Marcia 1000m,Marcia 1000m ESORDIENTI M,https://www.fidal.it/risultati/2015/REG7852/Gara650.htm
REG7852,Vecchio,,Marcia 1000m,Marcia 1000m ESORDIENTI F,https://www.fidal.it/risultati/2015/REG7852/Gara750.htm
REG7852,Vecchio,,Salto in alto,Salto in alto/HJ CADETTI,https://www.fidal.it/risultati/2015/REG7852/Gara226.htm
REG7852,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTI,https://www.fidal.it/risultati/2015/REG7852/Gara227.htm
REG7852,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTI,https://www.fidal.it/risultati/2015/REG7852/Gara228.htm
REG7852,Vecchio,,Salto in alto,Salto in alto/HJ CADETTE,https://www.fidal.it/risultati/2015/REG7852/Gara326.htm
REG7852,Vecchio,,Salto con l'asta,Salto con l'asta/PV CADETTE,https://www.fidal.it/risultati/2015/REG7852/Gara327.htm
REG7852,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTE,https://www.fidal.it/risultati/2015/REG7852/Gara328.htm
REG7852,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZI,https://www.fidal.it/risultati/2015/REG7852/Gara428.htm
REG7852,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZE,https://www.fidal.it/risultati/2015/REG7852/Gara528.htm
REG7852,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 ALLIEVE,https://www.fidal.it/risultati/2015/REG7852/Gara131.htm
REG7854,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2015/REG7854/Gara001.htm
REG7854,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2015/REG7854/Gara006.htm
REG7854,Vecchio,,3000m,3000 metri UOMINI,https://www.fidal.it/risultati/2015/REG7854/Gara013.htm
REG7854,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2015/REG7854/Gara101.htm
REG7854,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2015/REG7854/Gara106.htm
REG7854,Vecchio,,3000m,3000 metri DONNE,https://www.fidal.it/risultati/2015/REG7854/Gara113.htm
REG7854,Vecchio,,Salto in lungo,Salto in lungo/LJ UOMINI,https://www.fidal.it/risultati/2015/REG7854/Gara028.htm
REG7854,Vecchio,,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2015/REG7854/Gara126.htm
REG7854,Vecchio,,Salto triplo,Salto triplo/TJ DONNE,https://www.fidal.it/risultati/2015/REG7854/Gara129.htm
REG7854,Vecchio,,Peso 5.000Kg,Peso/SP Kg 5.000 ALLIEVI,https://www.fidal.it/risultati/2015/REG7854/Gara031.htm
REG7854,Vecchio,,Peso 6.000Kg,Peso/SP Kg 6.000 JUNORES UOMINI,https://www.fidal.it/risultati/2015/REG7854/Gara032.htm
REG7854,Vecchio,,Peso 7.260Kg,Peso/SP Kg 7.260 UOMINI,https://www.fidal.it/risultati/2015/REG7854/Gara033.htm
REG7855,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2015/REG7855/Gara001.htm
REG7855,Vecchio,,400m,400 metri UOMINI,https://www.fidal.it/risultati/2015/REG7855/Gara006.htm
REG7855,Vecchio,,1000m,1000 metri UOMINI,https://www.fidal.it/risultati/2015/REG7855/Gara009.htm
REG7855,Vecchio,,1500m,1500 metri UOMINI,https://www.fidal.it/risultati/2015/REG7855/Gara011.htm
REG7855,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2015/REG7855/Gara101.htm
REG7855,Vecchio,,400m,400 metri DONNE,https://www.fidal.it/risultati/2015/REG7855/Gara106.htm
REG7855,Vecchio,,1000m,1000 metri DONNE,https://www.fidal.it/risultati/2015/REG7855/Gara109.htm
REG7855,Vecchio,,1500m,1500 metri DONNE,https://www.fidal.it/risultati/2015/REG7855/Gara111.htm
REG7855,Vecchio,,Salto in alto,Salto in alto/HJ UOMINI,https://www.fidal.it/risultati/2015/REG7855/Gara026.htm
REG7855,Vecchio,,Salto triplo,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2015/REG7855/Gara029.htm
REG7855,Vecchio,,Salto con l'asta,Salto con l'asta/PV DONNE,https://www.fidal.it/risultati/2015/REG7855/Gara127.htm
REG7855,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2015/REG7855/Gara128.htm
REG7857,Vecchio,,200m,200 metri UOMINI,https://www.fidal.it/risultati/2015/REG7857/Gara004.htm
REG7857,Vecchio,,800m,800 metri UOMINI,https://www.fidal.it/risultati/2015/REG7857/Gara008.htm
REG7857,Vecchio,,60 Hs h106,60 Hs H 106 UOMINI,https://www.fidal.it/risultati/2015/REG7857/Gara020.htm
REG7857,Vecchio,,60 Hs h100,60 Hs H 100 JUNIORES UOMINI,https://www.fidal.it/risultati/2015/REG7857/Gara021.htm
REG7857,Vecchio,,60 Hs h91,60 Hs H 91-9.14 ALLIEVI,https://www.fidal.it/risultati/2015/REG7857/Gara022.htm
REG7857,Vecchio,,200m,200 metri DONNE,https://www.fidal.it/risultati/2015/REG7857/Gara104.htm
REG7857,Vecchio,,800m,800 metri DONNE,https://www.fidal.it/risultati/2015/REG7857/Gara108.htm
REG7857,Vecchio,,60 Hs h84,60 Hs H 84-8.50 DONNE,https://www.fidal.it/risultati/2015/REG7857/Gara120.htm
REG7857,Vecchio,,60 Hs h76,60 Hs H 76-8.50 ALLIEVE,https://www.fidal.it/risultati/2015/REG7857/Gara121.htm
REG7857,Vecchio,,Salto con l'asta,Salto con l'asta/PV UOMINI,https://www.fidal.it/risultati/2015/REG7857/Gara027.htm
REG7857,Vecchio,,Salto in lungo,Salto in lungo/LJ UOMINI,https://www.fidal.it/risultati/2015/REG7857/Gara028.htm
REG7857,Vecchio,,Salto in alto,Salto in alto/HJ DONNE,https://www.fidal.it/risultati/2015/REG7857/Gara126.htm
REG7857,Vecchio,,Salto triplo,Salto triplo/TJ DONNE,https://www.fidal.it/risultati/2015/REG7857/Gara129.htm
REG7856,Vecchio,,200m,200 metri CADETTI,https://www.fidal.it/risultati/2015/REG7856/Gara204.htm
REG7856,Vecchio,,60 Hs h84,60 Hs H 84-8.50 CADETTI,https://www.fidal.it/risultati/2015/REG7856/Gara220.htm
REG7856,Vecchio,,4x200m,Staffetta 4x200 CADETTI,https://www.fidal.it/risultati/2015/REG7856/Gara260.htm
REG7856,Vecchio,,200m,200 metri CADETTE,https://www.fidal.it/risultati/2015/REG7856/Gara304.htm
REG7856,Vecchio,,60 Hs h76,60 Hs H 76-8.00 CADETTE,https://www.fidal.it/risultati/2015/REG7856/Gara320.htm
REG7856,Vecchio,,4x200m,Staffetta 4x200 CADETTE,https://www.fidal.it/risultati/2015/REG7856/Gara360.htm
REG7856,Vecchio,,200m,200 metri RAGAZZI,https://www.fidal.it/risultati/2015/REG7856/Gara404.htm
REG7856,Vecchio,,60 Hs h60,60 Hs H 60 RAGAZZI,https://www.fidal.it/risultati/2015/REG7856/Gara420.htm
REG7856,Vecchio,,4x200m,Staffetta 4x200 RAGAZZI,https://www.fidal.it/risultati/2015/REG7856/Gara460.htm
REG7856,Vecchio,,200m,200 metri RAGAZZE,https://www.fidal.it/risultati/2015/REG7856/Gara504.htm
REG7856,Vecchio,,60 Hs h60,60 Hs H 60 RAGAZZE,https://www.fidal.it/risultati/2015/REG7856/Gara520.htm
REG7856,Vecchio,,4x200m,Staffetta 4x200 RAGAZZE,https://www.fidal.it/risultati/2015/REG7856/Gara560.htm
REG7856,Vecchio,,Salto in alto,Salto in alto/HJ CADETTI,https://www.fidal.it/risultati/2015/REG7856/Gara226.htm
REG7856,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTI,https://www.fidal.it/risultati/2015/REG7856/Gara228.htm
REG7856,Vecchio,,Salto in alto,Salto in alto/HJ CADETTE,https://www.fidal.it/risultati/2015/REG7856/Gara326.htm
REG7856,Vecchio,,Salto in lungo,Salto in lungo/LJ CADETTE,https://www.fidal.it/risultati/2015/REG7856/Gara328.htm
REG7856,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZI,https://www.fidal.it/risultati/2015/REG7856/Gara426.htm
REG7856,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZI,https://www.fidal.it/risultati/2015/REG7856/Gara428.htm
REG7856,Vecchio,,Salto in alto,Salto in alto/HJ RAGAZZE,https://www.fidal.it/risultati/2015/REG7856/Gara526.htm
REG7856,Vecchio,,Salto in lungo,Salto in lungo/LJ RAGAZZE,https://www.fidal.it/risultati/2015/REG7856/Gara528.htm
REG7856,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 CADETTI,https://www.fidal.it/risultati/2015/REG7856/Gara231.htm
REG7856,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 CADETTE,https://www.fidal.it/risultati/2015/REG7856/Gara331.htm
REG7856,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZI,https://www.fidal.it/risultati/2015/REG7856/Gara431.htm
REG7856,Vecchio,,Peso 2.000Kg,Peso/SP Kg 2.000 RAGAZZE,https://www.fidal.it/risultati/2015/REG7856/Gara531.htm
REG7858,Vecchio,,60m,60 piani UOMINI,https://www.fidal.it/risultati/2015/REG7858/Gara001.htm
REG7858,Vecchio,,1000m,1000 metri UOMINI,https://www.fidal.it/risultati/2015/REG7858/Gara009.htm
REG7858,Vecchio,,3000m,3000 metri UOMINI,https://www.fidal.it/risultati/2015/REG7858/Gara013.htm
REG7858,Vecchio,,4x200m,Staffetta 4x200 UOMINI,https://www.fidal.it/risultati/2015/REG7858/Gara060.htm
REG7858,Vecchio,,60m,60 piani DONNE,https://www.fidal.it/risultati/2015/REG7858/Gara101.htm
REG7858,Vecchio,,3000m,3000 metri DONNE,https://www.fidal.it/risultati/2015/REG7858/Gara113.htm
REG7858,Vecchio,,4x200m,Staffetta 4x200 DONNE,https://www.fidal.it/risultati/2015/REG7858/Gara160.htm
REG7858,Vecchio,'+' sus,Salto in alto,Salto in alto/HJ MASTER M + ALLIEVI,https://www.fidal.it/risultati/2015/REG7858/Gara026.htm
REG7858,Vecchio,,Salto triplo,Salto triplo/TJ UOMINI,https://www.fidal.it/risultati/2015/REG7858/Gara029.htm
REG7858,Vecchio,'+' sus,Salto in alto,Salto in alto/HJ MASTER F + ALLIEVE,https://www.fidal.it/risultati/2015/REG7858/Gara126.htm
REG7858,Vecchio,,Salto in lungo,Salto in lungo/LJ DONNE,https://www.fidal.it/risultati/2015/REG7858/Gara128.htm
REG7858,Vecchio,,Peso 5.000Kg,Peso/SP Kg 5.000 ALLIEVI,https://www.fidal.it/risultati/2015/REG7858/Gara033.htm
REG7858,Vecchio,,Peso 4.000Kg,Peso/SP Kg 4.000 SM70-75,https://www.fidal.it/risultati/2015/REG7858/Gara035.htm
REG7858,Vecchio,,Peso 5.000Kg,Peso/SP Kg 5.000 SM60-65,https://www.fidal.it/risultati/2015/REG7858/Gara036.htm
REG7858,Vecchio,,Peso 6.000Kg,Peso/SP Kg 6.000 SM50-55,https://www.fidal.it/risultati/2015/REG7858/Gara037.htm
REG7858,Vecchio,,Peso 7.260Kg,Peso/SP Kg 7.260 SM35-40-45,https://www.fidal.it/risultati/2015/REG7858/Gara038.htm
REG7858,Vecchio,,Peso 3.000Kg,Peso/SP Kg 3.000 SF50-70,https://www.fidal.it/risultati/2015/REG7858/Gara135.htm
COD5104,Vecchio,,60m,60m Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara101.htm
COD5104,Vecchio,,200m,200m Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara104.htm
COD5104,Vecchio,,400m,400m Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara106.htm
COD5104,Vecchio,,800m,800m Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara108.htm
COD5104,Vecchio,,1500m,1500m Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara111.htm
COD5104,Vecchio,,60 Hs h100,60 Hs Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara120.htm
COD5104,Vecchio,,Marcia 5000m,Marcia 5000m Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara145.htm
COD5104,Vecchio,,4x200m,Staffetta 4x1 giro Juniores Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara160.htm
COD5104,Vecchio,,60m,60m Promesse Uomini,https://www.fidal.it/risultati/2015/COD5104/Gara201.htm
