Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
8.27,,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,1 fi- 1,Ancona,17/02/2007
8.29,,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,2 su- 1,Tampere,04/02/2007
8.30,,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,1 se- 2,Dusseldorf,06/02/2007
8.34,,CARAVELLI Marzia,81,JAKY-TECH APUANA,3 su- 1,Tampere,04/02/2007
8.34,,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,3 se- 1,Lipsia,09/02/2007
8.36,,CARAVELLI Marzia,81,JAKY-TECH APUANA,2 fi- 1,Ancona,17/02/2007
8.40,,CARAVELLI Marzia,81,JAKY-TECH APUANA,2 fi- 1,Vienna,30/01/2007
8.42,,CARAVELLI Marzia,81,JAKY-TECH APUANA,5 ba- 1,Vienna,30/01/2007
8.42,,TOMASSETTI Marta,83,C.S. ESERCITO,3 fi- 1,Ancona,17/02/2007
8.47,,CARAVELLI Marzia,81,JAKY-TECH APUANA,2 se- 1,Sempeter,13/01/2007
8.47,,TOMASSETTI Marta,83,C.S. ESERCITO,1 fi- 1,Modena,27/01/2007
8.47,,TOMASSETTI Marta,83,C.S. ESERCITO,1 fi- 1,Ancona,10/02/2007
8.47,,CARAVELLI Marzia,81,JAKY-TECH APUANA,1 ba- 1,Ancona,17/02/2007
8.47,,CATTANEO Micol,82,C.S. CARABINIERI SEZ. ATLETICA,1 ba- 3,Ancona,17/02/2007
8.49,,TOMASSETTI Marta,83,C.S. ESERCITO,1 fi- 1,Ancona,07/02/2007
8.49,,TOMASSETTI Marta,83,C.S. ESERCITO,1 ba- 1,Ancona,10/02/2007
8.52,,TOMASSETTI Marta,83,C.S. ESERCITO,1 ba- 1,Ancona,07/02/2007
8.52,,TOMASSETTI Marta,83,C.S. ESERCITO,1 ba- 2,Ancona,17/02/2007
8.53,,TOMASSETTI Marta,83,C.S. ESERCITO,1 ba- 3,Modena,27/01/2007
8.53,,BETTINI Elisa,82,G.S. FIAMME AZZURRE,2 ba- 2,Ancona,17/02/2007
8.54,,NICOLUSSI Margherita,76,G.S. FORESTALE,2 ba- 3,Ancona,17/02/2007
8.55,,BETTINI Elisa,82,G.S. FIAMME AZZURRE,4 fi- 1,Ancona,17/02/2007
8.56,,MARCHETTI Erica,81,TOSCANA ATL.EMPOLI,2 se- 1,Ancona,28/01/2007
8.56,,BORSI Veronica,87,G.A. FIAMME GIALLE,1 fi- 1,Genova,24/02/2007
8.57,,BALDUCHELLI Sara,87,CAMELOT,3 ba- 2,Ancona,17/02/2007
8.57,,BORSI Veronica,87,G.A. FIAMME GIALLE,5 fi- 1,Ancona,17/02/2007
8.57,,BALDUCHELLI Sara,87,CAMELOT,6 fi- 1,Ancona,17/02/2007
8.58,,BETTINI Elisa,82,G.S. FIAMME AZZURRE,1 ba- 1,Saronno,21/01/2007
8.59,,NICOLUSSI Margherita,76,G.S. FORESTALE,7 fi- 1,Ancona,17/02/2007
8.60,,BETTINI Elisa,82,G.S. FIAMME AZZURRE,1 fi- 1,Saronno,21/01/2007
