Prest.,Atleta,Anno,Società,Città,Data
14.54,MARTINEZ Magdelin,76,ASSINDUSTRIA SPORT PD,Madrid,06/03/2005
14.52,MARTINEZ Magdelin,76,ASSINDUSTRIA SPORT PD,Ancona,20/02/2005
14.41,LA MANTIA Simona,83,G.A. FIAMME GIALLE,Ancona,20/02/2005
14.39,MARTINEZ Magdelin,76,ASSINDUSTRIA SPORT PD,Madrid,04/03/2005
14.06,LA MANTIA Simona,83,G.A. FIAMME GIALLE,Madrid,06/03/2005
13.98,LA MANTIA Simona,83,G.A. FIAMME GIALLE,Genova,06/02/2005
13.96,LA MANTIA Simona,83,G.A. FIAMME GIALLE,Madrid,04/03/2005
13.83,BIONDINI Silvia,76,C.S. FORESTALE,Ancona,20/02/2005
13.53,O'REILLY CAUSSE Thaimi,76,C.U.S. BOLOGNA,Karlsruhe,13/02/2005
13.49,BIONDINI Silvia,76,C.S. FORESTALE,Ancona,13/02/2005
13.49,BIONDINI Silvia,76,C.S. FORESTALE,Ancona,13/02/2005
13.44,TOSONI Laura,79,C.S. ESERCITO,Ancona,20/02/2005
13.39,FRANZON Giovanna,81,CAMELOT,Ancona,20/02/2005
13.30,O'REILLY CAUSSE Thaimi,76,C.U.S. BOLOGNA,Ancona,20/02/2005
13.26,O'REILLY CAUSSE Thaimi,76,C.U.S. BOLOGNA,Eaubonne,25/01/2005
13.22,BROGI Francesca,76,C.U.S. CAGLIARI,Firenze,21/01/2005
13.15,BROGI Francesca,76,C.U.S. CAGLIARI,Ancona,20/02/2005
13.13,BIONDINI Silvia,76,C.S. FORESTALE,Firenze,10/02/2005
13.13,CARLOTTO Francesca,77,G.S. FIAMME AZZURRE,Modena,13/02/2005
13.07,BROGI Francesca,76,C.U.S. CAGLIARI,Firenze,14/01/2005
13.01,TOSONI Laura,79,C.S. ESERCITO,Ancona,13/02/2005
13.01,TOSONI Laura,79,C.S. ESERCITO,Ancona,13/02/2005
13.01,LAH Barbara,72,CAMELOT,Ancona,20/02/2005
12.82,MAGNARINI Monica,84,SISPORT FIAT,Ancona,20/02/2005
12.80,CUCCHI Silvia,78,G.S. FIAMME ORO PADOVA,Modena,13/02/2005
12.79,CUCCHI Silvia,78,G.S. FIAMME ORO PADOVA,Modena,16/01/2005
12.77,CARLOTTO Francesca,77,G.S. FIAMME AZZURRE,Ancona,20/02/2005
12.75,CUCCHI Silvia,78,G.S. FIAMME ORO PADOVA,Modena,09/01/2005
12.73,FRANZON Giovanna,81,CAMELOT,Modena,13/02/2005
12.73,ALESIANI Vanessa,86,ASA ASCOLI PICENO,Ancona,13/02/2005
12.73,ALESIANI Vanessa,86,ASA ASCOLI PICENO,Ancona,13/02/2005
12.70,FABRIS Sara,84,ATLETICA LIBERTAS PADOVA,Modena,16/01/2005
12.67,MAGNARINI Monica,84,SISPORT FIAT,Genova,06/02/2005
12.63,CARLOTTO Francesca,77,G.S. FIAMME AZZURRE,Modena,22/01/2005
