Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
50.07,,"DE BARBA AF,SCHENAL AF,BARP AF,SCOPEL JF",,ANA ATL.FELTRE,1 su- 1,Feltre,26/06/2021
51.49,,"SPADA AF,CRIVELLER AF,BASSANI AF,CURIC AF",,ANA ATL.FELTRE,3 se- 1,Feltre,29/04/2012
51.50,,"FONTANA AF,CURIC AF,SPADA AF,CRIVELLER AF",,ANA ATL.FELTRE,1 se- 1,Vicenza,21/05/2011
51.60,,"BASSANI AF,CURIC AF,SPADA AF,CRIVELLER AF",,ANA ATL.FELTRE,3 se- 2,Abano Terme,12/05/2012
51.76,,"DE BARBA AF,CASSOL AF,BARP AF,SCHENAL AF",,ANA ATL.FELTRE,2 se- 1,Vittorio Veneto,11/04/2021
51.93,,"FONTANA AF,CURIC AF,SPADA AF,CRIVELLER AF",,ANA ATL.FELTRE,4 se- 2,Bastia Umbra,11/06/2011
52.23,,"SPADA AF,CRIVELLER AF,POLIZZI AF,CURIC AF",,ANA ATL.FELTRE,3 se- 1,Rovigo,07/05/2011
52.36,,"DE BARBA JF,BARP JF,COMIOTTO AF,SCOPEL PF",,ANA ATL.FELTRE,4 se- 3,Padova,14/05/2022
53.27,,"COMIOTTO G. AF,COLUSSI I. AF,ANDREOLI V. AF,SPADA A. AF",,ANA ATL.FELTRE,4 se- 1,Conegliano,23/04/2023
53.36,,"FACCHIN,ZAETTA,ZATTA,BERNARD",,ANA ATL.FELTRE,6 se- 1,Rosa,23/05/2009
53.83,,"DE BARBA AF,CASSOL AF,DE BORTOLI AF,SPADA AF",,ANA ATL.FELTRE,4 su- 1,Verona,02/06/2021
53.89,,"COMIOTTO AF,MALACARNE AF,FRADA AF,CASSOL AF",,ANA ATL.FELTRE,6 se- 1,Verona,07/05/2022
53.99,,"MALACARNE AF,FILOSA AF,MARAZZINI AF,ZABOT AF",,ANA ATL.FELTRE,3 se- 1,Cassola,26/04/2015
54.39,,"POLIZZI,DE MARCHI,ZATTA,FACCHIN",,ANA ATL.FELTRE,5 se- 1,Verona,02/06/2010
54.62,,"DE BARBA AF,CASSOL AF,DE BORTOLI AF,DE RIZ AF",,ANA ATL.FELTRE,5 se- 2,Cles,25/09/2021
54.80,,"RAVEANE AF,PERSICO AF,RENTO AF,ZATTA AF",,ANA ATL.FELTRE,2 se- 2,San Biagio Di Callalta,12/05/2018
56.03,,"DE BORTOLI AF,MAHJOUBI AF,DAL ZOTTO AF,SPADA AF",,ANA ATL.FELTRE,4 se- 2,Vittorio Veneto,11/04/2021
