Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
3.40,,ZAPPIA Matteo,98,ANA ATL.FELTRE,1 se- 1,Agordo,28/06/2014
3.30,,ZAPPIA Matteo,98,ANA ATL.FELTRE,10 su- 1,Vicenza,10/05/2014
3.20,,ZAPPIA Matteo,98,ANA ATL.FELTRE,1 se- 1,Feltre,13/04/2014
3.20,,ZAPPIA Matteo,98,ANA ATL.FELTRE,5 su- 1,Vicenza,03/05/2014
3.20,,ZAPPIA Matteo,98,ANA ATL.FELTRE,3 su- 1,Caorle,31/05/2014
3.20,,ZAPPIA Matteo,98,ANA ATL.FELTRE,2 se- 1,Belluno,21/08/2014
3.20,,ZAPPIA Matteo,98,ANA ATL.FELTRE,6 su- 1,Rossano Veneto,07/09/2014
3.10,,ZAPPIA Matteo,98,ANA ATL.FELTRE,1 se- 1,Agordo,18/10/2014
3.00,,ZAPPIA Matteo,98,ANA ATL.FELTRE,9 su- 1,Marcon,14/06/2014
2.90,,ZAPPIA Matteo,98,ANA ATL.FELTRE,9 su- 1,Trento,04/10/2014
2.80,,ZAPPIA Matteo,98,ANA ATL.FELTRE,8 su- 1,Padova,20/09/2014
2.70,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,5 su- 1,Lana,04/09/2022
2.70,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,8 su- 1,Bovolone,30/04/2023
2.60,,DALLA CORTE Matteo,01,ANA ATL.FELTRE,7 su- 1,Lana,24/04/2022
2.40,,SCOPEL Simone,06,ANA ATL.FELTRE,10 se- 2,Lana,24/04/2022
2.20,,VISCA Gianmarco,95,ANA ATL.FELTRE,1 se- 1,Belluno,15/10/2011
2.10,,CANOVA Luca,91,ANA ATL.FELTRE,2 su- 1,Rosa,14/06/2008
