Tempo,Vento,Atleta,Età,Società,Posizione,Luogo,Data
1:18.13,,PERCO Emilio,94,ANA ATL.FELTRE,1 se- 1,Rovereto,12/04/2014
1:20.49,,PERCO Emilio,94,ANA ATL.FELTRE,2 se- 1,Trento,21/04/2012
1:24.6,,POLESANA Filippo,00,ANA ATL.FELTRE,2 su- 1,Borgo Valbelluna,21/06/2023
1:25.8,,DE PAOLI Jacopo,88,ANA ATL.FELTRE,1 su- 1,Belluno,23/04/2005
1:28.3,,DALLA CORTE Christian,82,ANA ATL.FELTRE,4 su- 1,Borgo Valbelluna,21/06/2023
1:31.1,,BRUSATI Alex,04,ANA ATL.FELTRE,5 su- 1,Feltre,13/04/2022
1:32.22,,MAHJOUBI Amir mattia,00,ANA ATL.FELTRE,10 se- 3,Rovereto,14/04/2019
1:33.3,,POLESANA Giacomo,05,ANA ATL.FELTRE,6 su- 1,Feltre,13/04/2022
1:34.6,,BRUSATI Alex,04,ANA ATL.FELTRE,6 su- 1,Feltre,16/06/2021
1:37.8,,FANTINEL Davide,05,ANA ATL.FELTRE,8 su- 1,Feltre,16/06/2021
1:40.9,,EL AOMARI Abderrahmane,78,ANA ATL.FELTRE,11 su- 1,Feltre,16/06/2021
1:51.4,,MAZZOCCO Simone,06,ANA ATL.FELTRE,7 su- 1,Feltre,13/04/2022
