Prest.,Vento,Atleta,Anno,Società,Città,Data
22.71,+0.0,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bastia Umbra,24/06/2012
22.71,+0.0,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bastia Umbra,24/06/2012
22.73,-0.6,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,San Biagio Di Callalta,29/04/2018
22.73,-0.6,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,San Biagio Di Callalta,29/04/2018
22.74,+0.1,PERCO Emilio,94,ANA ATL.FELTRE,Vicenza,14/04/2013
22.74,+0.1,PERCO Emilio,94,ANA ATL.FELTRE,Vicenza,14/04/2013
22.78,+1.9,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Treviso,07/09/2008
22.78,+0.2,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Tarvisio,08/08/2010
22.78,+1.9,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Treviso,07/09/2008
22.78,+0.2,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Tarvisio,08/08/2010
22.79,+1.3,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Bolzano,09/06/2014
22.79,-1.0,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Vicenza,16/09/2018
22.79,+0.4,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Bolzano,23/08/2020
22.79,+1.3,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Bolzano,09/06/2014
22.79,-1.0,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Vicenza,16/09/2018
22.79,+0.4,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Bolzano,23/08/2020
22.82,+1.9,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Agordo,22/05/2016
22.82,+0.8,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Bolzano,31/08/2019
22.82,+1.9,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Agordo,22/05/2016
22.82,+0.8,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Bolzano,31/08/2019
22.84,+1.0,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Caprino Veronese,08/06/2013
22.84,+0.3,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
22.84,+1.0,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Caprino Veronese,08/06/2013
22.84,+0.3,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
22.85,-0.2,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Conegliano,25/09/2016
22.85,-0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Isernia,20/05/2018
22.85,-0.2,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Conegliano,25/09/2016
22.85,-0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Isernia,20/05/2018
22.86,-1.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Treviso,18/04/2010
22.86,-1.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Treviso,18/04/2010
22.94,+0.4,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Firenze,29/09/2012
22.94,-0.9,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Vicenza,02/06/2019
22.94,+0.4,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Firenze,29/09/2012
22.94,-0.9,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Vicenza,02/06/2019
22.95,+0.4,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bassano Del Grappa,16/09/2012
22.95,+0.4,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bassano Del Grappa,16/09/2012
22.96,+0.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Palmanova,01/05/2012
22.96,+0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bolzano,09/06/2014
22.96,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
22.96,+1.3,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bolzano,18/08/2018
22.96,-1.4,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,San Biagio Di Callalta,03/07/2021
22.96,+0.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Palmanova,01/05/2012
22.96,+0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bolzano,09/06/2014
22.96,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
22.96,+1.3,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bolzano,18/08/2018
22.96,-1.4,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,San Biagio Di Callalta,03/07/2021
22.97,+0.8,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,06/04/2014
22.97,+0.8,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,06/04/2014
22.98,+0.7,VELLO Michele,97,ANA ATL.FELTRE,Bolzano,09/06/2014
22.98,+0.9,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,29/05/2016
22.98,+0.7,VELLO Michele,97,ANA ATL.FELTRE,Bolzano,09/06/2014
22.98,+0.9,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,29/05/2016
23.00,+2.7,PARANI Aire,94,ANA ATL.FELTRE,Montebelluna,01/05/2011
23.00,+2.7,PARANI Aire,94,ANA ATL.FELTRE,Montebelluna,01/05/2011
23.01,-1.3,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Vicenza,13/05/2007
23.01,+2.2,VELLO Michele,97,ANA ATL.FELTRE,Agordo,22/05/2016
23.01,+0.7,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Rieti,17/06/2017
23.01,-1.3,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Vicenza,13/05/2007
23.01,+2.2,VELLO Michele,97,ANA ATL.FELTRE,Agordo,22/05/2016
23.01,+0.7,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Rieti,17/06/2017
23.02,+0.1,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Agordo,22/05/2016
23.02,-0.1,VELLO Michele,97,ANA ATL.FELTRE,Bolzano,09/06/2018
23.02,-0.2,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Grosseto,19/09/2020
23.02,+0.1,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Agordo,22/05/2016
23.02,-0.1,VELLO Michele,97,ANA ATL.FELTRE,Bolzano,09/06/2018
23.02,-0.2,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Grosseto,19/09/2020
23.03,-1.6,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Piombino Dese,26/04/2008
23.03,-1.6,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Piombino Dese,26/04/2008
22.8,,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Belluno,09/07/2008
23.04,+0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rieti,21/06/2014
22.8,,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Belluno,09/07/2008
23.04,+0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rieti,21/06/2014
23.05,-0.4,VELLO Michele,97,ANA ATL.FELTRE,Bolzano,24/05/2017
23.05,-0.6,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Mestre,06/09/2020
23.05,-0.4,VELLO Michele,97,ANA ATL.FELTRE,Bolzano,24/05/2017
23.05,-0.6,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,Mestre,06/09/2020
23.06,-0.8,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Bassano,27/04/2014
23.06,-0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Vicenza,08/05/2016
23.06,-0.8,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Bassano,27/04/2014
23.06,-0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Vicenza,08/05/2016
23.08,+1.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rovigo,07/06/2015
23.08,+1.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rovigo,07/06/2015
23.09,+0.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Trento,17/09/2014
23.09,-1.9,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,10/05/2015
23.09,-0.1,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,12/09/2016
23.09,+2.3,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Jesolo,17/09/2017
23.09,-0.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bolzano,09/06/2018
23.09,+0.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Trento,17/09/2014
23.09,-1.9,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,10/05/2015
23.09,-0.1,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,12/09/2016
23.09,+2.3,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Jesolo,17/09/2017
23.09,-0.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bolzano,09/06/2018
23.10,-1.1,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Arzignano,25/06/2017
23.10,-1.1,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Arzignano,25/06/2017
23.11,-0.4,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Marcon,11/09/2012
23.11,-0.4,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Marcon,11/09/2012
23.13,-1.5,VELLO Michele,97,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
23.13,-1.5,VELLO Michele,97,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
22.9,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Feltre,26/08/2015
22.9,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Feltre,26/08/2015
23.15,-1.2,TIREL Enrico,93,ANA ATL.FELTRE,Saronno,27/06/2010
23.15,-1.2,TIREL Enrico,93,ANA ATL.FELTRE,Saronno,27/06/2010
23.16,-3.3,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bressanone,27/05/2012
23.16,+2.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.16,-3.3,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bressanone,27/05/2012
23.16,+2.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.17,-0.1,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.17,-0.1,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.19,-0.7,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
23.19,-0.7,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
23.20,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Trento,09/06/2013
23.20,+0.5,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Trento,17/09/2014
23.20,+0.4,ZABOT Julian,02,ANA ATL.FELTRE,Feltre,08/06/2022
23.20,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Trento,09/06/2013
23.20,+0.5,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Trento,17/09/2014
23.20,+0.4,ZABOT Julian,02,ANA ATL.FELTRE,Feltre,08/06/2022
23.21,+0.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Treviso,27/05/2015
23.21,-0.6,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,25/06/2017
23.21,+0.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Treviso,27/05/2015
23.21,-0.6,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,25/06/2017
23.22,-0.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Merano,21/07/2018
23.22,-0.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Merano,21/07/2018
23.23,+0.6,TIREL Enrico,93,ANA ATL.FELTRE,Mestre,03/05/2009
23.23,+0.6,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Pordenone,19/06/2013
23.23,+0.6,TIREL Enrico,93,ANA ATL.FELTRE,Mestre,03/05/2009
23.23,+0.6,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Pordenone,19/06/2013
23.24,+0.0,VELLO Michele,97,ANA ATL.FELTRE,Rieti,21/06/2014
23.24,-1.4,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,11/04/2015
23.24,+1.7,VELLO Michele,97,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.24,+0.0,VELLO Michele,97,ANA ATL.FELTRE,Rieti,21/06/2014
23.24,-1.4,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Marcon,11/04/2015
23.24,+1.7,VELLO Michele,97,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.25,-0.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Cesenatico,07/10/2007
23.25,+0.6,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Trento,21/09/2011
23.25,-1.9,VELLO Michele,97,ANA ATL.FELTRE,Isernia,20/05/2018
23.25,-0.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Cesenatico,07/10/2007
23.25,+0.6,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Trento,21/09/2011
23.25,-1.9,VELLO Michele,97,ANA ATL.FELTRE,Isernia,20/05/2018
23.26,-2.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Treviso,06/05/2007
23.26,-2.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Treviso,06/05/2007
23.27,-0.8,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Merano,24/05/2014
23.27,-1.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,11/04/2015
23.27,-0.8,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Merano,24/05/2014
23.27,-1.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,11/04/2015
23.28,+0.6,PARANI Aire,94,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
23.28,+1.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,21/09/2014
23.28,+0.6,PARANI Aire,94,ANA ATL.FELTRE,San Giovanni Lupatoto,02/07/2011
23.28,+1.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Padova,21/09/2014
23.29,+1.7,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Vicenza,15/05/2021
23.29,+1.7,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Vicenza,15/05/2021
23.32,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caprino Veronese,28/06/2015
23.32,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caprino Veronese,28/06/2015
23.33,+0.0,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Chiari,01/10/2017
23.33,+0.2,ZABOT Julian,02,ANA ATL.FELTRE,Bolzano,09/06/2018
23.33,+0.0,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Chiari,01/10/2017
23.33,+0.2,ZABOT Julian,02,ANA ATL.FELTRE,Bolzano,09/06/2018
23.1,,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Belluno,03/10/2009
23.34,-1.3,PARANI Aire,94,ANA ATL.FELTRE,Abano Terme,01/07/2011
23.1,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Feltre,28/08/2013
23.1,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Feltre,28/08/2014
23.1,,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Belluno,03/10/2009
23.34,-1.3,PARANI Aire,94,ANA ATL.FELTRE,Abano Terme,01/07/2011
23.1,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Feltre,28/08/2013
23.1,,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Feltre,28/08/2014
23.35,+0.1,VELLO Michele,97,ANA ATL.FELTRE,Rovereto,05/07/2013
23.35,-1.5,DALLA SEGA Davide,99,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
23.35,+0.1,VELLO Michele,97,ANA ATL.FELTRE,Rovereto,05/07/2013
23.35,-1.5,DALLA SEGA Davide,99,ANA ATL.FELTRE,San Biagio Di Callalta,21/05/2017
23.37,-1.2,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Rossano Veneto,09/09/2007
23.37,-0.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Vicenza,22/05/2011
23.37,-0.8,VELLO Michele,97,ANA ATL.FELTRE,Merano,24/05/2014
23.37,-1.2,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Rossano Veneto,09/09/2007
23.37,-0.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Vicenza,22/05/2011
23.37,-0.8,VELLO Michele,97,ANA ATL.FELTRE,Merano,24/05/2014
23.38,+0.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bassano Del Grappa,18/09/2011
23.38,+0.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Bassano Del Grappa,18/09/2011
23.39,+0.4,ZABOT Julian,02,ANA ATL.FELTRE,Vicenza,19/05/2019
23.39,-0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,San Biagio Di Callalta,13/09/2020
23.39,+0.4,ZABOT Julian,02,ANA ATL.FELTRE,Vicenza,19/05/2019
23.39,-0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,San Biagio Di Callalta,13/09/2020
23.40,-3.6,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,14/09/2008
23.40,-1.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bassano Del Grappa,22/09/2013
23.40,+1.3,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Vicenza,14/05/2017
23.40,-0.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
23.40,+0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
23.40,-3.6,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Padova,14/09/2008
23.40,-1.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bassano Del Grappa,22/09/2013
23.40,+1.3,SIRAGNA Lorenzo,01,ANA ATL.FELTRE,Vicenza,14/05/2017
23.40,-0.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
23.40,+0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rossano Veneto,01/09/2018
23.41,-0.2,TIREL Enrico,93,ANA ATL.FELTRE,Conegliano,25/04/2009
23.41,-0.2,TIREL Enrico,93,ANA ATL.FELTRE,Conegliano,25/04/2009
23.42,-1.2,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Marcon,17/04/2016
23.42,-0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,08/07/2018
23.42,-1.2,BORTOLIN Sebastiano,98,ANA ATL.FELTRE,Marcon,17/04/2016
23.42,-0.7,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Arzignano,08/07/2018
23.44,-0.2,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Conegliano,25/04/2007
23.44,+1.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Brugnera,01/09/2007
23.44,+2.2,ZABOT Alex,98,ANA ATL.FELTRE,Agordo,22/05/2016
23.44,-0.2,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Conegliano,25/04/2007
23.44,+1.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Brugnera,01/09/2007
23.44,+2.2,ZABOT Alex,98,ANA ATL.FELTRE,Agordo,22/05/2016
23.45,+0.0,PARANI Aire,94,ANA ATL.FELTRE,Vicenza,20/05/2012
23.45,-0.5,VELLO Michele,97,ANA ATL.FELTRE,Marcon,06/04/2014
23.45,+0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bolzano,23/08/2020
23.45,+0.0,PARANI Aire,94,ANA ATL.FELTRE,Vicenza,20/05/2012
23.45,-0.5,VELLO Michele,97,ANA ATL.FELTRE,Marcon,06/04/2014
23.45,+0.4,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Bolzano,23/08/2020
23.46,+0.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rovereto,05/07/2013
23.46,-2.4,DALLA SEGA Davide,99,ANA ATL.FELTRE,Caorle,06/05/2018
23.46,+0.5,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Rovereto,05/07/2013
23.46,-2.4,DALLA SEGA Davide,99,ANA ATL.FELTRE,Caorle,06/05/2018
23.49,+0.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Rovigo,07/06/2015
23.49,+0.0,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Rovigo,07/06/2015
23.50,-0.5,ZABOT Julian,02,ANA ATL.FELTRE,Vittorio Veneto,29/05/2022
23.50,-0.5,ZABOT Julian,02,ANA ATL.FELTRE,Vittorio Veneto,29/05/2022
23.51,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Trento,24/09/2013
23.51,-1.9,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,01/06/2014
23.51,-1.1,VELLO Michele,97,ANA ATL.FELTRE,Arzignano,25/06/2017
23.51,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Trento,24/09/2013
23.51,-1.9,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,01/06/2014
23.51,-1.1,VELLO Michele,97,ANA ATL.FELTRE,Arzignano,25/06/2017
23.52,+0.4,CRIVELLER Marco,03,ANA ATL.FELTRE,Feltre,08/06/2022
23.52,+0.4,CRIVELLER Marco,03,ANA ATL.FELTRE,Feltre,08/06/2022
23.53,+3.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Marcon,15/05/2011
23.53,-0.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Vicenza,08/05/2016
23.53,+3.5,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Marcon,15/05/2011
23.53,-0.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Vicenza,08/05/2016
23.55,+1.7,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.55,-0.4,VELLO Michele,97,ANA ATL.FELTRE,Bussolengo,27/05/2018
23.55,+1.7,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bussolengo,07/05/2017
23.55,-0.4,VELLO Michele,97,ANA ATL.FELTRE,Bussolengo,27/05/2018
23.57,+2.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Montebelluna,01/05/2011
23.57,-1.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Arzignano,25/06/2017
23.57,+2.7,MANISCALCHI Stefano,90,ANA ATL.FELTRE,Montebelluna,01/05/2011
23.57,-1.1,DALLA SEGA Davide,99,ANA ATL.FELTRE,Arzignano,25/06/2017
23.58,+1.9,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Rovigo,08/05/2011
23.58,+1.9,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Rovigo,08/05/2011
23.59,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,12/09/2013
23.59,-0.3,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Marcon,12/09/2013
23.61,+0.5,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.61,-3.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,06/05/2018
23.61,-0.3,ZABOT Julian,02,ANA ATL.FELTRE,Bolzano,01/06/2019
23.61,+0.5,DALLA SEGA Davide,99,ANA ATL.FELTRE,Bassano Del Grappa,12/09/2017
23.61,-3.0,ZANDOMENEGHI Marco,97,ANA ATL.FELTRE,Caorle,06/05/2018
23.61,-0.3,ZABOT Julian,02,ANA ATL.FELTRE,Bolzano,01/06/2019
23.62,-0.6,DALLA SEGA Andrea,95,ANA ATL.FELTRE,Saronno,12/06/2011
23.62,-1.4,ZIVOJINOVIC Milan,01,ANA ATL.FELTRE,San Biagio Di Callalta,12/07/2020
