Prest.,Vento,Atleta,Anno,Società,Città,Data
10.55,-0.2,FONTANA Stefania,94,ANA ATL.FELTRE,Vicenza,19/05/2012
10.54,+0.4,COLUSSI Ilary,06,ANA ATL.FELTRE,Pordenone,30/09/2023
10.34,+0.4,ANDREOLI Vittoria,07,ANA ATL.FELTRE,San Biagio Di Callalta,29/04/2023
10.12,-0.7,MAHJOUBI Gaia,04,ANA ATL.FELTRE,Cles,25/09/2021
8.90,-0.3,CANOVA Aurora,01,ANA ATL.FELTRE,Vicenza,13/05/2017
8.83,-0.4,FIAMMENGO Angelica,95,ANA ATL.FELTRE,Vicenza,26/05/2012
