Data	Codice	Home	Risultati	Versione Sigma	Status	Ultimo Aggiornamento
2017-01-07	REG13167	https://www.fidal.it/risultati/2017/REG13167/Index.htm	https://www.fidal.it/risultati/2017/REG13167/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2017-01-08	REG13088	https://www.fidal.it/risultati/2017/REG13088/Index.htm	https://www.fidal.it/risultati/2017/REG13088/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2017-01-08	REG13171	https://www.fidal.it/risultati/2017/REG13171/Index.htm	https://www.fidal.it/risultati/2017/REG13171/Index.htm	Vecchissimo	ok	2024-02-12
2017-01-08	REG12790	https://www.fidal.it/risultati/2017/REG12790/Index.htm	https://www.fidal.it/risultati/2017/REG12790/Index.htm	Vecchissimo	ok	2024-02-12
2017-01-08	REG13168	https://www.fidal.it/risultati/2017/REG13168/Index.htm	https://www.fidal.it/risultati/2017/REG13168/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2017-01-08	REG13169	https://www.fidal.it/risultati/2017/REG13169/Index.htm	https://www.fidal.it/risultati/2017/REG13169/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2017-01-08	REG12769	https://www.fidal.it/risultati/2017/REG12769/Index.htm	https://www.fidal.it/risultati/2017/REG12769/Index.htm	Vecchissimo	ok	2024-02-12
2017-01-14	REG13401	https://www.fidal.it/risultati/2017/REG13401/Index.htm	https://www.fidal.it/risultati/2017/REG13401/Index.htm	Vecchissimo	ok	2024-02-12
2017-01-14	REG13183	https://www.fidal.it/risultati/2017/REG13183/Index.htm	https://www.fidal.it/risultati/2017/REG13183/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2017-01-14	REG12792	https://www.fidal.it/risultati/2017/REG12792/Index.htm	https://www.fidal.it/risultati/2017/REG12792/Index.htm	Vecchissimo	ok	2024-02-12
2017-01-15	REG12797	https://www.fidal.it/risultati/2017/REG12797/Index.htm	https://www.fidal.it/risultati/2017/REG12797/Index.htm	Vecchissimo	ok	2024-02-12
2017-01-15	REG13229	https://www.fidal.it/risultati/2017/REG13229/Index.htm	https://www.fidal.it/risultati/2017/REG13229/Index.htm	Vecchissimo	ok	2024-02-12
2017-01-15	REG13188	https://www.fidal.it/risultati/2017/REG13188/Index.htm	https://www.fidal.it/risultati/2017/REG13188/RESULTSBYEVENT1.htm	Vecchio #2	ok	2024-02-12
2017-01-15	REG13186	https://www.fidal.it/risultati/2017/REG13186/Index.htm	https://www.fidal.it/risultati/2017/REG13186/RESULTSBYEVENT1.htm	Vecchio #3	ok	2024-02-12
2017-01-15	REG12771	https://www.fidal.it/risultati/2017/REG12771/Index.htm	https://www.fidal.it/risultati/2017/REG12771/Index.htm	Vecchissimo	ok	2024-02-12
