Prestazione,Atleta,Cat.,Anno,Società,Disciplina,Gara
7.29,BONGIORNI Anna,SF,1993.0,BO011 C.S. CARABINIERI SEZ. ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.29,AMICI Francesco,SM,2001.0,FC542 LIBERTAS ATLETICA FORLI',60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.29,DE PRETTO Marco,PM,2004.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.29,MUTZETTE Salvatore,AM,2008.0,NU233 ASD ATLETICA SPORT E' VITA,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.29,CASASOLE Francesco,PM,2004.0,TR024 ASS.ATL.LIBERTAS ORVIETO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.29,ZINGAROPOLI Eugenio,SM,1992.0,PT487 MONTECATINI MARATHON ASD,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.29,ROSATO Valerio,SM,1992.0,PE001 ASD U.S. ATERNO PESCARA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.29,BORDIGA Andrea,SM,2000.0,BS318 ATL. CHIARI 1964 LIB.,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.29,DE ROSSI Federico,SM,1999.0,RM232 ASD ROMATLETICA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.29,MANGIAFAVE Bruno,PM,2003.0,MI095 DAINI CARATE BRIANZA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.3,CECERE Pietro,JM,2006.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.3,BERRUTI Sergio,JM,2006.0,TO002 SISPORT SSD,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
7.3,AGNITELLI Francesco,SM,1999.0,RM404 A.O.C. TEAM - ASD,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.3,REALI Francesco,JM,2005.0,PN039 ATL BRUGNERA PN FRIULINTAGLI,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara201.html
7.3,BEGGIO Michele,JM,2006.0,BO014 ATL. IMOLA SACMI AVIS,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.3,MELONI Alessio Antonio,PM,2004.0,SS220 A.S.D. ICHNOS SASSARI,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.3,BARBUSCIA Manuel,SM,2001.0,FC542 LIBERTAS ATLETICA FORLI',60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.31,FABIANI Alessio,PM,2004.0,FM003 SPORT ATL. FERMO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.31,TITTON Mose' umberto,SM,2000.0,TV398 A.S.D. TEAM TREVISO,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.31,BORTOLATO Daniel,PM,2004.0,VE532 ATLETICA ALBORE MARTELLAGO,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.31,GOFFI Mattia,PM,2004.0,BS318 ATL. CHIARI 1964 LIB.,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.31,FAVARI Mattia,PM,2004.0,PC084 ATL. PIACENZA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.31,CARDILLO Lorenzo,PM,2004.0,MO052 A.S. LA FRATELLANZA 1874,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.31,DI IORIO Marco,SM35,1989.0,IS010 ATLETICA ISERNIA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.31,JECHA Giovanni,JM,2005.0,RN471 ATLETICA SANTAMONICA MISANO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.31,DE PIETRI Ivan,JM,2006.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.31,CODARI Edoardo,AM,2007.0,VA050 ATL. CAIRATESE,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.31,FOLINO Vittorio,PM,2004.0,TO001 BATTAGLIO C.U.S. TORINO ATL,60m,https://www.fidal.it/risultati/2024/REG33860/Risultati/Gara108.html
7.31,PESENTI Carlo,JM,2006.0,BG795 BERGAMO STARS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.31,BALDO Andrea,JM,2006.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.31,CARUSO Giovanni lucio,SM,2000.0,MI759 LA FENICE,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.31,ALVINO Luca,SM,1996.0,NA997 ASD NEW ATLETICA AFRAGOLA,60m,https://www.fidal.it/risultati/2024/REG34127/Gara002.htm
7.31,ESPOSITO Francesco,PM,2004.0,SA128 A.S.D. ATL. AGROPOLI,60m,https://www.fidal.it/risultati/2024/REG34127/Gara002.htm
7.31,SEBASTIANI Marco,JM,2005.0,TN103 ATLETICA CLARINA TRENTINO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.31,RONDON HEREDIA Angel Em,JM,2005.0,SS220 A.S.D. ICHNOS SASSARI,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.31,DI DONATO Alessandro,AM,2008.0,VA550 ATL. GAVIRATE,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.31,CENEDESE Mirco,SM,1997.0,TV352 ATLETICA SAN BIAGIO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.31,ZOCCOLI Giovanni,JM,2006.0,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.31,CETRONE Daniele,AM,2007.0,BO014 ATL. IMOLA SACMI AVIS,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.31,COPPOLA Luca,JM,2006.0,CN020 A.S.D. ATLETICA ROATA CHIUSANI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.31,BUSATO Michael,SM,1998.0,TV398 A.S.D. TEAM TREVISO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.32,PAOLONI Sebastiano,JM,2005.0,VR761 ATL. INSIEME VERONA,60m,https://www.fidal.it/risultati/2024/REG33596/Gara201.htm
7.32,MICONI Thomas,PM,2002.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara401.html
7.32,CAPASA Leone ariele,AM,2007.0,MI080 ATL. RICCARDI MILANO 1946,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.32,NICOLETTO Andrea,PM,2003.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.32,LUBELLO Kevin,JM,2006.0,BZ071 C.S.S. LEONARDO DA VINCI,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.32,BLAJ Ovidiu alexandru,SM,1998.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara401.html
7.32,FUZZI Filippo,SM,2001.0,FC038 EDERA ATL. FORLI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.32,GOUANTOUO Zlankeuyoueu,PM,2003.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.32,ZARAMELLA Stefano,JM,2005.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.32,DISSEGNA Nicola,AM,2007.0,VI623 ASSOCIAZIONE ATLETICA N.E.VI.,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.32,MANZONI Nicola,SM,2000.0,BG795 BERGAMO STARS ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.32,STRAZZA Christian,JM,2006.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.32,CATALANO Tommaso,SM,1996.0,MI089 PRO SESTO ATL. CERNUSCO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.32,GENTILE Luca,PM,2004.0,BA007 CUS BARI,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.32,OMOROWA Presley eghosae,JM,2006.0,BG045 ATL. PIANURA BERGAMASCA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.32,PORCU Samuele,PM,2004.0,SS220 A.S.D. ICHNOS SASSARI,60m,https://www.fidal.it/risultati/2024/REG33752/Gara001.htm
7.32,VIGNATELLI Biagio,AM,2007.0,FC049 ATL. ENDAS CESENA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.32,ROGHI Angelo,SM,1995.0,RM555 A.S.D. ATLETICA FUTURA ROMA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.32,FORTES BARROS Djayson v,SM,2000.0,BS846 ATHLETIC ACADEMY A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33673/Risultati/Gara203.html
7.32,SPIRINO David,AM,2008.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.32,FRULIO Davide,JM,2005.0,MI080 ATL. RICCARDI MILANO 1946,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.32,MAGGIONI Matteo,JM,2006.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33697/Risultati/Gara101.html
7.32,BERTON Aurora,SF,2000.0,RM056 G.A. FIAMME GIALLE,60m,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara101.html
7.32,AGLIETA Giorgio,JM,2005.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.32,SPURI Nicolo',PM,2003.0,PU001 ATLETICA FANO TECHFEM,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.32,TINCANI Michele,PM,2003.0,RE105 G.S.SELF ATL. MONTANARI GRUZZA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.33,STRADI Francesco,JM,2006.0,RE128 ATL. REGGIO ASD,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.33,BASEGGIO Francesco,PM,2004.0,TV354 TREVISATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.33,MARCHESI Matteo,SM,1991.0,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.33,MARANGONI Leonardo,SM,1993.0,VE471 ASD ATLETICA BIOTEKNA,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.33,BISTONI Matteo,JM,2005.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.33,FERRARI Federico,JM,2006.0,PU027 PESARO ATHLETIC FIELD,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.33,RUSCETTI Santiago,AM,2008.0,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.33,CECCHETTI Gabriele,AM,2007.0,RM068 TIRRENO ATLETICA CIVITAVECCHIA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.33,CORSI Lorenzo,AM,2008.0,TR052 ASD ATHLETIC AMELIA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.33,CASARICO Mattia,SM,1997.0,MI077 CUS PRO PATRIA MILANO,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.33,BERNARDINI Matteo,AM,2007.0,AR053 ALGA ATLETICA AREZZO,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.33,CAGNIN Alessio,SM,1998.0,VE464 ATL.AUDACE NOALE,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.33,ANTONUCCI Manuel,AM,2008.0,BZ011 ASV S.V. LANA - RAIKA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.33,YANG Angelo,PM,2003.0,FI002 ATLETICA FIRENZE MARATHON S.S.,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.33,NARALLOO Mattia samir,PM,2003.0,MI770 ATLETICA MENEGHINA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.33,CASTIELLO Mattia,AM,2008.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.34,GULINI Giammarco,AM,2007.0,SM278 OLIMPUS SAN MARINO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.34,ZATTRA Matteo,JM,2006.0,VI626 ATL.VICENTINA,60m,https://www.fidal.it/risultati/2024/REG33697/Risultati/Gara101.html
7.34,LITTA Stefano,PM,2004.0,RM071 A.S.D. KRONOS ROMA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.34,SCIPIONI Riccardo,AM,2008.0,RI223 ATL.STUD. RIETI ANDREA MILARDI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.34,DELLA FEMINA Gabriele,JM,2005.0,RM364 ASD MONTI AVENTINO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.34,VALGIMIGLI Nicolo',SM,2001.0,FC038 EDERA ATL. FORLI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.34,IOZZIA Giorgio,SM,1996.0,RG444 A.S.D. RUNNING MODICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.34,GUERNELLI Matteo,JM,2005.0,PN039 ATL BRUGNERA PN FRIULINTAGLI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.34,IRRERA Lorenzo,SM,1998.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara201.html
7.34,MAGURANO Andrea,PM,2004.0,RM071 A.S.D. KRONOS ROMA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.34,BELLINI Tommaso,JM,2006.0,CO039 POL. LIB. CERNUSCHESE,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.34,RIZZI Filippo,JM,2006.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara201.html
7.34,BARBARO Luca,SM,1996.0,RM105 ATL. COLOSSEO 2000,60m,https://www.fidal.it/risultati/2024/REG33660/Risultati/Gara001.html
7.34,ROTA Alessandro,PM,2002.0,CO208 ATL. LECCO-COLOMBO COSTRUZ.,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.34,PERUCH Filippo,PM,2003.0,TV409 VITTORIO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.34,POZZO Jemira Niccolo',PM,2004.0,TN101 ATLETICA TRENTO,60m,https://www.fidal.it/risultati/2024/REG33596/Gara401.htm
7.34,SIVIERO Alberto,AM,2007.0,MI080 ATL. RICCARDI MILANO 1946,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.34,VERDI Michael,JM,2005.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.34,CASTELLINI Marco,JM,2006.0,VE473 ATLETICA RIVIERA DEL BRENTA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.34,KPOMEGBE Kodjo chirac,PM,2004.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.34,ADELEKE Samuel john,SM,1997.0,CR041 CREMONA SPORTIVA ATL. ARVEDI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.34,BUSCHI Francesco,JM,2006.0,NO020 TEAM ATLETICO-MERCURIO NOVARA,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.34,PICCIN Amos,JM,2005.0,PN039 ATL BRUGNERA PN FRIULINTAGLI,60m,https://www.fidal.it/risultati/2024/REG33868/Risultati/Gara001.html
7.34,GRAIFF Mattia,JM,2006.0,BZ071 C.S.S. LEONARDO DA VINCI,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.34,ARDIZZONE Giuseppe,SM40,1980.0,PA749 ASD SICILIA RUNNING TEAM,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.34,TICCONI Lorenzo,JM,2006.0,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.34,NOCERINO Francesco,SM,1998.0,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG34127/Gara002.htm
7.35,GATTO Andy,SM,1999.0,CN020 A.S.D. ATLETICA ROATA CHIUSANI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.35,BELCAPO Pietro,JM,2006.0,VT501 ALTO LAZIO A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.35,LUCIANI Antonio,AM,2007.0,RM218 ESERCITO SPORT & GIOVANI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.35,MANZONI Daniele,JM,2005.0,MI774 TEAM-A LOMBARDIA,60m,https://www.fidal.it/risultati/2024/REG33680/Risultati/Gara203.html
7.35,AWAH Ishmael,AM,2007.0,TV409 VITTORIO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.35,TOVAZZI Pedro Emanuele,JM,2006.0,TN109 U.S. QUERCIA DAO CONAD,60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.35,FELICI Romeo,JM,2005.0,RM367 A.S.D. P. ASTRA ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.35,POMELLA Antonio andrea,AM,2007.0,FR256 CUS CASSINO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.35,DALMAZIO Leonardo,JM,2005.0,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.35,MEZZALUNA Umberto,SM,1997.0,LI038 CENTRO ATLETICA PIOMBINO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.35,ROSATI DUMANGANE Mateus,PM,2003.0,VA918 VARESE ATLETICA A.S.D.,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.35,CAGGIA Juan jose,AM,2008.0,TO226 SAFATLETICA PIEMONTE ASD,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.35,ZANCANELLA Edoardo,JM,2005.0,FI018 TOSCANA ATLETICA JOLLY,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.35,CASATO Nikita,JM,2006.0,VR784 FONDAZIONE M. BENTEGODI,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.35,FARINA Jonathan,JM,2006.0,LT260 ASD NISSOLINO INTESATLETICA,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.35,SORCI Matteo,AM,2008.0,PG109 ATLETICA PERUGIA TEAM SSD A RL,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.35,POZZI Alessio,JM,2006.0,VA123 CUS INSUBRIA VARESE COMO,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.35,NICOLETTI Angelo raffae,JM,2005.0,MT023 POL. ROCCO SCOTELLARO MT,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.35,VENTURINI Michele,SM,2001.0,VR775 ATLETICA BOVOLONE,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.35,D'AUMILLER Giulio,AM,2007.0,VR784 FONDAZIONE M. BENTEGODI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.35,TUMBAGA Joshua pineda,JM,2005.0,MI903 FORTI E LIBERI MONZA 1878 ASD,60m,https://www.fidal.it/risultati/2024/REG33674/Risultati/Gara203.html
7.36,BALDINO Lorenzo,AM,2007.0,TV398 A.S.D. TEAM TREVISO,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.36,PARI Nicola,PM,2004.0,RN471 ATLETICA SANTAMONICA MISANO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.36,MILANESIO Nicola,JM,2006.0,CN014 A.S.D. ATL. AVIS BRA GAS,60m,https://www.fidal.it/risultati/2024/REG33858/Risultati/Gara101.html
7.36,CAPONE Alessandro,JM,2006.0,RM046 ASD ACSI ATLETICA CAMPIDOGLIO,60m,https://www.fidal.it/risultati/2024/REG33797/Risultati/Gara701.html
7.36,DE MATTEO Nicolo',JM,2005.0,PV110 ATL. CENTO TORRI PAVIA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.36,PAGLIARINI Alice,JF,2006.0,RM056 G.A. FIAMME GIALLE,60m,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara101.html
7.36,PADOVANO Maurizio,JM,2006.0,SA128 A.S.D. ATL. AGROPOLI,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.36,FURLANETTO Marco antoni,PM,2004.0,PN039 ATL BRUGNERA PN FRIULINTAGLI,60m,https://www.fidal.it/risultati/2024/REG33871/Risultati/Gara401.html
7.36,ALLORI Milo,AM,2008.0,PT115 PISTOIATLETICA 1983,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.36,BLANCHIN Fabio,PM,2004.0,UD030 ATLETICA MALIGNANI LIBERTAS UD,60m,https://www.fidal.it/risultati/2024/REG33873/Risultati/Gara401.html
7.36,VAGO Gabriele,AM,2008.0,CO023 ATL. ROVELLASCA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.36,DE ANGELIS Mattia,JM,2005.0,AP005 ASA ASCOLI PICENO,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.36,FIORAMONTI Andrea,SM,2001.0,RS013 ATL. COLLEFERRO SEGNI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara404.html
7.36,GAROFOLI Andrea,JM,2006.0,LI036 ATLETICA LIVORNO,60m,https://www.fidal.it/risultati/2024/REG34208/Gara101.htm
7.36,SIRAGUSA Irene,SF,1993.0,RM052 C.S. ESERCITO,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.36,TURCO Mattia,AM,2008.0,RS013 ATL. COLLEFERRO SEGNI,60m,https://www.fidal.it/risultati/2024/REG33803/Risultati/Gara103.html
7.36,ANGELINI Filippo,AM,2007.0,FM050 TEAM ATLETICA MARCHE,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.36,TARI Christian,AM,2007.0,VR769 POL. LIBERTAS LUPATOTINA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.36,PIVETTA Mattia,PM,2003.0,BZ071 C.S.S. LEONARDO DA VINCI,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.36,DELLA GODENZA Nicolo',JM,2005.0,RA094 ATLETICA 85 FAENZA,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.36,MASUT Giacomo,JM,2006.0,VE532 ATLETICA ALBORE MARTELLAGO,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.36,VITULLO Leonardo,PM,2002.0,RM363 SSD NISSOLINO SPORT SRL ASU,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.36,BOTTEGA PIACENZA Luca f,SM,2000.0,TO226 SAFATLETICA PIEMONTE ASD,60m,https://www.fidal.it/risultati/2024/REG33859/Risultati/Gara101.html
7.36,ARDIZZONE Alessandro,AM,2008.0,RM057 FIAMME GIALLE G. SIMONI,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.36,MARCHESI Yari,JM,2006.0,PV110 ATL. CENTO TORRI PAVIA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.36,BETTI Leonardo,PM,2004.0,MC004 ATL. AVIS MACERATA,60m,https://www.fidal.it/risultati/2024/REG33668/Risultati/Gara001.html
7.36,STACCHIOLA Edoardo,AM,2007.0,AN007 ATL. CHIARAVALLE,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.37,PIZZI Jacopo,AM,2008.0,PV110 ATL. CENTO TORRI PAVIA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
7.37,PAVESE Alessia,SF,1998.0,RM053 C.S. AERONAUTICA MILITARE,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara101.html
7.37,POSSAMAI Marco,AM,2007.0,TV409 VITTORIO ATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.37,CIRELLI Davide,JM,2006.0,CR150 ASD INTERFLUMINA E' PIU' POMI',60m,https://www.fidal.it/risultati/2024/REG33593/Gara001.htm
7.37,MANCA Bethuel,AM,2007.0,RM365 CSAIN VELOCEMENTE ACADEMY,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.37,TOME' Riccardo,JM,2005.0,TV406 ATL-ETICA SAN VENDEMIANO,60m,https://www.fidal.it/risultati/2024/REG33840/Risultati/Gara201.html
7.37,BABATO Edoardo,JM,2005.0,PD140 ASSINDUSTRIA SPORT,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.37,GRITTANI Giovanni,AM,2007.0,BA006 USD ELITE GIOVANI ATLETI,60m,https://www.fidal.it/risultati/2024/REG33819/Risultati/Gara001.html
7.37,DIABATE Bouraba lino,SM,2000.0,CR041 CREMONA SPORTIVA ATL. ARVEDICIV IVORY COAST,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.37,GASPARELLI Alessandra,PF,2004.0,SM278 OLIMPUS SAN MARINO ATLETICA,60m,https://www.fidal.it/risultati/2024/COD11603/Risultati/Gara101.html
7.37,BETTIN Riccardo,AM,2007.0,TV354 TREVISATLETICA,60m,https://www.fidal.it/risultati/2024/REG33839/Risultati/Gara201.html
7.37,SILVESTRI Dario,SM,1996.0,BO007 ASD VIRTUS SEZ. ATL. EMILSIDER,60m,https://www.fidal.it/risultati/2024/REG33763/Risultati/Gara001.html
7.37,BORDIGNON Matteo,SM,1999.0,MI770 ATLETICA MENEGHINA,60m,https://www.fidal.it/risultati/2024/REG33700/Risultati/Gara203.html
