Data~Codice~Nome~Home Gara~Home~Risultati~Versione Sigma~Status~Ultimo Aggiornamento
2025-01-04~REG38020~1° Meeting regionale - settore promozionale~https://www.fidal.it/calendario/1-Meeting-regionale-settore-promozionale/REG38020~~~~Gara non esistente~2025-04-27
2025-01-05~REG37938~TROFEO PUGLIA DI MARCIA 1^ PROVA~https://www.fidal.it/calendario/TROFEO-PUGLIA-DI-MARCIA-1^-PROVA/REG37938~https://www.fidal.it/risultati/2025/REG37938/Index.htm~https://www.fidal.it/risultati/2025/REG37938/Index.htm~Vecchissimo~ok~2025-04-27
2025-01-12~REG37550~Trofeo Lanci Master Invernale Prova Unica- VARIAZIONE PROGRAMMA ORARIO~https://www.fidal.it/calendario/Trofeo-Lanci-Master-Invernale-Prova-Unica-VARIAZIONE-PROGRAMMA-ORARIO/REG37550~https://www.fidal.it/risultati/2025/REG37550/Index.htm~https://www.fidal.it/risultati/2025/REG37550/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-12~REG37829~MEETING STAFFETTA VIRGILIANO RECORD~https://www.fidal.it/calendario/MEETING-STAFFETTA-VIRGILIANO-RECORD/REG37829~https://www.fidal.it/risultati/2025/REG37829/Index.htm~~Nuovo~Risultati non ancora disponibili~2025-04-27
2025-01-12~REG37849~Boissano Winter 2025~https://www.fidal.it/calendario/Boissano-Winter-2025/REG37849~https://www.fidal.it/risultati/2025/REG37849/Index.htm~https://www.fidal.it/risultati/2025/REG37849/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-18~REG38047~Manifestazione Invernale Open su Pista~https://www.fidal.it/calendario/Manifestazione-Invernale-Open-su-Pista/REG38047~~~~Gara non esistente~2025-04-27
2025-01-18~REG37891~PD - Gare Provinciali di marcia in pista indicative per il Trofeo Regionale di Marcia~https://www.fidal.it/calendario/PD-Gare-Provinciali-di-marcia-in-pista-indicative-per-il-Trofeo-Regionale-di/REG37891~https://www.fidal.it/risultati/2025/REG37891/Index.htm~https://www.fidal.it/risultati/2025/REG37891/Index.htm~Vecchissimo~ok~2025-04-27
2025-01-18~REG38051~Campionati Italiani Invernali  Lanci~https://www.fidal.it/calendario/Campionati-Italiani-Invernali-Lanci/REG38051~~~~Gara non esistente~2025-04-27
2025-01-18~REG37745~Alessandria (AL) - Trofeo Invenale Marcia - MarciaPiemonte - 1a prova - Campionati piemontesi Lanci Invernale S35+ - Campionato piemontese S35+ martellone~https://www.fidal.it/calendario/Alessandria-(AL)-Trofeo-Invenale-Marcia-MarciaPiemonte-1a-prova-/REG37745~https://www.fidal.it/risultati/2025/REG37745/Index.htm~https://www.fidal.it/risultati/2025/REG37745/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-19~REG37555~Campionato Invernale di Lanci 1°fase regionale+PM Allievi/e OUTDOOR~https://www.fidal.it/calendario/Campionato-Invernale-di-Lanci-1-fase-regionale+PM-Allievi-e-OUTDOOR/REG37555~https://www.fidal.it/risultati/2025/REG37555/Index.htm~https://www.fidal.it/risultati/2025/REG37555/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-19~REG37553~Manifestazione Giovanile e Assoluta- AGGIORNAMENTO ORARIO~https://www.fidal.it/calendario/Manifestazione-Giovanile-e-Assoluta-AGGIORNAMENTO-ORARIO/REG37553~https://www.fidal.it/risultati/2025/REG37553/Index.htm~https://www.fidal.it/risultati/2025/REG37553/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-19~REG37943~CAMPIONATO ITALIANO LANCI INVERNALI A/J/P/S~https://www.fidal.it/calendario/CAMPIONATO-ITALIANO-LANCI-INVERNALI-A-J-P-S/REG37943~https://www.fidal.it/risultati/2025/REG37943/Index.htm~https://www.fidal.it/risultati/2025/REG37943/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-19~REG37970~1^ prova Campionati Invernali di Lanci A/J/P/S + gare di contorno Cadetti/e~https://www.fidal.it/calendario/1^-prova-Campionati-Invernali-di-Lanci-A-J-P-S-+-gare-di-contorno-Cadetti-e/REG37970~https://www.fidal.it/risultati/2025/REG37970/Index.htm~https://www.fidal.it/risultati/2025/REG37970/Index.htm~Vecchissimo~ok~2025-04-27
2025-01-19~REG38049~1,2,3......Pista~https://www.fidal.it/calendario/1-2-3------Pista/REG38049~~~~Gara non esistente~2025-04-27
2025-01-25~REG37837~Campionati Italiani Invernali di Lanci - 1^ Prova Regionale~https://www.fidal.it/calendario/Campionati-Italiani-Invernali-di-Lanci-1^-Prova-Regionale/REG37837~https://www.fidal.it/risultati/2025/REG37837/Index.htm~https://www.fidal.it/risultati/2025/REG37837/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-26~REG37933~Trofeo Invernale Lanci 1^ prova Regionale~https://www.fidal.it/calendario/Trofeo-Invernale-Lanci-1^-prova-Regionale/REG37933~https://www.fidal.it/risultati/2025/REG37933/Index.htm~https://www.fidal.it/risultati/2025/REG37933/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-26~REG37652~Campionati Italiani di Lanci Lunghi Invernali ALLIEVI, JUNIOR, ASSOLUTI - 1 PROVA REGIONALE~https://www.fidal.it/calendario/Campionati-Italiani-di-Lanci-Lunghi-Invernali-ALLIEVI-JUNIOR-ASSOLUTI-1/REG37652~https://www.fidal.it/risultati/2025/REG37652/Index.htm~https://www.fidal.it/risultati/2025/REG37652/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
2025-01-26~REG37634~1ª PROVA CAMP. INV. LANCI A/J/P/S~https://www.fidal.it/calendario/1ª-PROVA-CAMP--INV--LANCI-A-J-P-S/REG37634~https://www.fidal.it/risultati/2025/REG37634/Index.htm~https://www.fidal.it/risultati/2025/REG37634/Risultati/IndexRisultatiPerGara.html~Nuovo~ok~2025-04-27
